arith.div_active,arith.divider_active,arith.fp_divider_active,arith.idiv_active,arith.int_divider_active,assists.any,br_inst_retired.all_branches,br_inst_retired.cond,br_inst_retired.cond_ntaken,br_inst_retired.cond_taken,br_inst_retired.far_branch,br_inst_retired.indirect,br_inst_retired.near_call,br_inst_retired.near_return,br_inst_retired.near_taken,br_misp_retired.all_branches,br_misp_retired.cond,br_misp_retired.cond_ntaken,br_misp_retired.cond_taken,br_misp_retired.indirect,br_misp_retired.indirect_call,br_misp_retired.near_taken,br_misp_retired.ret
24114,26836,0,27299,23501,505,4488393,2857126,1449324,443828,156,15446,118401,49227,207852,10608,8342,2126,13206,26876,27377,61581,3120
0,0,0,388,388,2,11363,7446,4961,2484,0,0,37325,37325,160479,1208,541,236,304,643,0,0,0
0,0,0,496,496,0,13699,8991,5999,2992,0,0,42553,41862,179683,926,392,91,300,508,109,0,0
0,0,0,547,547,2,17839,11686,7804,3882,0,0,0,56048,240960,2190,525,160,365,1625,1139,0,0
0,0,0,480,480,2,35476,24158,16744,7414,0,0,0,39166,167409,1649,532,157,375,1091,805,0,0
0,0,0,474,474,4,31835,21560,14862,6697,0,0,0,44879,192927,1832,417,132,284,1383,1002,0,0
0,0,0,413,413,0,11620,7617,5079,2537,0,0,0,36860,158465,928,328,131,197,577,420,0,0
0,0,0,489,470,3,18114,11828,7920,3907,1,163,0,66009,282336,2166,598,204,393,1524,1045,0,0
0,0,0,0,796,6,26906,17652,11795,5856,0,240,0,89262,194687,2165,743,250,492,1362,990,1328,0
0,0,0,0,797,25,402052,255708,159189,96518,19,11827,0,0,21343,309,147,60,86,131,84,249,0
0,0,0,0,491,13,285291,181444,112962,68482,13,8393,0,0,7225,250,121,47,74,105,74,203,0
0,0,0,0,590,29,254929,162154,101066,61087,15,7462,0,0,6678,164,50,33,16,91,58,130,0
0,0,0,0,478,14,305199,194101,120829,73271,14,8979,0,0,7909,186,48,28,19,111,72,157,0
0,0,0,0,554,17,321673,204591,127363,77228,15,9464,0,0,16810,231,103,49,53,103,66,181,0
0,0,0,0,907,35,340895,216777,134979,81797,19,10029,48387,0,8841,204,66,40,26,107,63,163,0
0,0,0,0,0,58,571370,363381,226203,137177,27,16810,80283,0,20320,398,157,73,84,197,129,325,0
0,0,0,0,0,20,313806,199592,124233,75359,15,9228,44084,0,8028,201,65,42,23,110,70,159,0
0,0,0,0,0,73,1563178,999428,628537,370891,81,41755,220769,0,148884,3756,2579,526,2053,990,757,3230,0
0,0,0,0,0,17,319926,203465,126654,76810,15,9412,44953,0,7485,307,170,89,81,112,78,218,18
0,0,0,0,0,21,363579,231952,145112,86839,16,10328,50989,0,0,374,237,116,120,109,75,257,27
0,0,0,0,0,29,330443,210172,130849,79323,15,9718,46423,0,0,415,271,146,124,114,78,269,30
0,0,0,0,0,20,254754,161989,100973,61015,15,7491,35810,34301,0,171,55,35,19,93,60,135,22
599,0,0,0,0,0,358316,227887,141873,86013,17,10541,50345,50345,0,243,189,87,102,113,72,242,26
565,0,0,0,0,0,316552,201314,125502,75811,19,9278,44494,44494,0,0,123,59,63,94,61,183,24
338,0,0,0,0,0,314763,200192,124647,75544,15,9260,44221,44221,0,0,63,35,27,109,71,162,25
1404,0,0,0,0,0,164314,105777,67355,38421,8,3898,22996,22851,0,0,1182,144,1038,3075,2265,4176,63
451,0,0,0,0,0,11616,7624,5086,2537,0,103,1620,1576,0,0,247,36,211,616,413,848,20
493,456,0,0,0,0,9409,6817,4580,2236,2,108,1490,1446,7342,0,280,87,237,1377,975,1641,25
611,611,0,0,0,0,0,7218,14856,6654,4,134,4358,4307,16990,251,0,105,260,1304,924,1592,27
588,588,0,0,0,0,0,0,5212,2580,0,106,1666,1621,6668,159,0,110,197,1078,761,1298,21
658,658,0,0,0,0,0,0,8671,4350,5,184,2814,2749,11268,339,0,133,235,1038,709,1306,31
465,465,0,0,0,0,0,0,5768,2885,2,129,1875,1825,7483,231,0,94,156,790,541,967,21
876,876,0,0,0,0,0,0,16413,7781,0,203,4987,4893,19786,365,0,262,380,2198,1544,2626,47
894,894,0,0,0,0,0,0,14779,6750,0,140,4363,4301,17158,232,0,136,269,1392,941,1693,31
763,763,0,0,0,0,0,0,3936,9788,1,129,6365,6312,24747,277,152,0,220,1449,1025,1699,29
798,798,0,0,0,0,0,0,0,3520,0,142,2240,2180,9033,243,82,0,235,817,563,1079,25
545,545,0,0,0,0,0,0,0,2709,2,118,1789,1744,7102,249,128,0,176,1229,852,1429,24
558,558,0,0,0,0,0,0,0,6591,0,116,4250,4201,16685,205,77,0,203,1413,1022,1643,27
699,699,0,0,0,0,0,0,0,2912,1,145,6591,6533,25611,325,174,85,215,1529,1078,1773,28
687,687,0,560,0,0,0,0,0,0,0,115,8994,8946,35025,253,127,64,219,728,529,959,23
971,971,0,971,0,0,0,0,0,0,6,184,6814,6755,26660,848,625,220,0,1058,754,1330,25
476,476,0,476,0,0,0,0,0,0,0,125,1958,1906,7875,208,59,35,0,1324,944,1542,25
932,932,0,932,0,0,0,0,0,0,0,257,6292,6184,24955,452,131,69,0,2153,1574,2888,58
617,617,0,617,0,0,0,0,0,0,3,148,1990,1934,7873,245,87,46,61,1673,1215,1919,30
552,552,0,552,0,0,0,0,0,0,0,118,4310,4261,16888,234,107,55,51,697,486,961,23
684,684,0,684,575,0,0,0,0,0,0,111,1753,1706,7060,208,88,50,38,1780,717,1276,22
565,565,0,565,565,0,0,0,0,0,0,193,2852,2791,11234,422,209,106,103,0,1138,1933,30
486,486,0,486,486,0,0,0,0,0,0,105,1659,1614,6687,167,50,33,16,0,683,1225,20
1038,1038,0,1038,1038,0,0,0,0,0,0,158,5165,5092,20752,306,132,72,59,0,1310,2370,38
859,859,0,859,859,0,0,0,0,0,0,182,6507,6423,25482,320,128,62,65,0,1339,2391,42
4731,4730,0,4730,4629,30,93009,64702,42489,22894,52,1170,56183,54404,228984,7928,5668,790,3778,1686,1620,5366,131
13420,13100,0,13205,13268,78,280515,193823,125504,65231,136,2790,69539,64994,287432,12440,11697,1704,10028,3218,1726,13650,307
11200,10802,0,11810,11820,86,719760,459780,290042,164919,147,8878,62967,60383,150110,10953,7973,936,7065,2613,1324,9631,262
11381,11456,0,11708,11778,93,277056,191232,126466,65164,125,11097,76720,75344,332887,17169,12644,1926,10372,2902,1494,11138,368
13031,14168,0,13948,13497,129,567515,365741,228964,64694,127,2830,34184,31636,149699,9344,6591,818,5758,2508,1538,11767,279
11563,11585,0,11362,11291,80,483772,322804,206925,114344,155,15596,98868,99117,302710,13834,10710,1425,6312,2486,1235,9584,261
12353,12832,0,13113,12454,101,538408,366279,241338,65717,164,2774,33796,31455,148191,13446,9899,1418,8319,3290,1808,13726,287
12763,12079,0,11585,11187,103,514442,335342,212236,130857,162,14206,89174,56690,257764,12104,9521,888,6482,2542,1277,9464,239
11969,12341,0,11442,11532,67,275479,193222,128700,117854,161,9873,71290,70803,511851,17842,13350,1425,11524,3503,1913,14756,278
13063,13038,0,12980,13933,162,905159,575459,236626,129516,148,10003,33817,31596,151120,9903,7037,792,6224,2539,1272,9467,265
10950,11102,0,11659,11675,87,273003,188360,124627,115127,150,8917,64365,94310,431990,17041,13361,1503,9183,3202,1711,8294,253
12701,12711,0,12753,12811,104,517167,192349,126397,66149,131,2823,34455,31841,150164,10165,7084,814,8344,2894,1496,11350,495
12116,12120,0,12369,12348,116,529181,495247,306531,169843,150,8881,92809,90111,401637,12661,9487,1327,8716,2939,1265,9115,246
12699,12037,0,12303,12238,110,272405,188293,125523,64991,127,2849,34318,31893,151818,10288,10440,1545,8548,2988,1756,14352,331
12308,12249,0,13219,13132,132,896150,587798,361297,199846,150,10237,68260,64018,148806,9752,7085,850,6112,2489,1250,8964,237
10669,10860,0,11055,11517,82,272749,189671,124761,64843,127,8944,63828,62275,286478,16415,13056,1925,11686,3142,1681,12509,296
12380,13247,0,12877,13264,119,513411,349159,229402,66450,153,2868,33595,31065,149252,10626,7593,956,6638,2556,1567,11883,285
12805,12890,0,11441,11180,100,536650,345187,215717,117277,158,15039,91434,88638,273821,15501,11843,1676,8326,3049,1624,12365,304
11940,12520,0,12576,12133,90,485265,322266,208311,65812,144,2875,34908,32546,154160,10927,7927,885,5972,3030,1595,11989,282
11964,12439,0,12205,11826,129,551505,376619,249835,145844,176,19121,108604,66655,293235,13199,9789,1264,6117,2527,1256,9217,518
12268,12214,0,11533,11905,89,275274,189197,124638,65029,137,2873,33276,30811,273283,12677,9496,1314,10373,3528,1980,15503,286
12317,11992,0,12262,13232,130,707391,477737,219251,124490,149,10872,34809,32910,151170,9814,7154,858,6379,2528,1233,9255,222
13159,12916,0,12611,12539,86,269507,185264,122155,124787,133,9523,64570,90785,403046,14893,11342,1243,9869,3318,1851,12080,302
12019,12019,0,11752,12582,140,691637,321828,208793,115318,147,9137,34821,32435,153511,10692,7482,778,6586,2459,1188,8265,429
11923,11836,0,12204,12198,104,276590,191505,239257,137913,138,11779,74320,108203,462274,16128,9506,1395,7721,2981,1574,8569,230
14838,14701,0,13120,11889,90,519613,190205,125867,65223,130,2851,34405,31977,150543,9893,7468,1264,8726,3695,2153,16951,443
11780,11752,0,12463,12148,120,483897,410582,291913,169831,177,9525,68506,68024,315386,11467,7544,1001,6540,2498,1226,9167,269
13379,12522,0,12955,12995,97,276056,187474,123729,64281,146,2770,68076,64085,282723,12742,11758,1786,9809,3348,1579,13660,303
10929,11486,0,12151,11966,121,487183,451522,288253,163098,162,8750,62007,60919,280421,10752,8133,949,7276,2511,1259,9118,261
12193,12003,0,11861,12257,91,279128,192603,126804,65267,130,11780,78181,73634,320927,12813,11946,2023,9830,3022,1582,10971,287
13018,13074,0,13395,13005,103,545905,351777,220744,120128,133,2790,33980,31555,149564,9534,6804,803,6417,2531,1605,11926,315
11416,11370,0,11526,11611,85,483034,321677,207708,116609,161,16569,103455,104237,315354,14117,11123,1662,8732,2527,1271,9020,286
12666,12838,0,13117,12305,92,279023,192882,125770,64981,136,2985,33623,31526,149522,12938,9525,1360,8293,3371,1844,13993,342
11538,12246,0,11963,12331,157,734496,468623,291211,115244,152,15050,93147,60806,275349,13338,10079,1586,6723,2548,1310,9463,239
12328,12315,0,12043,11758,100,275209,189960,125281,64716,159,2870,34841,32678,342383,14157,10508,1503,8801,3396,1815,14010,293
13154,13237,0,13032,13094,172,874225,549536,229957,125311,138,9551,64980,31027,148849,9888,7297,905,6454,2446,1258,9789,265
11560,11566,0,11295,11333,95,273478,189886,125243,115439,165,9190,66716,65594,450937,17250,13372,1515,9138,3206,1647,11887,222
12945,12625,0,12474,12497,96,532365,362729,124387,64783,187,2791,33748,31398,147916,9823,7331,844,8510,3026,1601,11751,285
12357,12080,0,11453,11905,149,522151,338203,242438,160277,162,14370,59997,86969,387174,15808,10405,1386,8781,3061,1690,9773,216
12416,12726,0,12333,12484,92,485782,192429,126975,65756,126,3107,35132,32758,154619,9472,6752,1353,9032,3088,1667,12117,390
12225,12313,0,13813,13380,144,595378,390904,359887,199217,176,10653,68159,63826,281138,12936,7305,945,6338,2539,1241,9401,245
11652,11683,0,11355,11439,73,273866,189539,201787,111244,137,8779,91719,91309,416337,17180,11072,2031,12482,3853,1826,13361,294
12613,12554,0,13207,13628,140,517957,507672,332116,197645,180,12424,78818,73999,324455,11285,8342,1083,6952,2630,1352,11993,272
13434,12312,0,11720,11311,78,272564,351428,220722,121222,135,9469,94277,91509,407292,13396,12493,1962,10829,3496,1619,12656,296
12158,12163,0,12663,12911,140,486180,323837,208252,118015,148,3671,35370,32736,153644,10808,7938,889,6299,2645,1553,12268,284
12185,12171,0,12265,12798,89,561729,383441,248853,138549,145,19429,107552,101026,291420,13400,10028,1391,8470,2615,1351,9543,240
12306,12335,0,12167,12498,73,276942,190238,125128,65089,125,3231,34126,31983,152373,13445,10024,1447,8954,3311,2210,16451,412
11832,12370,0,12152,12199,92,708185,476155,312251,122936,148,11007,75144,75104,153980,10595,7303,986,6474,2612,1333,9349,260
13088,13113,0,13095,11994,90,274987,188684,125111,65406,160,10082,66219,62481,280999,15756,11907,1833,8395,3490,1979,15282,349
11493,12076,0,12268,11864,127,699454,460108,293144,116555,150,9870,67359,32942,153388,10905,7510,955,6322,2853,1504,8916,281
11453,11813,0,12195,12013,85,285441,195567,128914,71860,168,11885,74049,69299,458663,17760,13400,1897,8786,3083,1688,11543,310
13810,13767,0,11908,12254,110,523697,339869,123894,64515,160,3091,34908,32381,152974,10552,8015,1090,8722,3302,1866,12937,406
11294,11851,0,11943,12732,110,488626,328351,214357,177126,214,18113,73727,73075,337031,14715,10686,923,5938,2777,1465,9386,408
12706,12727,0,12020,12006,103,276431,189875,125024,65003,169,3223,34870,64072,282871,12725,9158,1361,10018,3659,2082,12011,406
12015,11668,0,11993,12532,120,699329,324528,292652,165804,190,15395,64173,63115,291623,13701,7479,852,6612,2823,1538,9000,419
12508,12204,0,11863,12353,89,283576,192375,126838,65585,167,3266,34793,73961,321107,13854,10006,2037,10117,3608,2028,11617,380
13236,13199,0,13458,12655,135,808742,351849,222580,121095,187,3205,35635,32977,154223,10116,6849,863,6406,2836,1523,10376,413
11602,11711,0,11602,11923,95,276638,276122,199178,110701,198,9081,100731,101213,463418,15324,11142,1741,9264,3472,1573,9762,404
13925,13352,0,13586,13301,122,290333,200767,129103,66788,168,3530,35494,32792,152850,10387,9291,1376,8039,3693,2122,16682,478
11627,11633,0,12096,12078,121,510270,467711,293638,166852,175,15742,95034,92095,413122,13796,9985,1616,8934,2949,1589,9871,334
13113,12528,0,12213,12233,90,284828,194509,128580,66088,187,3078,35183,32105,151268,10358,10465,1224,9106,3465,2259,15013,478
12442,12331,0,12673,12580,119,872554,548419,336811,186670,185,9979,66104,61982,151615,9863,6994,816,6270,2908,1627,10193,437
11364,11243,0,11296,11054,97,276379,191316,126495,65562,160,9764,68127,66811,306700,17989,14353,2145,12420,3458,1930,12396,397
12372,12985,0,13743,12649,118,550273,372641,243821,66961,168,3312,35162,32664,153190,10049,6895,900,5950,3257,1868,11757,437
12378,12058,0,11604,11771,119,519932,338100,213179,115663,195,15574,95088,62781,409621,16234,12525,1917,8767,3430,2002,12885,719
12940,13468,0,13526,13052,112,491495,330735,126810,66677,189,3383,35600,33312,157765,10450,7123,944,6351,3363,1926,12390,403
11956,11972,0,12260,12161,111,598446,388936,241959,197442,208,17847,101783,64077,282091,13339,9653,944,6545,2846,1553,10267,367
11902,11921,0,11255,11576,113,279979,192705,126855,65804,187,3211,35881,33589,295950,14129,10374,1574,11469,4157,2500,15960,510
12181,12126,0,12542,13976,122,765181,515188,233328,133926,204,12368,35441,33058,154880,9944,6749,810,6138,2865,1526,9402,422
13031,12789,0,11828,11398,83,278697,192596,159943,113645,204,8823,61477,88306,391232,16101,10011,1734,10115,3831,2272,12454,514
12512,12122,0,13163,12895,140,698630,324701,209157,118372,204,3412,36082,33432,156245,11205,7796,851,6085,2945,1632,9655,474
12005,12061,0,12546,12947,101,292129,199872,254238,138927,190,11134,107755,101272,434520,15949,8901,1183,7827,3219,1560,9036,375
13008,12978,0,11916,12213,114,276578,191149,126836,66041,182,3523,35803,33380,157187,10632,7282,1398,9102,3427,2004,17560,536
11948,11849,0,12088,12229,111,506946,489753,321398,189199,224,11736,78548,77081,337717,10271,6765,851,5825,2959,1632,9317,515
12753,12111,0,12116,11420,103,280805,191910,126272,65575,181,3314,66214,62749,282078,13552,12065,1823,9910,3847,1957,12424,451
12127,12151,0,12419,12326,135,695709,457272,368086,212536,197,16105,98480,98469,296659,14213,7279,945,6224,2974,1869,12301,513
11997,12207,0,12331,12298,95,286934,194954,128508,66904,165,11856,75231,70330,306232,16607,11909,1849,9839,3421,1974,11700,425
13792,13901,0,13073,12669,115,521541,338065,213989,64908,187,3237,35519,32957,153645,9787,6847,837,6034,2969,2001,12496,517
11528,11937,0,11867,11521,90,479810,325200,213572,119816,220,18011,112338,113790,345776,14718,10451,1562,5720,2821,1531,8668,400
12336,12600,0,12593,11548,94,278223,189265,124681,64482,178,2983,34926,32513,152278,12743,9002,1366,7503,3706,2180,14110,536
11185,11991,0,12353,12210,131,699135,458844,291893,119217,200,15554,95921,64424,294112,13393,9538,1255,6069,2986,1655,9044,554
12333,12059,0,12000,12264,85,282907,194439,127175,65512,181,3202,34887,31775,318156,14035,9784,1287,10381,3827,2202,14394,442
13323,13047,0,12725,13436,146,816483,513825,221186,120175,213,9665,35745,33209,155746,10197,6683,857,6022,2993,1676,9323,445
11754,11758,0,12003,12003,87,282994,193188,126417,118421,203,10185,71624,107396,492293,18536,14523,1513,9016,3410,1971,9657,425
13549,13618,0,12947,13242,127,576586,194403,126882,66262,196,3411,35929,33157,154682,10140,6789,812,7979,3300,1897,11928,495
11338,11314,0,10784,11443,113,499665,326995,293946,166571,205,15398,64780,91479,415042,16489,9957,1451,8757,3536,2087,9745,409
12786,12633,0,12018,12163,106,508134,196432,128448,66280,197,3517,35435,32209,148474,9429,6466,1342,8165,3241,1813,12528,508
11943,12395,0,13257,12050,143,570675,480095,324695,178405,214,9011,63684,60580,272618,11028,7194,1023,5926,2969,1629,9430,431
12126,11466,0,11608,11563,85,284831,193748,128439,66344,188,3196,68197,66976,307876,14929,14269,2222,12611,4102,1972,12961,488
12211,12468,0,13483,13564,134,547871,373411,246642,142421,179,3182,35207,32852,152130,9918,6715,803,5715,2846,1594,11300,467
13154,11630,0,11559,11559,90,277805,336468,212442,115302,205,15390,94283,91421,406652,13035,11823,1732,10542,3440,1961,12338,501
11991,12933,0,12438,12156,135,897700,584207,294603,116641,195,9727,68297,67227,156960,11311,7951,945,6746,2960,1622,9330,450
11841,12218,0,12702,12622,90,290154,199503,130145,66411,210,12235,76242,71163,309108,16438,11662,1697,7652,3228,1842,14202,510
13792,13347,0,13188,12406,96,494547,322454,158540,65578,182,3077,36149,33519,155546,9699,6744,745,5839,3349,1964,12330,477
11583,11692,0,11862,11732,110,489661,327111,215230,176812,224,18110,110910,72669,334504,14905,10808,818,6593,2927,1641,9487,422
12815,12705,0,11913,12355,59,281710,192106,126764,64931,198,3035,35440,32479,284465,13181,9674,1315,10145,3673,2162,14030,490
12515,12158,0,12544,13018,133,701909,460337,209496,166003,227,15240,64826,64029,294244,13674,9541,767,5849,3033,1694,8932,476
12517,12177,0,11843,12253,105,283847,194874,126705,65256,198,2970,34510,74026,321666,13149,9294,1290,9943,3734,2141,11406,447
13227,12939,0,12276,12915,139,818924,354659,222496,120718,196,9198,35510,32908,154184,10070,6868,906,6612,2920,1586,10487,479
11436,11345,0,11583,11909,100,278504,192039,210878,118716,210,10016,80988,101344,464241,18723,11435,1569,9370,3339,1621,9173,410
13600,13615,0,12784,12979,128,281992,194023,126403,64761,183,3005,35117,32378,151212,9583,6184,1281,7094,3343,1914,13261,537
12090,11772,0,12340,12402,113,512227,470853,293941,166339,212,9162,94726,91866,410544,13999,10240,1498,9036,3371,1612,10103,427
13263,12182,0,12208,12165,135,283173,193517,127039,65604,183,3350,36079,33646,154733,10155,10212,1430,8310,3371,1946,14882,525
12460,12517,0,13144,12992,120,575115,548913,337127,186582,198,9889,66737,62872,281992,10232,6852,815,6029,2863,1650,9896,431
11848,11204,0,10960,11122,107,277585,191236,126461,65188,182,9403,67943,66448,304981,14226,13751,2023,12444,3585,2084,12550,509
12092,13294,0,13619,13471,94,542734,367984,242539,129892,188,2965,34805,32109,152602,9876,6682,868,5837,2895,1899,11532,448
12066,11557,0,11340,11055,77,524976,340472,215412,116778,230,15548,95283,92617,282888,15896,12155,1735,8687,3401,1987,13048,525
12182,12959,0,13217,12153,100,488755,328740,216286,66449,185,3086,36003,33238,155166,9959,6458,755,5842,3504,2029,12043,532
12010,12296,0,12278,12413,128,602099,393738,245910,133405,247,24246,133426,93651,402195,16424,11906,1739,8269,2874,1567,10094,398
12407,12623,0,12636,12041,96,283810,193498,127210,65329,197,3029,35224,33158,293083,13519,9777,1491,8438,4153,2454,15856,494
12462,12147,0,12339,12783,143,761952,512802,232710,132694,202,12127,79426,32274,150955,9889,6542,834,5849,2877,1611,9464,486
11987,12018,0,11930,11421,81,274799,189190,126087,120783,193,9222,65281,65397,408963,16230,12138,1282,8925,3375,2000,12259,630
12168,12338,0,12950,12727,95,494212,333969,218653,123243,196,3136,36599,33990,157104,9857,8574,1274,7375,3354,2221,13888,482
12105,12269,0,12685,12733,100,597128,386981,240533,130276,204,17395,101591,96005,283020,12762,8781,1207,7514,2885,1591,9122,426
11843,12298,0,12075,12043,103,283793,193016,127827,66055,187,3070,36457,33883,157446,13466,9782,1295,9183,3413,2334,16506,536
11631,12589,0,13105,13062,103,765919,516113,338693,132644,215,12165,79423,74298,152835,10157,6738,915,5872,2957,1654,8909,457
12309,12718,0,11515,11799,101,279015,191358,125882,117636,198,9115,64637,62354,407976,15725,11504,1381,8367,3520,2063,12788,467
12631,12535,0,12568,13187,145,700713,458431,214919,121163,208,10448,36882,33955,159230,10746,6565,836,7970,3451,1995,12035,540
12228,12266,0,12695,12610,72,289255,194340,206532,123976,199,9498,65388,93919,404285,16419,10204,1461,8181,3344,1924,9654,458
12527,12484,0,11985,11961,133,492750,192278,127217,65643,180,3065,36021,33749,156535,10577,6912,1242,8704,3539,2079,12617,550
11986,11663,0,12554,12850,129,516675,350282,331915,195841,223,11842,79951,76002,329521,14254,6887,827,5921,2896,1621,9322,433
13217,13452,0,12110,11973,76,282622,192150,125339,64439,184,2986,64687,62117,279814,12728,8316,1709,9260,3846,1956,12383,1259
12191,12182,0,12555,12881,130,490061,458433,292410,165329,219,9786,70153,69288,317680,11098,7555,1053,5932,2972,1671,12345,545
12743,12345,0,12251,12424,84,283725,195064,129077,65771,170,3017,72849,68030,297545,14009,12032,1772,9922,3779,1977,11401,447
12741,12354,0,12829,12864,130,515761,336184,212469,116640,185,3054,35302,32489,152019,11026,7675,908,6554,2997,1999,13399,482
12847,12783,0,12373,12067,97,498616,337085,222412,125745,204,19308,118274,120619,346150,13740,9623,1495,7725,2942,2042,12237,492
12659,13014,0,12947,12575,75,276891,187539,123917,64501,190,3001,35255,33106,155455,13178,9034,1166,7848,3346,2256,14588,565
11053,11999,0,11897,11585,107,703084,462207,295846,117221,207,15497,99168,99022,303294,13926,10253,1603,6284,2852,1566,8994,531
12058,12547,0,13162,12330,89,285603,196819,128913,66451,206,2961,35101,32668,152723,13209,9222,1399,7627,3774,2212,14073,503
12323,13631,0,12590,12572,154,788505,499915,309117,118273,202,9149,65280,33072,154820,9864,6385,899,5878,3040,1696,9502,479
11650,11891,0,12028,11999,80,277774,191250,128049,78028,212,10400,73458,72959,514519,19548,14374,1692,9210,3402,1960,12739,376
13412,13447,0,13173,13184,114,592688,391225,125342,65083,201,2954,35130,32641,153729,10706,7190,830,8464,3360,1940,11844,546
11232,11371,0,11526,12153,124,498679,330506,212884,167211,220,15379,66142,64596,294715,13741,9917,883,6120,3094,1738,9287,465
12163,11189,0,11386,11585,99,282355,203603,132636,69487,198,3361,38552,75515,341070,13640,9495,1459,9151,3493,2083,12241,434
12396,12283,0,13040,13001,141,489404,324882,209463,115406,187,3004,35840,33244,154645,11094,7723,910,6578,3071,1699,12586,582
12077,11828,0,12755,12766,120,286242,356073,234580,134082,206,21343,123228,115028,486577,13576,9317,1355,7656,2905,1621,8931,455
13373,13760,0,12878,12551,89,278892,189589,125084,64392,203,3090,35207,32680,152786,11367,8908,1286,8184,3379,2272,15477,570
12131,12819,0,12192,12452,110,700084,459367,292864,117554,213,10031,71003,70040,153274,10376,7276,769,5920,2841,1587,9670,592
12816,13067,0,13352,12694,111,284435,195421,126136,64971,196,10847,71319,66639,291575,16150,11831,1705,8011,3710,2137,13983,483
11676,12525,0,12231,12372,166,714464,456431,290136,115728,190,9274,65419,33174,157211,10292,6736,911,5832,2990,1684,9554,484
12111,12373,0,12408,12158,96,282167,194248,128955,66178,206,11521,79701,77504,523224,17622,12596,1899,7897,3380,1957,11650,573
14026,14037,0,14869,13398,161,839067,528054,222253,119971,177,3033,35426,33023,152954,10896,7631,815,6536,3359,1939,12645,437
11980,12013,0,12032,12661,137,674495,308520,199334,159824,231,15107,88061,68033,311740,14821,10592,925,5417,2930,1631,9053,699
13058,13082,0,13413,13451,104,556081,197500,130631,67039,179,3094,36106,64577,295570,13482,9374,1280,9884,3796,2239,11871,555
12894,12295,0,12287,12830,114,519080,337413,300525,166172,200,15257,65105,62304,279591,12158,6403,918,5812,3007,1692,9872,458
12051,12367,0,12166,12206,110,281570,196510,129786,66650,192,3227,36576,72791,336608,15308,11290,2140,11673,3916,2239,12228,472
13622,13366,0,14454,14562,139,911578,382592,239282,129886,192,3002,35201,32576,153607,10056,6256,758,5736,2990,1675,9786,527
11895,11964,0,11936,12232,125,280824,192378,209766,115790,200,9167,96234,95896,436993,17490,10409,1538,9369,3521,1621,9040,450
13550,13006,0,13654,13557,157,492653,333312,219780,124774,197,3082,35719,32823,152054,10104,7242,1445,8101,3322,1906,15051,528
12912,12909,0,11972,11554,122,282885,352712,222184,120549,199,15336,94795,91953,408497,13220,9342,1421,8400,3082,1761,9662,476
13242,12375,0,12759,12622,110,284237,196856,129727,67647,193,3404,36881,34416,159957,10287,10478,1416,8389,3409,2285,14524,539
12644,12900,0,13500,13547,122,874349,591185,376048,207963,201,10766,71236,67152,155409,10555,6975,976,6103,3046,1691,9151,475
11439,12157,0,12172,12193,121,280265,192129,127381,65506,192,9202,65811,62928,289245,17640,13634,1938,12323,3526,2029,14127,514
12833,13594,0,13405,13314,107,508173,344831,226909,66507,205,3155,36572,33093,152463,9800,6146,828,5369,2921,1932,11351,538
12786,12549,0,13006,12116,91,573012,367502,231024,124948,218,16081,96221,92222,302671,15887,11797,1636,8246,3372,1944,12643,428
13142,12733,0,12825,12447,125,492003,325764,126750,65641,197,3093,36241,33643,155973,10143,6444,863,4676,3631,2018,11453,652
12360,12657,0,12773,13098,135,548064,372198,244562,216296,215,20279,114774,70502,306948,13311,9266,909,5815,2924,1621,9124,445
13220,12527,0,12238,12231,122,283069,193537,127739,65993,187,3084,35857,62342,278928,13648,10128,1884,11496,3974,2391,13811,550
13002,12998,0,13244,13504,127,719502,338460,221278,125325,216,3008,35500,74172,330144,15379,10975,1503,8534,3542,2038,9745,477
13683,13736,0,12856,13350,108,285064,192980,232800,126820,202,9864,98367,92755,409976,16386,9518,1640,10295,3886,2041,13136,533
12677,12598,0,12812,12804,162,464633,309010,199786,109301,185,3150,36542,33920,157983,10417,6664,806,6133,2969,1603,12595,515
12105,12120,0,12817,12586,125,283975,370705,244665,140206,202,20933,116924,109489,466419,13996,9793,1406,8363,2873,1584,9545,395
14829,12983,0,12678,12447,90,280751,192463,126174,65211,202,3015,35182,32826,152986,10206,9846,1292,8585,3454,2370,16113,592
12134,12233,0,13031,12754,112,700361,462588,302539,176661,201,10510,73622,73293,155702,10151,6917,940,6197,2847,1583,9236,352
13469,13881,0,13983,14060,98,289586,192916,127512,65764,195,10090,68483,64328,282685,15702,11298,1756,9552,3372,2244,14303,581
11384,12816,0,12521,12154,128,700467,458254,293423,115917,205,9175,65315,64544,158431,10935,7174,1074,6347,3044,1719,9206,504
11842,11842,0,12202,12718,142,287819,199068,131892,67986,215,12226,80707,75531,347078,18665,13517,2132,8824,3340,1868,11976,450
14658,14453,0,14040,12815,143,553841,356959,126744,65357,172,2984,35117,32616,152533,10083,6709,978,6276,3445,2022,12569,488
11762,11839,0,12161,12378,142,492814,326680,209641,168471,218,16725,105404,69877,321465,14900,11057,870,5844,2883,1605,9528,533
13928,14021,0,13296,13604,147,554867,377158,126253,64746,190,3025,35244,32668,295916,13442,9621,1403,10443,3767,2210,14876,468
12100,11766,0,12161,12966,136,510703,332935,211627,166936,217,15493,65882,62771,283830,12936,9151,1021,5769,2996,1674,9508,473
