arith.div_active,arith.divider_active,arith.fp_divider_active,arith.idiv_active,arith.int_divider_active,assists.any,br_inst_retired.all_branches,br_inst_retired.cond,br_inst_retired.cond_ntaken,br_inst_retired.cond_taken,br_inst_retired.far_branch,br_inst_retired.indirect,br_inst_retired.near_call,br_inst_retired.near_return,br_inst_retired.near_taken,br_misp_retired.all_branches,br_misp_retired.cond,br_misp_retired.cond_ntaken,br_misp_retired.cond_taken,br_misp_retired.indirect,br_misp_retired.indirect_call,br_misp_retired.near_taken,br_misp_retired.ret
13128,13217,0,12459,12485,123,162238,105344,69132,34303,181,2367,23916,55776,234610,14291,11255,1714,11566,2956,2154,13423,530
12940,12906,0,13356,13324,140,618279,247695,246069,143918,212,9307,60021,60041,258596,13523,7412,881,5843,2173,1674,8369,576
12378,12664,0,12578,12612,102,173023,115863,76585,39416,187,2386,70541,66485,272552,16219,12668,1879,12742,3025,1891,13339,480
14019,13035,0,13014,13243,144,420287,257243,159516,88592,195,2282,22372,21456,88747,9665,7238,768,6471,2219,1701,12214,546
11696,11850,0,12129,12113,107,174743,259342,170613,100100,202,12654,106060,108955,484430,17075,13318,1498,10851,2279,1620,11127,473
13804,12985,0,13363,13263,120,159615,100113,66533,33459,184,2312,22543,21725,88306,9720,9382,1323,7989,2585,2160,13600,574
11389,12038,0,11941,12265,172,633395,399588,251583,92672,217,15851,94906,60348,261966,15510,12992,1566,10013,2347,1631,12955,503
13039,12805,0,13159,12612,90,159669,102780,70656,35040,196,2373,23469,22263,269721,14399,11022,1272,9670,2854,2097,14722,508
13723,13407,0,12980,12733,150,720309,436452,168894,93860,197,9089,57408,22773,97120,11948,9461,1013,8785,2303,1677,11769,508
11716,11697,0,11768,11815,105,162187,102877,68984,92555,207,10257,64251,65418,476629,19397,15419,1456,10741,2548,1849,13579,461
13620,13927,0,12886,13572,122,501084,292510,72297,36079,175,2344,23829,22666,94808,10579,7803,833,9155,2628,1882,11840,565
11432,11614,0,11731,12361,129,393375,246472,244849,144715,207,15806,57148,89983,393768,17965,11441,1313,10209,2767,1929,10379,463
13843,13604,0,13225,13583,159,417244,106996,70638,35359,191,2345,22755,21701,88912,8951,6520,1212,8265,2531,1862,13789,543
13002,12843,0,13657,12440,134,474873,291200,277409,157445,215,8942,55815,54661,231919,15338,10002,1085,8503,2263,1646,11358,446
12807,13085,0,12472,12804,120,364922,228581,67929,34232,189,2373,61336,61850,267743,14438,11082,2354,11473,3281,2017,11102,543
12747,13325,0,13634,14146,152,483636,321910,211782,123020,208,2589,24393,23132,98844,12017,9299,966,8336,2252,1614,13985,475
12258,11820,0,12187,12204,96,152361,249656,155410,87502,197,9376,89839,88600,371973,13631,10514,1301,9247,2520,1690,9984,485
13211,12398,0,13379,13143,115,407349,265500,173203,101541,189,2438,25150,23966,101361,13193,13534,1620,11415,2673,2126,16426,540
12329,12283,0,12182,12132,93,493664,296638,180532,101345,195,17485,94747,90286,227948,13027,10184,1203,8439,2110,1622,9575,488
12416,12412,0,12602,12602,95,168200,110886,74192,38073,185,2439,24949,23732,99932,15142,12140,1621,10446,2823,2363,16029,599
12709,12536,0,13302,13271,167,730888,477827,191111,114343,202,11824,67593,21424,89691,11462,8905,1027,7793,2189,1631,10716,455
12740,11765,0,11450,11660,102,166324,107545,71449,90866,200,9124,56944,55720,375000,16165,12773,1282,9049,2644,1957,12709,456
13157,13398,0,12959,13480,150,619692,397378,168761,98946,206,10811,25021,24584,104729,12188,9370,1081,10692,2669,1930,13588,551
12462,12560,0,12709,12736,97,152530,95919,147624,92514,200,9001,54266,87140,354937,15585,10302,1361,8912,2597,1909,10639,492
12791,12914,0,12132,12404,141,404661,115356,77178,39363,185,2414,24870,23431,99011,12356,9701,1509,11570,2761,1974,14579,564
12293,12348,0,13007,13052,120,417055,270678,280630,173742,228,11642,68657,64711,259302,13013,6944,781,6002,2172,1624,8623,440
13293,13401,0,11991,11898,119,177281,112797,74173,37505,182,2367,57660,56265,239441,15069,12252,1706,13342,3132,1923,15221,480
12236,12161,0,13039,12799,130,385766,382704,240914,146402,219,9971,63030,63681,274035,9645,7422,728,6953,2163,1680,12798,502
12783,12531,0,12736,12935,127,183041,121737,78115,40329,179,2482,66106,62077,256022,15358,14507,1934,12679,2970,1832,13780,503
12504,12508,0,12846,13201,122,393178,242436,152179,87492,182,2281,22613,21207,89859,11030,8530,856,7955,2170,1958,14159,507
12216,11953,0,11852,11804,101,418787,271712,177843,104779,202,20708,121381,122995,299658,15095,11578,1373,9750,2202,1623,10319,498
13227,13376,0,13823,13105,121,157810,102929,68832,35530,203,9172,56510,54389,229153,16602,13075,1552,9471,2574,2153,15126,553
12058,12875,0,12450,12464,135,623109,390790,246648,90772,215,16485,97417,99289,263844,12908,9750,1320,6168,2243,1668,9983,475
12376,12833,0,12039,12402,106,175362,115312,77877,39537,184,2413,24156,23068,256692,15236,12051,1392,12531,2850,2075,15919,505
12922,12808,0,12846,13434,130,656547,397611,154683,88183,197,9060,23479,22367,92458,10497,8009,843,6526,2236,1642,8766,498
12250,12042,0,12431,12434,130,181949,115891,106157,91355,210,9654,62559,113041,482261,19720,18254,2189,15198,3316,2368,15699,538
14122,14199,0,13164,13162,116,470285,98560,64210,32805,178,2280,22413,21365,89119,11900,8673,1421,9809,3117,2378,14790,673
11434,11801,0,12478,12432,137,387342,247991,242835,142359,207,9107,58601,59202,259480,17490,11273,1157,10465,2338,1623,12627,498
13594,13515,0,13244,13323,114,157754,99900,68118,34918,176,2544,69616,65870,265820,13165,9513,1712,10133,2978,1897,14099,513
12503,12419,0,12640,12601,148,456567,437538,266387,150929,217,8915,57096,55673,236935,11132,8391,951,7735,2339,1676,10602,463
13684,12808,0,13189,12605,97,151255,98580,67262,33510,193,2424,63055,63959,279231,16308,16125,2360,13170,3349,2106,13143,553
13238,13251,0,14223,14262,159,501103,319443,195486,108211,182,2338,23492,22325,93932,10707,7917,908,7334,2211,1772,12763,492
11353,11786,0,11668,11711,100,395600,251755,160507,91162,197,15635,89474,90403,243569,15152,11626,1496,10160,2207,1703,8892,488
12908,13927,0,13598,14151,124,415000,268765,176408,35245,190,2356,22994,21577,89972,13446,10098,1412,8885,2748,2333,14525,530
13246,12768,0,12149,11893,100,444585,275320,170482,92799,210,15313,86163,84447,229727,14607,11536,1479,8994,2220,1632,11870,452
12243,12270,0,12344,11807,87,156012,101262,68115,35403,185,2357,23875,22883,95216,14172,10841,1374,8956,3432,2494,15377,566
13075,13168,0,13221,13958,162,795134,525868,200707,111782,193,10610,24419,23106,99213,12942,10450,1103,9348,2254,1611,11522,432
11804,11533,0,12142,12296,104,158360,102909,74451,87007,202,8852,54822,86459,375514,16526,12342,1379,9305,2814,2104,10030,465
13966,13816,0,13730,13176,153,657489,274802,181041,106235,205,2539,26675,24414,102525,13520,10600,1561,11070,3253,2396,15457,613
12484,12644,0,12519,11778,87,149693,95804,170711,94666,195,9215,87935,85528,360957,16065,10270,1323,8895,2604,1664,10045,491
13374,13314,0,12351,12509,130,172623,113317,75147,38595,190,2454,25174,23852,100843,11988,9416,1768,10774,2805,2017,17179,545
12260,12563,0,13243,13498,133,450019,482007,316619,195302,222,11410,65199,61902,253096,11099,8351,913,6922,2147,1634,9140,470
14102,12067,0,12350,12333,98,166375,107149,69566,35328,185,2315,55487,54406,229852,13691,13929,1866,12921,3436,2072,15393,536
12296,12408,0,12984,13044,140,535551,374596,244561,146484,205,9259,59530,60390,129095,11290,8802,822,8083,2074,1581,13679,474
12349,12443,0,12944,12637,81,157330,103174,68785,35685,182,9852,59141,56157,231492,16884,13096,2022,10788,2675,1972,13069,629
12708,13638,0,13075,12913,139,392876,248502,159148,36639,180,2375,24772,23674,97956,12385,9756,995,8899,2247,2038,14164,481
12554,12371,0,12753,12756,91,404294,262540,172435,101558,234,21086,112602,105809,263014,12782,9691,1204,5656,2195,1681,8344,480
13436,13782,0,13033,12140,114,168234,111160,75386,38108,177,2397,24971,23732,101460,15665,12429,1460,11567,3321,2408,18680,538
11576,12055,0,12818,12947,127,599922,377218,239358,89457,199,9793,61726,21750,89972,10525,7125,948,6414,2118,1612,9116,463
13167,13371,0,12529,12904,137,188916,122884,81231,111052,202,10278,62095,93665,384127,17886,13600,1667,11971,3111,2234,13253,500
12692,12496,0,12849,12755,134,601363,236929,151455,86253,197,2280,22446,21670,88150,11044,8489,937,7891,2233,1712,10104,539
12064,11747,0,11718,12446,104,177747,115579,182989,106630,214,11941,119828,114227,463816,19973,13177,1409,11460,2687,1590,11645,435
13884,14126,0,12937,12816,140,447549,273940,169358,94964,194,8934,25785,24103,163297,25117,17534,3611,16813,8668,6691,32282,1389
11789,12100,0,12676,12711,130,393850,386991,243997,145258,208,9544,61404,61784,270083,11774,9151,889,7359,2259,1671,9861,495
14033,13179,0,14022,13867,124,174946,293894,192189,108231,198,10367,102060,96362,391147,14942,14036,1946,12121,3097,1926,15702,563
12589,11765,0,12641,12688,128,463414,392478,241321,140983,197,8867,56732,55173,198874,10740,7568,863,6580,2265,1637,8006,498
11832,11956,0,11751,12062,115,167482,109529,71755,37016,191,10995,69338,70727,298624,20862,16383,2168,13756,2745,1966,14409,492
12898,14495,0,14235,14281,127,488648,295933,182111,33427,185,2325,22642,21525,87069,8942,6249,663,5952,2156,1994,11942,510
11529,11564,0,11562,11685,92,395093,250803,161731,91096,212,15790,94119,95784,265749,18241,14926,1792,10398,2304,1612,11206,429
13159,13604,0,14006,13443,122,429073,280488,185713,33676,176,2241,22098,21206,86810,13068,10285,1436,8831,3065,2292,14383,575
12213,11735,0,11645,11833,130,440711,275275,170004,94046,207,15484,89055,55258,232865,13952,11515,1335,8517,2294,1665,12494,456
12461,12452,0,11655,12233,92,155490,101343,67887,33872,189,2352,23386,22249,284217,14748,11258,1569,10831,3246,2387,14660,501
13024,13045,0,13760,13701,153,834139,304052,185962,103369,192,2347,23837,22829,96310,12589,9964,958,8888,2282,1631,11889,505
11760,11550,0,11595,11637,118,166591,103977,154819,87679,212,8942,89964,90981,398841,18185,11589,1585,10785,2784,1557,10543,488
12804,12776,0,13344,13499,134,416132,270636,179135,105554,220,2428,23796,22708,92832,10799,7850,1265,9141,2602,1907,14670,523
12741,13218,0,11964,11932,129,158425,263540,163142,91010,199,8859,87713,86597,366124,14940,11920,1394,10811,2781,1711,11511,515
13217,12310,0,13156,12872,122,163525,107218,72626,35877,193,2343,23207,21908,91211,9237,9025,1301,7606,2747,2038,14172,561
12850,12542,0,13376,13611,161,517730,527316,327161,184872,207,10586,62957,59671,234720,12479,9831,1013,8707,2225,1614,10887,478
11454,11479,0,11570,11251,89,155767,100639,66862,33775,182,8782,55108,54052,233742,15354,12184,2008,10866,2815,2108,11622,508
12261,13485,0,13160,13008,137,418122,274523,181025,40160,195,2488,26275,24398,100511,12666,9501,1037,8359,2240,1996,13652,500
12365,12356,0,12017,11788,96,465122,283779,174140,96886,207,16275,88494,86259,224433,16291,12682,1746,8941,2677,2062,12841,520
12601,13272,0,12969,12589,120,399895,256193,164071,39657,194,2569,26041,24937,104031,12817,10453,886,12671,3614,2548,18455,530
12056,12124,0,12378,12367,128,445823,292428,192471,113219,219,20287,105739,60622,245723,13374,9991,1365,6026,2175,1656,8637,450
12921,12724,0,12053,11555,109,162577,105937,69563,35474,177,2562,24120,23064,232479,15398,12472,1592,11397,3338,2466,17969,555
12221,12228,0,12178,12622,132,590145,381820,154832,88915,205,9616,31484,21579,84158,10625,8592,1015,8222,2128,1579,10669,454
12366,12413,0,11854,11817,93,157237,103537,68650,101860,204,9767,58875,89124,365169,15910,12309,1227,11009,3120,2278,12275,507
11825,12238,0,12002,12637,193,607941,246277,156228,87662,190,9046,23726,22361,94535,11782,9223,892,8313,2191,1565,10896,500
11608,11663,0,12089,12369,93,163991,104876,183158,108103,202,12157,68684,108002,435691,16272,9493,1104,8285,2610,1946,8544,407
14674,14014,0,12144,12150,113,438731,110503,73930,37366,173,2477,24693,23304,98269,12256,9802,1526,11322,2851,2077,15137,585
11459,11558,0,12607,12349,100,376823,238162,241545,145622,205,10009,62301,63310,276423,14220,7138,690,6228,2159,1634,8968,464
13512,13020,0,13180,12966,135,182184,119947,76749,40129,170,2639,63095,59866,246127,15795,13873,1869,12332,3156,1919,15364,528
11328,11243,0,11626,12012,122,382545,374754,235465,138069,185,8881,54347,53209,229927,10526,8263,946,7379,2080,1568,9682,405
11978,12233,0,12403,12914,103,170961,110922,74261,36996,189,12007,71260,66964,273620,17604,13864,2094,9736,2602,1845,13661,422
13082,13332,0,13240,11971,114,438536,268499,166922,35366,163,2469,23545,22117,91578,11081,8407,888,7832,2474,1869,12738,405
11642,11679,0,11998,11748,122,382550,241635,154828,89844,201,17192,100508,63541,277977,15486,12487,1539,7729,2028,1425,10533,392
13028,13364,0,13676,13086,152,471480,315724,71289,34754,150,2440,22061,21029,238924,14291,11478,1442,10645,2844,2030,16051,380
13064,12233,0,12872,12898,102,161032,103071,67919,33921,172,2395,21289,20473,83931,9324,8960,1258,8509,2368,1716,13969,405
12902,12985,0,12897,12487,145,441547,437764,267700,151641,134,9133,55483,54227,229787,11770,9345,1256,11067,2315,1618,14150,302
12325,11690,0,12388,12113,92,145935,94026,60994,32463,122,10206,59987,60788,267122,13860,14489,2180,11703,2568,1830,12080,365
12804,12796,0,13136,13539,142,467522,309078,195855,106946,127,2380,22719,21369,90156,11378,9567,913,9228,1757,1521,13899,297
11266,11253,0,11688,11987,93,376534,233324,148135,84697,137,15290,85449,84080,226819,14000,11566,1562,10353,1808,1298,10332,247
12309,12998,0,13115,13155,135,398088,260888,170801,36391,140,2179,23882,21721,92720,16391,13242,1595,10973,2394,1949,15585,320
12428,12457,0,12182,11635,94,445651,270311,166609,92419,148,16098,87352,81030,220912,12506,9778,1191,6905,1723,1257,9450,282
12047,11806,0,12132,11513,102,162125,107216,70901,36238,128,2146,22803,21986,258518,14961,12599,1595,10657,3188,2185,15882,336
12389,12577,0,12764,12940,129,705448,465299,184393,110822,141,11070,63184,19891,84362,11436,9484,998,8225,1684,1206,9399,252
11988,11072,0,11201,11397,94,151707,98106,150297,85585,140,8525,53428,82142,349173,17381,11917,1630,10470,2404,1692,10344,258
12652,12549,0,12931,12732,132,615736,254431,167705,98506,150,2204,21673,20299,82617,11154,9468,1614,10880,2268,1617,13935,369
11830,12143,0,12423,12448,90,142518,94058,172060,96355,136,9133,88782,84592,355980,15946,10598,1295,9197,2196,1242,9755,248
12758,12178,0,11944,12347,142,156502,102628,67556,33604,120,2031,21832,21045,88803,12577,11645,1508,12431,2425,1698,17778,377
11868,11868,0,12765,12716,131,390078,435773,286302,175384,146,11407,63956,60199,244884,8758,6731,845,6011,1722,1248,8210,260
13186,11720,0,11470,11295,121,156379,103231,68607,35020,120,8535,54191,53175,227368,15873,16184,2101,14687,2396,1663,15479,294
11851,11913,0,12785,12599,115,563491,359359,234725,142169,140,9790,60903,61999,79227,8735,6801,766,6520,1677,1656,11494,328
11371,11749,0,11907,11940,127,509709,111298,73556,36830,135,9436,57020,53692,359143,16262,13010,1683,9496,2258,1568,13116,267
12499,12509,0,12242,11961,135,360992,230031,60510,30713,125,1944,19951,18810,79000,9867,8109,909,7113,2322,1719,12285,315
11762,11747,0,11796,12560,138,665495,436367,284929,249421,184,30626,112669,63800,262417,15741,12943,993,9192,1858,1260,11152,242
13295,13373,0,11796,11544,103,145462,92095,61170,31168,124,1997,19972,40013,198738,12754,10466,1478,11651,2685,1995,12960,319
11751,11354,0,11653,12118,140,597749,240387,158137,92066,141,9584,22418,20745,89532,11105,8567,787,7204,1762,1221,8992,316
12055,12228,0,11908,11711,115,141382,91037,185403,102145,141,9957,57845,91129,374410,16721,11848,1792,12561,2660,1879,12832,346
11464,11451,0,12384,12044,154,608430,237894,151097,86193,137,1982,21167,20126,84599,10284,8075,751,7046,1746,1261,8222,315
11249,11277,0,11312,11787,92,149984,266830,175065,104833,151,21508,118412,111404,451662,15940,12678,1408,10909,1803,1260,10006,245
13865,13243,0,12734,12233,97,136678,89047,58812,29910,118,1849,19877,18906,81074,9807,10408,1514,9552,2303,2060,15099,398
11012,11344,0,11991,11994,130,569880,360810,226902,113874,148,9330,59431,60056,87058,11975,10183,923,8829,1779,1232,10924,266
12610,12412,0,12406,11131,114,147436,95735,59356,30401,136,10315,59428,56155,228795,14246,11311,1746,7840,2642,1974,12585,335
10375,11473,0,11641,11707,176,625788,381840,238602,87272,140,8568,54567,21114,93953,12892,10946,1119,10004,1926,1275,12656,255
11137,11137,0,11032,11423,96,141965,91542,61900,30803,140,10708,66309,66918,481411,17481,13631,2090,8960,2308,1668,11557,260
13071,13197,0,13345,12142,126,475230,290495,70414,35689,125,2005,21770,20643,89690,11552,9348,960,8036,2238,1599,13015,298
12159,12309,0,12276,12870,130,585649,228148,230058,135552,156,16036,56889,57490,251721,15412,9247,1213,7279,1751,1286,9196,354
11981,12321,0,11762,11691,124,157838,103112,69078,33585,117,1981,38221,53227,220133,14025,11265,1883,11773,2735,1648,15184,322
10978,10949,0,11421,11503,139,391059,390967,238171,137950,145,8405,52136,50913,214791,10787,8615,1042,7592,1728,1286,10163,285
11341,10826,0,11252,11188,90,154206,100686,67441,33991,129,1990,65710,67019,289254,15157,15595,2232,12664,2869,1636,12222,281
12553,12371,0,13421,13538,168,465607,281020,172791,95444,123,1912,20708,19918,84116,12640,10595,1166,9319,1777,1254,14263,296
10666,10780,0,10935,10686,102,146650,236159,149814,85487,137,15065,88686,122929,543942,17370,14253,2181,12399,2496,1753,8104,260
12155,12816,0,13077,13017,120,417184,277287,183100,101125,135,2073,22178,20788,89023,12071,12567,1544,11093,2289,1949,15876,350
11728,11750,0,10314,10671,79,405233,248099,153680,85239,143,14869,84242,83112,214942,12388,9857,1530,6479,1759,1263,8701,277
11838,11821,0,11916,11140,92,158063,103102,71502,36744,124,2053,23038,21754,92702,16997,13189,1860,11076,2988,2073,16195,383
11478,12184,0,12413,12402,161,796165,506073,307799,102559,138,9875,57807,18982,77515,9905,8001,981,6752,1694,1248,8173,256
10832,10864,0,11036,11054,104,158847,100960,67160,33824,152,7990,51458,51152,369781,18896,16455,2327,12836,2622,1817,15775,269
12814,12604,0,12764,12448,124,390822,251837,61204,30279,125,1897,19375,18459,77283,10344,8452,1093,7491,2214,1609,11808,320
11568,11595,0,11088,11021,129,453505,278631,172243,155220,162,15514,86282,55480,359508,17899,14632,1546,10929,2337,1639,13054,259
12183,12434,0,11182,11421,100,337428,91921,59161,30527,127,1963,20653,19991,81407,11527,9659,1293,11631,2388,1729,13409,459
11151,11598,0,11588,12475,134,453877,300188,325691,193690,170,19474,62444,58399,240450,13335,7850,945,6922,1827,1341,9572,315
12521,11918,0,10930,11035,98,142090,93031,62508,32861,120,1927,20637,51552,220387,15223,12857,2230,13485,3035,2248,14663,378
11647,11583,0,12406,12393,120,588968,246774,161165,94828,169,2165,22121,20906,84931,8321,6774,957,6590,1734,1222,9159,298
12736,12253,0,11970,11900,93,156757,104424,180414,100099,141,9301,90461,85883,358165,17317,11771,2124,11207,2710,1632,12865,302
11421,11480,0,12264,12143,152,365891,233157,150464,85518,150,2043,21481,20511,84811,10123,7609,954,6110,1681,1233,10803,325
9727,9737,0,9507,9558,98,1321601,1942638,1346733,853738,565,112709,608477,604184,1936665,15168,8253,873,7465,1369,945,9479,224
537,537,0,537,537,23,291455,182920,5123,2529,0,113,1643,1600,6580,277,0,0,0,0,0,0,0
737,737,0,737,737,31,469611,293749,17870,8034,2,176,5273,5207,20562,534,0,0,0,0,0,0,0
1298,1298,0,1298,1298,43,662645,413701,10959,5635,3,252,3639,3542,14603,461,548,0,0,0,0,0,0
584,584,0,584,584,22,392334,244921,0,8535,1,158,5154,5098,20711,412,241,0,0,0,0,0,0
624,624,0,624,624,14,279169,174288,0,2502,0,111,1617,1575,6489,154,45,0,0,0,0,0,0
403,428,0,428,428,19,266825,166569,49788,2551,0,113,1650,1607,6627,184,70,0,0,0,0,0,0
0,596,0,596,596,16,399722,249546,154375,6839,3,150,4418,4361,17389,397,243,0,0,0,0,0,0
0,885,0,885,885,33,476395,297432,184108,4602,2,199,2940,2868,11842,388,175,0,0,0,0,0,0
0,525,0,525,525,17,285111,178937,111505,2661,0,117,1699,1654,6849,184,55,0,0,0,0,0,0
0,662,0,662,662,17,277792,173426,107271,2552,0,112,1631,1588,6572,161,37,0,0,0,0,0,0
0,1200,0,1200,1200,36,820691,512288,316610,11196,6,325,8098,7975,32022,629,268,157,0,0,0,0,0
0,609,0,573,573,34,326025,203521,126078,75861,0,117,4288,4239,16852,235,107,59,0,0,0,0,0
0,0,0,559,559,12,271705,170589,106466,64123,0,108,1705,1659,6864,174,57,37,0,0,0,0,0
0,0,0,756,756,28,412068,257243,159161,98081,0,156,2453,2387,9861,250,74,49,0,0,0,0,0
0,0,0,589,589,29,311090,196184,123051,73132,7,3816,22885,22762,95276,1057,413,166,0,0,0,0,0
0,0,0,531,531,16,356514,222555,137646,84908,1,138,4449,4393,17421,248,95,50,0,0,0,0,0
0,0,0,3261,3261,69,2111036,1323001,822378,500622,0,6020,34250,33977,142861,3770,2554,582,2071,0,0,0,0
0,0,0,813,813,13,280356,176872,111160,65712,5,124,1812,1764,7255,261,136,89,47,0,0,0,0
0,0,0,850,850,29,500680,313030,194472,118557,22,232,3140,3059,12576,383,154,87,67,0,0,0,0
0,0,0,1127,1127,48,561637,350622,216971,133650,32,204,3057,2975,12340,328,107,62,45,0,0,0,0
0,0,0,467,467,9,290664,181437,112154,69282,13,128,1918,1870,7619,264,120,74,46,0,0,0,0
0,0,0,486,486,18,326401,203762,126041,77720,14,122,1919,1868,7750,195,66,36,30,0,0,0,0
0,0,0,724,724,21,347037,216657,134020,82637,15,119,1914,1864,7617,215,74,44,30,328,0,0,0
0,0,0,1285,1060,28,301098,189239,118327,70911,21,4884,39968,39921,167823,1736,510,215,295,1175,0,0,0
0,0,0,0,398,0,11871,7762,5193,2569,0,114,39795,39795,168921,1603,381,113,268,1199,0,0,0
0,0,0,0,564,2,33383,22711,15739,6972,0,105,41794,41794,177422,1479,313,107,205,1143,0,0,0
0,0,0,0,767,1,49190,33405,23093,10312,3,156,60669,60669,256305,2224,466,162,304,1730,0,0,0
0,0,0,0,742,4,48437,32593,22409,10184,4,241,32995,88809,377028,3151,830,235,595,2271,0,0,0
0,0,0,0,0,0,31428,21288,14672,6615,0,117,27300,49100,208451,2018,531,196,334,1459,0,0,0
0,0,0,0,0,0,15512,10167,6786,3380,0,138,26164,52239,221669,2040,457,164,293,1555,1204,0,0
0,0,0,0,0,2,34916,23787,16479,7307,0,100,4713,42453,179475,1612,344,123,220,1246,913,0,0
0,0,0,0,0,3,34236,23014,15757,7256,3,161,4698,58705,248152,2109,437,162,275,1643,1205,0,0
0,0,0,0,0,2,32435,21806,15022,6784,7,154,4465,47305,220389,2018,413,149,264,1575,1151,0,0
0,0,0,0,0,0,14114,9221,6169,3051,0,139,1982,26122,200163,1700,330,121,209,1343,975,0,0
0,0,0,0,0,0,16012,10448,7001,3446,0,166,2254,38430,222007,1926,367,132,235,1530,1113,0,0
0,0,0,0,0,0,23750,15586,10405,5180,0,222,3309,20640,347517,2632,903,251,651,1685,1210,2588,0
0,0,0,0,0,0,33171,22320,15310,7010,1,162,4539,4474,258011,2269,579,160,418,1659,1223,2108,27
0,0,0,0,0,0,30793,20881,14395,6486,0,114,4174,4126,0,1850,411,75,336,1410,1022,1775,27
0,0,0,0,0,0,41346,21415,14761,6654,4,137,4338,4288,9611,1865,383,59,324,1454,1053,1806,27
0,0,0,0,0,0,0,10312,6889,3422,0,152,2211,2153,8879,1967,368,45,323,1571,1143,1922,27
0,0,0,0,0,0,0,9203,6157,3045,1,138,1971,1922,7900,1825,364,45,319,1432,1032,1780,28
0,0,0,0,0,0,0,21646,14900,6746,1,134,4377,4324,17162,1904,373,40,332,1502,1090,1863,28
472,0,0,0,0,0,0,22570,15636,6933,0,95,4479,4439,17505,1766,293,38,255,1170,843,1447,21
1124,0,0,0,0,0,0,34086,17758,8367,5,272,5448,5347,21518,471,692,78,613,2835,2049,3504,55
730,0,0,0,0,0,0,0,14778,6660,0,118,4297,4247,16861,229,392,58,334,1314,957,1674,25
817,0,0,0,0,0,0,0,7026,3509,0,141,2233,2173,9021,241,391,50,340,1427,1021,1795,27
684,0,0,0,0,0,0,0,31224,13525,0,112,8757,8710,33989,302,397,56,340,850,629,1217,26
430,0,0,0,0,0,0,0,15681,6962,0,96,4493,4453,17566,181,287,33,254,1178,840,1452,19
1014,1000,0,0,0,0,0,0,15634,7140,1,169,4658,4592,18269,306,375,62,354,1472,1027,1856,29
4869,4779,0,4094,4087,41,52603,34758,28302,93028,122,10290,59014,58049,211624,6514,4173,399,2646,2495,1815,5454,176
12953,11848,0,12333,12386,108,154673,285576,174390,97356,242,9385,89655,85350,356321,14009,12992,1812,10840,3022,2004,12523,504
12079,12471,0,12841,12847,157,600383,379654,238414,89690,215,2405,24741,23893,99733,13080,10453,1234,10233,2252,1531,15411,407
12404,12354,0,12492,12568,98,160958,279656,183910,110267,229,21190,110264,104626,422847,14008,10701,1416,9228,2222,1714,9803,475
13882,13141,0,12096,12062,99,170869,109529,74257,37558,205,2495,25548,24241,98772,12349,12487,1568,11029,2789,2474,16999,550
11780,12375,0,12839,12823,127,603829,380634,248326,146678,212,10094,63886,64946,88612,11107,8647,1027,7768,2138,1608,10883,418
13046,13251,0,12204,12438,74,162983,105871,71239,90271,210,8627,53646,50836,345211,16489,13034,1430,11370,3155,2343,15716,502
12197,12250,0,12295,12919,148,600893,382526,156829,87737,202,8834,23739,22599,95167,12383,9851,1195,9019,2292,1655,11614,488
12098,12190,0,12666,12697,95,165048,104894,69743,102562,223,11268,65122,104886,423486,16709,12586,1389,7980,2622,2004,8931,440
13743,13508,0,12359,12510,162,444500,111214,74347,38661,191,2437,24589,23112,99365,12559,9678,981,10820,2721,2024,13749,559
12185,12123,0,12026,12640,97,373402,235226,238810,144847,235,17402,61985,62661,273827,14151,7162,848,6180,2114,1632,9154,438
13152,13549,0,12974,12889,151,259396,125817,83974,41615,198,2487,26242,59910,244698,14534,11084,1803,11986,3173,2336,15984,561
11963,11916,0,12522,12484,100,392240,380796,240057,140612,222,8776,54809,53453,232729,11321,8291,1008,7311,2184,1676,9875,467
12333,11574,0,11808,11898,101,177805,116979,77013,38223,198,2385,72126,70722,290252,15851,15277,1971,13078,3283,1986,13711,517
13181,13298,0,14228,13316,172,453631,277510,172724,94945,193,2306,22739,21790,88409,10261,7654,868,6890,2119,1625,12948,481
11267,11369,0,11376,11738,110,163656,247088,157643,89693,222,16315,96475,98210,434166,15778,12563,1655,9854,2222,1610,9391,468
12742,12919,0,13003,13169,113,167747,108742,71139,33290,189,2266,22353,21607,92482,11946,11596,1507,10054,2690,2339,15368,568
12111,11934,0,12584,12471,148,905030,550028,333132,193631,227,20831,83186,81565,209928,13203,10121,1249,6632,2256,1741,8328,529
12133,12213,0,12309,11454,117,163960,106865,70928,36386,192,2350,24456,22884,95634,16200,12853,1593,11547,3402,2427,17100,605
13073,13213,0,13019,15136,153,792091,477065,176446,98940,217,16285,54028,51714,215991,12407,9457,1223,6354,2156,1682,9433,475
11701,11736,0,11762,11746,117,173910,113036,75569,90889,215,9203,60422,98492,431342,20590,16920,1814,12314,3058,2196,10922,485
13471,13283,0,13682,13730,132,450541,106474,70176,35135,191,2217,22277,20928,85515,10428,7608,1002,8752,2557,1956,11868,545
12383,11820,0,11521,11939,144,435875,269061,258312,145873,210,15441,57090,87337,369482,17537,11716,1477,10581,2789,2063,11729,489
13056,13407,0,12439,12422,117,328478,99999,67324,33786,194,2297,22990,22007,90193,10856,8267,1474,9900,2703,2015,14738,561
