arith.div_active,arith.divider_active,arith.fp_divider_active,arith.idiv_active,arith.int_divider_active,assists.any,br_inst_retired.all_branches,br_inst_retired.cond,br_inst_retired.cond_ntaken,br_inst_retired.cond_taken,br_inst_retired.far_branch,br_inst_retired.indirect,br_inst_retired.near_call,br_inst_retired.near_return,br_inst_retired.near_taken,br_misp_retired.all_branches,br_misp_retired.cond,br_misp_retired.cond_ntaken,br_misp_retired.cond_taken,br_misp_retired.indirect,br_misp_retired.indirect_call,br_misp_retired.near_taken,br_misp_retired.ret
12551,12464,0,12463,12491,11,419870,252926,155188,85018,214,14618,78915,75293,188755,4690,572,225,272,2899,2332,3716,554
12638,13170,0,13121,12137,27,332852,207589,132601,26243,180,2133,20352,19740,75936,2875,149,66,78,3145,2430,3844,592
12228,12293,0,12984,13001,32,387822,251619,165706,99295,225,19212,99311,56258,224347,3919,390,142,90,2092,1714,2707,528
13886,13100,0,12764,12098,30,126751,79054,52532,26368,187,2168,19534,18651,197311,6849,4260,729,3969,3053,2433,10205,687
12985,12963,0,13093,13093,45,533388,342524,138187,81170,202,9545,58416,19464,76137,2950,430,177,526,2104,1740,3124,504
13300,13246,0,11975,12206,7,123471,78103,52467,89435,197,9156,52902,50546,330237,5201,1641,267,1208,4534,3455,6442,633
12747,12741,0,12178,13046,53,537808,307020,132837,74833,192,8103,20063,19224,74408,2824,176,64,145,2141,1768,2809,573
12128,12204,0,12905,12986,11,134255,82640,157437,92697,211,11104,63407,100946,403785,5712,536,79,415,2974,2330,2785,521
14063,13709,0,12895,12788,39,382929,78909,52523,26029,181,2097,19560,19117,74352,2865,242,133,377,2848,2265,3833,616
12466,12472,0,13091,13075,25,330481,207033,209197,125855,218,8687,54062,54655,234001,4699,348,59,147,2213,1816,2999,562
13582,13625,0,13171,13363,29,129969,80862,52154,26153,184,2141,55104,52423,209697,4383,1131,457,1008,3358,2274,4872,633
12670,12667,0,13062,12666,30,339931,337272,211730,123214,207,8117,48941,47970,202584,2884,195,53,340,2131,1799,3263,559
12568,11777,0,12072,12238,5,128674,80590,53984,27151,186,2523,63265,62553,252011,4164,921,292,556,3608,2353,3810,552
13391,13532,0,14072,13499,36,406782,246235,151547,83515,183,2134,20167,19556,75862,2772,130,30,82,2155,2175,3662,557
11678,12085,0,12227,12418,15,333306,208910,133313,75363,203,14838,85304,87364,225980,4300,546,213,341,2160,1772,2803,554
12538,13480,0,13848,13606,21,130727,80202,53449,25813,179,2167,19814,18978,73564,3941,394,136,237,2835,2780,4582,622
12964,12628,0,13104,13009,62,333145,210555,138572,81022,187,2175,20510,19823,76399,2928,505,153,305,3115,2394,5161,698
12562,12858,0,13064,13207,24,132264,274037,166097,91352,203,16424,86956,82792,334547,3986,355,120,237,2117,1749,2826,641
13224,12719,0,12561,12646,7,125152,77636,51524,26289,187,2166,19661,19281,75047,2981,513,202,296,2941,3185,5483,722
12696,13171,0,12843,13273,10,591607,385887,253568,91485,207,11100,64021,60545,74276,3018,237,57,147,2135,1785,2855,565
12386,12735,0,12335,12005,16,128498,79946,52950,26415,194,7863,47553,46504,191378,5012,715,257,263,3021,2394,4021,632
12826,13360,0,13462,12325,55,524908,329469,208627,76623,201,8884,54662,19114,237220,4381,545,202,308,4245,3184,5161,631
13203,13125,0,13484,13052,13,131319,82140,52755,25408,193,9769,55316,52697,349184,4866,669,230,280,3633,2802,4985,540
13730,12777,0,12607,12216,33,344858,210317,52802,26243,185,2174,20191,19206,75162,2944,251,119,172,3191,2536,4520,694
12683,12748,0,12469,12583,25,348256,223778,147049,145954,219,18475,105384,63266,255784,4257,445,61,111,2144,1768,2822,580
13181,13083,0,12543,12223,3,127276,79546,52881,26316,182,2196,20057,48197,197641,3811,445,110,535,3599,2788,4004,640
12967,12551,0,12549,13152,45,534916,206449,212303,123299,209,14697,51728,52344,223383,4079,168,28,93,2172,1770,2876,643
12912,13024,0,12481,12475,21,126962,79221,52928,26635,186,2205,20437,56300,224544,4010,412,127,472,3534,2669,3812,635
12927,12727,0,13463,13011,68,595403,219547,136156,74877,195,2101,19395,18657,73524,2919,227,68,120,2149,1775,2844,626
12168,12233,0,12713,12688,5,124960,79588,140736,82458,203,9691,98155,101534,447676,6029,443,93,335,3134,1763,2807,562
14128,14090,0,13339,13378,48,126589,78984,52576,25931,178,2109,19318,18837,73028,2830,165,85,317,2778,2184,4738,651
12464,12471,0,12710,12705,22,314257,326022,205801,119122,197,14063,80474,82140,355851,4109,507,147,388,2133,1744,2801,599
13099,12563,0,13216,13243,19,131384,82375,55596,27923,190,2173,19922,18537,72049,2824,403,97,288,2783,2667,4637,665
13471,13164,0,13231,13107,42,632619,381038,231183,129749,191,8116,49064,48071,72863,2790,125,48,96,2159,1824,2922,584
11991,12218,0,12388,12518,2,125093,76541,52044,25895,183,9064,56122,57175,245780,5816,814,164,605,3177,2388,3885,604
13019,13911,0,13684,13741,60,422874,271939,170555,26299,183,2164,19827,18912,73212,2756,115,30,90,2127,2172,3611,572
12144,12256,0,12291,12306,8,337878,206079,131767,74582,207,14102,78568,77944,205296,3972,400,99,92,2074,1719,2717,569
13327,13132,0,13132,12878,39,351739,227470,53029,26408,184,2129,19218,19038,113863,4035,417,98,292,3617,2700,4555,635
13156,13186,0,12673,12374,35,398885,240977,148461,137584,209,14621,78565,48268,199623,3978,387,72,115,2163,1822,2898,543
12677,12674,0,12173,12333,2,127308,193159,124143,68872,202,7895,50255,50795,371437,4307,603,197,668,4415,3275,5407,608
12848,12972,0,12923,13904,43,662453,435099,174650,100489,203,10266,20567,19639,74991,2756,113,40,77,2157,1764,2727,537
12903,12589,0,12417,12506,5,127476,79387,52635,74565,195,8114,49199,77605,323653,4956,692,135,369,3214,2557,2948,574
13149,13229,0,13126,13124,52,569029,225270,147264,86425,204,9933,20095,19405,72831,2843,173,64,381,2827,2231,3706,629
13111,13137,0,13197,12854,7,127116,78983,156403,86130,195,8803,83692,79748,328245,4737,387,87,287,2848,1786,2802,558
12888,12874,0,12712,12708,30,125497,78586,52185,26228,182,2144,20044,19215,74696,2863,151,126,365,3213,2497,5437,647
12589,12518,0,13202,13157,37,375208,410536,270680,166632,217,10962,60807,57469,229167,2918,135,37,97,2134,1786,2853,593
13461,11599,0,12017,12050,6,126899,78967,52368,26193,180,2097,48882,47993,197593,3841,625,136,536,3823,2420,4162,670
12294,12297,0,13053,13053,50,331225,337965,220775,133102,198,9332,57152,58325,251511,2923,130,49,89,2184,1798,4092,795
13310,12840,0,12864,13012,17,132367,81723,54394,27026,182,9351,54213,51631,206041,3762,640,157,502,2884,2244,3768,582
12489,13761,0,12897,13054,28,337701,211255,134494,26289,182,2177,19909,19552,76482,3015,244,103,135,2196,2470,4061,606
12583,12683,0,12683,12734,13,362887,234798,153943,90564,226,19853,107840,102288,242561,4230,423,97,104,2172,1781,2770,520
13417,13513,0,12865,11889,10,126162,78379,52378,25714,179,2137,19414,18663,72329,3715,400,135,291,3627,2822,4946,653
11911,12488,0,12413,12413,55,527999,331213,209654,77208,201,8892,55277,19928,76056,2921,212,71,115,2124,1746,2784,549
13161,13148,0,13734,13298,25,131943,81122,52241,26057,194,9882,55903,53179,351978,5279,670,212,265,3756,2900,4950,710
12865,12493,0,12505,12628,50,563689,342009,132748,75188,195,8136,49330,19260,75892,3009,130,49,85,2162,1756,2914,675
13064,13139,0,12601,12453,15,128366,80069,53714,85648,198,10215,62063,89890,426536,5648,956,204,475,3686,2782,4162,735
13733,13761,0,13462,12883,33,401156,79279,53515,26530,183,2169,19855,18858,71924,2828,117,35,265,2810,2275,3764,643
12236,12180,0,12284,12416,35,330245,206923,213369,124116,210,14732,52608,53565,228249,4203,154,46,90,2234,1840,2881,565
13391,13391,0,13175,13350,33,386009,79410,53195,26282,179,2131,19696,55875,222984,3923,460,244,457,3580,2804,3893,633
12246,12102,0,12923,12495,18,360055,219206,219737,123318,205,8073,48952,48209,198330,3926,184,67,128,2164,1762,2791,557
12915,12919,0,12613,12353,10,124669,79830,53247,26467,187,2158,58830,60142,258468,4163,574,292,577,3835,2377,3924,596
13207,13273,0,13838,14271,70,407968,247159,151619,82330,179,2148,19643,18877,72982,2783,120,22,92,2128,1755,3665,592
12552,12555,0,12128,12160,10,125496,207143,132318,75207,197,14125,80514,82187,355820,4250,545,218,386,2150,1741,2799,550
12908,12403,0,13627,13698,19,368188,238859,157588,93843,189,2102,19401,18656,73895,2821,449,144,274,2747,2777,4655,625
12939,12583,0,11952,11763,6,377403,228790,142167,78411,194,14087,78539,77478,197973,3884,377,127,276,2145,1774,2799,561
12398,12844,0,13008,13074,17,128143,80068,53612,26403,182,2124,19870,19474,75379,4166,563,183,360,2973,3039,4975,627
12865,13334,0,13158,13326,20,715066,466911,291129,94683,204,9677,54840,52161,72771,2879,225,45,197,2157,1776,2941,546
12410,12420,0,12320,12333,13,128969,78910,53393,26689,197,8151,49707,49021,233552,5422,1048,355,463,3198,2538,4408,532
13454,13196,0,13031,12641,36,354347,227410,53193,26635,186,2168,19599,18711,72505,2848,170,38,128,2838,2186,3655,595
12745,12633,0,12076,12027,21,401137,242273,148975,135868,213,14569,77618,46960,317233,5160,668,135,272,3001,2398,3976,558
12935,13030,0,12526,13118,37,321693,200987,51755,26027,186,2153,19875,19126,74597,2959,244,96,356,3224,2488,4090,605
12293,12784,0,12739,13373,46,665171,437284,289673,171970,215,18293,56942,54084,217858,4164,446,50,145,2123,1757,2808,540
13034,13027,0,12353,12244,0,122496,203794,127274,70688,195,7678,47480,75932,315261,3923,488,216,485,4119,3278,4333,633
12508,12633,0,13346,13239,42,551113,220236,145808,84791,212,9644,21284,20699,77055,3035,263,64,175,2115,1721,2838,594
13851,13914,0,13428,13383,7,127112,78742,157002,86082,196,8834,82404,78714,322360,4905,402,220,380,3814,2390,3973,614
12504,12125,0,12599,12626,32,329392,206457,132734,75341,195,2182,20414,19714,76699,3038,288,101,172,2109,1764,4143,589
12258,12358,0,12467,12532,11,126916,243686,160870,95832,198,11003,100013,94784,380227,4314,452,124,297,3048,1774,2780,548
14067,12890,0,13106,13078,40,132528,82571,54036,26972,182,2165,20003,19308,73672,2823,439,151,301,2836,2288,5219,657
11969,11896,0,12686,12686,17,331387,336495,220875,133077,200,9332,57213,57989,249874,2844,179,70,113,2165,1785,2841,555
13644,13192,0,13316,13354,14,127827,77304,51529,25818,180,9346,53371,50885,204577,3930,638,220,400,2953,2928,4882,641
11555,12443,0,12226,12244,23,537610,335174,212354,74885,195,8081,48810,49163,73619,2877,151,56,105,2158,1788,2770,556
12187,12162,0,12277,12427,10,130434,81331,55301,27598,208,10609,61804,59145,235162,5774,821,275,314,3041,2395,3868,590
13381,14136,0,13694,12488,40,389049,236483,145931,26301,180,2131,19914,19460,75447,2873,192,57,148,3009,2408,4028,610
12528,13167,0,13318,13494,86,670636,460618,309885,106522,156,8943,52598,16659,74335,3225,859,316,672,2276,1844,3673,590
12341,12494,0,12025,12054,39,365288,223081,140070,79549,210,15183,84177,51338,350363,5594,1069,407,480,3194,2571,4561,540
11982,12005,0,12242,12261,8,380782,229534,141981,79044,205,15121,83783,82749,210001,4242,636,226,202,2120,1762,2894,552
12883,12948,0,12883,12388,12,127050,78631,52726,26284,187,2182,20130,19482,192189,4609,645,237,353,4122,3069,5151,597
13650,13190,0,13169,13572,71,786030,468178,165910,92608,197,9581,54898,19638,74608,2930,230,35,175,2102,1731,2816,550
11834,11963,0,11738,11844,5,124959,78163,52346,78711,192,8605,53474,54128,378747,5628,982,276,430,3391,2641,4392,558
13634,13764,0,13595,13009,36,384300,249440,54244,26482,193,2147,19597,18736,71043,2863,229,79,321,3719,2905,5165,625
12937,12537,0,12176,13076,19,384779,232511,143657,132355,206,14615,50095,79988,333192,5075,685,181,308,3223,2578,2908,573
13563,13624,0,12994,13019,32,339229,77842,53508,26158,183,2130,19741,19036,74257,2893,138,46,362,3216,2457,4049,637
12575,12573,0,13606,13213,34,419105,263869,282688,157992,215,13776,55439,52770,209577,4039,177,50,132,2127,1756,2778,562
12788,12526,0,11886,11920,10,125383,76862,51475,25537,180,2144,50623,50750,213584,4106,536,295,561,4407,2694,4407,616
12428,12613,0,13154,13606,50,354382,228932,150257,88975,208,2173,19265,18607,71545,2785,132,29,103,2131,1751,3756,590
13362,12740,0,11945,11764,13,122370,235870,145160,80504,196,8301,78526,77551,322854,3971,638,250,460,3997,2491,4180,600
12713,12709,0,13319,13644,52,330222,206358,131840,75004,184,2094,19806,19133,74933,2891,199,33,122,2187,1801,4067,602
12512,12508,0,12614,12928,9,127431,262295,172362,99083,203,17969,93644,88603,355874,4150,402,140,227,2131,1788,2809,555
13083,13080,0,12747,12710,19,128827,78647,52652,26343,182,2147,19919,19386,74471,3759,540,182,381,3128,3395,5802,660
12193,12998,0,12548,12648,22,552257,359490,235625,84863,207,10156,61606,63242,73515,2778,167,53,120,2138,1767,2792,544
12878,12892,0,13155,12114,15,127378,78824,52915,26454,204,8467,50308,48352,196535,5155,695,197,317,3859,3033,5146,648
12451,13130,0,13110,13220,45,523060,327879,208377,74329,195,8320,51639,19324,74073,2978,256,65,202,2093,1743,2978,567
13278,12472,0,12971,12976,82,1848969,1219182,810948,503825,479,66006,333939,250661,374737,6361,3967,1005,2575,4014,3093,7342,612
14526,14122,0,13353,12710,39,363048,220650,52080,26110,182,2132,19741,19025,73711,3018,398,98,304,3115,2512,4453,606
12005,12268,0,12413,12633,30,331505,212077,139235,135007,218,16767,93550,59231,255867,4752,724,58,182,2150,1773,2870,549
13038,12984,0,12498,12491,10,128711,81043,156570,85152,199,8708,51284,80225,321440,5530,645,232,598,3924,3005,4070,588
12858,12845,0,12823,13361,51,526295,205275,211721,122822,202,14112,49539,49962,211664,4340,314,92,211,2082,1741,2899,614
12426,12752,0,12698,12807,5,130005,82868,55525,27684,191,2192,19891,58364,234704,4439,723,415,614,3852,2895,3986,588
13671,13737,0,13114,13086,44,371491,226365,140356,77036,177,2114,19916,19428,75005,2940,352,135,255,2210,1830,4010,574
11874,12036,0,12483,12483,7,125286,207525,136308,79196,201,16382,93668,96582,422409,4759,683,263,399,2148,1768,2883,549
13695,13249,0,13073,13046,6,129715,78082,51394,25665,179,2153,19711,18938,73491,2847,435,157,285,2752,2679,4561,629
12196,13520,0,13192,13165,42,546797,340139,215387,78020,210,13822,77380,77985,202624,4278,671,257,163,2182,1809,2800,551
12438,12438,0,12668,12195,5,129172,80696,54003,27133,188,2147,19370,18560,72038,4319,537,210,300,3814,2880,4830,640
12948,13669,0,13274,12637,37,635758,382387,232983,80911,195,8266,49130,18952,73055,2853,170,80,104,2109,1778,2812,560
11824,11859,0,12117,12468,15,128172,79840,52574,26560,195,8714,53702,54774,394615,5816,833,311,312,3355,2560,4083,549
14015,14077,0,13652,13141,28,401548,263782,52507,26763,184,2180,20017,19214,74442,2795,113,35,97,2880,2264,3751,595
12527,12511,0,12282,12191,34,350288,212806,131800,122965,202,14081,78568,65713,315726,5122,701,163,328,3115,2475,2919,562
12828,12828,0,12387,12387,27,342540,80371,53851,26509,183,2118,20339,19460,76834,2954,166,44,302,3183,2423,3967,625
13229,13374,0,13589,14440,63,423592,252841,255846,143377,206,15180,50427,48159,197928,3926,197,75,130,2077,1741,2816,546
12380,12213,0,11732,11870,2,124524,77771,52023,26548,185,2198,20033,52473,223593,4396,629,369,585,4549,3402,4325,723
12833,12833,0,13827,13591,56,637819,248904,164603,98370,198,2126,19585,18805,74553,2955,138,34,93,2125,1782,2883,675
12942,12373,0,12506,12550,12,127002,80334,138352,76163,195,14047,107734,106475,446793,6256,706,284,449,3290,1799,3047,739
9512,9324,0,8438,8200,133,1828055,1853828,1230570,758623,753,101437,590922,485178,1197633,3949,2038,808,2174,4353,3053,7842,590
1108,1108,0,0,0,0,0,0,0,7554,2,219,4876,4796,19308,632,406,524,764,1415,1038,2230,50
694,694,0,0,0,0,0,0,0,3164,0,149,2030,1978,8181,257,108,183,310,1216,844,1559,33
697,697,0,0,0,0,0,0,0,6726,0,143,4377,4325,17141,306,169,219,398,1483,1051,1911,29
683,683,0,0,0,0,0,0,0,6674,0,133,4339,4290,16984,265,123,180,314,1410,1008,1754,29
820,820,0,0,0,0,0,0,0,7624,0,146,4972,4911,19420,253,97,215,347,1827,1306,2209,35
507,507,0,0,0,0,0,0,0,3178,4,149,2060,2006,8201,318,134,129,253,1363,993,1639,22
721,721,0,0,0,0,0,0,0,0,0,119,4287,4234,16797,268,113,60,283,1394,988,1701,23
579,579,0,0,0,0,0,0,0,0,3,163,2419,2361,9696,304,97,50,289,1521,1070,1837,26
489,489,0,0,0,0,0,0,0,0,0,105,4430,4387,17272,228,96,45,224,1221,870,1467,22
978,978,0,0,0,0,0,0,0,0,2,202,5981,5909,23358,355,130,74,332,1760,1278,2123,30
1032,1032,0,0,0,0,0,0,0,0,0,266,5296,5202,20922,513,182,94,218,2277,1602,2822,43
461,461,0,450,0,0,0,0,0,0,0,128,1730,1685,6943,189,52,33,104,1085,781,1293,20
528,528,0,528,1390,0,0,0,0,0,0,134,1821,1774,7296,202,58,35,23,450,306,635,18
761,761,0,761,761,0,0,0,0,0,0,141,4343,4293,17013,215,61,32,28,0,1044,1678,23
607,607,0,607,607,0,0,0,0,0,0,128,5046,5001,19678,198,61,39,22,0,817,1331,20
753,753,0,753,753,0,0,0,0,0,0,193,2946,2866,11767,292,87,47,40,0,1326,2261,34
3719,3719,0,3719,3719,0,0,0,0,0,0,142,37850,36046,150464,3756,2643,527,2116,1311,2830,10212,178
820,820,0,820,820,0,0,0,0,0,0,0,0,3048,12636,412,194,99,95,177,569,2775,47
835,835,0,835,835,20,0,0,0,0,0,0,0,2302,9391,386,221,102,118,138,589,1682,25
582,582,0,582,582,17,0,0,0,0,0,0,0,4776,18813,189,72,37,34,96,72,1316,20
888,888,0,888,888,38,0,0,0,0,0,0,0,2522,10336,310,110,60,50,162,117,1531,33
454,454,0,454,454,12,0,0,0,0,0,0,0,1594,6566,183,62,35,26,99,67,885,17
552,552,0,552,552,23,0,0,0,0,0,0,0,1864,7723,224,78,43,35,120,82,1507,27
592,592,0,592,592,22,0,0,0,0,0,0,0,4300,17153,300,140,64,76,131,87,1895,29
508,508,0,508,508,20,246772,0,0,0,0,0,0,1621,6705,180,65,35,30,92,60,1595,18
1016,1016,0,1016,1016,26,457630,0,0,0,0,0,0,6228,24585,429,213,119,94,183,130,0,31
672,672,0,672,672,22,345831,0,0,0,0,0,0,6407,17580,270,111,67,44,134,94,203,26
820,820,0,820,820,44,551376,0,0,0,0,0,0,0,19294,343,109,60,49,193,131,283,44
609,609,0,609,609,27,325013,0,0,0,0,0,0,0,8415,213,53,38,15,132,91,175,23
557,557,0,557,557,10,281178,0,0,0,0,0,0,0,7221,210,51,37,14,112,80,172,19
959,959,0,959,959,32,479863,311041,0,0,0,0,0,0,39158,383,151,80,71,164,115,303,56
566,566,0,566,566,21,332598,209080,0,0,0,0,0,0,16741,240,76,48,28,113,74,191,0
612,612,0,612,612,47,361608,226908,0,0,0,0,0,0,23293,294,123,70,53,117,77,224,0
1065,1065,0,1065,1065,33,484939,304797,0,0,0,0,0,0,18345,306,100,55,44,168,113,251,0
763,763,0,763,763,26,449346,283842,0,0,0,0,0,0,19322,397,138,65,72,187,136,331,0
556,556,0,556,556,13,281610,177253,0,0,0,0,0,0,7222,214,49,26,23,118,83,188,0
1105,748,0,748,748,29,423904,265544,169636,0,0,0,0,0,20579,332,138,49,88,138,96,282,0
0,571,0,571,571,21,348594,217613,134588,0,0,0,0,0,8223,254,78,48,30,124,84,206,47
0,731,0,731,731,14,327093,204203,126295,0,0,0,0,0,0,222,49,25,23,122,83,197,51
0,733,0,733,733,14,377076,236687,147672,0,0,0,0,0,0,292,105,61,44,132,94,230,53
0,636,0,636,636,20,344815,216408,134855,0,0,0,0,0,0,243,72,46,25,119,85,196,51
0,739,0,739,739,23,378199,237766,148500,0,0,0,0,0,0,267,61,42,19,145,99,225,61
879,0,0,537,537,10,306362,192236,119810,74471,0,0,0,0,0,370,82,49,32,119,84,197,44
1003,0,0,1369,1369,56,612462,382358,236485,145873,0,0,0,0,0,0,106,51,54,218,151,343,71
663,0,0,733,733,13,397916,249738,155617,94120,0,0,0,0,0,0,70,37,33,150,105,213,29
665,0,0,596,596,25,271760,169696,105088,64608,0,0,0,0,0,0,38,24,13,103,73,139,21
588,0,0,697,697,24,382072,239378,148807,90570,0,0,0,0,0,0,92,44,47,133,95,208,27
378,0,0,545,545,28,288032,181642,113934,67708,0,0,0,0,0,0,57,36,21,90,54,135,24
626,0,0,585,585,14,484081,302223,186953,115269,0,0,0,0,0,0,86,43,43,152,97,230,34
6821,6636,0,6520,6613,46,806727,502795,313584,188726,96,4795,7972,7671,29768,1290,306,581,2290,1924,1521,5075,312
12454,12461,0,12268,12207,0,346855,217562,138296,79993,205,16508,94389,97046,248180,4726,971,349,617,2172,1783,3170,551
13120,13332,0,13625,13597,6,131188,81709,53900,27323,185,2207,20377,19481,75820,4428,749,250,430,2801,2798,5117,762
11628,12340,0,12287,12304,25,608122,367293,224202,78947,207,15145,84318,83489,212149,4292,603,225,213,2206,1798,2978,615
13084,13084,0,12884,12353,10,128387,80195,53626,26869,185,2138,20137,19475,73375,4329,481,164,295,4007,3037,5050,787
12832,13394,0,13847,13731,67,735200,436146,261482,86850,193,8974,51706,18461,71104,2717,115,37,82,2079,1735,2757,560
12029,12028,0,12052,12177,0,126470,78879,52601,54781,202,8163,51154,51587,373317,6019,1198,333,560,3402,2614,4351,560
13234,13234,0,13174,13565,26,393051,255348,54210,27657,183,2143,19654,18861,73483,2949,296,100,375,2793,2229,3731,548
12854,12470,0,11739,12355,52,364329,220388,136548,124780,207,14115,49203,77976,325326,5213,807,160,335,3152,2568,2921,566
13169,13319,0,13184,12923,30,334310,81455,54376,27177,186,2119,19769,19108,74240,2811,208,96,380,3066,2364,3950,644
12192,12247,0,12356,13446,39,432352,267858,274522,154485,217,16392,53797,51252,204573,4111,260,70,162,2092,1736,2830,547
12868,12729,0,12011,12147,2,127240,79702,53227,26779,182,2139,19975,50734,215093,4249,526,315,562,4353,3382,4329,718
12777,13037,0,13732,13781,46,495639,236452,155081,92276,202,2152,19759,18984,73628,3056,128,48,73,2200,1782,3776,775
13300,12626,0,12209,11867,16,125797,231412,143291,79594,192,8149,79380,78286,325472,3984,598,240,459,3988,2465,4087,584
12792,12716,0,13064,13299,40,329984,205953,131505,76969,184,2142,20254,19522,77459,3005,160,41,81,2184,1768,3819,581
12468,12743,0,12328,12238,6,125845,268378,170489,94795,198,17405,91493,86927,349132,4075,365,130,222,2152,1771,2978,735
13353,12905,0,13033,12711,5,127911,79913,53017,26653,185,2168,19935,18985,74346,3035,501,227,301,3210,3427,6015,836
12298,12298,0,12763,12923,28,569842,368046,241296,147004,202,10498,64072,63473,241795,4809,903,180,656,2910,2291,4120,640
13752,13775,0,13292,12672,0,127809,79420,52918,25876,194,8522,49807,48662,199514,4712,668,317,553,2799,2264,4034,674
12415,12944,0,13183,12688,35,535670,334357,211337,74633,203,8570,53628,19795,77008,2962,191,65,71,2931,2274,3729,589
12027,12603,0,12641,13095,9,131061,82123,55135,26608,194,10430,58316,55442,369339,4700,679,218,242,2657,2117,3463,540
14182,13985,0,13406,12722,17,360288,219314,53643,26596,185,2177,20281,19523,74607,2806,144,46,109,2793,2195,3751,582
11655,11980,0,12095,12160,15,331110,212720,139753,138036,211,17396,99951,61416,263000,4125,444,49,94,2137,1772,2773,547
13439,13391,0,12803,12906,7,126811,80263,53432,26808,182,2163,19990,19113,199198,3593,395,140,380,3183,2473,4288,603
12523,12527,0,13262,13495,55,535138,335886,212467,123809,205,8413,52467,53112,225781,2928,169,63,89,2102,1770,2853,586
13024,12418,0,12506,12252,2,125017,78052,52163,25953,180,2102,59245,56119,223599,3686,667,239,397,3175,2117,3496,583
13648,13335,0,13629,13575,45,360956,218279,135172,74683,180,2086,19148,18591,72260,2766,165,80,98,2139,1780,3825,621
11605,11897,0,12423,12163,10,127463,213947,140371,82211,209,17326,99457,102939,452058,4215,493,183,286,2094,1734,2871,659
14138,13931,0,14041,14122,25,128106,79464,53737,26703,187,2266,20683,19871,76993,3248,538,195,317,2675,2630,4790,747
11988,12020,0,12423,12431,30,537745,335589,211220,123196,192,14142,80449,82087,214170,4371,588,219,392,2108,1719,2963,636
12818,12818,0,13403,12653,13,130590,81730,54452,27413,190,2162,20462,19172,74655,4569,625,188,392,3854,2960,5012,703
12791,13466,0,13092,12612,62,651335,390385,237601,79460,201,8181,50063,19536,75083,2940,117,35,105,2113,1750,2872,634
12154,11903,0,12117,12092,15,124389,77649,51864,25819,194,8983,55387,56828,412366,6202,866,171,381,3412,2657,4292,604
13882,14278,0,14349,13871,63,690734,450532,164575,27156,182,2166,19892,19105,73842,2915,222,70,182,2893,2282,3844,585
11871,11911,0,11923,12574,15,335457,208030,212773,124274,212,14250,49885,80780,346249,5662,590,175,453,3259,2639,2830,631
12843,12766,0,11824,11899,3,129958,79327,144247,79834,197,8257,49625,78182,326003,5150,415,77,368,3029,2426,2987,663
13120,13097,0,12723,12788,22,198305,77939,51890,27012,187,2173,20097,19408,75439,3097,161,86,338,3137,2399,5252,758
12359,12348,0,13207,13237,25,408224,453955,290941,166824,218,9901,56248,53550,213663,2904,170,55,115,2139,1769,2838,610
12836,12080,0,12215,12234,2,126793,78754,51545,25905,180,2099,49466,48568,201946,4005,728,163,618,4224,2578,4414,604
13149,13124,0,13524,13784,50,356128,227841,149026,88369,186,2162,19974,18567,72659,2891,176,52,112,2149,1771,3897,605
13116,12549,0,12320,11660,7,129073,249179,152761,84350,200,15188,81473,78154,324819,4114,603,137,495,2994,2410,4058,645
12837,12752,0,13129,13102,15,327214,204442,130458,74262,183,2116,19701,19102,74417,2923,248,78,127,2154,2631,4276,640
11822,12292,0,12372,12407,9,390784,253107,167330,100059,220,18343,95826,90485,212696,4238,443,122,215,2132,1764,2782,553
13582,13150,0,11618,12059,17,126078,78117,52032,26105,182,2137,19653,18922,198143,3939,394,93,603,4270,3368,5960,649
12858,12993,0,12993,13434,47,556186,358176,144127,84723,206,10090,20411,19310,73040,2879,178,44,124,2134,1791,2872,599
13181,13242,0,12961,12599,3,127341,79161,52845,85263,193,8809,51902,79537,327523,5292,650,85,500,3949,3127,4167,707
13043,13139,0,13135,13519,35,541843,208458,132961,75010,195,8339,20202,19513,74595,2982,199,72,106,2102,1725,2827,720
12067,12263,0,12380,12481,2,127994,80021,167142,100705,202,11267,61914,97122,388833,5611,462,117,326,3005,2387,2740,535
14491,14010,0,12906,12551,24,323259,77709,51784,26277,182,2172,20116,19353,75578,2983,175,79,339,3091,2499,4980,780
12109,12228,0,13344,13084,20,334689,339691,222439,134381,211,9404,58112,59377,255249,4711,510,131,350,3269,2571,4184,717
13839,12998,0,13651,13844,57,415388,257120,158675,86702,187,2232,53703,51190,204229,4044,643,135,505,3801,2372,5073,678
12011,12400,0,13049,12888,20,330007,329434,208913,121730,205,7983,49054,49430,207157,2988,172,60,114,2075,1766,2984,637
12747,12177,0,12968,12644,8,134720,83507,56125,27651,183,11512,66397,62808,247031,4263,762,156,555,2961,2294,3956,715
13699,14558,0,13460,12323,50,382176,232187,143181,26295,180,2139,20189,19741,75951,2910,155,57,122,3009,2366,4050,673
11982,11787,0,11932,12233,60,329892,206072,134563,79284,215,16399,93931,57788,248222,4573,488,89,104,2178,1787,2836,560
13631,13679,0,12381,12732,3,132918,78401,51512,25810,179,2112,19292,18490,204478,4011,380,85,510,3784,2936,5075,734
12516,12187,0,12530,13310,39,540392,334358,131408,123046,207,14140,49373,49458,208788,4261,533,65,176,2130,1773,2766,544
12969,12708,0,12093,12414,8,126935,79345,53264,27140,188,2187,20125,62674,248167,4258,451,122,551,3865,2926,3839,583
