arith.div_active,arith.divider_active,arith.fp_divider_active,arith.idiv_active,arith.int_divider_active,assists.any,br_inst_retired.all_branches,br_inst_retired.cond,br_inst_retired.cond_ntaken,br_inst_retired.cond_taken,br_inst_retired.far_branch,br_inst_retired.indirect,br_inst_retired.near_call,br_inst_retired.near_return,br_inst_retired.near_taken,br_misp_retired.all_branches,br_misp_retired.cond,br_misp_retired.cond_ntaken,br_misp_retired.cond_taken,br_misp_retired.indirect,br_misp_retired.indirect_call,br_misp_retired.near_taken,br_misp_retired.ret
0,324,0,324,324,0,11727,104065,64809,60798,12,7544,36533,36533,155631,0,0,0,0,0,0,0,0
0,493,0,493,493,2,32958,103600,66749,61288,16,7616,36940,36939,157161,552,0,0,0,0,0,0,0
0,796,0,796,796,0,24257,15928,70378,129090,26,16013,77555,77555,330400,2622,0,0,0,0,0,0,0
0,450,0,450,450,0,17793,11639,96503,91392,22,11313,54984,54984,234076,2304,0,0,0,0,0,0,0
0,692,0,692,692,0,15756,10293,70536,76282,15,9032,45998,45998,195038,1648,0,0,0,0,0,0,0
0,382,0,382,382,0,11857,7765,64808,60402,12,7494,36294,36294,154617,915,0,0,0,0,0,0,0
0,545,0,545,545,2,33154,22560,69177,63829,13,7920,38357,38357,163393,1518,0,0,0,0,0,0,0
0,622,0,622,622,0,16384,10687,57598,89569,24,11138,54018,54016,229760,2044,381,0,0,0,0,0,0
0,669,0,669,669,0,20888,13617,9089,114062,23,14154,68546,68546,291992,2518,531,0,0,0,0,0,0
0,483,0,483,483,0,13960,9200,6150,66146,17,8184,39797,39797,169413,1598,345,0,0,0,0,0,0
0,608,0,608,608,0,35269,23930,16580,67056,13,7940,40431,40431,171433,996,330,0,0,0,0,0,0
0,1457,0,1457,1457,24,245033,211083,132821,163891,42,18999,98896,98662,419214,4117,1716,0,0,0,0,0,0
0,0,0,0,0,0,0,237459,147541,44587,10,5164,27085,27051,114076,489,301,0,0,0,0,0,0
0,0,0,0,0,0,0,260864,167752,58932,17,7037,35027,34990,148670,1045,212,102,0,0,0,0,0
0,0,0,0,0,0,0,0,102593,61237,8,4801,24833,24817,105157,759,87,52,0,0,0,0,0
0,0,0,0,0,0,0,0,141145,85915,15,7186,36596,36577,155111,1221,185,94,0,0,0,0,0
0,0,0,0,0,0,0,0,152106,90901,14,6926,36758,36734,154784,1484,110,67,0,0,0,0,0
0,0,0,0,0,0,0,0,101910,60830,8,4793,24804,24788,105035,996,58,35,0,0,0,0,0
0,0,0,0,0,0,0,0,193413,117831,8,4888,25097,25041,106445,1107,81,50,0,0,0,0,0
0,0,0,0,0,0,0,0,152736,97276,16,7208,38388,38362,162481,1586,393,112,410,0,0,0,0
0,0,0,0,0,0,0,0,0,68195,13,4798,27192,27176,114214,1056,287,77,89,0,0,0,0
0,0,0,0,0,0,0,0,0,90699,18,4850,25619,25582,108246,1037,282,77,67,0,0,0,0
0,0,0,0,0,0,0,0,0,73388,19,4733,23623,23599,100283,1000,238,26,18,0,0,0,0
0,0,0,0,0,0,0,0,0,72520,15,4826,24069,24045,102252,684,246,57,72,0,0,0,0
0,0,0,0,0,0,0,0,0,81456,17,7176,35190,35172,149748,1063,281,40,37,0,0,0,0
0,0,0,0,0,0,0,0,0,64901,12,4806,24969,24950,105651,984,213,49,52,0,0,0,0
0,0,0,0,0,0,0,0,0,74583,19,4719,24681,24656,104341,985,217,79,41,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,4793,23624,23608,100509,936,189,72,13,0,0,0,0
0,0,0,0,0,0,0,0,0,0,33,5226,28090,28028,118096,1100,268,111,45,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,7309,36125,36099,153641,1426,297,122,74,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,5008,27004,26988,113973,988,206,86,34,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,5035,28627,28600,120250,1054,234,99,59,0,0,0,0
0,0,0,0,0,0,0,0,0,0,30,4495,37419,37401,157727,1299,422,126,310,964,0,0,0
0,0,0,0,0,0,0,0,0,0,0,145,25043,25019,106505,650,204,80,124,673,0,0,0
0,0,0,0,0,0,0,0,0,0,0,135,24176,24149,102652,965,204,88,116,1345,0,0,0
0,0,0,0,0,0,0,0,0,0,0,227,37796,37740,160068,1529,322,133,189,2440,0,0,0
0,0,0,0,0,0,0,0,0,0,0,126,26110,26086,110609,1016,216,87,129,1370,0,0,0
0,0,0,0,0,0,0,0,0,0,0,164,26584,26550,112472,664,222,87,135,773,0,0,0
0,0,0,0,0,0,0,0,0,0,0,154,12791,25318,107117,926,213,90,123,1230,713,0,0
0,0,0,0,0,0,0,0,0,0,0,106,4552,25788,109367,948,209,87,122,1111,784,0,0
0,0,0,0,0,0,0,0,0,0,0,154,2244,36747,156492,1452,293,115,178,1492,1054,0,0
0,0,0,0,0,0,0,0,0,0,0,139,5508,27863,117744,993,261,104,157,1238,864,0,0
0,0,0,0,0,0,0,0,0,0,0,124,2001,24447,104071,955,190,75,115,1284,892,0,0
0,0,0,0,0,0,0,0,0,0,0,123,4517,27254,115105,996,211,86,125,1293,926,0,0
2458,2811,0,2866,2912,3,36332,27629,41429,0,0,4369,133396,91974,580214,8058,3456,680,1951,2048,1099,1763,109
12027,11746,0,12080,13214,32,365720,222502,137762,128392,210,14647,50906,80512,336464,6469,1932,329,854,3229,2505,3200,752
13114,12918,0,12568,12608,25,337816,81932,54876,27871,186,2158,20557,19908,74690,2850,206,78,627,2897,2221,4008,707
12666,13204,0,13271,14033,37,424683,256697,266526,149597,215,15872,52339,50081,203069,4021,165,70,100,2122,1787,2889,604
12559,12561,0,11922,11952,25,126143,78592,51545,25798,180,2118,19920,52619,224140,4441,601,443,683,4666,3478,4334,679
13179,12919,0,13798,13852,54,624302,243645,160922,95911,221,10459,59074,55635,220762,4819,1076,198,106,2092,1721,2833,675
12328,12050,0,11707,12115,21,158217,220231,136402,75844,197,14087,78687,77454,308701,5215,676,266,432,3190,2567,4317,685
12536,13609,0,13024,13013,35,331950,213081,140456,27205,187,2540,20622,19938,76144,2871,113,33,79,2131,2290,3842,688
12925,12923,0,13451,13499,22,435554,263593,160608,88677,209,15957,84496,80561,199873,4142,545,252,152,2098,1743,2991,627
12187,12208,0,12245,11674,7,125503,77452,51702,26398,185,2167,21008,20321,79220,4508,737,277,452,4465,3344,5639,730
12613,13054,0,13524,13703,61,613980,401021,263958,95002,207,11078,61893,18520,72925,2910,143,61,77,2115,1774,2813,598
12971,12993,0,12187,11660,19,122188,77182,51525,25739,189,8156,49101,48167,323153,5065,645,264,262,3120,2494,4210,648
12710,12716,0,12802,13156,22,519345,325794,128338,73462,201,8605,21061,19685,75182,2966,146,40,148,3215,2422,4000,627
12574,12573,0,12526,12853,10,132552,78587,52435,94111,194,9584,54843,85273,343409,5240,625,140,242,2990,2352,2888,690
13265,12818,0,12505,12595,24,339704,78649,52780,26310,180,2109,19489,19074,75335,3178,461,126,539,3171,2521,4532,715
12523,12783,0,12533,12998,46,341069,220130,241259,146583,216,18622,64060,62767,249542,4652,334,119,157,2102,1737,2849,590
13083,13109,0,12940,12298,10,126210,78886,52386,26433,177,2099,19342,47843,198009,4094,570,240,588,3809,2984,4261,686
13042,12736,0,13103,13227,42,534990,206671,212011,123351,206,8572,53150,53920,230659,4642,219,40,138,2125,1743,3021,705
12730,12475,0,12674,12985,9,130110,81545,54520,25998,175,2087,57145,54561,218245,4251,784,316,507,3814,2373,3954,637
12839,12322,0,12816,12885,40,352286,214962,133094,75318,180,2109,19611,18902,73338,3001,217,75,135,2164,1796,4036,644
12328,12393,0,12668,12538,17,129952,218794,143790,84166,203,17704,101286,104982,447067,4388,509,171,319,2068,1702,2726,535
13970,13347,0,13362,14058,52,420164,252830,154884,85471,187,8746,19544,18951,74528,2918,528,155,370,2878,2961,5039,644
12681,12678,0,12866,12855,27,526540,330498,209112,121307,192,14237,82203,84003,219759,4276,506,186,337,2094,2510,4495,595
12583,12974,0,13322,13409,20,134059,83831,55000,27324,183,2120,19330,18638,72377,4117,446,178,248,2840,2815,4827,763
12758,13206,0,12745,12294,59,593432,358420,219577,72343,200,7638,46936,31606,74335,3115,235,83,158,2159,1786,3111,743
12173,12199,0,12499,12564,17,127311,79261,53328,26642,197,9342,57652,59190,431018,6176,933,328,369,3203,2456,4015,602
13999,13695,0,13889,13343,49,435867,271359,51581,25907,177,2095,19394,18707,72123,2924,212,80,162,2783,2204,3781,680
12391,12403,0,12210,12255,52,331344,206411,132025,123586,210,14093,78373,49362,210575,4428,528,103,148,2170,1800,2863,588
13220,13321,0,12675,13349,43,362459,234775,54924,26964,187,2174,19178,18768,241404,4352,553,196,502,3903,2960,4937,665
13311,13351,0,12088,12306,30,386108,233712,144186,133315,203,14229,49168,48261,197511,4014,400,35,146,2199,1825,2957,634
12189,12416,0,12258,12233,17,126280,78803,51953,26778,186,2198,20411,55579,237945,4588,600,270,554,4268,3132,3982,642
13247,13169,0,14249,13983,61,691485,268219,172839,96797,196,2128,19465,18475,71777,2811,204,77,147,2129,1764,2825,600
12553,12016,0,12047,12045,16,123943,76127,131465,74209,192,8113,78421,77272,327189,5255,519,171,365,3224,1755,2931,608
13174,13074,0,13098,13224,55,333273,215046,141507,83017,207,2179,20056,18807,72717,2833,214,177,320,2972,2306,4908,643
12900,13041,0,13234,12718,18,130165,252036,154877,85210,204,8860,81518,78127,326625,4284,528,162,322,2975,1783,3025,714
13103,12548,0,12793,12820,40,127923,79553,53012,26556,185,2155,20001,19176,74481,2927,556,190,378,3349,2578,5563,662
12233,12233,0,12780,12788,35,417712,421810,278554,171980,210,10596,59465,56172,206592,2973,197,52,155,2147,1741,2903,640
12005,12338,0,12164,12303,27,125732,77058,51292,25935,185,8108,48977,48156,198437,5148,721,305,450,3132,2494,4271,708
12318,13383,0,13188,13388,52,538074,348644,307960,133149,221,16563,94895,98076,246457,4795,189,43,137,2109,2360,3916,667
13386,13424,0,13512,13563,29,123358,74315,49685,25296,195,9031,51671,49354,197936,5017,698,237,290,2898,2302,4041,686
12159,12723,0,12796,12293,35,329562,207863,132740,26430,182,2142,20196,19478,77054,3026,221,61,161,3341,2579,4239,677
12528,12488,0,13203,12777,27,371090,239216,158374,94092,224,20091,105694,59235,236929,4384,522,159,157,2148,1761,2905,610
13490,13542,0,12038,11940,16,128159,79658,52518,26336,182,2207,19968,19205,199064,3936,440,162,359,3793,2985,5235,654
12263,12211,0,12698,13441,37,527524,330965,127708,73563,203,8411,20673,18958,73798,3030,187,44,142,2131,1754,2893,647
13197,13579,0,13146,13009,23,129105,78482,53546,95028,198,9663,55131,85781,345402,5259,670,160,417,3786,2938,4016,775
12338,12320,0,12348,13063,51,544632,201406,129094,72597,197,7855,19380,18814,74402,3169,342,135,202,2163,1792,3026,775
12598,12363,0,12413,12348,10,125688,79343,148884,88114,205,10581,64310,105158,420369,5695,545,195,318,2949,2308,2884,608
13543,14076,0,13487,12840,35,403073,78983,52808,25838,178,2092,19001,18268,71802,2896,190,150,255,3005,2404,4047,713
11741,11919,0,12382,12359,32,331134,208640,213361,123383,211,8622,53481,54233,231442,4446,201,77,112,2084,1713,2857,638
12989,12841,0,13061,13496,30,131486,82638,55311,26199,176,2083,57479,54580,216998,4038,638,251,442,3846,2370,4930,625
12298,11917,0,12290,12306,32,352321,350528,214165,123375,192,8116,49177,48272,198103,3048,221,58,166,2165,1791,2968,636
13184,12733,0,12943,12919,20,134118,82983,54820,27095,189,9872,60184,62086,261048,4369,887,302,543,3153,2449,3961,589
13576,13369,0,13976,14432,37,427697,256963,157219,86168,180,2085,19060,18406,73146,2895,167,47,132,2119,2314,3930,647
12073,12023,0,11725,11695,15,331807,207852,134297,75867,200,14277,82922,84679,221516,4424,551,195,374,2087,1724,2791,592
12388,12918,0,13386,13421,22,377920,245068,160917,26805,180,2163,19989,18990,73518,4327,446,138,285,2938,2933,4920,720
12974,12944,0,12720,12367,34,353704,213993,133002,72627,212,13607,76489,54280,198974,4218,540,226,204,2157,2349,4140,680
13003,12856,0,13254,12763,17,126097,78549,53527,26791,187,2134,19875,19192,249683,4520,630,216,394,4019,2965,5161,684
13256,13508,0,13277,13313,73,736013,462814,165149,90926,200,9373,53577,18811,73156,3074,285,85,175,2088,1745,2916,634
12269,12255,0,12260,12061,10,127437,79692,52281,74977,192,8087,49094,50068,345854,5727,947,246,430,3512,2769,4601,658
13164,13264,0,12928,13409,42,354424,229352,55293,27208,189,2202,19396,18278,70509,2997,335,104,390,2892,2258,3886,643
12902,12458,0,11877,12278,17,390623,236311,145753,134554,204,14292,49425,77529,323214,5268,745,190,342,3109,2505,3049,643
12989,13043,0,12828,13154,32,328993,76988,51278,26786,188,2193,20406,19743,77059,3134,361,191,401,3141,2424,4093,672
12465,12485,0,13591,13276,22,407947,266420,292932,168686,214,9906,55510,52794,211148,4233,293,90,197,2122,1774,2953,633
13080,12691,0,12420,12430,8,126297,78483,53307,26503,182,2117,48994,48446,201757,4259,561,334,496,4293,2611,4326,593
12763,12788,0,13054,13199,45,341257,221360,145803,85301,199,2169,20180,19014,73708,2970,258,81,185,2140,1767,3981,680
13357,12727,0,12353,12337,3,128224,251244,153517,84296,194,8641,80975,77325,323196,4139,815,290,520,3653,2353,4230,774
12313,12625,0,13085,13065,52,331512,207875,133034,75188,182,2164,20164,19159,74476,2963,281,112,182,2147,1768,4232,624
12004,11979,0,12583,12610,17,156742,250188,165476,99087,206,19230,99519,94441,363471,4377,453,152,294,2130,1750,2858,627
13661,13430,0,13136,13070,12,127958,81107,54006,27004,187,2172,20054,19301,74692,4189,570,191,389,3168,3263,5817,882
11804,12893,0,12608,12608,37,533908,344933,225831,81538,200,9554,58775,60755,80094,3232,263,91,193,2100,1758,3049,757
13580,13627,0,13334,12613,10,127530,78566,52421,26254,190,9053,52193,49823,199634,5203,763,292,322,3799,2898,5203,787
11672,12345,0,12588,12590,74,532274,335110,285772,120359,210,13699,78830,48984,343330,5874,670,216,494,3250,2526,4392,695
12012,12013,0,12517,12571,19,127480,79742,53359,26663,208,11127,63113,59543,400853,5969,965,306,395,3018,2332,4066,653
14201,14353,0,13291,12693,52,379679,230043,51360,25702,178,2097,19503,18800,72997,3083,300,128,247,2886,2298,4213,778
12124,12493,0,12368,13111,32,316028,196709,127163,123824,216,15260,57490,56764,242997,4925,679,70,168,2147,1771,2981,699
13774,13828,0,13632,13358,40,425526,85231,54983,27522,183,2168,19684,52336,209121,4117,530,167,557,3643,2818,3951,677
11827,11871,0,11681,12631,32,328560,200874,208553,121107,207,13804,49172,48564,206030,4432,321,113,229,2234,1814,2982,600
12878,12838,0,11972,11973,10,129716,79860,53294,26581,188,2173,20231,62415,250412,4473,640,308,633,3962,2979,4110,715
13063,13462,0,14555,14040,57,682145,244664,150475,82659,195,2169,19781,18990,73314,3035,275,92,175,2184,1808,3067,695
11674,11717,0,12122,12198,15,126796,78438,132526,74960,200,8600,86810,88955,386877,5875,600,230,386,3263,1699,2849,677
13549,13088,0,13610,13687,30,132870,83061,55622,26207,174,2048,18750,18077,71457,2869,420,165,320,2868,2292,4872,660
12035,11738,0,12099,12354,29,353549,354320,216810,123886,195,14112,78955,77872,324549,4309,547,180,358,2190,1801,3012,654
13024,12868,0,12568,12633,17,131153,82104,54795,27006,188,2194,20703,19951,73278,2917,605,166,406,2910,2875,5020,702
12534,12482,0,13296,13301,33,730754,436353,262573,147247,192,8899,51487,49159,73557,3005,247,85,160,2134,1789,2991,663
12169,12042,0,12484,12365,15,131444,80696,53044,26628,182,7887,49240,49713,211952,5598,808,311,563,3423,2654,4473,715
12940,13445,0,13838,13867,25,376177,244191,161424,27358,187,2173,19541,18837,72866,3046,225,70,156,2168,2313,3906,682
12485,12865,0,11787,11833,34,348985,213372,132528,73112,210,13612,76354,61780,324518,5220,720,298,317,3123,2496,4169,557
13309,13017,0,13376,12651,30,328877,206027,52564,26345,184,2118,19630,19409,76933,3058,202,67,188,3181,2470,3967,582
13342,13348,0,13218,13462,17,429996,269705,165301,156939,210,16587,87278,50878,203856,4004,462,60,187,2174,2395,3956,606
12163,12316,0,11368,11426,10,126170,80011,52608,25972,182,2142,19633,19630,209324,4238,574,213,581,4487,3519,5863,590
12523,12498,0,12849,13836,56,578737,376897,153598,90743,209,10975,20312,18675,72528,2843,196,58,147,2067,1707,2780,540
13573,13852,0,12500,12530,20,131414,80279,53507,80832,195,8241,49301,78023,325286,5155,725,207,506,3943,3083,4127,618
12653,12452,0,13474,13409,42,537647,208431,133080,76197,198,2138,19786,19089,75682,3041,341,86,202,2101,1731,2846,590
12299,12559,0,12409,12369,28,130911,81714,173060,98114,198,10029,92972,88339,354457,5206,441,172,262,3013,1764,2805,548
13582,13526,0,12438,12339,28,127072,78636,52264,26148,180,2139,19896,19150,75221,2928,227,163,334,3105,2468,5675,668
12291,12231,0,12981,13056,30,335550,356789,234063,140944,221,10138,61292,62937,259582,2951,283,100,185,2138,1760,2873,545
13353,12480,0,12409,12530,7,124000,77326,51515,26098,180,2137,50352,48129,197759,4026,760,295,467,3779,2419,4057,608
12716,12757,0,13039,12996,42,351239,335210,212734,123452,200,8358,51972,52587,210109,3130,322,108,225,2128,1726,4000,589
11764,12183,0,13040,12948,11,134558,84447,56765,27884,183,10714,59779,57059,226622,5479,803,306,455,2988,2363,3863,590
13936,14317,0,13189,12824,30,361978,220162,136160,25518,182,2132,19753,19097,72938,2845,279,61,213,2164,2480,4251,638
12130,12458,0,12248,12533,15,332130,213713,139630,81346,213,16915,97115,100330,260168,4820,536,157,165,2054,1700,2928,710
13105,13012,0,13184,12582,21,130067,79586,53721,26919,185,2164,20293,19164,75588,4081,500,145,330,3621,2793,4924,783
11939,12397,0,12197,12383,54,536795,336831,213076,75263,210,13982,78452,48850,207841,4322,508,157,172,2232,1801,3001,648
12673,12738,0,13302,12738,13,129567,80293,53625,26903,189,2094,19081,18360,235720,4233,481,141,327,3825,2893,4915,658
13719,13373,0,12978,13908,62,619774,373540,137057,74390,197,7593,21582,19223,74500,3008,230,57,211,2148,1780,2914,605
12313,12300,0,12242,12411,17,126759,97455,214701,128543,217,15968,129263,133552,589272,7203,592,190,343,3262,1755,2854,600
13372,13602,0,12744,12784,38,130271,77253,51468,26111,180,2137,19858,19087,73827,3122,200,122,302,2923,2319,5060,849
12014,12014,0,12844,12602,36,322946,330754,209256,121594,212,8153,78321,79753,344651,4207,531,206,349,3249,1806,2845,545
12872,12572,0,12862,13737,45,138346,86473,57978,28797,190,2233,19916,18835,72828,2826,489,162,350,2970,2329,4950,607
13212,12887,0,12884,12329,33,383965,388979,235977,132872,185,8104,48982,48451,199908,2980,255,85,187,2239,1833,2948,566
11602,11942,0,12228,12228,20,127820,79506,53487,27737,189,8880,55442,55975,239518,5904,902,322,536,3231,2494,4012,584
12959,13771,0,13703,13728,45,413787,268839,173057,25701,178,2128,19716,18954,73337,2899,233,75,147,2099,2309,3764,590
12391,12314,0,12215,11891,2,345086,210417,132597,74721,207,14095,78247,77181,200289,4214,489,173,167,2188,1813,2949,551
12438,12953,0,12954,12453,22,334788,217257,143171,26717,188,2176,20187,19565,75627,4390,497,162,308,4033,3036,4893,625
12864,12877,0,12582,12223,33,414552,251130,154263,84673,213,14848,79985,47353,193340,3921,402,127,120,2173,1778,2831,556
12419,12605,0,12876,12460,30,128692,79048,52651,26010,180,2165,20200,19450,225095,4314,556,247,341,4601,3382,5506,593
12813,12623,0,12910,13809,68,621999,407914,157305,93106,206,9873,37557,18579,72010,2815,183,54,142,2107,1739,2790,545
13460,12801,0,12490,12446,9,128221,79700,52251,75533,195,8118,49263,77658,324881,5098,716,170,322,3192,2552,2992,575
12741,12957,0,12527,13017,62,538771,216275,142111,83000,210,9641,20369,19708,76018,2858,179,30,320,3023,2327,3885,665
13054,13076,0,12950,13094,21,130364,79331,161242,88710,189,9010,51939,80591,325330,5123,440,147,290,3013,2392,3073,662
12645,12723,0,12523,12527,33,330324,78198,52877,26420,182,2127,20192,19464,75637,3023,212,172,350,3206,2455,4094,711
12633,12608,0,13355,13084,55,605792,397369,262224,160540,227,11130,62974,59927,238683,4523,232,81,165,3029,2420,4006,643
13734,12699,0,12421,12432,22,127606,79195,51884,25899,177,2104,49277,48210,198189,4081,483,263,422,3971,2435,4261,786
12479,12728,0,12963,12964,42,332356,336531,215201,129342,200,9069,55870,56484,242595,2933,187,55,149,2137,1764,3828,605
13454,12923,0,12875,12560,6,135091,78906,52582,25591,182,9656,54704,52419,209804,4020,700,245,427,2938,2337,3754,599
12274,12325,0,13343,13382,24,331813,202183,129498,73004,182,2115,19723,18985,75918,3057,300,84,211,2256,2481,4323,637
12173,12052,0,12168,12273,18,355151,229339,150886,88356,202,18888,107466,106372,248960,4366,557,186,326,2076,1714,2766,540
13409,13914,0,13963,13311,3,126100,78442,52181,26083,178,2161,19820,19125,72683,3824,440,145,290,2857,2943,5102,659
11909,12372,0,12391,12728,35,539472,337404,212693,74749,203,8631,53313,50476,75513,2993,284,125,138,2109,1739,2819,553
13079,13563,0,13679,13107,18,131454,82399,55422,26435,194,10219,57337,54438,362129,5354,694,246,275,3836,2948,4897,591
13214,12294,0,12037,12067,43,579760,351165,132940,74892,192,8068,48880,18835,74132,2949,208,58,137,2192,1817,2923,567
12048,12308,0,12193,12118,15,129131,80875,55102,84251,205,9924,60940,62458,441633,6103,863,195,327,3130,2421,3964,542
13839,14041,0,13389,13866,26,424373,255456,51994,25407,177,2102,19329,18831,73423,2858,212,92,277,2965,2372,3952,608
10843,11060,0,11524,12427,36,317142,202619,131984,121265,229,15456,58101,58499,196004,3552,423,55,106,1788,1508,2442,483
13282,13400,0,12481,12648,10,129145,78695,55434,91954,201,9413,54425,51829,336151,5438,755,160,463,3809,2918,4897,602
12653,12947,0,12841,13419,44,519576,217769,131746,74476,197,8155,20064,19616,75044,2974,243,75,133,2159,1754,2780,582
11922,11947,0,12223,12452,16,125541,77590,152834,90471,203,11044,63660,101652,405952,5546,490,186,284,3048,2382,2843,545
14608,14814,0,13612,13110,30,375315,75912,50666,25504,176,2091,19533,18747,71818,2830,220,175,336,3064,2465,4187,678
11686,11700,0,13508,13063,55,522145,326355,286641,174084,231,8964,55248,56146,239872,4562,235,56,111,2071,1707,2746,538
14021,14110,0,13432,13474,45,128486,79900,51362,24866,176,2097,55100,52422,210363,3989,436,262,392,3749,2319,4820,610
11733,11394,0,12267,12091,30,338864,337531,211247,122734,202,8083,49005,48400,203992,3013,248,73,163,2256,1874,2952,544
12888,12123,0,12098,12072,10,130329,82294,54810,28039,196,7406,60603,60334,242563,4335,813,299,475,3067,2383,4005,705
13495,13542,0,14566,14182,55,407885,244402,150138,83207,182,2160,19819,19195,73887,2893,202,82,152,2124,2318,3949,623
11907,12013,0,12142,12128,12,330217,206477,131157,74215,196,14690,84310,86397,225259,4495,596,246,345,2145,1766,2852,593
12663,13632,0,13779,13720,27,385774,252231,167069,25869,182,2163,19890,19309,74108,4078,453,186,247,2905,2915,4852,668
12758,12236,0,11964,12358,11,359585,218948,135890,74086,207,14059,78685,77632,198294,4154,524,212,148,2151,1756,2883,628
12569,13024,0,12508,12068,7,125013,79240,53160,26053,188,2180,20302,19628,73853,4320,492,177,278,3995,2984,4991,753
13695,13300,0,13580,13671,74,714362,428024,206913,87238,190,9014,51904,18756,71578,2820,167,40,132,2122,1754,2873,573
11847,11570,0,11681,12144,5,124312,77041,51468,74531,197,8139,50969,51479,358145,5633,787,216,322,3512,2674,4329,548
13504,13569,0,13330,13684,28,372069,240726,54343,27086,194,2109,18656,17978,70285,2812,200,74,286,2859,2297,3761,583
12677,13059,0,11880,12455,35,373871,226359,140720,129354,203,14097,49355,77728,322425,5133,658,166,304,3139,2513,2919,574
13454,13419,0,13199,12938,32,333082,77979,53266,26204,186,2194,20567,20213,77794,3312,202,80,371,3140,2426,4184,867
12753,12870,0,13036,13604,40,413320,262341,281771,156745,212,16605,54298,51740,206544,4134,170,50,125,2137,1736,2855,633
12473,12086,0,11616,11776,5,124309,77150,51448,25760,185,2204,27196,49032,205555,4235,516,321,513,4383,2819,4418,687
12698,12858,0,13429,13646,60,351149,226729,149271,88559,204,2177,20118,19196,73522,3015,175,41,133,2138,1760,3906,703
13233,12268,0,13065,12356,7,124885,239634,147462,81160,193,8351,78284,77258,437589,5307,1070,402,695,4746,3055,5540,726
12982,12538,0,13212,13534,50,330899,206857,132818,74985,192,2167,20139,19534,75135,3096,245,67,108,2101,1736,3962,623
12193,12910,0,12909,12805,3,126719,258000,172247,98678,192,18198,94823,90157,361630,4117,439,186,235,2149,1769,2788,548
13834,12704,0,12161,12323,8,128930,79667,53006,26792,187,2185,19745,18688,71698,2984,471,172,313,3199,3338,5732,711
12363,12756,0,13114,13189,30,551669,357723,234426,138255,210,10038,61012,62624,71752,2756,186,54,119,2089,1734,2763,535
13258,13051,0,13190,12366,0,118914,73702,50159,25142,192,8772,50609,48371,197331,5077,653,257,255,3851,3036,5095,653
12053,12686,0,12321,12308,37,533629,334219,211352,74098,192,8224,51263,19614,75609,3010,251,102,144,2136,1741,2722,533
12243,12268,0,12858,12870,11,132612,82696,54492,27079,206,10543,58585,55457,373823,5402,728,282,257,3020,2382,3849,548
14527,13739,0,13520,12858,18,366066,221870,50776,25043,182,2157,19666,18650,71347,2838,201,63,143,3036,2402,4061,619
12014,12298,0,12248,12158,17,328390,206863,135941,132216,218,16550,94754,58610,252622,4606,543,80,99,2116,1751,2806,548
12879,12732,0,12158,12300,10,129223,78666,53074,26431,183,2173,19934,19203,203610,3906,462,190,390,3763,2896,4809,600
12694,12659,0,12952,13134,57,517387,216233,211528,123304,207,14095,49100,49730,209876,4230,220,84,132,2137,1774,2793,598
4125,4125,0,4230,4330,10,47550,30892,1066978,662915,448,101224,624257,636132,2542914,38222,2583,436,645,1126,855,1846,188
0,0,0,0,0,0,0,0,85433,51302,17,6185,31033,30958,100917,1120,202,71,131,131,91,326,0
0,0,0,0,0,0,0,0,6406,3173,0,128,2051,1994,106406,1116,476,199,277,1335,957,1640,0
0,0,0,0,0,0,0,0,14556,6548,0,118,4246,4194,106403,1009,372,142,230,1328,944,1588,0
0,0,0,0,0,0,0,0,26054,11688,0,221,7563,7476,249323,1665,843,273,570,1201,829,1816,0
0,0,0,0,0,0,0,0,15054,6766,0,120,4372,4322,17136,614,342,133,209,553,365,789,26
0,0,0,0,0,0,0,0,7450,3692,3,161,2395,2338,9589,1042,413,142,271,1466,996,1773,36
0,0,0,0,0,0,0,0,9019,4486,0,184,2867,2789,11546,1094,559,223,336,1797,1292,2173,39
0,0,0,0,0,0,0,0,6108,3050,0,124,1950,1897,7857,947,322,125,197,1198,845,1419,23
0,0,0,0,0,0,0,0,21188,9393,0,129,6073,6018,23722,1395,397,151,246,1433,1027,1708,28
252,0,0,0,0,0,0,0,18152,8452,0,113,5045,4998,20321,706,368,142,225,634,422,886,26
502,0,0,0,0,0,0,0,16373,7255,0,100,4690,4648,18325,203,328,106,222,1066,724,1310,22
565,0,0,0,0,0,0,0,7224,3578,0,151,2321,2258,9284,283,402,141,260,1510,1080,1801,30
591,0,0,0,0,0,0,0,5162,2558,0,105,1648,1604,6611,174,313,114,198,1105,795,1326,21
765,0,0,0,0,0,0,0,6962,3472,4,154,2249,2194,8983,330,386,138,248,1287,932,1560,24
704,0,0,0,0,0,0,0,17708,8004,0,148,5163,5099,20258,324,455,167,287,728,499,1048,32
3144,3383,0,0,0,0,0,0,8857,45525,25,5238,28291,28038,118119,2890,2626,542,935,5778,4072,6824,110
1714,1714,0,0,0,0,0,0,0,290224,22,8004,43305,43216,182532,2986,1986,228,339,486,331,950,124
303,303,0,0,0,0,0,0,0,62800,12,7781,37657,37657,160543,1530,439,63,22,80,46,124,22
