cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
14472019,1548016,20841032,13675622,3766856,75908651,7081462,7786873,102197,572316,10640968,26529086,109116
14449175,1383678,20810071,13623199,3760021,76539149,7320120,8032702,9922,485707,10345741,25824067,113049
14076157,1366165,20681489,13582121,3765502,76161523,7322640,8037919,18153,488374,10544805,25163999,107972
14225760,1439966,20293841,13345816,3640304,75646295,7290670,8017332,30205,507909,10786242,26589062,107720
14670628,1421427,21157939,13850315,3781027,76710801,7121148,7844004,25697,493575,11000116,27133825,113810
14426316,1415546,20815437,13638686,3787721,76559585,7327549,8037202,13723,491268,10347017,25821124,109716
14025243,1377095,20516707,13506584,3767876,75726809,7328962,8054844,25565,498941,10538164,25073958,106527
14474954,1347868,20901815,13631881,3767867,76865329,7540428,8268311,17478,497099,10740510,26947737,115317
14441305,1427313,20790056,13622215,3643206,76063657,6911253,7824198,22546,505810,10817464,26589699,109858
14461888,1414952,20887922,13620131,3872751,76107816,7539924,8055026,23105,506907,10556617,26324518,108058
14012950,1398907,20452104,13460263,3767302,75549444,7310350,8021704,17920,495365,10505526,25106838,105209
14150217,1354162,20422013,13310334,3637479,75409143,7287082,8023278,29029,496105,10736081,26453927,107396
14390178,1407973,20779549,13518513,3659150,75705547,7104832,7826207,28798,507611,10764274,26315522,110154
14328495,1423684,20687998,13497224,3763657,75576517,7104298,7814289,25367,507578,10568812,26502778,107013
16468756,3857200,22946803,14676014,3945713,79440647,7952640,8874016,738722,1406657,13059727,29054815,122527
14188360,1517884,20490578,13529140,3775813,75684720,7543256,8253036,90411,577151,11100611,25758098,103562
14470940,1511666,20874868,13563873,3661679,75999112,7131127,7847604,99416,574175,10960975,26610855,109641
14516317,1676830,20952478,13739770,3774702,76005638,7109826,7824683,163723,641631,10744294,26419259,109434
14326484,1489996,20910031,13721952,3786752,76301339,7332177,8060891,88869,556183,10396931,25156284,109220
14307230,1627083,20907346,13823897,3765151,76958411,7339132,8068986,158450,633925,11007296,25800651,113421
14585330,1546406,20793296,13614878,3648565,75705265,7109377,8042352,106232,564702,11076280,27053664,109574
14360099,1562073,20756716,13569181,3771065,75406397,7120934,7836525,119899,591088,10678148,26539593,103918
14287398,1334191,20839766,13659905,3765334,76538249,7321172,8040335,13323,478130,10312375,25032568,114140
14111460,1366597,20638974,13650299,3769774,76449800,7308131,8014234,18720,492564,10567799,25039478,113709
14417475,1422570,20786160,13519195,3747672,75964855,7293260,8015167,30817,520707,11066655,27264055,111543
14567718,1434874,21030768,13714050,3773928,76458984,7127108,7851462,17563,494695,11046864,26992299,112459
14530129,1585698,20956080,13738932,3766732,76127112,7287078,8000525,92281,549120,10384404,25060282,110467
14039550,1524855,20505526,13564136,3750087,75400842,7284032,7993438,112160,574862,10617944,24998475,103579
14318869,1434269,20676276,13519581,3665467,76208985,7356975,8082356,58290,522651,10800077,26493238,109551
14589305,1581824,20998030,13800374,3649263,76251162,6891824,7809026,136436,615174,10971388,26568243,112297
14609133,1419229,21056117,13725201,3889131,76428429,7547641,8059070,52104,514824,10556257,25779262,111430
25299548,12189687,35658168,20430355,11569704,62057405,20078407,21282806,1689779,2256839,25531232,62689729,85132
23321108,6644353,33571965,17845601,13176593,48671171,23058749,24431295,898195,1356416,27156248,68005077,49197
23064319,7274149,33800873,17794697,13411007,49482959,22869707,23954357,887186,1322906,26326853,67828618,49544
23655132,6626407,34203262,18281438,13952759,51237751,23970931,25096707,794904,1253991,27141050,68734017,50863
23668636,7169567,34248408,18167247,13684899,50599838,23784734,25067762,885457,1327916,27364252,68893052,50011
23594608,6533968,33771621,18005293,13566180,50495551,24192616,25241532,864949,1303976,27410846,68645764,49747
23151074,6806787,33834949,17931664,13693434,50231935,23667808,24970964,805340,1267742,27123385,68682561,49542
23801828,7055560,34249477,18098374,13633947,49872245,23561483,24997515,830830,1316100,28078453,71302279,50046
16783916,4678021,23460686,12268265,8945881,33993394,15388292,16022554,581633,918825,19628888,51210370,37975
889722,617536,1518463,999271,395256,4316419,763464,799047,191737,211401,581703,1069327,4338
23480756,6422606,33362161,17758053,13395846,49814979,23463049,24737462,839437,1297655,28329608,71541099,48407
23912115,6887545,34353135,18164784,13762064,49778661,23417999,24813358,823287,1294949,27744795,70933773,50264
24336254,6526392,34957777,18583661,14118927,51617833,24660710,25750870,777189,1258703,28365719,72311786,50597
23760487,7124952,34643034,18335319,13898160,50956208,24268590,25500417,807172,1273244,27922104,69616891,49044
23327569,6875376,33782238,18161937,13779151,51109246,23678239,25133513,817674,1311598,27611511,69491912,49402
