cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
17098837,5096080,24158488,15548094,4024210,79423884,7769943,8619954,628823,1253229,12974429,29179400,134351
14197943,1613024,20764833,13721800,3769077,76499593,7337757,8058526,170237,595288,10904042,24975003,111865
14515909,1448546,20787423,13527466,3554163,76691171,7331425,8047567,91635,514507,10765184,26353468,114706
14566497,1629137,21048196,13740488,3773318,76516358,6920252,7623615,166952,593454,10954290,26536648,113278
14471251,1456364,20917443,13625623,3769160,76595698,7332265,8055707,89545,492561,10337961,25713287,113427
14263507,1533461,21061619,13703761,3902627,76983654,7556830,8265389,121813,553114,10881587,25883092,113517
14473367,1360554,20625266,13381968,3542291,76690305,7325323,8053551,24259,447589,10746267,26496547,113502
14457846,1370395,20911011,13606904,3780655,76687688,6893577,7605287,22420,436356,10720552,26306186,113632
14387014,1334488,20751134,13476220,3758907,76544636,7288721,8005432,22232,425104,10210748,25631917,113010
14096337,1327811,20821676,13524175,3765245,76919300,7339827,8051198,14484,445841,10479228,24982956,113065
14556203,1351990,20808177,13507604,3761084,76313649,7309103,8237663,19545,438505,11089655,27547141,113201
14368926,1331205,20795647,13503471,3766640,76549224,7111930,7618833,20290,441901,10716396,26388058,111807
14477088,1378228,20904030,13601120,3786410,77163156,7344554,8056522,29226,454972,10319914,25748803,113699
14200257,1461522,20971971,13670178,3777257,77090073,7318274,8024780,98525,524857,10607809,25052863,113260
14273376,1330253,20434023,13386576,3652119,76950625,7316332,8046542,18643,445683,10752617,26429824,113229
14605935,1328871,21082684,13655175,3773620,76880819,7131556,7847905,19719,449507,10983167,27014989,113718
18927583,6661155,26193455,16562261,5371580,81059611,10924666,11703014,1089921,1651515,15913804,35676456,133808
22276193,6967336,32876719,17853868,13034073,49056801,22963273,24178789,973149,1424203,25859010,63498052,43948
23191858,7383948,33378478,17882427,13326667,50132781,22945948,24513402,954877,1422936,27065998,68470500,47617
23584582,6336696,33754727,18020978,13475395,50387303,23294917,24701131,834698,1270963,27148252,68832428,49204
23451722,7068501,34110957,18434361,13886066,51897767,23945456,25037582,848167,1311506,28024184,69463550,48221
23738922,7131538,34186163,18199435,13536900,50937361,23718742,25207366,855674,1331079,28047602,70605651,49794
23942017,6581904,34459790,18488374,13975417,51899010,23721550,24977717,819395,1296618,28024800,70649643,49714
23725170,6643488,34393969,18421965,13541663,51181853,23623932,25018318,806641,1279647,27079568,67448574,48298
22954279,6466591,33508222,18044384,13873102,51359235,23981273,24823745,853150,1317032,27738556,68144080,47725
6830629,2082041,10401115,5479793,3779125,15576512,6528783,6983256,270216,415076,6879511,18053634,15595
10699097,3418182,15758605,8083327,5601980,22112998,9429251,9905613,498489,720986,11402230,29438853,22918
24048773,7234698,35056891,18649988,14076722,52240526,24334842,25686108,876708,1334742,27845957,70428499,48977
24000173,6481995,35075028,18622827,14219304,52266619,24486809,25756246,773426,1231890,28282187,71127635,48252
24198781,6529133,34542900,18385077,13738882,51514010,24087294,25622316,757253,1234467,28438073,72198065,48948
23931169,6663967,34888616,18346616,13664311,50384099,23302982,24843753,816764,1277523,28495333,72152363,49666
23760348,6782200,34602818,18276142,13739936,51495611,24005813,25271724,785748,1241779,27216811,69595386,48677
22895390,6262010,33678613,18292766,13741339,51579796,23661503,25209633,779632,1253726,27990610,68705271,48028
24151392,6567681,34664002,18367212,13739628,51332974,24066936,25578501,750945,1226263,28401478,71665837,49306
23960061,6397450,34690066,18546747,13935015,51544190,24026035,25087083,753580,1218166,27911119,70670581,48951
23915299,6688760,34562378,18424371,13928057,51466241,23867046,24945695,826332,1274314,27563312,70064022,48746
23775842,6594874,34710362,18431797,13871474,51349006,24204386,25514831,767002,1221531,27743850,69333871,48141
23916531,6350018,34351353,18451815,13908756,51781796,24303756,25603729,778101,1253302,28363636,70779935,48407
24186879,7112736,34971601,18526634,13914552,51292275,23949614,25248397,874706,1334174,28084990,71622932,49330
23471463,6506659,34256158,18122654,13653155,51348005,24334398,25309375,785335,1252441,27562627,69015673,48590
24006779,6573751,34710793,18490818,13855486,51468482,24034533,25353585,798282,1265466,27785783,69960406,48982
3810747,972027,4773041,2625688,1772215,8178006,2911207,3348585,151732,262247,5625175,13313267,10604
5608464,1346474,7466340,5120311,1637665,11930193,2401855,3251753,365801,481188,4723672,10761132,10221
5350589,3389353,8155470,5700367,1728401,23854695,3454755,3923992,1218052,1438437,6839364,11670745,36360
811128,424461,1125490,703952,329758,2662102,660280,684529,101668,123870,335643,1437806,3188
354287,292920,809686,675283,335801,2699402,651807,661834,86711,110464,545491,678437,2514
1878447,1437580,2423287,1789039,535335,7809646,1035278,813852,278743,403257,2342242,4532678,13175
12074519,1477400,16425411,12087785,2958474,23601502,5538795,6454461,393443,598013,11095115,22248689,16419
23208747,2051533,33584160,25180788,5994822,45300172,11338001,12735228,279550,607995,17813720,35870094,22752
15563701,1580436,22727014,17228193,4118259,31707683,7720836,8852877,193268,451325,12285254,24208383,16960
9819503,1274445,12487211,8606018,2093521,15843274,3858354,4288509,272314,395081,7285226,17012249,12407
22312781,2101476,32432872,24551759,5848630,43945371,11092437,12456834,282483,637705,17422295,35023565,18582
22530427,2001172,32611341,24467674,5752034,43641011,11114463,12678369,223494,580766,17920990,36993079,19350
22439669,2014208,32499616,24408208,5861028,43557318,10913197,12087057,194364,551648,17774544,36414569,18980
22496759,2045472,32535324,24467972,5853252,43893523,11113711,12485951,200839,558052,17379271,35663538,19335
22403887,1971203,32729495,24569039,5851163,44226527,11062027,12435854,206357,552521,17541179,35022051,19271
22333805,1958527,32193637,24394718,5752575,43866112,11109480,12497121,185510,542654,17761848,35779086,18229
22600688,1969375,32625801,24499330,5758298,43764039,10931542,12289441,219038,570905,17744826,36287812,19803
14979631,1998469,21665638,15899030,3921591,30563289,7631885,8590238,391596,581268,11260529,23400109,13781
521752,577994,1314869,811018,335990,2969015,657785,715401,184898,208262,682697,810216,3280
505151,131078,749645,454420,332821,2533458,842200,860875,36484,51863,724331,2169064,2759
658691,88926,893876,462879,208605,1391534,238093,423109,11666,21365,717566,2062036,3108
680288,93170,942673,510634,337450,1981237,432337,445795,12555,21184,467914,2048572,3063
956493,207127,1278403,702246,476609,2661913,895235,928025,56459,26001,131106,309541,4208
511120,66108,739041,376314,302779,1621564,563849,586772,2484,0,0,0,1886
506960,65356,733663,372319,302258,1588081,562694,585543,2529,0,0,0,1804
490400,68154,709093,359720,295696,1522666,549826,571505,5072,0,0,0,1736
450320,61954,651166,321142,286446,1299089,532047,551752,2905,0,0,0,1346
455840,63303,659720,326276,289317,1316952,537559,557511,2598,0,0,0,1389
570480,65102,825291,395274,378043,1501542,699462,724062,2405,0,0,0,1566
447440,60452,647306,317691,286384,1296992,531611,551260,2212,0,0,0,1342
450960,62403,652294,321877,287300,1298636,533546,553294,2984,0,0,0,1339
446800,62362,646554,318188,285452,1295585,529915,549519,3102,0,0,0,1315
619280,293503,849202,706618,365402,3759838,715561,743930,126058,140634,924141,1751393,4248
671960,243998,1395914,794998,469694,3161495,874628,893070,45343,46889,578116,836971,3685
442023,148415,616520,503608,352444,2557975,707639,732033,9090,34963,817691,1554089,2842
818716,196557,1096366,648973,237245,2437307,690884,914317,30110,59305,1008889,2219277,3837
816864,170829,1098288,615500,353872,2541460,476842,278586,9883,37692,834822,2397109,3717
1011736,219878,1383511,943619,542044,4170568,924212,938679,14009,71782,734036,1265955,5755
14788823,2052140,22901167,12344265,8166969,37555670,10520125,11230619,375525,822339,16465737,49464011,87805
9886511,2516282,14891199,8076965,6006510,34922517,10102588,11086979,339499,782089,9885352,29151714,59207
1004158,419449,1405869,933815,369448,4091035,496740,285203,43685,97724,942285,2350982,6694
1012180,432421,1392898,882388,357124,3747367,682278,706629,103868,108743,393815,927731,5282
4390452,1622605,6657765,4235351,1495058,15602983,2512364,2658305,282958,376185,2891393,8160584,32956
7919635,1142817,10320705,6672935,2259207,33505041,4097061,4618773,225077,417278,6175813,16510944,54060
56080,16965,81329,48777,24569,0,0,0,2216,4677,58304,146708,164
64320,21273,92664,55671,27665,0,0,0,2926,6506,67398,167586,186
65120,24242,94013,57392,27837,0,0,0,3263,7649,69882,162346,143
58560,23981,85021,52538,25843,0,0,0,2180,7338,65184,145098,158
67760,22194,98038,59283,30658,0,0,0,1461,7117,75009,167082,140
74400,29337,107490,66795,32474,0,0,0,5579,11200,82742,177966,141
72000,26849,103976,64083,32352,0,0,0,3072,9594,80620,171760,144
1736786,343764,2076734,1015227,634851,1463385,90871,47825,51774,123899,2111249,6128018,8078
1001156,385864,1056075,705664,384151,4077093,995097,1032518,164192,145285,1066771,2569519,6139
1062832,549542,1453048,925780,259525,2334552,266236,519784,121281,167421,1068674,2606095,6260
1316902,672995,1749299,1086520,498298,3790564,960760,764932,71012,111357,741414,2686850,6126
1335512,1096299,2222169,1663900,565236,4371411,996913,1258894,368943,441570,1764725,3149117,12591
3296713,1712946,4166445,2632310,961179,9009334,1129031,1096546,200445,282231,2072481,6107120,23886
1493283,819999,1718735,1123087,136678,6079377,710627,773321,333276,407471,1435790,2736358,10552
1581919,960942,2145838,1598775,401550,6442525,275756,288894,309357,400712,1442142,2868548,10936
1568150,1079351,2530572,1840852,509774,7871441,984240,1037989,328537,332158,729113,2047123,11548
563955,310589,1205968,851001,390200,4258896,752135,779719,157926,214818,1128633,1697508,3445
1662651,968319,1866648,1406996,131416,6364512,507285,770446,355812,440302,1525751,3006794,11382
1697505,936361,2370824,1722915,434121,7378578,613231,392655,324652,377876,1495792,2786894,9789
10918257,3030297,16819779,9149706,6713884,22167307,10981228,11186849,445370,551274,3773993,13266352,32314
16484504,3970575,21893741,12957994,8892832,27107840,15328798,16687793,1017952,1324257,14315871,36884252,45590
9032800,7085090,17810525,9599361,6291098,19104863,8661699,9717342,989995,1582290,11794193,27478089,31152
1356114,657481,1848013,1308480,389291,4918242,509318,279495,135183,212850,1273329,2681541,8154
1477031,703440,2155757,1528498,425951,6988287,834256,884259,172878,255199,601629,1869058,6400
597114,475597,1246028,1080154,397064,4276931,762552,793699,167085,217212,788939,919181,3922
1001556,292335,1122535,649581,382050,3699075,707534,734967,81791,156228,1340808,3442806,5263
1232206,497377,1677927,1029983,385928,2926005,520045,540958,92758,142703,1424081,3422217,5644
1254339,652823,1720703,1163924,402049,4675481,772205,790561,131172,183538,508985,1788980,5695
