mem_inst_retired.all_loads,mem_inst_retired.all_stores,mem_inst_retired.any,mem_inst_retired.lock_loads,mem_inst_retired.split_loads,mem_inst_retired.split_stores,mem_inst_retired.stlb_miss_loads,mem_inst_retired.stlb_miss_stores,mem_load_completed.l1_miss_any,mem_load_l3_hit_retired.xsnp_fwd,mem_load_l3_hit_retired.xsnp_miss,mem_load_l3_hit_retired.xsnp_no_fwd,mem_load_l3_hit_retired.xsnp_none,mem_load_l3_miss_retired.local_dram,mem_load_l3_miss_retired.remote_dram,mem_load_l3_miss_retired.remote_fwd,mem_load_l3_miss_retired.remote_hitm,mem_load_l3_miss_retired.remote_pmm,mem_load_misc_retired.uc,mem_load_retired.fb_hit,mem_load_retired.l1_hit,mem_load_retired.l1_miss,mem_load_retired.l2_hit,mem_load_retired.l2_miss,mem_load_retired.l3_hit,mem_load_retired.l3_miss,mem_load_retired.local_pmm,mem_store_retired.l2_hit,mem_uop_retired.any,longest_lat_cache.miss
178469,95912,270870,2082,60,75,4437,367,39644,283,14,238,22,0,0,0,0,0,0,44074,1031179,40691,21308,397,0,0,0,578,278193,0
186898,101273,280744,2071,60,75,4336,382,38505,366,0,186,2543,0,0,0,0,0,0,12965,150005,22443,21986,510,7,0,0,637,293684,0
178878,96164,1099408,50655,90,180,6802,412,116001,327,0,409,127,0,0,0,0,0,0,12350,147343,21772,21126,420,0,0,0,548,278962,0
1402878,708835,2028316,51933,60,60,4354,337,37291,14,0,163,270,0,0,0,0,0,0,11705,142470,21471,21624,30,0,0,0,548,1385673,0
789911,96561,267702,2047,52,52,4332,367,36105,22,14,37,82,0,0,0,0,0,0,11675,142570,21593,21270,2845,2492,0,0,675,1381821,5
177589,95833,264976,1982,60,60,4407,412,38728,44,0,148,97,0,0,0,0,0,0,27629,1884756,60058,37295,3303,37,0,0,585,277090,0
183719,100238,274677,2092,60,60,4354,367,36752,59,0,29,105,0,0,0,0,0,0,11598,149400,21794,21567,202,7,0,0,555,286337,0
175888,94673,264222,1980,60,97,5679,450,113858,67,0,82,2721,0,0,0,0,0,0,12378,150372,22116,21419,225,217,0,0,637,274430,0
794996,405449,1262963,51885,75,97,4435,360,34861,22,7,74,186,0,0,0,0,0,0,11975,141440,20954,20677,525,120,0,0,570,289692,5
1404661,405604,1153207,2060,37,37,4240,345,34310,156,14,37,231,0,0,0,0,0,0,12449,145478,21418,21078,292,22,0,0,825,2487325,0
185849,100418,275688,2142,60,75,4512,375,36953,171,0,245,208,0,0,0,0,0,0,12245,1033097,40501,52871,6246,3130,0,0,615,294172,0
187291,100598,271527,2072,60,75,4414,352,35595,163,0,350,186,0,0,0,0,0,0,28583,1025335,21720,21345,405,7,0,0,608,295169,0
176606,94835,263082,1972,52,52,4301,412,73631,89,14,119,5586,0,0,0,0,0,0,12644,150614,21539,21314,375,30,0,0,548,275293,0
181194,97465,1152044,26936,67,127,5323,412,74238,156,0,215,178,0,0,0,0,0,0,11989,144464,21555,21420,262,75,0,0,608,285668,0
1404639,712312,2039742,27113,60,60,4339,352,35271,193,0,208,327,0,0,0,0,0,0,12777,149510,21509,20699,735,127,0,0,690,1390647,0
195885,95881,266189,2070,60,52,4336,382,36552,209,0,269,187,0,0,0,0,0,0,12528,150932,21545,37781,2723,5449,0,0,652,1336593,0
187334,100929,283082,2022,60,60,4369,345,34462,15,0,141,208,0,0,0,0,0,0,43877,1910721,40512,37084,405,15,0,0,585,294020,0
188508,98708,273071,2156,60,60,4232,352,34960,120,0,22,5523,0,0,0,0,0,0,12711,160972,21980,21303,615,15,0,0,592,287764,5
179911,94084,264713,2012,75,97,5721,435,73945,315,0,245,163,0,0,0,0,0,0,11531,144187,21585,21570,225,210,0,0,623,281387,0
797067,406437,2036255,52055,75,90,4107,360,34469,270,0,171,3135,0,0,0,0,0,0,11577,144763,21532,21203,412,52,0,0,608,293548,0
788960,402243,1144718,2082,60,60,4249,382,35580,165,0,297,215,0,0,0,0,0,0,12591,151229,22493,21449,382,2364,0,0,840,2473754,0
189494,101595,279784,2257,60,75,4354,330,35880,315,0,424,141,0,0,0,0,0,0,28216,1026312,57322,53418,4024,3303,0,0,518,298726,0
177222,95182,264379,2072,60,75,4549,405,37358,135,0,111,223,0,0,0,0,0,0,27995,150768,22611,21464,412,0,0,0,585,275604,0
181646,97547,262785,1980,60,60,5582,427,74022,232,0,157,5229,0,0,0,0,0,0,12349,145024,21855,21361,427,0,0,0,607,285027,0
182448,404345,1152963,27103,90,97,5641,405,35873,135,0,59,268,0,0,0,0,0,0,12341,144296,21403,21043,330,0,0,0,585,285463,0
1397893,708476,1147022,27015,60,60,4337,382,36147,217,7,141,261,0,0,0,0,0,0,12119,144779,21642,21169,390,15,0,0,682,1379151,30
184515,98365,267419,2077,52,60,4579,382,35852,187,0,201,327,0,0,0,0,0,0,12545,148879,40121,37594,2402,5765,0,0,698,1377453,0
176333,94895,262361,2057,60,60,4722,397,36315,120,7,104,290,0,0,0,0,0,0,45047,960556,40776,24433,307,30,0,0,615,277304,0
179661,96508,267530,1972,60,60,4212,375,74045,195,0,44,2405,0,0,0,0,0,0,11997,144500,21255,21120,330,195,0,0,660,281412,0
188354,100522,274015,26989,75,97,6817,390,70757,142,0,215,134,0,0,0,0,0,0,12688,150578,21795,21405,473,60,0,0,645,295506,0
787529,698342,1999628,51059,75,60,4391,375,36725,187,7,283,141,0,0,0,0,0,0,12334,149427,21118,21058,82,0,0,0,600,1370740,0
799443,407888,286862,2170,60,75,4599,390,35930,337,0,404,149,0,0,0,0,0,0,12859,145096,22004,21329,3105,2348,0,0,742,1398226,0
177147,95125,267196,2067,52,75,4534,390,35911,202,0,285,156,0,0,0,0,0,0,28202,1038246,59171,36603,3551,3273,0,0,540,278858,0
180752,96878,269583,2051,60,60,4427,420,35882,127,7,7,2376,0,0,0,0,0,0,17655,147994,22160,21326,802,105,0,0,592,285027,5
175022,93911,267549,2217,60,97,5736,435,112647,90,0,127,350,0,0,0,0,0,0,12373,150707,21472,21474,52,7,0,0,638,271924,0
790122,402880,2026634,76971,90,135,5668,397,37459,172,0,202,119,0,0,0,0,0,0,13057,151639,22650,21186,3483,2755,52,0,518,280444,0
1400756,404089,1154159,27024,60,60,4504,367,35212,150,0,315,104,0,0,0,0,0,0,12283,145688,21639,21120,180,0,0,0,833,2484655,5
178912,96196,266460,2072,60,60,4557,390,37186,187,0,240,96,0,0,0,0,0,0,12958,1036188,40918,37974,5571,3160,0,0,593,279032,0
180553,96997,264550,1982,52,52,4429,367,35483,105,7,90,215,0,0,0,0,0,0,27735,1028610,40957,21638,315,22,0,0,585,282543,0
786412,401868,1146491,52032,74,104,6552,389,75714,352,0,307,195,0,0,0,0,0,0,12439,144166,21975,21569,165,90,0,0,570,275715,0
1403275,405893,1157953,27150,60,60,4602,379,37440,215,0,180,0,0,0,0,0,0,0,12132,147479,21825,21226,457,7,0,0,750,2479744,0
178672,96039,266159,2156,60,60,4399,351,37573,254,0,105,15,0,0,0,0,0,0,12762,1031648,41325,39157,6565,3608,0,0,525,278095,0
187381,98677,272871,2112,60,60,4356,350,37303,148,0,210,15,0,0,0,0,0,0,28463,1024026,40709,21376,420,60,0,0,570,284828,0
180936,97145,276727,2082,45,45,4394,379,37378,215,0,390,2342,0,0,0,0,0,0,12222,151267,22059,21908,150,15,0,0,600,283685,0
177379,97153,333775,26935,75,135,6081,454,117300,156,0,45,52,0,0,0,0,0,0,12005,144581,21277,22013,15,30,0,0,570,274110,0
1404287,712230,2038670,27350,60,75,4691,402,36337,44,0,75,37,0,0,0,0,0,0,11817,144641,21669,21570,75,22,0,0,706,1372097,30
791303,96621,267020,2077,60,60,4478,357,37225,104,7,0,7,0,0,0,0,0,0,11524,155811,22312,38799,2980,2537,0,0,683,1383246,0
182199,98051,271558,2065,60,60,4403,366,37256,89,0,255,195,0,0,0,0,0,0,27407,1902575,40140,36900,3518,15,0,0,592,276586,0
184648,99181,275276,2247,60,60,4399,394,37326,201,0,255,2342,0,0,0,0,0,0,12275,151006,22509,22036,600,7,0,0,525,279859,0
176251,95690,264793,1981,60,97,5612,500,115178,149,7,195,2993,0,0,0,0,0,0,12200,152366,22361,22008,112,15,0,0,577,271835,0
790461,404623,2036534,52026,75,97,4640,417,38557,14,0,22,0,0,0,0,0,0,0,11532,149142,21502,21089,150,67,0,0,585,277655,0
793882,402143,1146898,1987,52,52,4354,431,38550,37,0,37,105,0,0,0,0,0,0,11644,150676,22982,23027,307,2696,0,0,818,2468042,0
758095,390050,275016,2117,60,52,4279,409,37737,134,0,52,37,0,0,0,0,0,0,27614,1024740,40154,53474,3326,3340,0,0,915,1324398,30
182465,100279,278398,2167,60,60,4429,379,37327,163,0,360,30,0,0,0,0,0,0,27877,1034760,22329,21886,593,15,0,0,518,286949,0
178518,97613,270879,2082,60,60,4414,409,75596,223,0,127,6058,0,0,0,0,0,0,11838,143065,22017,21612,427,0,0,0,562,278928,0
180990,100012,1158750,27093,90,150,5792,455,36848,74,0,90,127,0,0,0,0,0,0,11713,144056,21497,21571,0,0,0,0,547,273912,0
1394739,708695,2027771,26945,60,60,4422,337,36728,44,0,37,22,0,0,0,0,0,0,12321,150196,22810,22531,503,112,0,0,698,1371293,20
181237,97491,269632,2056,60,60,4412,360,37018,149,0,127,97,0,0,0,0,0,0,11624,144600,36894,39360,2348,5830,0,0,727,1377898,0
178474,95952,271141,2142,60,52,4339,397,36738,245,0,223,300,0,0,0,0,0,0,44910,1030742,41707,37975,442,7,0,0,525,276166,0
104999,55734,154344,1213,34,34,2502,163,20294,12,5,384,8299,327,5,0,0,0,0,6530,84279,12199,12735,414,103,0,0,293,165811,0
0,0,0,0,0,0,0,0,0,0,0,5,4390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,4815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,24,6271,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9404,161381,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583,26325,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8941,206606,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7810,461165,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8673,245493,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4240,239215,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4045,236717,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8906,251274,8239,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10554,364026,10025,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8621,248437,10174,0,0,0,0,0,0,0,0
89243,48070,134067,1090,29,65,3475,249,55467,0,0,0,0,0,0,0,0,0,0,87711,2069818,36024,9129,1063,410,0,0,249,136890,4
795451,405293,1164681,51151,74,97,5700,412,36061,15,7,15,165,0,0,0,0,0,0,12298,152390,22410,22147,120,7,0,0,607,289621,4
1398490,402027,1147875,26928,60,60,4598,397,34511,157,0,37,52,0,0,0,0,0,0,12525,156932,22294,22408,37,45,0,0,810,2479468,25
176436,94261,262240,2047,45,45,4565,397,34846,22,0,0,15,0,0,0,0,0,0,12847,1032132,41128,38654,5458,2965,0,0,578,276736,0
178797,95815,264446,1980,52,52,4756,412,34421,67,0,52,1958,0,0,0,0,0,0,28637,1039427,21980,21381,862,135,0,0,555,278476,0
177562,94512,262996,1962,45,52,4647,427,76822,375,0,465,3371,0,0,0,0,0,0,13166,154774,22065,21261,825,292,0,0,660,287829,0
181243,96731,1144775,26995,60,120,5968,450,73711,22,0,52,15,0,0,0,0,0,0,12326,156287,22028,21443,300,82,0,0,608,283051,0
1382354,700415,2006115,26160,52,52,4452,375,34912,180,0,150,75,0,0,0,0,0,0,12452,151929,21668,21322,518,52,0,0,803,1390635,5
793946,98645,271877,1992,60,75,4805,405,35528,127,0,247,22,0,0,0,0,0,0,13152,169402,23410,39801,2470,2402,0,0,855,1388720,5
180300,95594,266103,2060,45,67,4884,397,35698,262,0,217,2588,0,0,0,0,0,0,30052,1912232,41085,38601,3406,52,0,0,555,280645,0
179169,96247,267690,2036,60,60,4750,390,36409,217,0,75,5042,0,0,0,0,0,0,13234,158601,22824,21551,420,15,0,0,517,278292,0
178891,95933,273888,2067,67,82,5826,525,75741,165,0,82,240,0,0,0,0,0,0,12705,153455,23013,21758,97,75,0,0,593,276252,0
792343,402308,2025784,51843,75,97,4667,375,34408,22,0,75,37,0,0,0,0,0,0,13254,158378,23396,22179,150,60,0,0,630,285161,0
767817,391686,1117247,2062,52,52,4587,367,35031,90,0,135,22,0,0,0,0,0,0,12907,158407,23311,21773,112,1876,0,0,1058,2442459,10
180114,96313,267866,2072,52,52,4842,397,36202,225,0,285,60,0,0,0,0,0,0,45888,1900183,42491,54770,3626,3033,0,0,540,281826,0
183937,95725,266423,2072,52,52,4625,397,35589,52,0,232,1501,0,0,0,0,0,0,12556,159427,23324,21594,600,7,0,0,585,287282,0
179285,96050,266938,2067,60,60,5744,427,75168,225,0,165,3198,0,0,0,0,0,0,12661,153845,22715,20992,660,300,0,0,555,279485,0
188565,403395,1146670,27010,82,97,5981,435,35313,90,0,232,45,0,0,0,0,0,0,13062,154639,23275,21450,195,45,0,0,585,295528,0
1406202,717225,1172741,27506,60,60,5057,420,37828,232,22,255,22,0,0,0,0,0,0,13966,158083,23800,22173,712,15,0,0,750,1382341,15
180528,96604,273632,2169,60,75,4532,375,35130,248,0,270,15,0,0,0,0,0,0,28116,1045116,59771,55391,2397,4929,0,0,766,1345273,10
181862,97211,268662,2082,52,67,4707,412,35926,172,0,240,7,0,0,0,0,0,0,13479,154638,23362,21472,540,60,0,0,578,280943,5
177626,95027,264796,2057,52,52,4745,435,77150,142,0,210,3191,0,0,0,0,0,0,12884,154177,23110,21766,105,7,0,0,585,278585,5
180472,96500,1146651,26999,75,135,5823,457,75249,127,0,112,217,0,0,0,0,0,0,12959,154161,23460,21652,442,37,0,0,570,280217,0
1398852,708391,2028937,27105,60,52,4805,405,35978,255,0,300,52,0,0,0,0,0,0,13488,154689,23245,21556,427,37,0,0,818,1381154,5
788056,95088,264348,2067,60,60,4797,390,35467,22,0,37,52,0,0,0,0,0,0,13085,152866,22641,38606,2530,2079,0,0,765,1380041,20
187637,102899,286403,2141,52,45,4533,382,35476,165,0,210,30,0,0,0,0,0,0,29358,1913357,42120,38188,2889,82,0,0,592,285190,0
785408,402835,1149343,2082,52,52,4579,382,35040,22,0,60,4564,0,0,0,0,0,0,12810,976710,40121,37642,2575,292,0,0,863,1374682,5
183552,96256,267762,2070,60,97,5634,480,108510,337,0,352,90,0,0,0,0,0,0,13344,160163,23627,22992,555,30,0,0,570,296105,0
790446,402676,2031799,51953,75,97,4714,390,35639,150,0,240,7,0,0,0,0,0,0,12780,154352,23088,22538,435,22,0,0,563,286123,5
790333,404652,1155090,2052,60,60,4798,405,35543,225,0,285,7,0,0,0,0,0,0,12571,154613,23185,23289,397,2274,0,0,975,2479286,10
182210,97438,270466,2087,60,75,4752,397,35989,120,0,210,135,0,0,0,0,0,0,44562,1901578,42598,57090,3108,2717,0,0,563,290327,0
178432,95170,272567,2142,60,60,4782,397,35354,120,0,75,1914,0,0,0,0,0,0,12877,154231,23415,22514,1043,187,0,0,540,284497,5
179637,96158,267657,2071,60,52,4690,457,75075,247,0,187,3241,0,0,0,0,0,0,12759,155574,23383,23937,75,0,0,0,570,288563,0
180080,96373,1152651,27052,90,135,6033,435,36059,150,0,247,7,0,0,0,0,0,0,12514,159482,23564,23105,419,7,0,0,585,280251,0
1356747,687713,1327247,26935,60,60,4677,375,34964,157,0,60,45,0,0,0,0,0,0,12283,153754,22990,23020,580,15,0,0,773,1308640,0
178818,95792,266140,1980,60,60,4591,367,35051,0,0,60,22,0,0,0,0,0,0,28570,1033587,62117,56344,3180,5851,0,0,787,1378923,0
176309,94432,262850,2047,52,52,4550,375,34813,82,0,75,52,0,0,0,0,0,0,28261,153193,23050,22864,417,127,0,0,540,273318,0
179712,96120,267084,1987,52,52,4587,367,34964,45,0,285,5323,0,0,0,0,0,0,12193,152095,23132,22946,543,285,0,0,608,279972,0
182546,95965,266883,2112,75,97,7117,465,76142,255,22,120,30,0,0,0,0,0,0,11735,151705,22909,22580,283,52,0,0,563,283025,0
790241,708668,2029847,51964,67,60,4722,420,34604,90,0,75,37,0,0,0,0,0,0,12133,153362,23243,23080,163,90,0,0,593,285023,0
788422,404226,271799,2001,60,60,4668,375,35036,30,0,180,0,0,0,0,0,0,0,11866,154026,23207,22773,2598,2379,0,0,825,1848521,0
175270,94197,260094,2036,52,67,4855,390,35468,0,0,75,22,0,0,0,0,0,0,45117,1019807,63110,40286,3017,2774,0,0,517,276658,0
178102,95273,266684,1997,60,60,4587,375,34875,195,7,90,2162,0,0,0,0,0,0,12065,144967,23043,22953,215,201,0,0,525,285543,5
177511,387537,1102712,25656,67,60,5739,427,113937,82,0,37,217,0,0,0,0,0,0,11854,146741,23663,22945,590,231,0,0,592,278702,0
182677,403745,1151321,51991,90,97,6134,412,35267,232,0,82,30,0,0,0,0,0,0,12035,145577,23297,23082,245,148,0,0,540,283295,0
1399549,708218,1146683,26930,45,52,4512,435,35083,30,0,7,37,0,0,0,0,0,0,12486,145404,23266,22954,215,156,0,0,795,2490849,20
176443,95080,271505,2067,60,52,4632,382,34123,232,0,22,15,0,0,0,0,0,0,28644,1268178,63298,40868,5057,2851,0,0,570,271551,20
179248,96011,266736,2012,60,60,4670,375,35174,15,15,165,105,0,0,0,0,0,0,11884,145636,23148,23683,409,350,0,0,630,288084,0
182722,96005,273591,2066,60,60,4607,382,74729,307,0,75,3023,0,0,0,0,0,0,12163,145485,23059,22902,201,112,0,0,622,284753,5
182285,97112,270672,26134,75,135,7204,465,77597,180,0,352,37,0,0,0,0,0,0,12878,145935,23175,23762,701,134,0,0,547,284394,0
1408765,712954,2043087,52068,60,60,4745,390,36098,150,0,180,15,0,0,0,0,0,0,11832,145569,21976,22998,320,201,0,0,510,1390441,0
791686,97129,268497,2061,52,67,4592,360,33855,172,0,0,7,0,0,0,0,0,0,12110,1037342,43572,43379,5151,2698,0,0,832,1385867,0
179286,96080,266913,1997,60,60,4692,382,34821,232,0,0,7,0,0,0,0,0,0,28419,1024755,34444,22744,394,215,0,0,623,279283,0
178962,95864,266327,2067,60,60,4790,397,35085,30,0,37,5447,0,0,0,0,0,0,11907,145074,21834,22775,454,223,0,0,593,279353,0
180927,96718,267860,2147,52,90,5871,480,116510,225,45,150,45,0,0,0,0,0,0,12350,145744,22156,22991,551,104,0,0,503,281704,0
789575,402640,2031764,51974,75,97,4685,390,35843,217,0,292,75,0,0,0,0,0,0,12763,145924,22006,22715,647,96,0,0,518,280260,0
1401652,403715,1153161,2346,60,60,5095,397,36720,390,0,412,97,0,0,0,0,0,0,12533,150774,22266,40136,2517,2173,0,0,983,2480612,5
180028,96231,267669,2071,60,60,4705,390,35815,60,0,120,52,0,0,0,0,0,0,27410,1904803,41482,39023,3830,358,0,0,577,279774,0
184218,96166,267082,2067,60,60,4805,382,35161,60,0,142,2342,0,0,0,0,0,0,13086,163762,24829,23898,461,141,0,0,563,288176,0
182919,95273,264649,1971,52,60,4809,480,74514,172,0,0,4216,0,0,0,0,0,0,11727,145649,22676,22667,216,186,0,0,600,285783,0
181270,97212,1153899,26950,90,135,5645,435,36006,120,0,15,22,0,0,0,0,0,0,11907,143328,21330,21164,350,215,0,0,623,295180,15
1398827,710301,2040151,27035,52,52,4715,427,35866,225,7,210,22,0,0,0,0,0,0,12328,145472,22073,22412,469,141,0,0,788,1378978,0
180147,96529,268427,2062,52,67,4625,397,35422,142,0,202,15,0,0,0,0,0,0,28785,1025542,41572,56722,2264,4394,0,0,885,1391004,0
180163,96344,275436,2157,60,60,4715,390,35798,255,0,232,22,0,0,0,0,0,0,27795,1026297,21758,21518,350,119,0,0,510,277644,0
180909,96698,267707,2071,60,60,4690,397,35389,172,0,210,5305,0,0,0,0,0,0,12141,146105,22047,22204,635,127,0,0,525,280970,5
184914,95669,266270,2061,67,97,7231,487,76671,225,0,210,22,0,0,0,0,0,0,11595,146025,21855,21741,209,111,0,0,554,300475,0
788035,718150,2065340,52854,67,45,4520,405,35086,180,0,120,0,0,0,0,0,0,0,12553,146205,21998,22120,458,141,0,0,640,288773,0
794689,402491,267610,2070,60,60,4712,390,35439,157,0,277,52,0,0,0,0,0,0,12493,150719,42087,39274,2566,4037,0,0,1091,2498246,0
191286,104562,306332,2587,60,60,4782,375,36368,315,0,390,15,0,0,0,0,0,0,44823,993998,41143,36956,961,327,0,0,565,294313,0
183686,95651,265916,2117,52,60,4647,405,36347,142,0,210,2109,0,0,0,0,0,0,12387,146267,21689,21284,450,74,0,0,632,299654,4
183293,98400,275384,2087,60,60,5924,435,75815,157,0,180,3130,0,0,0,0,0,0,11554,145589,21772,21759,7,59,0,0,662,299386,0
178574,404206,1153399,38215,82,90,5833,397,34409,135,0,142,67,0,0,0,0,0,0,12103,146086,21931,21555,412,119,0,0,632,291583,9
1399875,709244,1149165,27029,60,75,4772,390,35433,165,0,240,0,0,0,0,0,0,0,12066,146386,21955,21506,2168,1853,0,0,859,2490604,0
184198,94473,262848,2056,52,60,4758,405,34882,105,0,0,7,0,0,0,0,0,0,27812,1024535,61397,37891,3302,2959,0,0,582,297902,0
185189,95088,264344,2067,60,60,4647,382,34950,97,0,180,195,0,0,0,0,0,0,28336,145364,21840,21736,15,22,0,0,610,299339,0
203274,106820,297784,2446,60,60,4862,390,76267,187,0,277,3338,0,0,0,0,0,0,11712,144333,21737,21504,450,0,0,0,598,306289,0
788714,400025,1142275,26940,75,97,7245,442,74906,142,7,225,22,0,0,0,0,0,0,11472,141146,21579,36495,2027,1899,0,0,901,1377450,34
932281,707413,2026929,51873,60,60,4639,405,34978,22,0,105,105,0,0,0,0,0,0,12591,152392,21706,21217,322,30,0,0,610,1394610,0
790107,95735,273750,2067,60,60,4632,397,34942,0,0,0,7,0,0,0,0,0,0,11915,1024553,41292,39455,4579,2657,0,0,819,1380828,0
187745,94915,264989,1962,45,52,4752,397,34935,0,0,0,7,0,0,0,0,0,0,28118,1025464,41453,22366,37,45,0,0,588,303522,0
187219,96018,268565,2006,60,60,4660,382,35134,67,0,120,1523,0,0,0,0,0,0,11578,146226,21747,21829,7,0,0,0,560,290356,0
194530,100911,279655,2121,60,97,5959,487,117450,450,0,465,97,0,0,0,0,0,0,12999,147738,22410,22125,848,97,0,0,589,307130,4
798559,405302,1152456,51954,67,97,5833,420,35235,240,0,202,0,0,0,0,0,0,0,12020,146273,21766,21496,360,0,0,0,685,302172,0
1406747,407067,1155858,25005,60,75,4719,397,35921,165,0,180,0,0,0,0,0,0,0,12801,146700,22270,38191,2513,1935,0,0,912,2493440,4
