cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
14583754,1482030,21053174,13666395,3682195,77184438,7134432,7856511,143945,563071,10853730,26467188
14474181,1408287,20847347,13720724,3770151,77437986,7310678,8030625,115258,543929,10617082,25199242
14689584,1441898,21207649,13863287,3788474,77909148,7144077,8055714,119442,557243,10893583,26515902
14682843,1457798,21341527,13858126,3781824,77976742,7506706,8238676,137532,557502,10843511,26432621
14534511,1340536,20941502,13734969,3874925,77281320,7498631,8023104,76154,500980,10717657,25825099
14433450,1222954,20802064,13518745,3787103,76868990,7156758,8063927,6496,429411,10659056,26453450
14295317,1229543,20796638,13438001,3671899,77017748,7307611,8033897,11415,431253,10698418,25782075
14492667,1229604,20880018,13577793,3782448,77234952,7328958,7862426,14926,434075,10485967,25821359
14581003,1254418,20789251,13591147,3789385,77648243,7142628,8055740,12233,450332,10727793,26541054
15283587,2709358,23094351,15243901,4202972,83696410,8556027,9338155,892572,1377215,12572338,27552892
14550172,1399441,21018421,13695084,3771116,77131764,7305289,7837637,104756,508518,10579232,25906436
14531385,1394828,20805891,13621080,3788933,77054121,7145133,8063665,87575,519632,10758258,26430480
14422741,1400331,21030779,13725835,3785463,77436567,7320516,8042770,87137,503949,10560760,25813031
14532410,1393782,20975304,13693540,3673154,77242967,7310887,7838644,76181,511577,10773400,26365814
14472405,1538603,20882272,13722294,3774389,77252880,7314084,8035555,173048,605527,10688982,25773253
14638273,1506290,21129630,13924158,3883039,77661765,7319126,8048628,138176,564257,10859391,26396556
14614272,1409579,21060814,13789068,3652738,77363969,7276438,7941652,83055,511833,10774291,26356602
14383990,1331007,20767430,13599817,3778622,77366284,7328760,8047313,72989,481129,10537486,25772450
14563543,1317731,21009865,13713367,3791199,77541330,7143864,7871375,48164,454603,10536718,26475431
14371855,1288981,20758897,13667983,3678196,77317215,7325893,8047614,28390,455715,10731044,25805741
14672217,1256115,21134466,13647833,3889415,77796627,7704479,8438968,11426,437504,10923525,27090714
14541731,1262230,20967397,13686981,3776393,77584621,7130137,7852778,9961,445373,10435472,25751051
14461881,1221235,20879758,13789878,3765170,78120151,7177610,8042457,14007,433362,10696534,25761272
14387792,1241799,20931046,13628670,3775562,77473438,7313205,8043880,14353,438381,10487865,25803859
14468879,1255438,20861873,13491848,3680919,77439671,7136398,7850371,11781,433093,10700163,26382749
14433850,1253493,20785151,13587643,3896588,77103517,7331468,8254698,14026,440132,10686815,25858505
20947265,8089307,29115782,17760478,7574444,76251958,13711496,15139045,1479463,2079520,20705750,45714232
23042358,7785684,33201263,17995607,13078126,48836887,22594844,23520323,1043787,1483832,26481991,67172029
23341632,6986268,33559840,17994328,13539135,50040710,23472592,24746349,896341,1345486,27438946,68726135
23612571,7137920,34348818,18251227,13499751,49990018,23703393,24736329,891433,1351240,27787650,69450993
23422933,6998518,34306016,18156712,13587380,50326485,23607809,24877482,852784,1312072,27342132,68665733
24047164,7074463,34817622,18665175,14034287,51123045,23803040,25058024,897154,1349106,28065160,71173675
23490635,6611446,34029378,18138511,13515024,50438763,23442744,24671907,808552,1273416,27441286,68931746
23589280,6753650,34137023,18302764,13914464,51423775,23516699,24945163,853812,1303880,27468014,68779676
23697919,6943208,34211556,18301292,13598520,50409682,23700907,25102059,845348,1306237,27623369,69461999
1275026,634105,1922290,1073680,551043,3938853,778999,1179479,139171,195164,1290431,3313366
16482988,4965277,22984812,11985492,8893359,35274662,16186185,17033152,738554,1064334,19269656,48894610
24225761,6969122,34976966,18572582,13921266,51166294,24207921,25532131,838039,1300183,28237106,71632093
24073681,7326347,35025627,18609835,14005653,51842881,24400589,25717428,864584,1331548,28311329,71028446
23934451,7156972,34725283,18439859,13879197,51364331,24007607,25266039,839567,1299532,27722010,69937594
23999268,6968412,34767785,18515661,13892114,50945822,23865726,25336721,795636,1270059,28046729,70911184
24109224,7095669,35088476,18548662,13940174,51570067,24321060,25590432,872153,1332933,28257975,71192641
24117029,7032462,34927362,18589530,13971552,51499363,24039960,25298721,833251,1291690,27990365,70727731
24450984,7161966,35416253,18900032,14219386,51470850,24102527,25973383,886901,1367415,28843498,72272539
24056983,6915499,34827149,18652312,14020259,51357024,24252971,25598366,841114,1305350,28130140,70837534
24086381,6836532,34826992,18547573,13875709,50819235,24082008,25381061,872319,1334678,28099139,70987471
24030656,6887438,35028511,18597346,13904644,51137440,24260278,25574776,844412,1310838,28126772,70871504
23978925,7096614,34761276,18613554,13980579,50934869,24258111,25558076,848117,1309673,28069220,70666047
24202288,7137603,35029571,18673999,13877524,50751111,24219091,25499132,874423,1329695,28374943,71492596
23981165,6662885,34906385,18501268,13803301,50949810,24130148,25462195,826768,1287122,28062331,70660823
19526575,5850961,28270076,15045443,11221986,41408550,19277882,20395456,755666,1122133,22641264,56910237
772089,343691,1174196,897895,359914,2904902,537976,769915,104425,136601,1035204,1734258
13345452,5003449,19509014,14260479,4174660,45655582,7549122,7763809,1232973,1569930,11118189,23509502
22588325,1971818,32757783,24688350,6056632,44722457,11494072,12893577,280340,642140,17918839,36139673
22950399,1881152,33145247,24898036,5970763,43836939,11115077,12714883,163781,507841,17575189,37113862
22911410,1998075,33293526,24993233,5907206,44286727,11392689,12816075,214331,567653,17957738,36676500
4934754,657049,8126764,6152936,1603837,12053945,3069818,3210560,108970,209197,4451571,8328890
796357,462789,1132828,856405,423059,2508977,609124,839514,133366,158163,1114217,2072266
573730,329631,1078217,526196,205105,2537765,614227,636219,106767,135252,828816,1379538
2095921,1699410,3001823,2067659,515038,4428639,982869,1100520,449589,537504,1648614,3339023
12075790,1196560,15937039,11764910,2798904,21147173,4925808,5672944,203768,375576,9159284,19986773
23319710,1987282,33943987,25503494,5969185,49005702,11316347,12748289,238364,591539,18150060,36388073
16763111,1652819,24347558,18188658,4241943,35379122,8259592,9342960,212666,487457,13274943,26679646
8589762,1015947,11545556,8446990,2152609,14532111,3410922,3800809,169846,249788,5752322,14941114
22114723,1850834,32037094,24158153,5752372,42910707,11108376,12512613,216951,553604,17414513,35705549
