cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
1052331,874908,3013296,1866692,1032970,5477509,1703122,1734161,255237,324007,1817889,1692347
782740,470042,1097273,935951,362721,2925109,477906,725341,154941,200177,1086665,1732310
776982,455399,1422876,921597,368084,3338631,709116,736478,89506,131811,1077585,1744240
1036404,490337,1096224,740835,368278,3274418,487265,508400,155499,198742,1086384,2508272
3054435,2376811,4687476,3713257,1496991,13042088,2492781,2841237,598459,587467,2630923,6416471
1356785,861255,1973538,1411519,383631,5232852,519495,773684,262474,296986,1357661,2695181
1269571,1067581,2129938,1341252,253892,6966164,728603,759323,387138,451417,1135138,1948823
1687192,1165428,2346977,1738933,373500,7794331,496846,516453,422516,509184,1215589,2000769
895577,505877,1247965,1085444,369840,3948588,489886,744487,207824,263979,1164401,1759671
1461148,977638,2366390,1469244,372566,7187059,936610,972492,327830,406491,1732496,2692466
1480685,1012624,2091488,1550792,367927,6803287,681984,513508,349305,433477,1063470,1848854
8319836,2472422,12512814,6592027,3260936,13059878,6733935,8371856,742120,988045,8643503,21545658
11592553,3220604,17853640,11215830,7909831,26271357,11697617,13355762,924697,1357894,16145161,33214297
13653937,7388803,22179411,11450040,7402186,27178152,17038596,15154097,1272706,1937246,15418303,30454663
1322352,789235,1858328,1354774,372307,5702729,497451,516605,245391,326200,1015092,1773095
1308380,726345,1838626,1521571,492271,5743108,715607,970499,224454,303191,1626709,2535816
1170092,808456,2274695,1390780,409874,6261054,1008018,1051916,231375,295894,1458680,2483633
969892,408169,1342554,856224,370102,3365201,488715,508397,84321,133009,707619,1655319
724405,301167,1026535,841562,369161,2909548,488136,741322,73471,122290,994392,1649909
718313,376795,1321337,827860,369714,3229642,712548,513476,39173,115474,684381,1625119
23542377,8010634,32892651,16873777,13624592,31884589,20361547,21734624,1481935,1841948,24270880,71339959
285360,26831,412913,194298,0,0,359638,371985,263,5797,395273,993158
296800,35293,429617,258834,274623,146957,77590,382044,1304,7950,406573,1009914
13532614,4891531,20276331,9372040,7270909,22183383,13838445,11912356,919418,1154559,14829804,42220226
774038,362474,1101293,958983,366601,3791382,709441,736678,122139,116215,725095,1703361
1707687,1043325,2435986,1749805,402650,7147578,953166,987103,291888,360388,1359537,2830973
4611561,4262925,7609385,4320796,1252941,11537537,4302138,5005422,896244,1058471,5382825,12545539
45351079,46737238,65753222,36734270,28385137,69556878,50345976,54028766,4944722,6488051,64405195,136126912
33810022,23935952,51191140,28926075,21886966,55567910,39525469,41797856,4246298,4924310,46609662,101750062
64634274,32056171,87024424,41794171,36347718,79012705,69417434,70101999,4042551,5395135,79615894,207618805
52587705,13792485,76540105,38299076,35523701,65410115,64670677,68485565,1068855,2383363,73617758,172636128
4454600,1391236,5455922,2466384,1580276,8319478,3860324,4082800,350324,527498,5217365,12746032
16433592,9538803,22472708,13849175,10213763,33692037,15702570,15720575,1996292,2305811,18375129,45570478
27673076,16165544,39731572,19688926,12286098,40874254,25645411,27773272,2775294,3349164,35996830,88120808
15187595,6724613,26864919,14893849,10419208,29618768,19932297,22977408,1657567,2094384,24386616,44412121
11473079,7811443,18114825,8991039,7478169,20071671,13240725,11861468,861060,1239628,14987317,34400212
35459027,15664412,57640138,29908789,24558015,56782218,42528769,44576226,2588181,3466538,47998247,107047203
15270112,7238187,29880041,15866190,12077656,32548230,22721641,22509370,1327273,1558608,13106329,35647718
27491928,14094053,34339905,19223383,16170835,47604699,30331973,28937544,2536104,3089198,32202430,79287455
19808557,15933017,25662024,15022802,9984241,29035241,18691685,20270863,2153497,2475479,25928766,61326807
20032027,15105221,27093200,16280094,12625998,38212099,21592367,23886291,2873812,3167162,26789581,57038773
41390960,30738720,55166259,28689668,20236917,56842844,42521862,40611770,3547467,4840800,51541571,124031191
34470213,26808791,50540080,27475645,21762431,52612898,36105853,38106782,3680918,4375339,49708829,109222253
30998539,12700404,45101603,22680413,18481380,49678572,35978578,34410436,2330706,3090660,41945615,101684385
26633555,14088499,40274808,22495135,15562166,49518973,28348410,27170938,2576490,3035785,32940912,80084640
19051314,8913941,30645390,18851614,13883540,44089992,24679280,24038782,2351494,2826946,29126203,55600790
27071409,12785706,39962523,20824191,16262123,48205775,29036723,30009503,2622083,3232617,31439142,71404234
26000316,10787558,35108614,18194023,14725534,42329714,26422286,28721131,1877996,2790561,35147863,83931565
35848713,16412255,46852732,24016245,20031709,51116890,36509003,39506276,2641893,3456383,46275615,113264588
21710158,11293370,30502628,17181463,13409588,40095686,21654355,22756099,2365740,2963031,29581388,63796208
16234230,6984026,24375045,14740503,11513422,36449228,20395601,20685197,1724495,1984952,19396782,46710979
16555309,7361040,21238209,11689276,7083424,26575309,13417750,15510048,1844528,2172873,16876854,46390173
15047826,10389300,20322849,12642009,8849762,26676436,15739533,17143593,1551546,2030476,19901874,43543462
1095819,634976,1852818,1566167,469160,6635057,1090189,1135252,345541,411184,1924171,1899866
3688642,2584339,6959919,3913073,1909541,13949250,3953301,3870528,775239,994357,4092498,7460052
3422746,1701814,4247613,2448102,847733,8559684,1794536,2094631,491010,587546,3836862,8962333
20227130,10679638,32585815,16701830,13900466,30835260,23557390,24912503,1370364,1842585,25893147,59058493
31782159,22276271,46238978,23722043,18663147,44237162,35150718,35950181,3039425,3733063,38850688,91437528
18922163,11837766,24802905,13767179,10093219,37395951,20741240,19694253,2156798,2833468,27281690,55424976
14727234,8701007,25559276,11965333,8642283,34328717,18865181,19177298,1826547,2326103,19980059,42022880
12054619,5526205,17610254,9751728,5528761,23478038,10538479,11164523,1482279,1845162,16640156,36433797
13384268,8716198,23182776,13046991,9129971,32260108,14821244,14577046,1960325,2364859,17937443,40725445
15829946,9288793,24002908,13647994,9370677,33135868,15683782,16332075,2123944,2496687,20021934,41829186
25573540,14263493,37998938,20413560,15194225,39675733,25914550,26985723,2086106,2896403,31188499,79099531
30298060,11496529,43208591,25170617,17578044,57648864,29581134,30900988,3079230,3700818,38522575,86344508
26198752,8894741,40925836,24692439,18273201,49361525,32798370,33258348,2164541,2962962,37095350,80937906
17470809,6076584,27595359,14261466,10363987,38551572,18379582,18822180,1927219,2320437,23868927,53275563
27692414,8607305,42426495,22883957,17207530,48887427,30567265,33891735,2049052,2637580,35310441,85052187
22547529,7381028,32089842,17951599,14267685,42846843,23223869,24916396,2095892,2551223,29975800,66639184
20944990,7118869,28736904,15423099,10594189,37343660,18295222,19721937,2013231,2471259,25611427,61720412
