cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
1017992,1478272,1774223,1104243,233721,4490603,689969,719793,389392,426405,987501,1644336
1322319,1625036,1839990,1380844,339064,4707852,482616,503885,424378,470835,1055190,1653489
1296517,1631730,1813147,1805180,477686,5340779,991052,1109547,485115,541034,2006332,2268936
1109355,1781589,1910998,1235650,233481,5037783,688277,721640,494023,544349,1100894,1614282
1382964,1853224,1909306,1455821,338486,4934478,480392,501437,509188,556815,1141312,1624053
1103997,1579761,1565867,1434130,333828,4640999,473361,712782,492090,535228,1406512,1633357
1077608,1512275,1855329,1396291,336993,5004957,686223,715188,414182,456484,1384471,1621353
1517947,1550650,2099126,1295856,339636,5042776,900540,724644,369883,467835,1289562,2355287
1160744,1384951,1475394,1267539,327574,4460363,461602,697043,433457,480414,1333799,2044327
1112975,1566216,1905165,1444044,337777,5064637,687916,719434,441957,485534,1416098,1626898
1332511,1644478,1847012,1178735,232234,4917455,689767,501035,411503,505949,1394459,2355569
1368355,1575889,1566719,1225600,340345,5163980,696382,725040,507703,555076,1098526,1632784
1359115,1741319,1894111,1440552,336929,4664818,474682,713926,491027,484123,1082576,2342266
1383498,1864379,2338395,1752928,346619,5503995,909263,728540,577379,678627,1845405,2350010
1185430,1629765,1593699,1250544,345168,5230158,698395,728552,506968,553507,1102221,1616680
1384620,1804140,1941700,1465064,345705,4854723,483994,727129,512105,510585,1118544,2376288
1103614,1642961,1905084,1443906,234927,4801690,694696,722771,509255,553654,1428204,1596299
1102616,1789819,1895989,1449917,343468,5198809,694552,504356,463257,560575,1113173,1597913
1908086,2038123,2297205,1709945,551375,5620716,688270,923867,649565,654810,1798193,3766597
1111134,1682147,1583448,1460498,234217,4885217,692708,718983,520579,564721,1436647,1603065
1205766,2230578,2083922,1624598,343727,5943996,694030,712283,625867,682064,1255665,1582515
1589228,2243380,1908096,1510931,297145,6206571,453911,473187,824444,870501,1759825,2243535
1263986,2164486,1797420,1755856,345047,6154696,696813,726847,796080,727484,1350214,1589287
1560228,2819893,2571446,1995589,340389,6013811,893316,931774,767660,810362,1703074,2288568
1559707,2488410,2172240,1445729,237595,6185696,488123,509462,763568,808699,1682640,2265694
1238134,2143055,1765280,1730201,344199,5966758,691056,721321,793799,839223,1325914,828105
1561888,2511232,2193423,1733846,343248,5396821,484961,723455,686730,719474,1718741,2249311
1260280,2456037,2171285,1439716,222244,5809821,670984,699685,788910,833593,1456499,1563499
1562514,2477102,2167867,1726372,344348,6070518,483060,504556,772812,815111,1272741,1550615
1431607,2124896,2000666,1858649,445233,5539236,677628,926218,657691,702917,1960161,2196126
1109287,1521724,1933828,1220114,234126,5129096,694164,723470,531009,575774,1470320,1622963
1475739,2072340,2043875,1582516,346537,5859321,695915,504617,572545,683716,1221935,1634705
