cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
650414,92231,899499,495656,309970,1902638,404150,422364,10466,23897,463450,1335606
474266,68971,667368,485665,311369,1627584,407608,628315,8959,20437,682203,1321663
476548,83540,896316,497811,310086,1909245,604021,627252,12626,22014,687369,1322076
677926,133426,919765,417472,231230,2112744,678934,752978,31526,9626,285582,2055772
511120,66930,739568,379115,301185,1629555,560913,583807,3336,59829,0,1599544
627840,69921,908740,451346,388867,1804079,721308,748891,3734,67037,0,2025768
474720,66024,686690,346688,290214,1432007,538955,559807,4986,42937,0,1516758
444320,58971,642765,316479,284136,1288425,527094,546555,1777,35461,0,1475011
450560,60530,651761,322871,285187,1311523,530124,549848,2277,36731,0,1482641
442560,63298,640008,316528,281842,1270289,522631,541925,4422,35303,0,1466573
567600,65897,821348,395796,373935,1467695,691629,716009,3259,39388,0,1933514
443200,59612,641488,316607,282548,1281312,524428,543846,2211,35588,0,1467472
954151,254470,1229948,495052,347696,2622086,864249,861946,57170,63156,347959,3080522
770180,370960,1429818,952967,346370,4077502,672241,691604,125462,153657,970502,1568335
803838,173808,1273605,607685,336486,2840917,851698,680416,16758,45227,770040,2158560
954590,160422,1050325,604872,439231,2527820,655142,874966,6071,36390,763327,2159159
615650,169659,1051560,604644,335322,2509769,655139,676662,8766,35654,543077,1499358
764722,168021,1041920,500440,230101,2493701,466008,481460,9283,37431,765582,2153238
777847,200330,1034528,583584,291894,2872118,683207,722584,29348,59883,705829,1806289
20210371,3186449,32497853,17916081,11081773,62276898,19377662,21689723,587267,1094934,20110968,54461875
3830035,1347022,5373466,2711415,1468944,10310741,3308039,3577636,235614,303740,3503712,11358822
953699,372463,1307772,841085,340942,3583465,667879,485082,57043,130836,672927,1660612
952373,323523,1037128,691513,340431,3031738,469420,691315,91535,132047,923043,2343678
7839060,2379021,12520875,7972658,2861074,39794934,4981872,4958797,363214,577392,6071094,15183384
2834176,329805,4560823,2902013,969459,15418885,1916230,2068294,97764,179143,2765483,5624714
0,0,88224,53003,26232,191988,54285,57058,3414,6250,63665,0
0,0,91889,56146,26994,187900,54700,57606,3338,7090,67359,0
0,0,95978,58629,28508,194024,56361,59432,1830,6760,70595,0
0,0,94964,57960,28701,187135,55715,58817,3240,8188,69640,0
0,0,102741,64480,29965,197616,57159,60338,2994,8589,76018,0
0,0,94833,56373,30476,191590,57082,60345,1076,6586,70750,0
0,0,106972,65204,33516,205670,61368,64904,2599,9496,82013,0
473905,80985,891160,1083890,853002,3721845,1588149,1647195,129933,185732,1990572,1172238
1042180,619238,1428325,943032,365125,3438596,485446,504734,133489,117341,722693,2508265
765148,410192,1060645,903596,246095,2888394,710145,737510,123563,171760,1052929,1718902
758962,593890,1402521,908222,367584,3360233,709695,735683,71208,113012,711253,1710611
2150452,1545584,2808541,1725637,413690,7134512,896931,755097,306072,385404,2015609,4635944
1781887,1218891,3643886,2403574,1031545,10613352,1885465,1982663,359938,312602,1644865,3889703
1618082,1085468,2217156,1678053,260150,7194755,737977,524385,348078,483608,1519214,2837669
1325501,1024794,1883569,1472895,366433,7281148,703803,729655,391431,462623,1157363,1932369
1460275,925598,2021109,1488623,373321,6614176,502596,520897,333653,349936,1049294,2707752
932484,635589,1293249,1093476,247658,3539490,712729,737704,216837,281134,1230380,1733525
1533832,1171610,2299103,1681471,434087,7866078,903521,934880,403762,480807,1437709,2604075
4335245,1708918,5805907,3558729,1859749,10660895,3130480,3326704,369218,425448,2759477,12156652
10967026,3160443,13726953,8417292,4819682,17837460,8435980,6994504,710083,1239815,13431931,31965659
22487812,7536423,29174161,15203643,10098040,28122762,20779025,20721290,1238780,1751264,23081200,66422490
5387795,4597827,7103350,3730079,1385373,11822558,3729784,3648738,764770,715830,4774527,14208472
1353490,798936,1856606,1560846,491146,5771181,713959,967855,280833,368337,1338024,1780457
1333100,898460,2191187,1596208,396808,7142985,682244,709025,229697,315146,1361675,2180069
1091104,545644,1525126,1094239,361750,4788436,699871,727014,204028,258700,1428224,2501217
781999,410611,1090205,890984,371352,3381461,714464,742167,106802,156297,733282,878802
1004831,517504,1382306,891691,366225,2919406,487213,734032,100802,138702,1043465,2419749
5192084,1415042,7139016,3733055,2678952,8856564,3436134,2683338,265562,442611,6831078,17022015
13101097,5658044,23169800,12531010,10189369,24418667,19926486,21805871,1148208,1748810,22885435,37485056
273200,36487,395126,184882,190714,214062,175727,16953,396,8778,495204,946372
7337951,2744108,10830297,6312287,5705213,13891633,11798692,13126779,445074,855779,16611720,26517029
3584657,2355363,4762438,2935551,1640764,9609742,2612950,2716645,424736,424381,2209672,10038446
1115990,532077,1522902,1259410,497699,4985251,727800,754513,199124,237752,1144768,2567983
4429710,3096830,5700374,3601582,1912342,11958288,3309913,3441458,635263,578247,1810769,9942508
17987715,11875557,25707978,13483378,11397973,30725546,20730673,19062315,2143027,2277293,20502163,50218927
62542803,60450231,90528806,49164718,37453994,96602579,67730974,71754777,6514020,8488305,80670528,184869274
38779660,26536116,56257685,31472335,24323068,54694495,44595974,46484323,3659538,4723567,53000027,114667335
62907375,29969245,90275638,45874596,41112041,78843304,74272633,77845677,3131045,4822289,84953431,197969142
30709565,6135455,43149287,21705558,20142769,39184220,34396412,34228695,441977,1266407,38825484,100564251
16624930,10179036,21786254,10681430,7085958,19161388,10807799,13802235,1321211,1698520,18921947,49639640
23143737,11147502,29751433,17341163,13333266,40390807,24151166,21171842,2169203,2968168,29186238,65617623
17164164,10115953,25537121,14301264,7613615,31982055,15339171,15072009,1726513,2272593,20489763,45358984
11640457,5189905,18361690,9522649,8371531,30180411,16309151,14783295,1366550,1973494,19748758,36244604
16043763,10359850,23344895,13419677,9816571,24695757,16124006,17864397,1325571,1804121,22588729,50342141
46944834,21024889,65364274,32536392,24571590,59174603,44411027,45995943,2574509,3596473,59764561,155002213
12216959,7044089,18554248,10077438,7204315,22823511,10700033,15260340,1702022,2127028,14620603,31094463
26777216,17787906,39975354,21447687,14050905,42791926,27650766,30929699,2796934,3215335,29896289,75524357
18158782,11786474,18917547,8705296,6772095,25930470,15857054,16610129,2126929,2239290,19305063,55968865
26917915,19815924,41174208,21502687,15782358,45717549,31637089,30039948,3151180,3974516,37265331,85508913
42190177,33867716,61500788,32037368,23826406,59750530,44617802,46819706,3840304,4745576,53796441,133491231
35699928,23439418,49670495,27211821,22256948,54812446,40548766,38592546,2863303,3856950,43988932,105160748
16921532,11604618,25374352,14892327,9379154,35732881,16537813,16334671,2382289,2541961,18162129,44212588
29060348,12608695,40618892,22453319,15587450,50051720,26972896,27551686,2453704,3347525,35679829,81809393
26168772,10816821,36514296,21167264,14283295,47206574,27273224,27412711,2664426,3145023,34155784,75894290
32762591,17077541,44103546,21659667,17018261,52532488,33009431,30807745,2808183,3743928,41019252,101673783
27035683,10743935,39093055,19833743,13668208,40426794,26979994,30114830,2037291,2579142,35286649,83706803
35489831,19396098,46405131,24528017,18995994,49417588,37041554,33566100,2615329,3421469,44434790,112113566
18525708,8650019,27206715,14666677,9826233,35897360,18233604,20883237,1959467,2423161,24215362,55021877
17913616,7216513,24500933,14539873,10175547,36453197,20508029,20131982,1831629,2539059,27183781,52495304
14330988,7210113,21249752,12322278,6991694,27933550,14428760,14053903,1652082,2342756,19613279,41660730
11784181,7796593,16773076,9527052,6420139,21855266,11123058,11368342,1557088,1750035,14569755,35551969
1131822,749098,1615432,1459450,371159,5574949,495548,739613,307670,384970,1408734,1927192
3328531,2434377,6888033,4272881,1979781,11473417,4050646,4648599,749411,903676,4306211,7962823
2192722,1665914,3658676,2226011,840547,8727328,1791183,957287,313535,572940,2330868,5106889
32855719,18324134,47499454,25479915,21072207,44107595,37262779,38464042,2026099,2979458,41441258,98056585
24645557,20198984,39767858,22885552,15674207,42671042,29535158,30808468,2994286,3662787,36349328,73016888
12493067,7415127,21650353,14220048,10491977,30519924,17451798,19705520,2088876,2665615,23540290,33031922
13154528,6421176,18465140,9670891,5966457,23184037,11222118,11943914,1352712,1889849,14367813,34738627
10256797,5543643,12747031,8968210,5591181,21788089,7932767,8439480,1257791,1567266,14017464,27764032
20975092,11605481,31479796,15535492,9916212,32985055,17699990,20769863,2185574,2457520,21095114,56655767
20330831,11525862,32551709,18274437,11114611,47174342,22056179,21797742,2445379,2939579,24510159,55611860
32240357,16972017,43018704,21789826,15412750,51204092,27998351,28741455,2931542,3814158,38187985,96856491
32215101,10739955,48739953,27788814,19949871,67372482,36059730,36536243,3224539,4399727,46616607,92779323
27587987,10793977,42220882,24252201,15868986,55948392,29796339,30374479,2774640,3647081,35173052,76322668
26238370,7886026,39345144,20156473,14398755,48241493,27712628,27975073,2108479,2880965,35445678,79500092
23026020,7774715,31772733,18182064,13555993,42532999,23981835,25870609,2028651,2657150,28832313,67426157
26253598,8766330,38315595,22259342,16236908,44685610,28292792,29298885,1963676,2642860,30778362,67976307
24622024,7746586,31872533,16648813,13108835,42443740,24076849,25042092,1944887,2374673,29908919,77989181
6442321,3232196,10859300,6641758,3606994,20074965,4987826,4707910,1181716,1369356,8394768,16847404
6651105,3182770,11440675,6875917,3910551,20326603,8609046,7709861,1064807,1356383,11394471,18927165
2829152,2070737,4713291,3282772,1266064,12545603,2091024,2411720,710194,830380,3710391,4838669
