l2_rqsts.code_rd_hit
150361
155445
152534
154074
155060
148497
158796
157735
148333
148976
151217
147312
156481
145235
155384
158003
147839
146039
158668
146724
145251
159884
148199
151990
151537
155665
150967
155063
150189
152405
151533
157408
157148
156452
150837
146009
151928
149641
149985
157709
152986
147600
159610
159918
147975
146556
156849
149810
149872
150068
149197
148514
145544
148060
153243
149743
159087
147318
159087
150987
150835
159049
149498
148029
145360
146405
147505
149533
155263
151866
147201
151489
146511
148907
148494
150481
146206
148709
157397
156598
154430
149765
145960
145214
157101
156438
154638
148133
147258
152597
156754
152168
158784
148733
146682
150417
151103
152081
153508
149128
146379
148988
147862
152151
151647
147073
156445
151984
148125
154253
150789
150188
154664
153063
153098
149207
160066
146032
155642
146034
147523
147533
151360
159958
145001
152023
147232
145126
149948
146060
150888
159882
145827
151038
150468
158421
146441
145016
150250
153920
152469
151375
152649
147846
149229
155026
146968
148551
153969
146775
148357
146525
156847
152166
158680
157982
148520
145190
156735
145441
145202
157843
158251
145685
158961
150748
152301
148293
150570
145949
150374
146612
148320
151831
148931
153625
158031
148046
153933
144904
150463
156353
154378
154126
150904
150287
145317
150161
150972
152716
148531
150320
146367
150277
153870
150636
149327
151182
149040
158411
144961
146788
153733
154175
146354
158020
145334
157207
148456
146743
159599
158281
151731
153841
149249
146136
145323
145783
149079
145616
147769
156195
149241
151925
152220
157759
154173
149794
156974
158233
159874
159894
149633
153428
149709
149124
149968
152362
159052
147285
148562
147338
145063
146186
150382
147304
145722
150353
153505
151070
159090
155511
156480
149774
148364
156270
151161
145777
158589
146825
153762
149924
145311
147910
153367
146614
154214
149957
150619
146844
155047
152748
148227
159938
146567
146737
156314
145966
152885
152281
152760
146178
158341
153639
152421
149565
156022
148621
158633
156794
148027
148915
146509
147462
147213
146388
148728
146788
148469
159383
146685
157347
148996
148277
146926
148341
153717
149608
150845
144977
153532
156844
149200
145547
149341
148536
150372
150717
154198
146616
155303
150899
152069
152572
155999
146569
155751
154515
157653
152589
149799
157401
148918
152769
149846
154574
154573
145781
149916
150330
148338
155065
150199
159053
147613
154258
148806
149694
150615
157667
159615
156818
150978
152539
150448
152486
148555
154901
152481
151950
148262
151306
144874
159085
152213
148321
146961
159197
150601
150545
149321
145476
144909
149669
149719
145575
146197
155121
159471
158421
146618
154732
157707
158217
153631
158647
150047
149620
145213
148804
148241
148425
153591
152842
147347
146827
148715
158577
158369
148952
158374
145027
146705
147655
147870
150619
146215
151501
146054
159631
149268
156252
147355
148372
145889
155574
146084
147852
146691
152936
145112
145106
152389
155655
151163
150257
155750
155391
150294
150487
151508
152860
147408
149138
147145
150295
148220
151869
149147
149379
149324
152614
150663
151438
158049
145187
146340
150910
149802
146551
151228
150098
152629
146656
149923
159723
146627
151386
149107
152478
159465
157669
147892
151132
159474
153427
158105
156794
150460
147845
154411
149194
146089
149888
153861
150940
152323
150224
150243
149687
158836
158968
152555
150431
153720
157891
149302
150282
150257
152196
145684
147216
145309
147995
158935
151787
148585
144899
148914
149677
145520
150943
152238
152614
152647
153029
148023
156358
157683
149302
160005
147380
148512
148105
148280
145245
149379
147082
144906
153448
148959
153287
150493
154321
150845
155663
