cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
23990941,6739402,34555941,18201250,13987075,50757571,23978673,25247555,819567,1316528,27968690,71796566,49202
23389714,6775328,34406553,18354897,13920779,51339712,24085794,25407903,880606,1366997,28276244,70441634,49248
23927790,6613275,34742163,18461963,14120662,51402345,24438513,25689858,836278,1322909,27915135,71017184,50003
24300581,6886504,35087167,18593934,14127241,51723049,24425044,25540590,829293,1315521,27915888,71558116,50847
24091145,6903739,35097212,18595454,14088237,51584113,24394735,25718519,870605,1353950,27957403,70528950,49836
24127335,6670177,34550755,18427241,13987025,51291923,24433400,25755408,811881,1291374,28256212,71576661,50493
24356853,6982051,35298824,18551593,14025892,51453870,24271395,25851036,829004,1311771,28423092,72566422,50856
24177505,6834054,35227194,18586740,14217221,51437411,24484521,25517065,772449,1249928,28001003,71637179,50351
24025703,6330566,34759088,18391915,14043883,51118637,24445747,25773569,772670,1258891,28229398,71514177,49041
24268844,6637595,34818166,18582220,14141220,51790427,24746741,26036833,810561,1296441,28276067,71514588,49455
23985456,6546890,34972087,18529027,14088935,51533566,24409235,25833051,800060,1300103,27946005,70518246,48905
21197329,5657570,29745119,15716140,11887711,43540062,20868862,22577726,704999,1154991,25704036,64779930,44432
973313,361888,1233120,744080,277844,3568033,739634,1002866,138756,170711,1239496,3042007,4689
11292855,4387183,16213394,11416416,3228674,35622538,5843486,7055321,1454457,1788283,11226072,20712927,39526
23075582,2357699,33248672,25476581,5937457,45465240,11400460,12808372,346774,742034,18330756,36497080,20461
23214254,2386629,33594240,25292732,5863806,44222822,11085252,12499438,321830,730782,18189951,37097333,20240
23325043,2349463,33729140,25427836,6017251,45386869,11173231,12577607,274488,669352,17907278,37193173,20167
7574331,1022252,12426419,9414855,2363873,17502671,4433643,4857060,178650,314455,5501794,10187833,8674
624323,340910,595148,508330,200685,2647812,630956,654590,147257,175990,903467,1983670,3203
849952,436559,1154318,550988,216808,1625469,428317,439215,116595,143194,870252,2223086,4043
1864382,909244,1690486,1086149,518584,8711897,1110453,1196347,405167,461323,1827620,4858029,12208
7256249,1031108,12097375,9808898,2482318,19728167,4742750,5140890,176607,267035,5349304,9953456,9488
22983497,2279971,33534880,25479471,6059959,45947166,11467053,12869495,323191,700375,18186143,36340060,22653
18538957,1889481,27913094,21405054,4956972,38947420,9585133,11046747,257031,583738,15606074,30534107,19028
3823841,816023,6859652,4895003,1212589,10536362,3040928,3630694,254373,340129,4070833,6720107,6152
21736309,2191907,31282081,24153263,5598395,43833040,10637594,11991276,292813,660037,17086165,34681003,18894
22497083,2132350,32554101,24514783,5827902,43645687,10822901,11967545,217782,600741,17608748,36084135,20522
22681739,2216713,32771380,24647859,5839895,43782513,11059481,12443344,227120,614631,17230559,35673303,19399
22387343,2226540,32635184,24792358,5979893,44108621,11293107,12662672,207554,602816,17676439,35534066,19004
22671876,2171256,32757986,24652660,5624605,43546024,10870487,12448408,189126,571015,17663417,36292792,20838
22794291,2157324,32849038,24638350,5824271,43709802,11041436,12172239,213064,593352,17859302,36656603,20996
22685439,2109961,32776009,24698043,5836922,44108831,11051727,12427158,192066,572975,17211148,35564704,20185
18736521,2107830,27333567,20700540,4905514,37051572,9242282,10342684,276118,582579,13790972,28050854,16339
1422418,867927,1310785,1244669,446190,5747805,1286897,1614985,293281,331424,2281501,4353503,5103
