cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
1250601,430535,1340825,1233149,299186,6849457,856374,895481,241040,293893,1343844,1863330,8378
1295412,537721,1770927,915885,390657,2611895,505474,519427,107618,162718,1314745,3308445,6458
1042455,426646,1398176,862255,383783,3304567,501992,526589,18108,92432,733144,2704072,5202
733119,403424,1334281,829256,395566,3271974,767339,796837,69249,86853,385390,854308,3787
18888945,8059190,27800953,14453755,10956656,33214682,26189205,26986385,1369091,1795304,28282257,58141008,61671
566640,191715,819833,474363,322020,1407539,899455,1791307,232632,29313,62658,589952,1935
289920,28242,419476,192885,206236,208450,373030,385971,1044,0,0,52324,369
8301827,4040194,14485295,7995011,7122920,17523746,14413624,15364418,782208,1133705,18099415,31611097,29628
1345706,641229,1468858,1066554,129476,4806728,509742,780868,234213,298979,1327095,2921739,9437
1641201,1000803,2246012,1584919,410102,5722409,543326,562294,215495,328351,1681889,3522618,10266
5083648,3826486,5935109,2161987,417805,10106600,3468508,3837285,703703,784934,5191025,13596109,23979
26038232,16827793,34302108,17237038,15716962,40438705,32996674,33091192,1799591,2457423,33780163,83230870,77140
51331064,47488490,70131938,39717035,30513004,82709219,55544095,55784432,6163128,7646272,69116679,154415078,161908
47104310,27441995,67726820,33595608,27927515,68854009,57700808,55195090,3790188,5134720,56292541,145553937,130554
64832387,21438549,93734741,46917495,42894771,82865628,80190792,81790333,2214786,3839889,88197581,214346141,162323
10593300,2466983,17476390,9636641,8791052,17642409,13301453,13430520,260797,595513,15119398,32629796,32029
20809425,11859211,29629096,15503703,10991266,35255696,22305680,23005807,1976561,2523350,25054470,60993108,67829
19328076,9739877,30353050,18957667,11572878,36861691,19639610,21170314,2005456,2487916,26819808,51868844,57233
14130869,7936340,21302020,13137026,8878228,33609511,18954653,19682608,2039125,2289538,13984041,27036705,44290
10149930,3510631,14114004,7323996,6381435,18275879,11289099,11917007,872859,988311,12608109,32472632,35375
37504774,18430947,50286758,24969461,20011737,47582187,36349738,38186481,2575004,3200856,48550602,116456630,110299
25040425,11226220,37352199,19370467,16876965,48364185,38373778,38113680,2029810,2712344,44019367,93355208,80503
11563654,6697564,16970800,10633021,8686204,27022117,13588162,13293311,1599263,2049556,17645134,43436811,41113
25260972,15497763,33254972,17959059,13975512,34776067,23962754,26086059,2619453,2858543,24343148,66262271,75003
13772278,9263889,18382329,11412738,7471426,24812486,12919451,11961255,1641414,2037050,19590205,43209562,53696
33947138,33206117,53411868,30374838,23949010,56781595,42418527,44473427,4613909,5477489,49359292,99979523,97160
34298251,21819586,50039006,26362899,20340893,46687771,35433941,39961440,3313318,4006794,46873796,102686471,101843
45540825,25846159,65921988,32877893,26984678,63286980,51193635,53359052,3369183,4661620,59774388,140153050,124688
19861415,12953813,27591780,16783702,11639231,40140473,21128993,22300274,1977897,2510107,24246781,58598786,75855
18508147,9082507,28181980,15262723,11283451,44253196,22952861,23864381,2965692,3151411,25485032,57133654,77914
25699198,10284673,37994452,20472708,14810658,43232642,23744821,24099748,1767804,2448340,31289903,74535378,89829
27306782,12352664,41212362,23516430,19266658,53957253,33738111,34596645,2747213,3600370,40686648,97035760,90586
27618040,13322737,38618799,21054292,15966402,46486447,31411744,31568204,2308076,2999664,33855423,89471471,85141
27430247,12360570,42371551,22982126,18170917,46994862,31482369,32921193,2521027,3140938,36797339,81291256,92616
16906672,7757081,23780185,13357220,9285792,35475969,19518634,19531946,1869099,2049610,20449502,38303105,67696
20784002,8154646,29653864,15405378,10893548,32514623,18315783,17662631,1947315,2378955,23533869,62232059,71696
16381210,8137922,22091663,12917087,9050477,32012140,16438028,17604748,2175611,2559822,21538713,52009106,64778
8530384,5336113,11550756,5755082,3242799,14141106,6565804,6487741,900968,916350,8603233,21829032,35025
1472015,963667,2069673,1506517,400256,6336841,525569,289779,179871,295853,1405660,2777537,10878
3803538,2017379,5011889,4556220,3032089,15984653,3955764,4022852,777536,1059925,6569947,11442553,18227
