sample,epi_delta,runtime_delta,busy_fraction
374,30120,105,286.857143
375,29213,104,280.894231
376,34424,131,262.778626
377,33273,119,279.605042
378,31397,112,280.330357
379,30389,110,276.263636
380,30135,100,301.350000
381,29442,108,272.611111
382,28460,102,279.019608
383,29619,110,269.263636
384,29096,108,269.407407
385,27946,102,273.980392
386,29452,107,275.252336
387,32263,137,235.496350
388,33953,104,326.471154
389,30738,109,282.000000
390,29084,110,264.400000
391,29778,108,275.722222
392,28781,105,274.104762
393,31000,108,287.037037
394,27790,106,262.169811
395,29433,108,272.527778
396,29782,108,275.759259
397,32016,112,285.857143
398,28170,109,258.440367
399,29336,104,282.076923
400,29566,119,248.453782
401,32765,118,277.669492
402,35401,124,285.491935
403,32689,120,272.408333
404,31289,115,272.078261
405,31078,114,272.614035
406,31191,109,286.155963
407,30203,108,279.657407
408,28484,104,273.884615
409,29736,108,275.333333
410,29034,106,273.905660
411,31965,116,275.560345
412,28331,103,275.058252
413,29705,115,258.304348
414,37607,137,274.503650
415,33858,122,277.524590
416,28612,100,286.120000
417,31739,110,288.536364
418,28799,107,269.149533
419,28354,102,277.980392
420,29939,115,260.339130
421,28410,103,275.825243
422,29985,106,282.877358
423,28982,106,273.415094
424,32262,116,278.120690
425,29108,115,253.113043
426,30549,102,299.500000
427,29863,110,271.481818
428,29981,111,270.099099
429,30516,122,250.131148
430,33794,113,299.061947
431,30560,103,296.699029
432,28801,107,269.168224
433,33143,118,280.872881
434,28483,103,276.533981
435,30386,112,271.303571
436,29397,110,267.245455
437,28346,102,277.901961
438,33081,130,254.469231
439,33740,113,298.584071
440,29424,109,269.944954
441,31287,134,233.485075
442,33872,101,335.366337
443,30345,114,266.184211
444,30449,103,295.621359
445,29292,110,266.290909
446,29160,104,280.384615
447,28214,115,245.339130
448,32046,107,299.495327
449,28378,111,255.657658
450,29910,101,296.138614
451,30493,104,293.201923
452,27723,107,259.093458
453,29527,104,283.913462
454,29543,109,271.036697
455,28305,110,257.318182
456,29653,106,279.745283
457,33497,118,283.872881
458,29993,109,275.165138
459,28982,108,268.351852
460,30249,108,280.083333
461,28118,110,255.618182
462,30935,103,300.339806
463,28731,103,278.941748
464,27834,107,260.130841
465,28904,105,275.276190
466,32811,112,292.955357
467,27226,105,259.295238
468,29621,108,274.268519
469,31081,119,261.184874
470,31236,109,286.568807
471,29727,108,275.250000
472,30503,110,277.300000
473,31933,103,310.029126
474,26987,111,243.126126
475,29916,104,287.653846
476,30769,114,269.903509
477,30835,107,288.177570
478,31813,116,274.250000
479,32121,108,297.416667
480,30779,112,274.812500
481,29791,104,286.451923
482,29034,115,252.469565
483,29672,102,290.901961
484,30124,109,276.366972
485,29324,108,271.518519
486,28739,105,273.704762
487,31467,106,296.858491
488,31028,108,287.296296
489,28266,108,261.722222
490,30133,109,276.449541
491,28715,109,263.440367
492,31996,120,266.633333
493,30650,110,278.636364
494,29615,104,284.759615
495,32387,120,269.891667
496,44334,159,278.830189
497,40546,134,302.582090
498,33764,124,272.290323
499,31112,103,302.058252
500,30217,106,285.066038
