sample,epi_delta,runtime_delta,busy_fraction
295,13449,101,133.158416
296,14193,113,125.601770
297,13390,107,125.140187
298,14715,112,131.383929
299,13793,104,132.625000
300,15300,124,123.387097
301,12940,105,123.238095
302,14540,106,137.169811
303,13390,105,127.523810
304,13919,117,118.965812
305,13760,105,131.047619
306,16440,109,150.825688
307,14294,101,141.524752
308,14887,106,140.443396
309,13645,113,120.752212
310,14940,117,127.692308
311,13549,104,130.278846
312,14094,110,128.127273
313,13516,107,126.317757
314,14493,111,130.567568
315,13959,111,125.756757
316,14502,112,129.482143
317,13477,108,124.787037
318,14211,100,142.110000
319,16011,130,123.161538
320,13898,105,132.361905
321,14518,111,130.792793
322,13071,107,122.158879
323,13874,107,129.663551
324,13125,103,127.427184
325,14122,107,131.981308
326,13450,104,129.326923
327,14447,113,127.849558
328,13381,108,123.898148
329,13489,101,133.554455
330,14195,106,133.915094
331,14065,122,115.286885
332,14747,101,146.009901
333,13604,114,119.333333
334,14684,114,128.807018
335,13846,107,129.401869
336,13688,110,124.436364
337,14312,104,137.615385
338,13769,110,125.172727
339,13344,101,132.118812
340,13822,115,120.191304
341,14812,107,138.429907
342,14052,108,130.111111
343,13572,104,130.500000
344,14279,110,129.809091
345,13466,105,128.247619
346,13376,114,117.333333
347,15151,109,139.000000
348,14321,113,126.734513
349,13410,103,130.194175
350,14663,120,122.191667
351,14834,108,137.351852
352,13703,108,126.879630
353,13633,104,131.086538
354,14807,112,132.205357
355,12997,111,117.090090
356,14756,111,132.936937
357,14367,109,131.807339
358,13634,107,127.420561
359,13681,108,126.675926
360,14837,116,127.905172
361,13919,103,135.135922
362,13571,107,126.831776
363,13534,114,118.719298
364,14714,112,131.375000
365,14831,114,130.096491
366,13752,110,125.018182
367,14969,106,141.216981
368,13378,107,125.028037
369,14132,117,120.786325
370,15015,107,140.327103
371,13409,105,127.704762
372,13576,105,129.295238
373,14673,116,126.491379
374,14791,122,121.237705
375,15017,122,123.090164
376,15596,126,123.777778
377,14957,99,151.080808
378,14489,119,121.756303
379,15121,110,137.463636
380,14101,103,136.902913
381,13047,113,115.460177
382,13874,100,138.740000
383,14098,106,133.000000
384,12887,106,121.575472
385,13747,113,121.654867
386,13746,111,123.837838
387,16160,128,126.250000
388,15111,114,132.552632
389,14341,108,132.787037
390,13762,116,118.637931
391,14652,102,143.647059
392,14748,114,129.368421
393,14443,114,126.692982
394,13305,106,125.518868
395,13579,106,128.103774
396,14907,113,131.920354
397,15010,110,136.454545
398,13007,107,121.560748
399,15296,107,142.953271
400,18320,114,160.701754
401,13727,124,110.701613
402,14492,104,139.346154
403,14516,107,135.663551
404,13140,110,119.454545
405,13663,109,125.348624
406,14940,107,139.626168
407,13165,109,120.779817
408,15407,113,136.345133
409,13356,134,99.671642
410,18680,129,144.806202
411,14510,108,134.351852
412,14632,110,133.018182
413,14742,112,131.625000
414,15006,128,117.234375
415,14109,101,139.693069
416,14784,107,138.168224
417,12367,112,110.419643
418,14898,106,140.547170
419,14664,113,129.769912
420,13469,110,122.445455
421,15081,115,131.139130
422,13847,110,125.881818
423,14524,114,127.403509
424,14578,113,129.008850
425,13668,114,119.894737
426,14194,104,136.480769
427,14439,111,130.081081
428,14971,115,130.182609
429,14993,110,136.300000
430,13898,114,121.912281
431,13772,106,129.924528
432,13386,111,120.594595
433,14247,105,135.685714
434,13415,105,127.761905
435,13558,119,113.932773
436,14941,101,147.930693
437,14195,109,130.229358
438,13507,112,120.598214
439,14570,107,136.168224
440,15111,135,111.933333
441,16012,110,145.563636
442,14332,109,131.486239
443,13826,109,126.844037
444,13423,114,117.745614
445,14548,102,142.627451
446,14229,115,123.730435
447,13860,108,128.333333
448,13461,107,125.803738
449,14119,101,139.792079
450,13070,104,125.673077
451,14300,112,127.678571
452,14462,107,135.158879
453,12633,105,120.314286
454,14650,109,134.403670
455,13522,126,107.317460
456,15670,107,146.448598
457,13747,113,121.654867
458,14537,109,133.366972
459,14461,104,139.048077
460,13536,107,126.504673
461,13677,112,122.116071
462,14186,108,131.351852
463,13197,101,130.663366
464,13268,113,117.415929
465,15471,106,145.952830
466,13272,106,125.207547
467,13509,127,106.370079
468,16991,120,141.591667
469,13855,107,129.485981
470,14327,112,127.919643
471,13524,105,128.800000
472,14130,110,128.454545
473,14100,126,111.904762
474,16058,109,147.321101
475,13954,108,129.203704
476,13165,109,120.779817
477,15417,107,144.084112
478,14112,108,130.666667
479,13443,110,122.209091
480,15380,127,121.102362
481,15921,117,136.076923
482,15564,130,119.723077
483,14929,106,140.839623
484,14251,107,133.186916
485,13682,107,127.869159
486,14729,114,129.201754
487,14486,108,134.129630
488,14252,114,125.017544
489,14824,112,132.357143
490,15947,117,136.299145
491,14859,120,123.825000
492,18293,120,152.441667
493,13580,109,124.587156
494,14758,106,139.226415
495,14315,117,122.350427
496,14187,107,132.588785
497,14473,110,131.572727
498,13432,106,126.716981
499,14100,108,130.555556
500,13740,114,120.526316
