cycle_activity.stalls_total
1494765
1496585
1549586
1601184
1532809
1526344
1470404
1490374
1474546
1499375
1495620
1548085
1573556
1601606
1604089
1488389
1486135
1535587
1565400
1467866
1573046
1517647
1591394
1592282
1552274
1582905
1481455
1496059
1608417
1517748
1572860
1554944
1496332
1472166
1506922
1478834
1511913
1550548
1554265
1604965
1584961
1614125
1595405
1535280
1547937
1472625
1587819
1609164
1607224
1608504
1505952
1578533
1577736
1609218
1494949
1487103
1515321
1488198
1578526
1482292
1569168
1499990
1547010
1470020
1503851
1610687
1493877
1556240
1506588
1597497
1571773
1553540
1545095
1502138
1472183
1528282
1469925
1586228
1589673
1571508
1537744
1536185
1561263
1579677
1478664
1607259
1540194
1529944
1489034
1614898
1502941
1481817
1585995
1589237
1617336
1521367
1491932
1506275
1604120
1602307
1615064
1507291
1542742
1468638
1559117
1606222
1589939
1468875
1475608
1464811
1607538
1574806
1492932
1497043
1482150
1500026
1573166
1490439
1531807
1598058
1478759
1566683
1570347
1487214
1607761
1552150
1497969
1497546
1501558
1599037
1541712
1556009
1541957
1503686
1567480
1572508
1536703
1471857
1532912
1611576
1470111
1602062
1530445
1545437
1548018
1523311
1486326
1483134
1526752
1516807
1591720
1520039
1505426
1500987
1487453
1515203
1574227
1488091
1493086
1513365
1599630
1477726
1614317
1566511
1580836
1592727
1557611
1504512
1494982
1504324
1483533
1514865
1534607
1614216
1517729
1601019
1570221
1535688
1583610
1601405
1492415
1609554
1535821
1594798
1497105
1481608
1530414
1510271
1573612
1522874
1584327
1579322
1608139
1616240
1486955
1465507
1531626
1602415
1590509
1581328
1486405
1543782
1608480
1595348
1591231
1604942
1550852
1570539
1486076
1608965
1544647
1611307
1502545
1528496
1612597
1611295
1564798
1585350
1522114
1468618
1470140
1604503
1478575
1500703
1607079
1596091
1549277
1582426
1586707
1556931
1520696
1595255
1533667
1491038
1613583
1615547
1593597
1468295
1495829
1471882
1530345
1617169
1569884
1550384
1611286
1494025
1606901
1541033
1562579
1521297
1596360
1498098
1580503
1598504
1567689
1539257
1536363
1606188
1579300
1595061
1472279
1479511
1551333
1504435
1514506
1590500
1536185
1504645
1487987
1578511
1583315
1605396
1542534
1613577
1540901
1580030
1469671
1556812
1616402
1541785
1466567
1515618
1485484
1510183
1543959
1504849
1560306
1495248
1533367
1553283
1577347
1614138
1610933
1507909
1600479
1572937
1488511
1582225
1472936
1544808
1522423
1615662
1505374
1484466
1580407
1518235
1463853
1610766
1465707
1588015
1466974
1495672
1491347
1466096
1593829
1587003
1582918
1481377
1474308
1606646
1493084
1551147
1516318
1476191
1577719
1525744
1525033
1497419
1607073
1589314
1602583
1506211
1575460
1586558
1599800
1465594
1567845
1504497
1496144
1588769
1499511
1546800
1583711
1547254
1611066
1548518
1512228
1470575
1546355
1595021
1595295
1567921
1560293
1530912
1492283
1468539
1552698
1516440
1514657
1551807
1589769
1565341
1512301
1470188
1593928
1483915
1599962
1579848
1538709
1611689
1566901
1560864
1497482
1508905
1523688
1486619
1557321
1522225
1467585
1609044
1512496
1480119
1597083
1597543
1559349
1600047
1519461
1483782
1611064
1521873
1501456
1486246
1591334
1579620
1474717
1596776
1520190
1464400
1613521
1490351
1468954
1560093
1579288
1493739
1587539
1472150
1600614
1591908
1548687
1576444
1522451
1501582
1608145
1547025
1483447
1476205
1513009
1515624
1562968
1548132
1470797
1499295
1592091
1554333
1610265
1610329
1564166
1466013
1590011
1611741
1488621
1597722
1500143
1529177
1575852
1601068
1466405
1487378
1506392
1473340
1482122
1607694
1544381
1534227
1562267
1483688
1498966
1492113
1480781
1582061
1563234
1569283
1521135
1526018
1602110
1481708
1582616
1548592
1501321
1538619
1559908
1559894
1559131
1471282
1545135
1527379
1602669
1517952
1499068
1517969
1574519
1479260
1509423
1517662
1606439
1612431
1489338
1532470
1597725
1517028
1547998
1472809
1565928
1539801
1536321
1560057
1521971
1542109
1479002
1612833
1562946
1612964
1493619
1590089
1559582
1606291
1562881
1540066
1498635
1609326
1602829
1523890
1490445
1519860
1539233
1600745
1505740
1530677
1507156
1506797
1590883
1487195
1528738
1496639
1485700
1572939
1546123
1470104
1474124
1603563
1601621
1486484
1599801
1525678
1582961
1552127
1612660
1492474
1613159
1511449
1586082
1569606
1517748
1604546
1609931
1600323
1483041
1593713
1583564
1559183
1594670
1609205
1615833
1517091
1535057
1568121
1575043
1550290
1556060
1551199
1561697
1566958
1469834
1596047
1595340
1524018
1502738
1527686
1601445
1584848
1531594
1533703
1589566
1578841
1515790
1487112
1603516
1528497
1606235
1527024
1600908
1601154
1528606
1471245
1466203
1563709
1581300
1493633
1594422
1565683
1616246
1470548
1567828
1593499
1503812
1575068
1601627
1604431
1477805
1505600
1566031
1608416
1605167
1470838
1571887
1567036
1525831
1522336
1525117
1548653
1562651
1490734
1549524
1563918
1605959
1570848
1560257
1616794
1558038
1465891
1586377
1466182
1507318
1482553
1592761
1477843
1613639
1559036
1480104
1539327
1606289
1529678
1479284
1610670
1514088
1531945
1556756
1564659
1493431
1584467
1570532
1614164
1483596
1469985
1550232
1583688
1528609
1532304
1524693
1537170
1569199
1591856
1612331
1498822
1505627
1548991
1492690
1495139
1521834
1527707
1507713
1586885
1564095
1494026
1585285
1485496
1571578
1607171
1588259
1500267
1522199
1585619
1493563
1483617
1545033
1467670
1469465
1550014
1588241
1601840
1597492
1476547
1541110
1593037
1615081
1561649
1493774
1533765
1503871
1595574
1487198
1497735
1609002
1464187
1479054
1600830
1605721
1513701
1617104
1603187
1499432
1562060
1464397
1575207
1482629
1463977
1566903
1588660
1497959
1553904
1606835
1591853
1516830
1508263
1543197
1465555
1468710
1468090
1600196
1555467
1596577
1547418
1567488
1467812
1467522
1603891
1607350
1556670
1580084
1571052
1563231
1555432
1513021
1561810
1535188
1480850
1476506
1611467
1476027
1580533
1496945
1527141
1548373
1611617
1556647
1501299
1464840
1569241
1529157
1522918
1521175
1522019
1557409
1568593
1502155
1535462
1538753
1530417
1594377
1577571
1529386
1530624
1506148
1581451
1524542
1508897
1470908
1599163
1596936
1602481
1528364
1474986
1531187
1472290
1568372
1545710
1608119
1552528
1495113
1509069
1492495
1480368
1519858
1499218
1573907
1513840
1523894
1545401
1578886
1539191
1558229
1464014
1509459
1527982
1519154
1602510
1563625
1600428
1464701
1515757
1556785
1513383
1567002
1575240
1472716
1595159
1470753
1586618
1596808
1467370
1518730
1594470
1540612
1614097
1479860
1562086
1599044
1615130
1597449
1498782
1597405
1564005
1503626
1515354
1552949
1541843
1534997
1592290
1577641
1547769
1586260
1514249
1506244
1556929
1600633
1478298
1521021
1550692
1595110
1500175
1569501
1503710
1591581
1503256
1467771
1585881
1593979
1574062
1612548
1567100
1565967
1562564
1545770
1590770
1487810
1606011
1474724
1565157
1533429
1498914
1554972
1485977
1513898
1600971
1615373
1485801
1468232
1536314
1508430
1586065
1573270
1592997
1477566
1467176
1612349
1616863
1471135
1564932
1582584
1548714
1519496
1479315
1551426
1465154
1542994
1611396
1594811
1515007
1468967
1477780
1600372
1534274
1586761
1611170
1546560
1525227
1500192
1537126
1515268
1610840
1585884
1593735
1587819
1472872
1540128
1529438
1524199
1507898
1529962
1542937
1510369
1556195
1470092
1510495
1567459
1514292
1502617
1577663
1612418
1561241
1494904
1600867
1496145
1548268
1581608
1467092
1503498
1490081
1577324
1595817
1615077
1488412
1491521
1609039
1586544
1554836
1606301
1473976
1495073
1550915
1570762
1472330
1545157
1616348
1509515
1491467
1464446
1515380
1606630
1609061
1505404
1608444
1474824
1559818
1466988
1488541
1592221
1578874
1573409
1513316
1491796
1503238
1602151
1614433
1529669
1527240
1487753
1597368
1494611
1467744
1517438
1565351
1536669
1486936
1470955
1564726
1596078
1525776
1509628
1604800
1576662
1584751
1494743
1579751
1486782
1603591
1474401
1511165
1469154
1601988
1474052
1549154
1552915
1472804
1610641
1553910
1578769
1471346
1494714
1545298
1584686
1615734
1531532
1614747
1596970
1466885
1595639
1521932
1477322
1469920
1616064
1491664
1483177
1476472
1513881
1548550
1542032
1477361
1592886
1611597
1573776
1535417
1557018
1592987
1502741
1516046
1528878
1488256
1542261
1463741
1556273
1576719
1535958
1477579
1486807
1569213
1567997
1613684
1571079
1550819
1485961
1597085
1598242
1527522
1517289
1556728
1585205
1483970
1512238
1505361
1473069
1491636
1614646
1560861
1476775
1608266
1555711
1489893
1575979
1465653
1569314
1468482
1544607
1554952
1539466
1476655
1545975
1592968
1490699
1479638
1471479
1575245
1505057
1560151
1482489
1548896
1469909
1581875
1596293
1474225
1467604
1503180
1566083
1500645
1498568
1472444
1541195
1488769
1465713
1502996
1494340
1472228
1575967
1583439
1560111
1602798
1527564
1492608
1587565
1602670
1616747
1471108
1611494
1604926
1567792
1579523
1469527
1539308
1611041
1557659
1524624
1504162
1523526
1543322
1546339
1477547
1606495
1494785
1466317
1505885
1471698
1465170
1476653
1613192
1596523
1546520
1573766
1574809
1585784
1602704
1611143
1482825
1531664
1608412
1560273
1502662
1531755
1475643
1547716
1612046
1473112
1577352
1570971
1574197
1513891
1505898
1577575
1487117
1606905
1468871
1519991
1576087
1598245
1578357
1565690
1475221
1564732
1487153
1599416
1477190
1525328
1485652
1474127
1565245
1516980
1473138
1585031
1540554
1576314
1576363
1575002
1490679
1587024
1528456
1468227
1586410
1572486
1523493
1565377
1609267
1538630
1463708
1536103
1600021
1525454
1481026
1516022
1603329
1564890
1568560
1601723
1577557
1499496
1585180
1584226
1519304
1576045
1580488
1547233
1500610
1614527
1499094
1494845
1513273
1523136
1487772
1524040
1542339
1581120
1557659
1548741
1589191
1489120
1480172
1474108
1601390
1584923
1552113
1604021
1493957
1465890
1580491
1515421
1475038
1524228
1555596
1570378
1607643
1589288
1471533
1554434
1604495
1479399
1612337
1524132
1522225
1607453
1463527
1494632
1554523
1540394
1525346
1589405
1506561
1503815
1510499
1485014
1606724
1534837
1484770
1499528
1545660
1468087
1531940
1557871
1613049
1519053
1464565
1490488
1567851
1602921
1517466
1569201
1535722
1517907
1539963
1525099
1504754
1615053
1551668
1550125
1573526
1537277
1516821
1478419
1614865
1488938
1519465
1532611
1554263
1603810
1492019
1549439
1465720
1566506
1463886
1617276
1522282
1538743
1556076
1530854
1543099
1555497
1582407
1522334
1504388
1511600
1483497
1560978
1566617
1543967
1473993
1521276
1528606
1594759
1464570
1526404
1512043
1541159
1569921
1597452
1607695
1534737
1475887
1489941
1585953
1553703
1508952
1531662
1479894
1613353
1612836
1540519
1596212
1539218
1551558
1474228
1592558
1573935
1577298
1534206
1495330
1608894
1609079
1520127
1557596
1508676
1473931
1549922
1489723
1553317
1569631
1553995
1471149
1613142
1532132
1481143
1529397
1580426
1559731
1580346
1481059
1563170
1548126
1563102
1562643
1505367
1529663
1533547
1477512
1516147
1576480
1609568
1534792
1536257
1463664
1590978
1496074
1612878
1603903
1513068
1561799
1599055
1487578
1484618
1540908
1575869
1523320
1534870
1613840
1489115
1566622
1508821
1566576
1608092
1518449
1594307
1500732
1579337
1585965
1580077
1584415
1470245
1545037
1496171
1586527
1470400
1598845
1586642
1608552
1589417
1564817
1598785
1518925
1567347
1487504
