cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
8812896,1118777,12384921,9176880,2305373,17732403,4347664,5052028,157981,333122,7403969,15878560,11684
16707613,1958548,23195930,16485971,3777410,28185133,6954852,7800611,370379,586447,12070322,26413982,18337
22363737,2176794,32802187,24756831,5874318,43765983,11098214,12471801,292588,671059,17590990,34980421,19988
22274317,2056857,32054296,24241150,5722086,43638344,11079759,12452792,210331,603623,17731267,36212983,19759
22596301,2237442,32549076,24452012,5752492,43325735,10692549,12265433,269574,653593,17822926,36375608,20642
22629242,2140136,32700119,24433857,5960610,44224712,11290483,12464838,200041,608383,17610655,36334414,19719
22212682,1984594,32373006,24332668,5827687,44128666,11042953,12422916,214878,617970,17511081,34829453,19633
22378182,2138466,32141148,24452475,5837911,44536855,11257047,12615125,277190,676505,18065624,36276610,19663
22550612,2070286,32602742,24482058,5745059,43265075,10722832,12300649,222351,613469,17774445,36411032,19916
7796648,1854897,11421331,9050424,2199981,17287044,4375613,4926974,414237,566986,7429866,13613641,8555
695623,406005,1245419,879879,462301,3287128,836051,864140,102689,159779,645305,823853,3170
457824,104950,646377,275288,204990,1560711,639749,661714,28023,41431,749658,2033851,2312
625635,86488,853514,454311,194247,1327523,186629,419516,7970,18367,651369,1953168,2711
644039,85503,861951,449617,316893,1745046,617013,423443,9707,17755,462865,2161693,2698
580408,121309,939893,593310,441130,2739462,825760,857579,34717,57932,43446,93084,316
526858,68991,762652,393413,309591,1706972,577770,601359,4750,20974,687067,0,0
664871,82946,962726,481852,406364,1978908,755137,784161,8193,25603,773781,0,0
496867,72050,719086,366379,299161,1518484,558118,579689,4859,20257,567497,0,0
467777,62246,677064,334622,293939,1389951,547424,567828,2411,17130,487394,0,0
468715,66938,678639,337187,293927,1363986,547435,567839,4452,18912,532236,0,0
468392,64776,677788,336122,292650,1396846,545253,565545,3383,18155,486166,0,0
593059,68392,858138,411849,385679,1606099,715954,741469,3075,19208,579543,0,0
464633,65845,672587,333086,291491,1387846,542664,562900,4504,18872,490455,0,0
943833,309099,1380711,719918,457820,2675476,858169,899849,87994,60620,395640,294645,2157
785230,242031,793280,765489,261864,4237476,734221,758583,137979,175619,931155,1556672,4382
1068879,211073,1369756,641901,244297,2310720,686875,922954,13307,42642,819117,3134723,4585
989913,176820,1285501,697971,462623,2821278,707462,508675,8237,35578,833734,2324969,4116
617914,159968,1089937,617205,365440,2561675,710462,731108,11505,38974,559422,836997,2822
614523,157419,613251,507883,235391,2498838,683077,708145,12334,40176,828007,1623563,3246
461753,117488,614640,268816,285964,3303180,784973,818088,43177,74477,1005391,2796460,2158
21681653,4145401,32967091,19248464,15854103,77209936,21380007,19720589,580155,1015827,21775000,64731113,113911
1305711,611830,2115615,1535675,1085876,8384095,2191070,2340236,352741,371742,2007622,5538489,7847
734539,248053,726075,686436,247297,3811322,718764,743932,97938,135211,953659,1658105,5268
1009339,377309,1377583,694746,245449,2405775,481066,497198,89094,134569,967950,2547313,6702
11057013,2326017,15816693,9952316,3544572,50240068,6249513,6837235,501328,796259,9591108,24004933,79040
62880,23636,90400,57860,23979,207325,50474,53008,6290,0,0,0,296
61840,21499,89491,53265,27378,189902,56321,59245,3226,0,0,0,146
67840,24165,98152,60715,28324,206275,56816,59874,2674,0,0,0,196
59520,21000,86105,52410,26097,175657,51096,53857,1643,0,0,0,174
82080,58241,118674,79919,30488,192130,58447,61692,20904,0,0,0,136
85440,62059,123695,85355,30903,186730,57555,60814,21780,0,0,0,133
82480,58979,119029,81744,30943,184046,56297,59509,21462,0,0,0,153
86400,62858,125002,85243,32498,193977,58864,62285,21575,0,0,0,162
2078276,767787,2780763,1581656,925128,4149917,1645383,1474178,123763,116216,634845,1490870,6371
1034948,584907,1433272,926367,385735,3383300,757642,786525,87887,128977,399566,1787832,5350
511817,461680,1117322,952394,394972,3446683,754486,772590,145401,186757,747827,944441,4155
797600,446195,1100431,528994,252997,2939907,732103,770690,149661,197879,1160077,2771301,5306
2536302,1805013,3998600,2900328,1085396,13925425,2053357,2184985,588338,768023,3709818,5454456,14133
1377980,693884,1876115,908160,371193,3699074,1021881,1066920,249448,238170,929323,1987607,6843
1296410,1172684,2269352,1752300,403983,7795576,784195,817737,433471,493338,856253,1170824,7637
1135598,909446,1962955,1591960,386055,8008398,733368,753273,435160,508029,1548401,2077151,8150
1416767,763184,1570446,1193307,127401,5427181,510552,787527,295501,358622,1387295,2902055,9139
1578714,982220,2207579,1549205,531491,5650187,756447,525501,173598,239968,1308546,3410885,8960
1232622,1131806,2169684,1607710,400222,6727556,747549,771120,394409,458773,745263,1022347,5655
5628322,1554776,5674448,2958061,1209923,11250858,3540010,4229715,738713,936012,8066800,18201981,25240
11327652,3108352,13799164,5649951,3576388,19647229,10559258,9634654,766018,1068095,9638621,30511033,41815
17605064,5084178,22478482,12519769,9041251,25148267,12932104,15667502,1292907,1787058,25776533,58335605,56387
7113277,4301269,9494946,4284948,2574773,11345427,6386298,4518806,728568,973428,8278423,19711569,22247
778113,623081,1508071,1347420,529113,6521175,988001,1009272,276253,369922,1339821,1807318,4612
1552210,985879,2250661,1345182,173138,5480623,597520,885976,320241,394017,1449515,2866780,8356
1260221,509972,1752217,1109440,522082,4078401,746132,282656,43351,105061,1346767,3215825,6224
1026028,388508,1401349,877269,393289,3358030,735563,759526,64965,82930,376155,858287,4092
498007,286197,1019730,833936,367506,3311063,727790,764323,59106,115025,811131,857614,2884
21794566,8249328,27261094,14112160,10371204,29022816,21555925,26352854,1200015,1847430,29857495,68819484,66442
147838,64146,213994,394063,249657,1145624,439707,470843,87179,647440,4282303,53135,863
26873,7706,38670,191278,206249,206158,373065,386004,235,6499,529222,0,169
5003300,2178188,10790374,6383267,5881926,15886381,13044783,14198332,558536,903464,16100945,24047604,16336
3302212,2035090,4403238,2861946,1526436,6845716,770035,1295253,444218,586044,4936742,11027406,14569
1612670,810979,2029977,1276359,269195,4323564,506227,774142,273371,336685,1547015,3501532,10071
5055495,3511066,6589563,4077023,2041143,10281733,552540,336849,530238,836740,5992193,14483397,22977
21722874,16117530,33997397,17997898,13925733,30819540,25040931,28677858,1908959,2461871,27243324,59641434,61206
56017660,56201963,76760102,41003923,29357448,79692549,52030265,53699041,5999624,8038818,74073833,171394301,180044
47224185,27661688,68010154,33074721,26060350,64845690,53615887,56436779,3533978,4553123,55524927,134390302,131611
64802573,26969115,94537187,47789066,43887022,82509092,80791446,81185617,2286283,3933283,88420603,212638979,160363
14556859,3005055,21737343,10540628,9615110,20170334,18277564,19239827,319596,725849,19800441,44082729,41377
14497811,10383022,23678924,13443004,9520414,26139656,12477062,12249974,1247271,1694692,14969865,35800405,44494
19448813,11991713,29822661,19452180,12117459,41642093,21423521,21718523,2689202,2954516,25191098,51937294,64497
15083668,9010679,19690139,12061305,8061623,32720180,17732588,21642746,2036125,2263821,22958454,51689288,57931
13014331,5351511,19402802,9103325,7241993,22203830,14558824,15862174,1046786,1612728,20861442,51681443,40344
31011660,16019137,44471406,22851875,19224510,43099549,34644999,36334969,2043213,2540851,38783258,93838566,87446
33489160,13493407,45477875,22060015,17143899,46058862,28199818,32019204,2350945,3451631,43708980,110700940,98562
13392145,6387841,21805912,13016797,8841307,30442297,15609514,16245351,1742499,2140531,17724564,35498492,44121
21467945,15820137,36619830,19452227,14680227,41740616,23683916,22681554,2246766,3089861,24240008,56339231,69496
14088178,13133990,20109118,12209319,7967192,25075574,13168516,13128430,1690384,2017602,20873702,43506705,55157
33206930,31145775,52292400,27048423,20766192,58124382,44823636,46216207,4155056,4933788,41185453,91504261,93594
37941610,24181660,57008779,31870488,25468137,57328749,42545360,40795561,3072006,3975381,48852044,114390320,112010
35341070,25686408,52479488,28521335,21996530,52680286,39287912,41446705,3765497,4544712,52728351,122840871,115219
18069448,8027539,26974304,15776389,11329611,43320979,22254997,24521770,2620889,2928459,24561881,53040370,66598
29924638,12191241,41588379,22191626,15267499,48318650,30631191,32529595,2796962,3329303,38719339,89354072,107612
25988741,12017893,38666636,18501170,12078782,40945130,25174267,29970705,2585976,3153228,31136215,77644640,94228
29229354,16747698,45885966,24571180,17049287,46452719,29871898,33169179,2554311,3236997,36440074,80339630,94190
26682794,10930275,39025629,19335107,14461405,41336532,28378876,28639740,1894215,2659865,36569689,85056160,89596
27178028,15115932,39020775,20978005,16595752,51757125,34484132,34403527,2799295,3642201,41180284,93389256,91395
20228640,8708074,27901310,15520682,10699749,35580393,18717338,18633374,1806841,2223957,20283930,49182746,70446
19861181,8763777,30876898,17275797,12189091,37589160,21138044,21129676,2052240,2587542,24374375,53748054,67852
13765798,7022541,21040736,12832410,8932487,32544077,15656092,14641824,1585309,2096859,16494480,35685989,53327
10499857,7840690,14469206,8286896,5393502,19606261,9211084,8313923,1204287,1475889,12384474,30586020,38550
1175855,700194,1659351,1007672,266161,5522538,750371,769186,279519,359168,1397024,2957830,9506
4631518,2450730,6703138,4496410,2427229,12293202,3969057,4236528,724279,887093,6479981,11440022,25106
