machine_clears.memory_ordering
148
150
152
146
146
142
149
142
141
151
149
147
142
153
150
147
147
152
142
144
150
145
145
142
146
142
150
147
146
152
141
150
142
149
147
153
150
145
148
143
147
153
146
141
142
146
141
141
141
144
143
147
153
146
147
141
142
147
143
149
145
148
141
150
143
153
152
142
140
140
146
150
146
145
145
141
154
142
146
148
145
153
146
151
142
143
142
150
153
147
152
142
153
150
142
141
145
146
144
140
144
146
149
142
148
142
146
142
145
146
148
146
153
146
147
151
152
150
142
142
146
141
140
150
143
141
154
152
147
140
146
152
151
142
140
142
144
141
142
150
146
148
142
142
142
141
152
150
154
141
142
140
146
143
140
147
151
152
150
150
140
143
150
149
145
153
152
143
153
153
148
142
153
140
153
151
143
153
143
152
142
140
144
149
154
145
150
148
149
151
140
145
150
150
143
146
154
143
146
142
153
151
147
146
145
147
153
140
150
153
150
140
148
151
145
146
153
147
153
150
145
148
146
154
154
145
153
149
147
142
146
150
146
150
144
145
150
145
146
148
142
150
148
150
146
151
150
142
144
141
142
142
144
151
141
150
140
142
151
142
145
145
142
146
142
142
151
150
145
149
143
141
147
153
141
153
141
153
146
146
153
148
146
140
153
153
148
149
142
141
146
140
148
153
153
147
142
144
153
146
153
150
146
142
152
142
146
146
147
153
151
153
153
148
154
144
154
147
150
154
150
153
141
150
150
150
154
151
151
154
143
152
144
141
145
154
145
142
143
150
150
150
142
146
150
142
153
142
153
145
144
153
145
149
144
154
148
142
148
148
152
142
149
150
146
153
149
140
153
152
142
154
140
146
141
152
152
142
146
148
140
151
146
149
141
152
142
145
148
150
141
154
152
153
146
147
143
150
144
148
140
154
150
150
154
146
153
147
145
144
153
141
151
147
149
140
146
153
144
146
146
144
146
154
143
150
151
143
145
142
141
150
146
140
147
151
146
147
150
142
146
154
142
145
143
150
152
142
142
148
145
146
142
146
153
149
150
142
154
145
154
143
147
146
142
142
142
147
154
149
142
143
146
141
144
152
148
150
147
150
144
146
147
144
147
152
149
145
150
144
140
144
146
148
146
152
142
141
146
150
152
142
152
153
154
141
153
145
142
144
150
148
145
142
150
152
150
144
141
147
140
153
153
143
147
154
140
145
153
142
142
142
147
147
140
141
144
146
141
154
147
153
146
152
143
142
154
153
150
153
150
150
152
153
145
151
150
146
153
145
142
141
145
150
143
148
154
140
142
148
153
150
152
142
147
146
148
147
153
153
149
140
154
144
142
142
153
142
150
140
141
150
154
146
154
148
153
153
143
145
148
142
147
140
146
145
151
141
145
142
140
151
150
143
146
145
154
152
153
145
142
144
146
142
145
147
146
143
147
151
149
152
153
153
142
147
150
152
152
140
149
146
151
147
149
148
153
145
146
150
146
151
147
150
140
149
141
152
149
142
150
142
150
150
152
154
144
151
145
146
147
153
149
141
143
150
150
148
148
144
150
151
148
147
146
154
141
149
150
153
148
146
140
154
146
145
146
149
153
153
146
153
143
143
146
140
145
140
142
150
154
154
141
142
140
144
152
142
146
154
141
152
143
142
151
144
147
141
146
142
154
142
150
146
140
142
142
146
145
153
146
149
150
147
153
153
143
151
141
145
142
149
147
146
153
153
145
150
150
152
143
142
154
151
152
146
142
150
150
154
146
146
150
153
144
140
146
153
154
144
149
140
150
144
142
140
153
147
142
145
143
142
142
145
140
150
152
154
146
148
149
153
153
150
142
142
150
151
144
150
142
148
153
142
142
150
147
143
153
150
153
143
151
142
143
142
142
142
149
142
146
140
146
154
150
143
152
142
151
142
142
142
146
152
149
142
146
152
140
149
147
150
154
142
154
142
150
146
151
152
146
147
152
149
148
149
153
146
142
154
150
148
141
152
149
144
142
149
145
144
146
151
146
142
152
148
147
147
147
144
143
143
144
150
143
153
152
147
142
141
150
153
150
143
149
153
151
153
152
150
145
142
150
147
150
150
145
153
148
148
144
150
142
144
147
140
152
145
140
153
146
140
148
146
152
153
142
145
149
152
146
153
146
149
149
147
148
152
143
145
148
150
150
153
150
146
148
142
150
151
148
154
142
143
150
150
146
147
142
146
154
142
148
141
145
151
148
154
150
149
146
152
153
147
153
147
149
146
148
148
144
145
142
145
145
147
140
147
145
150
144
140
152
140
149
153
146
148
150
146
153
146
150
143
144
142
149
151
146
152
146
142
152
152
140
140
142
146
146
150
140
148
153
151
150
154
142
153
150
144
145
142
142
146
150
146
148
150
147
154
141
144
142
148
143
151
140
146
147
143
142
142
153
144
142
146
146
143
143
148
150
149
140
153
153
142
146
142
146
145
147
146
152
144
151
140
146
142
152
148
143
140
150
149
153
147
146
146
142
140
145
144
151
145
152
152
153
145
142
142
146
142
142
142
142
150
144
150
153
152
143
150
142
153
150
153
140
142
143
149
144
143
150
143
150
141
150
146
146
144
150
142
142
144
141
147
148
151
142
145
145
141
147
153
150
150
145
142
148
140
140
150
153
144
144
152
150
144
151
149
151
146
145
144
146
147
153
142
154
142
143
144
150
153
153
140
146
141
145
153
150
145
142
150
142
150
146
150
142
153
146
148
145
141
141
145
146
149
143
144
153
142
149
153
143
153
153
141
144
144
142
145
153
148
140
142
145
142
150
147
153
153
146
146
150
143
151
149
152
150
147
146
146
140
141
150
146
142
142
140
151
142
142
149
148
154
153
153
153
142
143
142
146
154
152
142
149
150
153
147
140
146
141
142
142
144
151
142
142
147
142
140
151
154
146
140
140
145
152
149
142
145
150
142
153
153
142
146
147
150
141
154
149
150
154
146
142
147
152
148
142
147
154
153
152
149
148
143
149
146
147
153
145
142
152
143
140
142
153
151
145
142
142
140
152
153
150
143
143
153
152
142
151
150
151
153
150
153
142
152
152
141
153
141
148
150
151
149
142
153
149
145
154
143
145
147
141
150
153
151
144
145
144
143
142
152
141
142
154
142
152
146
150
144
150
146
146
151
142
142
150
142
144
142
140
146
149
153
140
142
153
147
144
150
150
142
142
145
152
153
153
154
147
141
141
146
141
150
147
142
143
146
153
149
149
140
150
150
147
144
146
146
150
141
144
151
150
143
150
152
154
149
150
150
140
148
149
153
150
152
141
140
140
141
148
154
142
143
145
146
154
150
154
149
140
149
150
142
150
150
144
152
146
153
142
145
143
142
148
142
145
150
154
150
154
150
148
140
144
146
144
143
154
153
148
145
146
150
143
142
150
154
140
146
141
150
142
145
147
146
143
148
148
144
146
144
146
148
154
143
144
142
154
147
145
149
150
140
143
150
142
142
142
150
150
149
154
141
154
148
142
143
150
150
143
142
150
150
153
150
154
148
146
142
143
151
140
142
146
143
153
146
140
142
146
147
141
152
150
151
142
147
147
153
140
146
140
146
150
153
146
154
144
148
152
142
144
142
151
150
144
141
143
154
144
145
148
143
146
143
150
147
153
148
148
149
151
143
150
150
142
144
146
152
142
144
148
143
143
154
140
147
146
140
140
153
146
154
151
