cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
14634612,1333697,21116832,13750853,3788104,77817335,7357699,8098922,18163,428773,10339972,25929115,116414
14314781,1367494,20897721,13757401,3812903,77770701,7397845,8122665,14194,438878,10596631,25331448,113238
14658190,1326499,21194067,13717603,3704824,77877411,7392952,8317192,15197,437079,11030741,27388303,117648
14695393,1288368,21169323,13854985,3793182,78241586,7181803,7698976,13624,417650,10803409,26778350,120474
20807842,9080390,30650110,19508952,8150655,75948254,14280240,15202019,1393303,1898430,19067997,44096304,107776
22657565,7059601,33058431,18315254,13418435,49952202,22800489,23650633,953832,1423408,26550916,64672646,48198
23550315,7237678,33765388,18132924,13195134,49647338,23221116,24686678,952706,1408451,27722382,68980890,49531
23904387,6930311,34506984,18503815,13521074,50741271,23551000,24911691,857055,1335287,27849061,69516129,50868
23861046,6961752,34384416,18409505,13489835,50568584,23243962,24416499,859483,1351398,27621883,69739978,51731
23534411,7210653,34197840,18378247,13599590,50528949,23349054,24488175,896462,1361438,27468445,67992792,48747
23612995,6657426,34168862,19044270,13826598,51359290,23340778,24930207,851906,1316005,27546287,68777873,50312
23810520,6596059,34366502,18309362,13523790,50607184,23703314,24956479,775982,1253825,27733535,69972969,50284
21912653,6408839,32050244,17208686,12927965,48901746,23043969,23973516,780427,1205935,25783046,63604094,46999
1231625,541414,1953598,1154283,598060,4699865,1155765,990513,145319,154082,748496,1822504,4917
17219479,5543216,25572121,14295487,10392680,40030610,17316119,17508684,642648,1025811,19737255,47908381,36967
24188873,6830036,34706666,18644036,13780768,51586764,24213070,25436917,820578,1301549,28348579,70775565,50815
24259283,7936875,34933591,18821024,13734153,51179732,23332565,24788093,920100,1402490,28221400,71020488,52309
24319548,7749249,35249502,18910045,13922675,51909813,24127727,25491219,907547,1383010,27986377,70209957,52365
24595163,7564560,35345466,18926691,13896276,51610847,24036598,25377828,857355,1336449,28668334,72238730,53069
24258459,6763799,34959481,18778375,13825008,51466129,23960995,25210345,765124,1264970,27992743,71020300,51784
