cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
14290745,1495117,20862441,13849923,3791962,77935673,7372735,8098199,13664,492209,10814612,25243631,112958
14687866,1495343,21137592,13789124,3699056,77686488,7394894,8325726,7009,485337,11154660,27385951,112878
15427461,3421140,23396575,15943590,4316151,85214594,8275815,8869637,925039,1423756,12386650,27224966,118234
14781567,1770329,21370404,14078941,3809237,77898678,7400759,8124035,169083,642950,10721661,25260616,114233
14407670,1633330,21071767,13997245,3808476,78079553,7365541,8087208,74975,554439,11058003,25267328,115764
14791799,1726770,21147511,13912453,3581296,77958661,7400546,8128198,121395,610017,11175846,26669853,116416
14673818,1516369,21212953,13950577,3772166,78389469,7005662,7798918,39122,516927,11056703,26597194,117593
14967960,1657512,21623382,14188394,3925673,78704318,7603826,8138941,80424,548360,10863142,26042536,117822
14460859,1748558,21160898,14126244,3802094,78128660,7381001,8099608,170925,650715,11178755,25184133,117031
14734684,1515160,21045913,13809777,3591731,78376811,7423249,8141637,35658,507915,11064763,26704900,117752
14717540,1498209,21254108,13937446,3818210,78285641,7007956,7728402,13002,484546,11082171,26857347,117528
14550390,1489136,20982678,13743046,3810281,77276587,7395156,8120328,8819,488020,10516012,25958376,111052
14397356,1477855,20927676,13792068,3917708,77487364,7763849,8504988,10163,487469,11200488,26040905,108102
14611972,1457213,20899558,13643422,3594909,77570505,7441013,8172133,18402,491586,11048229,26772897,111308
14585130,1542823,21105488,13831229,3836717,77531100,7004475,7720519,22636,503863,11031638,26702288,110033
14620548,1471277,21115306,13795482,3817891,77683415,7407260,8136999,4910,472080,10566662,26123300,111698
14322700,1510033,21130997,13818003,3826509,77641054,7439058,8165460,10723,496024,10811708,25417853,110380
14717908,1518919,21027825,13876871,3698214,78031961,7393734,8325795,18067,497321,11205465,27363316,116099
15636226,3520536,23564292,16012787,4259462,84594179,7966660,8763580,801912,1211165,11884303,26622576,120850
24359473,7634873,34747199,18563959,13539230,54107123,23014388,24012936,1459366,1966598,26969901,67674401,62568
23036053,6755958,33825522,18013295,13580275,50123321,23370940,24666314,844953,1333724,27303560,68913605,49255
23156568,6756804,33803531,17858188,13956129,51511350,24493796,25300621,825998,1279886,27757583,69881755,50221
23813923,6884976,33906986,18024697,13280687,50367483,23333405,25207834,828867,1291601,27190600,70439526,50570
23825378,7187197,34239306,18125053,13732391,51121232,24248161,25681571,878864,1312138,27666992,70332758,50835
23574891,6513430,34251356,18131955,13857242,50768200,23706966,24806875,837590,1306370,27656894,70524513,49037
23310418,6484371,33910559,18004502,13657485,50362214,23735038,24940345,804172,1271642,27490456,68660739,49188
23651114,6759368,34560474,18266208,13983007,51209089,24229870,25619142,816764,1289010,27631567,70224415,49503
9218684,2814626,13631494,7726186,5865081,23523859,9948180,10722539,468941,670863,11472898,27321851,21240
7119171,2357396,10110796,5533982,3867720,17311958,6578043,6534054,343281,552010,8035826,20705234,17565
24131120,6878765,34954639,18499320,14084577,51862362,24107261,25420877,805016,1293879,28116021,71941782,51011
24574000,6610215,35410557,18649683,14381902,52108502,24764992,25865055,770418,1253524,28423488,73506819,50648
24148063,6618882,34824058,18363599,14132194,51471593,24519391,25739228,795926,1274205,27924036,72255983,49851
24177424,6490837,34969166,18474234,14181225,51224738,24122743,25448734,737717,1218509,28228194,72316499,50517
24468315,6766103,35314154,18588272,14330291,51702260,24496830,25855937,786662,1271698,28307416,73368574,50461
24211125,6355544,35066101,18452477,14134083,51452466,24508348,25614310,768986,1246892,28113853,71744799,49652
23983723,6531146,34928157,18492549,14185425,51572279,24509139,25857164,753715,1234987,27930217,70801288,48710
23863058,6234685,34465449,18294289,14140347,51144650,24511576,25859130,729692,1213600,28137123,71715453,48689
24182319,6622295,34936185,18370072,13946168,50713624,24298318,25794234,784208,1250711,28266846,72556954,49807
24292750,6475967,35009824,18500279,14271270,51734167,24528203,25610155,763454,1238499,28342111,72647876,50324
24008435,6756089,34966248,18462026,14169846,51744976,24665328,26000764,796425,1276131,27870093,70524560,48926
24196392,6836402,34703791,18309081,14034635,51229690,24327398,25659727,793174,1271563,28196947,72417045,50156
24162789,6601503,35011746,18541472,14171135,51289695,24534207,25878174,826842,1305781,28592381,72238759,49870
24140706,6428571,34950792,18359374,13926263,50792874,24124852,25554106,821008,1294069,28145606,72268525,50337
5256256,1571710,7348362,4042494,2810106,12232712,4945625,5698477,308207,434687,6442412,15589123,12742
3889143,1259188,5278199,3448348,1439719,9176600,1937377,2523082,397401,485409,3853635,7790854,9090
23257929,4978537,33612025,24778510,6094084,58257722,12198753,13787446,1383940,2050561,21747731,42275873,55688
