uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
4014822,4442335,5003930,11043647,5813334,7378675,11789555,5550387,47306297,20026643,13176748,7654039,4134303,21000544,14099250,8809755,4388538,18680038,18469860,57770947,0,61069814,15817724,18219122,15238310,56959780,24135819,23857685
2414911,4999296,4891593,14301971,7305305,7804896,10807427,6959753,51989826,17636833,12490332,8402215,5017270,14166008,10904636,7530245,4979086,10621703,11538888,45734834,0,59168554,14770871,15795626,12435779,68235040,21447193,20045623
2415263,4346453,4464940,11078659,6312739,7360725,8960249,5088478,40916208,16601656,12632572,8704284,5350310,18213563,12912806,9577935,6254971,14883563,12822141,37877804,0,38445838,8287881,6844094,4721869,22043047,12988516,15493468
1363686,2024844,1835281,4483845,2108043,2991599,4190483,2700140,25540362,9406019,7956927,4963171,3538006,9762301,6807173,3976605,1974157,4884291,4467285,12859332,0,10036070,2410342,3269154,3287313,16532655,7338445,8364629
3757940,5032533,5050616,15640343,8751466,8777925,12085566,7365652,55314791,20148551,13803210,8884310,4830574,19378376,13764299,7903753,3996968,22718227,22614261,47885758,0,52481226,13421996,14680466,11709853,53475236,25845767,26045327
4743984,4274227,4503652,13134852,7667728,7892911,12896520,7355742,55819959,23121971,15757135,9638900,5082460,24550296,16616203,10043427,5215701,27505642,27461335,60858301,0,62085078,16057808,17391227,14193988,51707443,28938464,28539026
2174522,2264775,2611846,6052865,3131393,3780571,6032411,2799857,23893875,10239083,6698429,3873109,1829009,10207709,6679506,3881331,1833016,10436977,10421122,23810591,0,25477026,7139315,9547169,8573614,27331943,13875570,13888267
2173322,2285613,2633771,5728641,2938851,3762948,5995887,2783623,23794318,10202772,6669172,3864592,1819230,10185554,6645323,3869082,1824142,10459231,10452225,23871294,0,25563008,7178566,9876081,8732348,27436978,14062212,14068881
2157626,2280510,2539376,5345313,2952642,3792271,6013713,2779855,23769919,10202464,6652895,3833810,1792463,10141256,6623814,3828572,1794040,10663690,10663919,23634718,0,25391994,7499953,10081367,8697903,27357884,14192446,14235922
2139126,2157962,2440692,5327021,2950265,3787372,6009896,2786109,23803896,10213804,6670178,3848068,1808695,10200842,6659491,3839027,1804853,10693396,10703211,23712411,0,26812338,7834665,10041098,8645560,27195255,14063636,14105429
2142408,2066512,2460972,5364650,2961766,3788965,6266826,2985909,25219002,10592192,7014438,4097446,1972524,10548917,6634911,3825471,1808200,10589707,10602324,23688572,0,27904786,7702386,9989022,8651212,27105942,14132627,14142230
