uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
2164853,2351990,2671013,6388388,3333783,3780919,5992732,2780442,23768237,10192259,6687549,3881659,1828375,10298043,6716643,3864928,1808813,10601268,10586654,23676893,0,25390562,7144314,9566537,8541063,28260719,14181193,14192904
2159859,2272334,2609990,5680952,2955447,3795299,6017822,2787787,23811690,10230567,6665762,3860116,1820021,10251957,6687164,3863558,1819626,10666973,10653459,23773657,0,25481871,7181117,9827098,8695018,27354253,14081300,14104985
2161864,2316970,2558514,5338726,2963530,3779879,5999428,2783988,23777893,10209309,6679826,3870525,1819612,10241495,6690062,3873141,1824031,10673721,10632225,23811033,0,25426289,7521558,10097935,8703081,27392312,14091941,14104495
2160216,2068447,2455623,5326991,2956283,3786523,5994767,2784553,23799201,10211725,6673272,3866052,1825356,10204188,6674910,3868980,1825704,10477350,10457385,23783159,0,28745121,7902271,10121143,8720909,27490085,14052343,14012639
2138032,2068873,2452561,5333802,2955129,3787202,6012472,2785689,23827924,10216170,6656129,3869810,1810901,10194791,6655852,3865827,1809791,10436228,10451146,23789850,0,28320532,7843784,10065454,8676600,27357327,13897879,13838279
2152349,2085158,2444340,5353045,2980251,3813308,6049951,2806115,23965184,10235073,6716260,3909574,1837526,10269136,6715779,3909948,1833414,10217735,10322514,27207337,0,29336723,7969787,10169928,8726254,28311398,13518801,13078754
2154251,2079751,2461394,5336971,2955989,3796084,6000870,2775513,23664176,10145419,6646448,3847433,1802497,10152210,6633375,3843678,1803311,10555342,10676412,26437763,0,28208440,7751014,9988106,8656466,25547407,13452523,13472699
2135277,2065504,2451994,5335602,2955281,3797945,6010857,2780902,23723756,10179760,6655464,3864165,1818003,10226469,6653706,3850500,1985485,10734423,10725549,26554513,0,28551636,7865513,10052703,8540732,24125678,13390231,13427926
2141178,2069304,2460577,5342778,2960800,3802897,6026051,2783087,23783191,10212146,6659175,3866021,1812820,10205721,6663169,4121939,2158619,10767170,10768263,26580020,0,28592115,7876170,9810830,8431313,24176555,13368137,13398265
2150432,2070071,2455660,5338464,2960766,3799056,6257955,2940444,24891266,10529447,6919057,4060602,1952304,10590871,7316667,4382715,2168320,10886830,10879677,26769645,0,28868745,7237465,9630951,8491042,24264208,13461902,13466874
2150254,2082080,2452086,5332159,2948443,3772181,5984902,2772562,23696517,10155031,6622305,3848287,1807264,10898945,7211485,4274074,2098009,10661085,10728576,26497478,0,25398012,7188320,9580841,8452093,24254900,13340844,13398257
2135699,2073432,2461807,5365100,2972693,3821240,6062413,2803125,23938936,10275311,6718091,4150249,2338120,11453565,7882450,4729030,2377694,11009806,11001782,27176579,0,26857167,7178130,9556004,8431834,24150937,13369639,13402496
2148542,2078837,2459571,5347168,2966546,3812558,6031043,2789576,23847917,10217269,7006636,4377687,2160676,11083800,7340367,4369203,2154160,10791786,10639624,23833458,0,25523631,7219773,9634705,8501362,24366409,13531670,13539715
2150760,2067684,2451056,5343623,2960682,3811406,6037096,2798338,23848531,10671613,7341427,4379380,2170757,11045615,7302309,4361971,2173278,10500768,10364626,23782199,0,25520800,7207366,9628009,8487538,24317313,13451545,13444221
2155654,2082654,2458033,5324037,2953779,3779265,6002350,2785176,25264832,11084433,7372557,4399302,2168271,11088197,7385449,4398536,1992272,10307825,10291898,23757137,0,25468279,7181711,9614182,8490430,24335903,13303040,13275253
3108182,2738795,3042637,6902805,3576666,4114895,6351431,3097055,26016640,10913036,7276430,4335703,2145685,11041083,7346762,3963165,1821279,10378416,10343718,23772457,0,25517763,7205272,10014589,9234325,29752059,18646553,19799772
2129438,2068947,2441205,5321911,2951935,3975890,6751206,3281656,27178258,11215426,7489309,4472112,2209652,10855907,6647950,3855374,1812910,10393193,10403206,23702561,0,25497641,7159265,9568326,8433324,24170659,13386040,13422385
2157698,2079618,2446054,5330138,3174834,4187670,6588688,3184341,26657292,11028336,7314388,4313647,1959907,10165262,6660701,3872604,1823458,10353258,10300356,23704538,0,25338191,7108255,9558327,8429999,24112878,13267666,13293859
2153940,2081853,2449540,5754378,3397454,4166192,6559270,3179113,26644519,11027300,7344039,4126063,1811035,10194831,6657074,3872928,1823748,10407480,10397654,23757618,0,25434146,7154095,9593235,8455565,24253512,13395841,13399539
2162747,2087852,2559931,6183385,3396686,4168614,6566270,3184036,26660092,11046635,7043793,3895920,1827435,10242705,6679334,3876884,1823917,10440983,10426888,23723259,0,25390715,7165035,9590758,8457727,24244262,13464952,13511059
2156867,2185358,2602365,6124271,3389520,4194524,6601343,3193119,26769858,10657889,6706898,3896403,1822318,10235208,6706051,3896145,1830112,10517932,10494119,23955558,0,25683846,7251394,9628632,8485845,24306367,13471324,13484117
2183753,2359395,2662195,6336473,3466134,4258869,6729042,3136254,25011298,10211258,6691059,3879828,1825670,10198824,6666335,3852130,1810784,10409874,10409977,23724256,0,25458002,7148935,9635460,8488535,24341529,13522465,13734425
2159874,2316113,2634513,6138112,3346480,4144538,6280763,2805820,23965321,10291744,6723937,3872992,1817854,10240457,6687952,3855854,1813311,10520012,10514217,23806059,0,25543638,7219207,9598147,8466108,24285006,13758729,14008317
2147047,2292199,2630998,6187156,3393508,3991972,6034907,2795361,23915984,10262173,6700462,3881764,1824334,10263796,6687300,3872525,1820124,10486164,10459728,23826406,0,25556935,7221885,9604414,8470365,25840636,13917754,13891496
2147831,2289798,2635400,6170684,3171713,3801088,6026880,2768291,23753596,10219192,6661714,3844474,1808654,10179282,6632387,3838442,1803995,10546655,10517842,23735755,0,25551548,7226895,9630459,8620687,27424507,13937279,13958248
