cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
495979,66582,457253,401030,218037,2000108,660326,676362,9609,22785,699967,1369197,2692
740638,140357,999576,451349,226585,1625219,447227,414092,14013,24769,790215,2267776,3456
647600,70926,942036,465468,405876,1895536,738240,316020,47579,104165,764877,2064914,2324
502800,59848,729297,364620,306940,1589798,564468,315529,0,47038,580376,1583483,1819
505840,66811,733991,368113,308019,1597995,567226,325477,20556,68035,585631,1592121,1785
456240,77606,665826,328353,294076,1319073,537201,247784,0,35890,549254,1483441,1371
441440,63185,643620,312023,290728,1250640,530087,242587,11825,43960,537966,1462671,1314
444560,59836,648780,313658,293811,1277137,535472,235841,0,34391,538097,1472682,1317
574400,73571,841535,399126,390670,1467267,705880,288130,0,40307,716087,1934773,1563
447040,63983,651925,316084,293641,1272506,536083,247602,459,35749,542746,1477995,1341
446400,63570,650549,315811,292490,1292148,533612,241222,0,35101,541184,1470856,1314
1183579,449344,1517591,881891,477304,3595981,891617,386861,61809,79393,929829,3551673,5055
753848,380965,1324694,839449,483839,4082061,940787,973844,96373,80971,581602,1619738,4640
668223,174195,868318,518814,372594,2924882,921726,938501,14224,43363,1031383,2329774,3323
807323,166450,1083784,610821,236629,1983400,269131,511751,10564,37147,825253,2384409,3585
769404,182043,1064968,612729,352508,2530142,515700,513011,10565,35465,518657,2108611,3565
627211,180843,1094432,616038,360755,2504960,682609,709808,10030,37466,320308,841391,3208
159773,53228,1138077,652757,392068,3261778,825505,862976,39929,68342,1069210,311722,1116
22824438,4146479,38376882,20942354,14524388,73733311,20461502,22549991,763884,1248385,22761198,66026104,135618
1032511,379386,1387832,876213,360802,3988659,700491,509138,39729,76743,717552,2631440,7065
744486,401462,1340891,864668,367566,3807103,719167,744425,103609,151050,397518,938893,4223
920264,293475,1395136,969650,428320,3658505,688818,721202,116212,166836,1213613,2480312,8446
11663723,2104433,16430976,9805061,3259834,46866915,6463153,6593571,330658,480375,8809906,23294981,82036
63200,22423,91555,55690,26640,197257,55759,0,0,0,66326,161272,186
63040,21010,91292,55430,27022,197644,55116,0,0,0,66136,162814,177
66000,23259,95560,58665,27870,197088,55787,0,0,0,70798,166580,182
61840,20781,89620,53762,27591,181391,53980,0,0,0,66556,156381,154
67520,19554,98283,58270,31203,202289,59628,0,0,0,73912,173322,140
73040,27054,105767,66322,31291,198077,58830,0,0,0,80965,172782,153
74080,29054,107008,66361,32989,199143,60967,0,0,0,82443,176683,149
80240,47268,116153,76830,32186,190200,58477,0,0,0,92204,168314,131
2409851,792111,2821476,1435310,820929,4594458,1937569,1590285,170444,208954,1656320,7393411,11863
1077425,663324,1469634,954510,380809,2852696,270662,283696,114357,216892,1190301,2696802,6427
1101551,752577,1539517,1012836,396724,3504351,760726,782031,136682,118909,495222,1798050,6213
754221,461362,1443221,1135102,498075,3767201,937151,974259,201176,255499,1171117,964848,3983
1943740,1760686,3581221,2867816,1077451,14673623,1820708,1940638,510336,656130,1776906,2809402,11512
1310955,999894,1974189,1483623,595797,5938156,601226,621017,319939,443158,1797014,3735361,8396
1524218,1025991,2123176,1591533,391250,6877849,773444,558045,254062,289591,1123501,2938944,10181
1391142,1162719,2393963,1824596,405165,8023824,777024,808483,410723,494293,875520,1149863,8480
913884,453089,1080689,1006281,392563,5570879,939236,974786,279299,328981,1575306,2670351,5486
1409966,926108,1992459,1452258,264821,4945458,280308,551052,286515,349519,1366664,2738042,8028
1501151,1014949,2088896,1536009,397956,6656501,761087,536729,256416,326941,1082637,2783807,9563
6760171,1845465,7357904,4671713,4344802,19445044,9274062,9808689,611855,707468,7135134,18709629,23861
13363640,3431146,18542660,8616478,6677269,24424898,14785717,15391030,997154,1309800,14135245,37047804,42925
14432827,6889272,18258804,12256236,9193075,28330590,15646138,13980270,1480676,1824867,18221161,32405877,43567
725380,502805,1849730,1438768,537521,6297023,986210,1007079,228927,316482,1306353,1631452,4538
1331589,500110,1442031,824014,124107,4997529,745978,785661,194716,278807,1354650,2761164,7715
1350386,791582,2082884,1407180,547898,6244561,597104,626971,186633,313179,1376244,2966396,8664
1042812,463320,1421289,880676,391115,3333592,737782,766524,55430,66712,391084,1796142,5198
474139,321706,1350862,839674,390527,3254023,769044,798625,74213,126256,718834,840529,2767
986431,297491,1024205,648362,259956,3164988,760334,1030196,83375,137845,1294296,3379571,4580
25411591,8385493,31081043,16031550,12380792,29105594,18677431,20599667,1351523,1716950,27664499,87418056,77454
535388,57394,774500,363974,208082,364940,376479,389927,1541,9273,40524,85298,0
378543,45162,547689,255759,203646,283266,368402,381262,2014,8485,24140,54095,0
14698083,6143432,21374582,10229810,6847315,17683230,9289556,11153923,848079,1141506,16089842,45015048,47845
1475290,796854,2019723,1355002,396089,3724454,522246,536968,177000,238051,1498412,3441804,9395
1479976,944138,2027099,1428850,399626,6432602,756651,785543,253138,312190,657257,2029990,7999
4346806,3514390,6169343,3478405,523548,9235774,1310528,3655363,773463,871715,4740982,10634716,20697
46357508,35444826,63526709,31693345,24821376,64556284,49075238,51410143,3970207,5245295,55457477,136853540,140518
40301426,41968610,56900041,30967140,24145597,61960010,39712637,38737468,4461564,5996150,53163283,125716032,117906
54008978,34705334,77097940,39853480,33399496,72981963,63959478,67104406,4353217,5757472,80881488,178950483,153330
59569964,13158807,85557828,41435460,39711220,74478733,76065652,78936895,1434938,3070095,81665455,194482533,141203
1836092,580639,2553154,1785298,1838972,7047416,3832889,3721271,251554,368774,4407425,10320088,8295
20825028,11704584,27275834,14567066,10233272,35004437,24773931,27694257,2428433,2714836,24790203,60691708,64576
12782003,6874178,22701776,14210780,8743615,34018932,12928051,13103068,2016186,2696801,19652424,36083822,41380
21492960,11099230,33866618,18725221,12607342,35772667,18784085,19942308,2325869,2894402,29389078,60856026,70217
8877995,3096799,9923628,5431072,5344256,16247059,8995744,9198990,842945,893485,9612520,25026370,24537
38852956,20574261,52541216,25083336,20119500,48692950,37735382,39881916,2388814,3041034,51002596,131597394,112553
30183580,13941952,39555211,20925682,15276876,42176099,31048114,35329073,1823161,2689561,39390123,93359564,90840
20421069,11096302,27477884,14507760,10013118,33019518,17768736,17843089,2187094,2668341,26920503,59934376,67880
22988046,15502830,29643591,16955269,13040502,33525213,20776440,20655965,2168647,2807691,25765988,66107801,69301
17619006,13591011,20952769,13487010,9016748,29887595,15731337,16140031,2023891,2116456,20071927,51625625,66061
48355429,36388576,67118442,35888176,29286856,64919613,50495996,53509225,4650919,6309073,68604095,162762221,134969
38299134,28127488,46691998,24914729,17870337,52518471,38244389,38334451,3273228,3896696,46826059,117466093,118504
32839441,18008126,49695929,27211487,20133700,47013815,31062243,29684355,1891747,2569227,36547642,93539146,108896
21992848,12228748,40041428,23322017,19424931,51882134,33921012,34847818,2694896,3382607,35003343,66748179,75826
20295855,10583912,29139133,15760177,9534501,39354712,17730436,20727277,2431060,2881246,21551974,55929250,83304
22541569,9842259,32263741,17579197,13418683,40898996,23438551,25235372,2325338,2813103,30803370,70588427,85133
34288680,17526609,47632342,25091881,20798651,52224263,39793420,42524431,3272018,4173604,48352200,121509631,106495
25108382,14541923,40334223,23072253,18917213,45941637,33647944,34758168,2164460,2971122,34404517,81363112,80589
31753752,16621036,43745718,22930349,18271548,46571338,33568040,34833256,2434525,3148055,33184458,86591407,90109
15027734,7580689,22236105,11380117,8249843,29327078,14169606,12936241,1531075,1927492,15772943,38011329,57769
20566304,8007002,25898469,12484802,9363637,33190473,18659352,18500982,1984596,2217046,26190499,64052074,82031
17628429,12295644,26454462,14893053,10446060,34010953,17684010,18214536,2318250,2657998,22123412,48732867,62442
5243520,2452603,5846644,2937500,1566598,8461156,3868434,3926618,548289,730695,7141792,17006582,25159
1493880,1252777,2792730,1933743,637023,7588590,960393,1010926,325964,458060,1162883,3054609,10681
