cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
1523353,1489067,1854677,1386126,356329,5258780,733044,764362,381680,424164,693163,1612808,4071
710766,883577,1330601,1206558,360025,4513218,720114,740170,321502,368270,913563,846011,3019
1214888,1179370,1445073,869209,235767,4442240,714917,753972,412261,457023,1428804,2567168,4616
1765585,1765166,2342393,1762931,362877,5582482,505850,527359,420765,525034,1778383,3140198,7276
1381506,1102699,1795011,1283709,353211,4630599,711154,741718,277383,269525,582818,1732807,6171
973096,1229920,1800640,1344407,343970,4988517,713131,744159,365387,412166,965761,865040,3008
1153974,1094194,1072937,1107739,240787,5189243,722928,745499,413644,440657,1321521,1669281,4391
1396840,1257917,1793166,1075297,234144,3729391,486556,512862,340816,383248,1359603,2569583,5833
1537641,1525340,1857447,1390358,355980,5204475,494003,515652,319571,413235,1044704,2334977,5382
1105331,1162072,1836781,1625238,482536,5604576,954862,980654,374508,434739,1350768,864291,3139
1483236,1209786,1427010,850400,125519,4331509,716466,756519,354016,406646,1375911,2550192,5667
1928173,1564240,1932220,1474397,338259,5498120,472025,548038,487316,593545,1769982,3003460,6874
1340187,1215931,1782718,1300389,355597,4437331,703652,515300,270765,257612,914783,1720544,6137
1178293,1268180,1860633,1365671,353761,5050006,739658,774709,410949,468207,1073339,867374,2919
1587703,1438481,1595969,1205898,246085,5532671,960916,987636,525847,563776,1757646,2405524,6022
1385095,1107655,1710901,1200995,341322,3962712,272058,280288,256836,375765,1311899,2528386,6285
1459043,1310635,1802224,1352445,360612,5215775,742692,774267,363663,325200,629378,1665652,5693
969437,1272912,1888524,1421390,361318,5303882,720582,740815,431068,486870,1051098,864777,3132
1052192,807569,1016210,1016915,223996,4685838,690118,728930,358788,414144,1339207,1839697,4650
1780541,1415064,1860978,1398234,242419,4710459,500911,761517,446024,499190,1686549,3147118,6857
1433094,1482052,1895225,1384059,347721,5101369,701309,508959,299431,323520,977879,2566310,6171
1102776,1251475,1796681,1332042,351620,5028163,730709,761808,399480,423801,593490,852210,3020
916136,1252101,1152430,1182797,355218,5201929,717857,739155,435838,475680,1381983,1646451,2892
1414882,1409138,1836911,1083074,120708,3699978,479591,741545,361081,382599,1356881,2562099,6143
1710977,1553433,2188236,1606696,581974,5894063,973193,774249,385096,432844,1688644,3812686,6901
1237731,1640210,1935603,1460012,352742,5281072,696262,721469,451558,499682,706565,824784,2952
647938,789485,851973,934485,326798,4369001,682628,723284,301001,361997,1300812,1540826,2558
1374217,1441921,1774262,1354141,214103,4346022,672653,942297,488985,538655,1649691,2232973,4801
1416328,1467098,1791156,1297910,334417,4829419,449014,242231,336403,412090,1400220,2425237,5602
1235443,1084702,1593949,1166137,340182,4344952,702104,731619,347460,325133,529499,715936,3476
816718,1240827,1364938,1314328,450891,5548158,895971,915869,448524,486411,1463360,1578528,2590
1408466,1433295,1835160,1092376,120033,3633640,469514,725018,416744,470575,1386973,2542471,5811
1380147,1141052,1808014,1331969,365460,5009690,512174,284615,249578,344537,1324965,2429183,5722
1622659,1464873,1886994,1423956,355079,5293206,702260,726102,402792,398699,671967,873630,4644
751703,1007036,1397477,1314835,346643,4881893,725009,765173,358211,390784,1310386,842092,2902
1805877,1376765,1860565,1128917,230746,4502015,723254,778767,430107,476147,1623963,3117036,6745
1666055,1609482,1971208,1466554,348005,5387802,490424,284067,337148,433313,1476254,2579825,6361
1313260,1134837,1729260,1265284,354385,4796363,735851,769490,259017,266687,555250,877041,4389
893447,1057292,1508934,1433946,360532,5188649,724063,746241,400546,453493,1384862,897294,3238
1554453,1412635,1525299,904108,122074,4605422,688336,729492,475197,517754,1479143,2543719,6260
1664954,1418270,2114568,1517713,477794,4699794,502974,525247,286098,387223,1310717,3128794,6750
1258877,1383046,1863062,1384419,354463,5135301,703024,726285,426405,416950,657108,855708,4385
823944,1137542,1770568,1344612,346373,5142025,725706,757255,405031,453148,1038012,854458,3055
1073073,820954,1015437,812224,243107,4914384,733366,752756,352674,411095,1310527,2419232,4413
1543918,1566360,2324364,1712903,339436,5063716,476175,739003,512689,564808,1832748,2564191,5661
1604944,1424636,2172775,1617649,472196,5669468,956347,757938,309161,350208,967452,2360683,5653
807216,1069070,1429735,1335951,360766,4995369,718645,739814,364555,410609,960195,883837,3168
1284436,1409204,1518973,958106,235283,4943891,714941,754388,477468,523144,1488288,2545899,4363
1363235,1322782,1816359,1353257,230593,3700558,273677,535599,371921,402020,1251216,2324375,5875
1527691,1399561,1904170,1423726,356388,5090646,705492,502524,288116,302834,999158,2570277,6384
1275367,1560692,1905114,1430353,349830,5464598,731253,760758,467986,506705,712505,860001,2996
1009667,918779,1341561,990363,361646,4527569,963365,986974,345542,379995,1541271,2414211,4588
1615184,1510753,1880912,1371351,233114,4420343,266869,501537,330229,428156,1374844,2556665,6256
1466161,1537531,1905860,1459478,360612,5659945,739046,532118,399294,342364,1030659,1644814,5701
1070868,1170409,1774807,1306424,348413,4789747,696022,716502,300923,340800,702276,891943,3196
977475,1158022,1119762,1137031,344618,5008399,714715,757032,403002,457422,1426457,1705819,2998
1744877,1718245,2286710,1425390,242227,4679203,502385,764723,383098,484043,1701054,3088779,6703
1474766,1287453,1845067,1348506,353839,5007951,703399,507526,278577,276196,967484,1747578,6179
1225531,1385783,1792965,1332691,346417,5100835,717509,748390,405397,401689,671869,849976,4008
773434,972397,1433690,1095427,361590,4938247,724284,744870,345721,429222,1343631,1650075,2997
1505259,1164487,1446588,966854,125298,4397801,548681,762533,361055,408735,1389043,2601586,5756
2173814,2003749,2756571,2041651,593808,6465123,719612,747974,518180,606844,1440097,3128732,6735
1062624,1202989,1763722,1244147,353804,4427442,698810,724557,323980,309154,560481,874391,4624
885825,1010554,1448140,1096112,343657,5171580,714501,753179,422431,471579,1426862,1702278,3074
