topdown-bad-spec
4519097.0
4639255.0
4802810.0
4563368.0
4773876.0
4668502.0
4561429.0
4442185.0
4400757.0
4562792.0
4619212.0
4560527.0
4559749.0
4804980.0
4545229.0
4556020.0
4544648.0
4806220.0
4810144.0
4561823.0
4649771.0
4549149.0
4669547.0
4661788.0
4558385.0
4549068.0
4559673.0
4567718.0
4551238.0
4440411.0
4807683.0
4641576.0
4540144.0
4684195.0
4555245.0
4667175.0
4805085.0
4550992.0
4800263.0
4555079.0
4519391.0
4650688.0
4802662.0
4810360.0
4808128.0
4555225.0
4555213.0
4805909.0
4651651.0
4565281.0
4556099.0
4549596.0
4804928.0
4555271.0
4440623.0
4791159.0
4581506.0
4539250.0
4760135.0
4558479.0
4552571.0
4707774.0
4803857.0
4802472.0
4565231.0
4548758.0
4796862.0
4690901.0
4684983.0
4543583.0
4563623.0
4794612.0
4543338.0
4646532.0
4538870.0
4544649.0
4392819.0
4728674.0
4810092.0
4511864.0
4663823.0
4549582.0
4786292.0
4647838.0
4673723.0
4679561.0
4549666.0
4681798.0
4561011.0
4570378.0
4515819.0
4804340.0
4564035.0
4669147.0
4640244.0
4681346.0
4808993.0
4801534.0
4568463.0
4666873.0
4518479.0
4559882.0
4545171.0
4806668.0
4541317.0
4777904.0
4548958.0
4527108.0
4772723.0
4553177.0
4512346.0
4790721.0
4750885.0
4753231.0
4648255.0
4494186.0
4760192.0
4756354.0
4483852.0
4771320.0
4384165.0
4769438.0
4485995.0
4767736.0
4756244.0
4747815.0
4763000.0
4513750.0
4481367.0
4524772.0
4528499.0
4773356.0
4626832.0
4526509.0
4792485.0
4764335.0
4556783.0
4578335.0
4595322.0
4608520.0
4603316.0
4733773.0
4599787.0
4597648.0
4604028.0
4483774.0
4599061.0
4433635.0
4728498.0
4722368.0
4596217.0
4599530.0
4705661.0
4378870.0
4593782.0
4704541.0
4546808.0
4719998.0
4701167.0
4710459.0
4573022.0
4572691.0
4561840.0
4577994.0
4564444.0
4686278.0
4740558.0
4808454.0
4540824.0
4549078.0
4799915.0
4683054.0
4575067.0
4716565.0
4627444.0
4647818.0
4791023.0
4455975.0
4560452.0
4557291.0
4516539.0
4692150.0
4565985.0
4535518.0
4666505.0
4521257.0
4536877.0
4694520.0
4542921.0
4805882.0
4430606.0
4560394.0
4559780.0
4451031.0
4808701.0
4509852.0
4673330.0
4810363.0
4801603.0
4802448.0
4557212.0
4560406.0
4543042.0
4532545.0
4535272.0
4626823.0
4556972.0
4801334.0
4801339.0
4558136.0
4557116.0
4558155.0
4531511.0
4799255.0
4674172.0
4453251.0
4542472.0
4511009.0
4549669.0
4802039.0
4545997.0
4483178.0
4536692.0
4564229.0
4514055.0
4558669.0
4531466.0
4808609.0
4544895.0
4579065.0
4806486.0
4555145.0
4688156.0
4565815.0
4555801.0
4682553.0
4519014.0
4684188.0
4786472.0
4553822.0
4545950.0
4555334.0
4532181.0
4557940.0
4551038.0
4506579.0
4618743.0
4801097.0
4563471.0
4564004.0
4407395.0
4557343.0
4443615.0
4523942.0
4553149.0
4551256.0
4725720.0
4582327.0
4577058.0
4602398.0
4805668.0
4591502.0
4571517.0
4452181.0
4545273.0
4465096.0
4672039.0
4510727.0
4781755.0
4807741.0
4556580.0
4509113.0
4543970.0
4732230.0
4797341.0
4558949.0
4482344.0
4555500.0
4557584.0
4769176.0
4558857.0
4806671.0
4675067.0
4692485.0
4474888.0
4432832.0
4759453.0
4556856.0
4786911.0
4794042.0
4555096.0
4608450.0
4776503.0
4539685.0
4494833.0
4565529.0
4495394.0
4556189.0
4550975.0
4747986.0
4771764.0
4598659.0
4561570.0
4540143.0
4518841.0
4782638.0
4490307.0
4562153.0
4758231.0
4804050.0
4604044.0
4483479.0
4476801.0
4632965.0
4728537.0
4494034.0
4550471.0
4665287.0
4557011.0
4562469.0
4559711.0
4479086.0
4567026.0
4802781.0
4684744.0
4529073.0
4504819.0
4494366.0
4509524.0
4502369.0
4629072.0
4565505.0
4556770.0
4559637.0
4689646.0
4545982.0
4364271.0
4486484.0
4673122.0
4601633.0
4496585.0
4569603.0
4480331.0
4508478.0
4673839.0
4413690.0
4565384.0
4554639.0
4791726.0
4556611.0
4441468.0
4556313.0
4542294.0
4557780.0
4805712.0
4558785.0
4555243.0
4484161.0
4564314.0
4556564.0
4624431.0
4484233.0
4808576.0
4456042.0
4584634.0
4484412.0
4559995.0
4746627.0
4800490.0
4810273.0
4520361.0
4560152.0
4564795.0
4556919.0
4543840.0
4486746.0
4554771.0
4810143.0
4557022.0
4519732.0
4558169.0
4719138.0
4516972.0
4557738.0
4497928.0
4464566.0
4790347.0
4466235.0
4805913.0
4545721.0
4551067.0
4686017.0
4559235.0
4573189.0
4805659.0
4597615.0
4470399.0
4742172.0
4643295.0
4680847.0
4626648.0
4557614.0
4685522.0
4411065.0
4464328.0
4496008.0
4535742.0
4791336.0
4480007.0
4579476.0
4499994.0
4773822.0
4550588.0
4478685.0
4693683.0
4641614.0
4476892.0
4459364.0
4542865.0
4522753.0
4688182.0
4556599.0
4682416.0
4510368.0
4706614.0
4692842.0
4644472.0
4556533.0
4802549.0
4555556.0
4693233.0
4536404.0
4544749.0
4399623.0
4582771.0
4566954.0
4489693.0
4550712.0
4480088.0
4547225.0
4521839.0
4561769.0
4571655.0
4436068.0
4559342.0
4683796.0
4692446.0
4529881.0
4801418.0
4604741.0
4572927.0
4565200.0
4447243.0
4701214.0
4643513.0
4456545.0
4543457.0
4564779.0
4542864.0
4567012.0
4447355.0
4562097.0
4538821.0
4571204.0
4691333.0
4527732.0
4569148.0
4682947.0
4558542.0
4793298.0
4546102.0
4444533.0
4558141.0
4570908.0
4542914.0
4795829.0
4701822.0
4520895.0
4777063.0
4658554.0
4805826.0
4692974.0
4469029.0
4629000.0
4809483.0
4555053.0
4639050.0
4551608.0
4558839.0
4440025.0
4603215.0
4807100.0
4551815.0
4441448.0
4624180.0
4560750.0
4686592.0
4554979.0
4443649.0
4762197.0
4788884.0
4804027.0
4554114.0
4552709.0
4634541.0
4536106.0
4540977.0
4652329.0
4806307.0
4551649.0
4790752.0
4555523.0
4809329.0
4803017.0
4691430.0
4526883.0
4805704.0
4542129.0
4558195.0
4701591.0
4561512.0
4803495.0
4795978.0
4553254.0
4689366.0
4543029.0
4548131.0
4706301.0
