cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
0,21447,93305,56189,28441,185753,55503,58576,2386,7159,0,0
0,22148,99178,60028,30868,198591,58550,61815,1389,7299,0,0
0,23217,103959,63691,32088,197329,59964,63384,1837,7937,0,0
0,26511,106137,65142,33070,199202,60842,64336,2756,9710,0,0
323443,299995,2384633,1189126,841884,3484806,1591425,1394342,69376,106332,1136512,916118
1002294,582724,1384489,894384,361488,3313066,696787,495570,72462,169511,720605,1724859
1000200,391934,1036060,671424,367311,2813142,488009,735729,116390,158685,1030872,2503417
741373,387875,1363040,869957,367128,3213019,705597,732886,113604,104853,703511,1710338
1333011,883088,1791453,1153166,362050,2970815,699895,726699,188946,285655,1439927,3256308
2440260,1612515,3440499,2579506,1082519,13325259,2018092,2250590,513643,571512,2250283,4382921
1488546,908666,2062966,1542739,378303,6576500,508344,529276,336500,334648,1031782,2720619
1228720,829671,1744462,1570286,252475,6194699,721905,750258,316580,374103,1396279,1898110
1255708,896905,2143054,1598750,371302,7068535,718560,745130,266284,346464,1099390,1917388
1162919,603570,1573236,838492,245351,4130298,488036,508165,151835,216068,1136540,2539904
1263145,917981,1799194,1602368,375404,7064663,723931,753400,370005,444350,1093077,1113225
1462082,1077545,2413208,1763839,485148,6733977,741330,980054,306294,378429,1372433,2635230
8792016,2751780,14021384,7120214,5404560,20664575,9776900,10256240,840565,1109169,10207627,23475070
13324338,3234004,17872399,11072690,7968023,27512701,12794581,11907936,980951,1322449,14637901,37872013
12068564,7659012,20627557,10960952,7808101,21357546,13719962,13441802,1183653,1438050,10517967,27007590
1064838,611272,1874944,1137212,245679,5801681,712189,741577,227517,301971,1290276,1772986
1524400,600615,1787052,1305075,490178,6148948,930751,740867,162456,293472,1237268,2462668
1401517,561367,1608163,1278614,529623,5507906,786556,1050725,185509,247297,1607608,2939996
