cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
23981216,6710488,34982500,18405781,14143153,51345355,24518934,25777932,772466,1249028,27958295,71615286
23983212,6666032,34774839,18296974,14024648,51021296,24165117,25401637,763674,1250354,27946526,71557985
24121518,6688714,34911033,18445464,14212429,51155428,24495574,26006054,789738,1262282,28140370,71473944
23896312,6988864,34776759,18369305,14030093,51256679,24307816,25584869,858111,1337594,28097067,71085378
23985190,6643535,34514605,18221481,13853662,51166082,23995472,25310031,803628,1281923,28205906,71702515
23646916,6722195,34250371,18207783,13813801,50915720,23978851,25546175,834195,1281717,27696705,69654554
23600052,6417210,34482113,18430171,13951954,50764347,23372280,25231458,802192,1287796,27840801,69897044
23900362,6965157,34872708,18243241,13982467,51069853,24470047,25759387,808133,1277943,28087688,71313204
24037522,6682735,34529734,18239337,13994558,50995368,24650617,25741178,843300,1309845,27778226,70915492
24480035,7016380,35366869,18603849,14319761,51469169,24253433,25715650,798892,1264485,28340442,73453961
23980528,6777791,34983723,18413049,14017181,51013454,24472744,25762999,817840,1289099,28197869,71313358
24164520,6822958,34889450,18448131,14149718,51252250,24500683,25598381,837571,1312227,28001058,71586899
11694522,3490725,16506143,8871263,6579932,25204013,11136509,11232906,416409,656761,13643308,34868162
804651,375349,1258801,887391,373310,4090725,693576,735569,146745,178365,766105,1677103
20403001,4914186,31129840,23131055,6043020,60129424,11922883,13184798,1304878,1616986,17068152,33156268
23297573,2016630,33507781,25216022,6023466,45500577,11214211,12630079,263801,629265,17946864,36919162
22900708,1926129,33176504,25108432,5964073,44704372,11151434,12724670,198758,564457,17970496,36408950
18803220,1545267,27827512,21385573,5184616,39105864,9822163,11033967,128363,446731,15227005,29981463
944332,359612,1293831,624215,316075,3022447,617239,638973,89577,119829,781587,2094485
550759,283957,787243,642066,315547,2049997,414574,638824,84993,110150,796541,1377377
547985,303560,1047685,644141,312038,2521917,609767,630405,49665,77958,780015,1366592
2015652,1436987,2741204,1998525,589689,9097680,1223737,892195,291069,424593,2148076,4164641
20372279,1931229,28239381,20940816,4884309,36537365,8950059,9908171,343465,629724,14632715,32722907
23089425,1856713,33394926,25182529,5885990,44230201,11341227,12563820,176457,526324,17788101,37247444
8733632,1090754,12673340,9427335,2424231,17302709,4402887,4902428,155693,310907,6926962,14319031
14950485,1637654,22885195,17403887,4209920,32636566,7844076,8356935,297788,542501,11452838,23539622
22366184,1835152,32343364,24438969,5867305,43705365,11093277,12488357,180537,509561,17351045,35686842
22471418,1791595,32425720,24300816,5742700,43153476,11080896,12459313,147735,472468,17505763,36304090
22364167,1854281,32483626,24318653,5766229,43210244,11118028,12516678,148771,480010,17373289,35835109
22503978,1814999,32587576,24546970,5991779,43855305,11146366,12524172,129531,468847,17545337,36347797
22538862,1775573,32586358,24452964,5782390,43509329,11130940,12539696,140363,466723,17566690,36419185
22450180,1873169,32649037,24341984,5852688,43842495,11266892,12669682,159667,477764,17310800,36225528
