int_misc.recovery_cycles
21169
21142
21564
21772
21303
21382
21296
21075
20702
21222
21629
20849
20779
21409
21575
21412
21225
21531
21055
21509
21796
21356
21030
21515
20662
20412
21537
20528
21569
20969
21223
21549
21325
20862
21334
21136
21829
20682
21661
21249
21643
19971
20942
21463
19908
21449
20248
20801
20615
20560
20855
21022
20441
20415
21602
20648
21242
20755
21028
21556
20896
21069
21142
20755
21649
21522
20788
21729
20495
20828
20942
21029
20956
21663
21643
21736
21202
20928
20587
21261
20708
21049
21683
21589
21169
21095
20842
20159
21229
21200
20729
21136
20752
21179
21723
21196
21556
20585
21403
20609
21796
20822
21109
21319
21516
20792
20828
21763
21823
20876
21289
21082
20559
21543
20982
21282
21229
20355
20639
20702
20688
21122
21048
20756
21042
21026
20950
21826
21396
21836
21102
20127
21556
20669
21015
21443
20808
20442
20347
21343
21656
20695
20755
20008
21817
21449
20995
21022
20448
20842
21109
21732
21286
21097
20365
21202
21736
21756
21329
21729
21416
21013
21636
21456
21830
20829
21790
21614
21074
21576
21503
21763
21129
20888
21515
21200
20535
21082
21489
21162
20742
21029
21249
20882
21326
21168
21636
21115
21769
21523
20356
20821
20548
21240
20608
20769
21127
21743
21420
21609
21683
21670
20783
20909
21319
21128
21632
21102
21316
21703
20575
20295
21402
21690
21815
20849
20651
21008
21401
21422
20782
21514
20288
19785
20769
20725
21216
21475
20488
21242
21406
21089
21256
21195
20528
20949
20608
20828
21774
21079
20627
21823
21261
20502
21090
20806
20902
21083
21471
21418
21403
21606
21312
20953
21140
20890
20895
20895
21810
20862
21221
21563
20689
20802
21610
20862
20858
20500
21114
21022
20537
20555
20648
20695
20254
21229
20368
20941
20912
19874
21347
21364
21620
20721
20850
21436
20635
21049
20708
21283
20494
20575
21630
20815
21463
21210
21550
21636
20875
20742
20583
21536
21755
20206
21329
21616
20785
21308
21823
21209
21396
21462
21002
21506
21773
21670
21803
20865
21349
21064
20915
21048
20949
21362
21382
20969
20795
21769
21015
21309
21241
20005
21247
20888
21335
21009
20882
20779
20655
20727
20495
19904
21495
21122
21236
21622
20908
21196
21047
20002
21063
21294
20862
21283
20715
21396
20728
20808
20114
21809
21469
21696
20995
21069
21823
21015
21510
20835
20683
21312
21443
20850
21215
20875
21129
21463
20722
21356
20975
21604
21543
21115
21369
20491
21220
21521
20942
21649
20975
21523
20041
21609
20628
20855
20917
21730
20312
21009
20709
20975
20802
21816
20515
21803
20804
20648
21530
20344
21303
20785
20580
21110
20989
21496
21621
20882
20736
21576
21803
20534
20375
20161
20568
21656
19941
21152
20502
21213
20040
20973
20555
20367
21429
21654
20935
21563
21095
21443
21503
21516
21628
21243
20375
20655
20288
20882
20742
20782
21069
21095
21109
20361
20482
20035
21155
20220
21196
20991
21219
21302
21336
21269
21195
21578
20995
20430
20868
21520
21609
21736
21543
20281
20951
21573
21549
20895
21065
20849
21009
21149
21673
20581
21274
20555
20458
21172
21102
21015
21509
21162
20682
21122
20628
20669
21629
21703
20214
21469
21249
21476
21563
21569
20782
21222
21470
21696
21776
21643
21696
21516
21559
21255
21503
20849
21783
21621
21270
21363
21309
19932
21830
20570
21061
21209
21016
21602
20742
21114
21762
21276
20992
21790
21049
21796
20155
20895
21462
20011
21696
20809
21082
20589
21096
20695
21576
21369
20829
21263
21823
21196
20715
21459
21443
20649
21783
21203
21035
21029
20588
21049
20955
21149
20842
21076
21182
20448
20909
21603
21783
21774
20608
21356
21489
20742
20116
20322
21596
19996
21366
21187
20802
20525
21127
20368
20608
21256
21236
21209
21630
20987
20275
20762
21355
21081
21329
20902
20588
21724
21323
21278
19959
21055
21207
20179
21803
20427
21035
20039
21524
21260
21269
20387
20829
21747
21778
21282
20551
21021
21095
21636
21256
21731
21310
21149
21449
20740
21489
21522
20989
21303
21709
19824
20942
21636
20257
21295
20808
21829
21816
20735
21549
21229
20566
21603
20221
21002
20975
20910
20889
21429
21730
20795
20842
21296
21810
20228
21756
21689
21312
21501
21463
21716
20528
21028
21356
20595
20475
20939
21763
19942
20348
21469
20748
19921
21796
20586
21723
20648
20628
20759
20535
21103
20932
20349
21696
21683
20648
20321
21376
21636
20552
20535
21422
20575
21256
21583
20655
21438
21683
21089
21258
21335
21176
19840
21126
20760
21722
21028
21367
21530
20935
21113
20789
21618
20915
20768
19889
21790
21529
21463
21330
20335
21139
20942
20701
21476
20949
21456
20728
20675
21142
20842
20969
21690
21516
20955
20822
20575
20688
20922
20856
20975
21122
21036
20201
21082
21362
21816
21218
21121
21262
20975
20783
20875
21376
21349
21198
20034
19950
20232
20962
20353
21442
21459
21658
21342
21663
21329
20815
20588
20448
21202
21567
20775
21732
20708
21321
21309
20742
20955
20265
20816
21242
20568
20955
21229
21122
20768
20444
21643
21363
21616
20713
21390
21163
21696
20775
21490
21590
20748
21502
20688
19815
20485
21002
20308
21515
20455
20435
21406
21523
20711
21402
20936
21276
21689
20782
21322
20769
21513
20356
20913
21763
21630
20454
20726
21016
20856
20915
20922
20942
20465
20849
20777
21359
21823
20354
20622
21232
20314
21156
20969
21623
21789
20301
20856
21489
21643
20722
20208
21657
21109
20364
20562
20462
20706
21055
20667
20855
20916
21504
20345
20768
21576
20995
20678
20141
21258
21429
21284
20842
21649
21429
20486
20748
21235
21129
21545
20622
21682
21670
21215
21209
20822
21481
21358
20660
21787
21697
20561
21790
21053
20461
20862
21149
20248
21075
21703
21504
20537
20701
21688
20595
21209
21029
20915
21249
21035
21122
20667
20636
21006
20782
21256
20728
21683
20608
20774
21062
21583
20660
21682
21549
21599
21708
21665
20615
21696
21543
21202
20989
21302
20689
21609
21310
19947
20802
21581
21239
21243
20449
21790
20715
20723
20693
21643
21486
21832
20944
20384
20798
20841
21235
21087
21623
20441
20414
21349
20329
21780
21278
20795
20226
21685
21029
21414
21029
20145
21055
20802
21696
21195
21602
21395
21296
21022
21022
21189
21783
20087
20896
21807
21177
21562
20695
21649
21792
21229
21623
20902
21222
21215
20301
21253
21409
21462
21376
20775
21471
20759
20939
20508
21002
21296
21229
21355
21088
21382
20508
20602
20989
20635
21750
20824
20715
20782
20775
21466
21262
20876
20172
20454
20608
20855
20497
20889
21456
21589
20792
20568
21430
21830
21576
21142
21244
20948
21609
21769
21716
21476
21543
21469
21521
21424
21396
21209
21583
20401
21603
21523
21009
20608
21169
20954
20361
20515
20668
21556
21811
21683
20134
21689
20761
20796
21673
20733
21533
21009
21016
21179
21256
20868
21529
20257
20628
21189
21273
21463
21429
21400
20575
21721
20989
21836
21036
20547
21529
21207
21103
20775
21276
21222
21543
21643
20875
21452
20804
21523
20515
20301
20715
21516
21129
21036
21358
19951
20869
21763
20983
21302
21095
21082
20481
20336
21636
20715
21239
21080
20815
21156
21836
21322
21823
21115
20210
20556
20208
21692
21509
21528
20241
20628
20319
20955
20674
21723
20849
20412
21074
21429
20682
21042
21549
21363
20722
21570
21821
21034
20503
21663
21363
21302
20183
21623
21122
20602
20552
21446
21505
21349
20668
20688
21289
21403
20315
21369
20482
21423
21322
20775
20842
20843
20541
20415
21384
20591
20681
20466
20769
20948
20989
20915
21178
21266
21202
21115
20955
21623
21102
21229
20381
21088
20808
21049
21000
21262
20484
21243
20815
21051
21776
20521
20828
21036
21652
21820
20822
21376
20608
21622
21736
21129
21696
21149
21203
21055
21282
21446
21049
21202
21556
20648
21052
20895
20742
20019
21188
21776
20909
21676
20768
21543
20622
21002
21542
20635
21782
21409
21502
21002
21470
21623
21062
20440
21816
21069
20955
21690
20652
20728
21513
20548
21035
21823
20740
20494
20874
21649
20842
21522
21550
20648
21255
21680
21814
21122
21710
20931
21389
20809
20915
20975
21002
20972
21830
21002
21243
21496
20390
20355
21624
20461
21622
20422
21696
20802
21449
21569
20688
21001
20155
21649
20575
21055
20268
20868
21309
20949
20702
20777
21069
21148
21438
21201
21342
20952
20820
21152
20748
21719
21363
21373
20722
21616
20375
21293
20228
20549
20441
21699
20912
20962
21563
21302
20715
21508
21376
20459
20922
21102
20227
21763
20900
20929
21276
21583
21137
21029
21636
21074
20922
20862
21135
21282
21029
20047
20455
21089
20520
20608
21462
20123
20660
20655
20621
21042
21249
20822
20461
21222
21048
20751
21010
21338
21182
21035
20003
21249
21262
21205
21785
21362
21242
21576
21222
21062
21283
21710
21431
21450
21676
21790
20088
21189
21095
21035
20762
20756
21810
21582
21529
21683
20755
21737
21049
20555
21225
21469
21029
19803
21326
20365
20788
20488
21082
21258
21349
20875
20769
20556
21142
21346
21015
20214
20489
20580
20935
20835
20268
21178
21590
20349
20948
20548
21589
21298
20775
21434
20795
21316
21796
21372
21216
21009
20002
21184
21789
20908
20601
21283
20669
21262
20855
21215
21362
21649
20931
21449
20561
20768
20816
21836
21019
21042
20933
20821
21209
21036
21331
20388
21042
21589
20888
21302
20942
20789
21326
21743
20826
20868
21229
20439
20423
20953
21456
20347
21199
21747
21026
21182
20695
20215
21381
21355
20862
21182
21656
21186
21276
21109
20916
21603
21342
21536
21703
20462
20955
20956
20501
20693
20942
21336
20635
20855
21062
21576
20507
20161
20577
21070
21323
20678
20929
21385
20628
20925
20910
21209
20725
21282
21409
20548
20712
21696
20345
20794
21109
21062
20328
20837
21222
20572
21055
20929
20548
21704
21362
21196
20422
20235
21062
21790
20555
21502
20728
21072
21182
21016
21015
21249
21042
20610
21049
20233
20869
21509
21022
20962
21477
21749
21162
20735
20622
21122
20962
21409
21754
21382
21329
20715
21330
21756
21525
20649
20635
21415
21582
20528
21815
21763
20842
20695
20882
20490
21589
21749
21831
20808
21716
21064
21696
21822
21616
21069
21503
20629
20679
20668
20735
20815
21641
20942
21109
21502
20771
20735
20287
21609
21618
21048
21576
21236
21240
21629
20721
21062
21344
21022
21076
20642
20795
20913
21236
21133
20702
21034
20742
20975
21035
21454
21509
20953
21018
21663
21322
20955
20976
21275
21764
20409
20640
21529
19959
20755
20693
21523
20955
20854
21349
21513
20568
21816
21076
21289
21686
21035
21772
20255
21669
21809
21349
21523
21308
20611
21243
21773
20931
20728
21676
20973
20889
20718
20695
20168
21275
21529
21629
21331
21396
21510
21062
21609
21546
21250
20274
20786
21690
20095
21289
20200
21383
20935
21576
21449
20882
20875
20672
20975
21341
20707
20627
21686
20508
20542
20888
21129
20015
20221
21242
20675
20742
20302
20469
21522
21270
21682
21429
21515
20548
21282
20414
20414
21663
21709
20942
20522
21345
