cpu_clk_unhalted.c01,cpu_clk_unhalted.c02,cpu_clk_unhalted.c0_wait,cpu_clk_unhalted.distributed,cpu_clk_unhalted.one_thread_active,cpu_clk_unhalted.pause,cpu_clk_unhalted.pause_inst,cpu_clk_unhalted.ref_distributed,cpu_clk_unhalted.ref_tsc,cpu_clk_unhalted.thread,cpu_clk_unhalted.thread_p,cycle_activity.cycles_l1d_miss,cycle_activity.cycles_l2_miss,cycle_activity.cycles_mem_any,cycle_activity.stalls_l1d_miss,cycle_activity.stalls_l2_miss,cycle_activity.stalls_total,exe_activity.1_ports_util,exe_activity.2_ports_util,exe_activity.3_ports_util,exe_activity.4_ports_util,exe_activity.bound_on_loads,exe_activity.bound_on_stores,exe_activity.exe_bound_0_ports,inst_decoded.decoders,inst_retired.any,inst_retired.any_p,inst_retired.macro_fused,inst_retired.nop,inst_retired.prec_dist,inst_retired.rep_iteration,int_misc.clear_resteer_cycles,int_misc.mba_stalls,int_misc.recovery_cycles,int_misc.unknown_branch_cycles,int_misc.uop_dropping,int_vec_retired.128bit,int_vec_retired.256bit,int_vec_retired.add_128,int_vec_retired.add_256,int_vec_retired.mul_256,int_vec_retired.shuffles,int_vec_retired.vnni_128,int_vec_retired.vnni_256,ld_blocks.address_alias,ld_blocks.no_sr,ld_blocks.store_forward,load_hit_prefetch.swpf,lsd.cycles_active,lsd.cycles_ok,lsd.uops,machine_clears.count,machine_clears.smc,misc2_retired.lfence,misc_retired.lbr_inserts,resource_stalls.sb,resource_stalls.scoreboard,topdown.backend_bound_slots,topdown.bad_spec_slots,topdown.br_mispredict_slots,topdown.memory_bound_slots,topdown.slots,topdown.slots_p,uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
0,0,0,32891111,282069,0,0,280715,22453181,32496170,32494006,1629176,329285,17519925,447278,106533,20937175,3019170,3052877,2536761,2011628,8306599,2086997,1183589,5653180,34220023,31612086,2740752,861683,0,193461,358467,0,217905,341418,33241,0,0,0,0,0,0,0,0,36171,0,46152,0,0,0,0,866,0,315,0,6086677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3879931,21569046,21573720,40086604,0,39777625,8859992,8537967,6196046,37773081,25352032,24848628
0,0,0,32685368,281427,0,0,278641,22362813,33260948,33250978,1646718,353854,18389235,452381,95381,20995346,3002578,2695732,2199320,1792870,7630442,2104995,1152190,5906789,29291480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,0,250,0,6973319,12089856,123933113,2491790,2360091,47701711,192645827,193822064,3971715,3492257,3438271,7939488,5166978,5915812,6739355,5007205,35101011,11911002,9651055,6742124,4330341,12738538,9633758,6729596,4330325,21201946,20925325,34858533,0,35688275,8084564,8019762,5940127,34616721,24762969,24648753
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924042,2731539,2163658,1756464,7695912,2074539,1141365,5605257,28890726,28909462,2724110,856602,0,191879,358044,0,230195,343970,33064,0,0,0,0,0,0,0,0,30608,0,44607,0,0,0,0,781,0,240,0,6499042,12322092,121693013,2465584,2144947,48058140,192845435,193628340,4022447,3817207,3683168,8802746,5555338,6280434,7246024,5411681,37877641,11871901,8974974,6262118,4051771,11877941,8966684,6237175,4040944,21327349,21237085,34961678,0,35060056,0,0,0,0,0,0
0,0,495,33689241,288656,0,0,286682,22808669,32933130,32899462,1562329,267572,17213569,408083,94088,20397860,2816789,2694411,2191470,1774742,7663001,2181509,1140956,5678285,29251676,29200808,2764908,1000136,0,193159,413356,0,224816,378816,35206,0,0,0,0,0,0,0,0,23956,0,43774,0,0,0,0,832,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8867758,6269379,4025703,21033281,20951604,35141556,0,35970683,8164257,8102670,5991265,34996562,24783880,24751656
0,0,0,32476684,279357,0,0,277345,22161382,32067606,32146615,1517947,244600,17225037,391395,77845,20303211,2779313,2657426,2132259,1750090,7783402,2128070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79188,0,0,0,0,1012,0,245,0,6557229,12480202,124142550,2554156,2147349,48337932,193987159,195361275,4058363,3538769,3508854,7960012,5185343,5948716,6743352,4982339,34625843,11729768,8826726,6137045,3959755,11610487,8745565,6119869,3976994,20757352,20769462,34572394,0,38643663,8756461,8560930,6218020,37860780,25136268,25093740
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342918,21142232,2982271,2727021,2486804,1937467,8066391,2059452,1157972,5683725,31932078,31889437,3040441,869835,0,195368,379133,0,228095,337017,33036,0,0,0,0,0,0,0,0,27249,0,47605,0,0,0,0,900,0,270,0,6514065,12477405,122151931,2513033,2140579,48179941,193032204,194557514,4048816,3549370,3504167,7985595,5198817,5968525,6766369,5014105,35178391,11958118,8968944,6724065,4397287,13090198,10044933,7216273,4860954,22624733,23565939,35843616,0,0,0,0,0,0,0,0
0,0,0,32140934,277514,0,0,278034,22206863,32144358,32995659,1572652,284163,18340023,419379,64528,20655465,2964271,2850353,2211108,1795318,7581755,2072665,1144422,5723412,29455745,29521724,2793671,871288,0,195721,358033,0,231287,344236,33578,0,0,0,0,0,0,0,0,28657,0,44576,0,0,0,0,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983320,11837345,8946556,6215186,4007101,21131842,21077959,35081016,0,35967180,8137107,8090196,5949777,34598260,24413436,24346307
0,0,0,33536564,289511,0,0,287278,22911351,33101609,33139828,1673477,369992,17608568,445825,72320,20556638,2825465,2704779,2217678,1802211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21117,0,44463,0,0,0,0,954,0,240,0,6544652,12470304,123478187,2525925,2318782,49771003,196153881,197378581,4043611,3529017,3696051,8819325,5571385,6267873,7213445,5372406,37760145,12705592,8976414,6273305,4041061,11859081,8978036,6272779,4054230,21038749,20966809,35036333,0,35927413,8166997,8077394,5968031,34982190,24491309,24489898
0,0,0,0,0,0,0,0,0,0,0,0,0,17528542,732088,296857,20786805,2816042,2685605,2173628,1758300,7674548,2008622,1134220,5655883,29115595,29117102,2766901,867873,0,193513,379825,0,231743,364658,34873,0,0,0,0,0,0,0,0,25441,0,43747,0,0,0,0,886,0,240,0,6510674,12485370,124207945,2554328,2221638,49372611,193266089,194257069,4017434,3506803,3484676,7936921,5174048,5919767,6709490,4981373,34921999,11776733,8922191,6227557,3994435,11852417,8931091,6256228,4011191,21059243,0,0,0,0,0,0,0,0,0,0
0,0,0,32222970,279122,0,0,277678,22184498,32071187,32082191,1561638,256843,17423683,429438,99095,20582587,2808324,2699853,2370976,1910634,7966754,2386028,1145278,5622822,31772283,31705328,3025856,862378,0,194214,344826,0,197881,344575,33484,0,0,0,0,0,0,0,0,25329,0,45337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8937990,6259038,4015857,11897235,8923347,6176473,3977006,21064036,20982919,34720665,0,38905194,8828671,8611319,6266543,38164955,24852030,24724574
0,0,0,32355280,278092,0,0,277209,22132256,31967567,32006803,1591167,287507,18540304,343352,0,20833835,3254407,3724379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30415,0,44743,0,0,0,0,839,0,270,0,6418204,11947432,119281661,2472591,2205539,49632385,195933184,194806084,4020606,3501341,3475728,7951535,5162321,5927864,6706221,5001027,35024225,11880163,9000734,6744878,4373464,12714610,9588908,6717185,4367337,21094680,21179404,34768199,0,35574700,8073080,7998614,5925610,34677853,24232844,24197092
0,0,0,0,0,0,0,0,0,0,0,1533522,349077,17643136,657725,208960,20713846,2788517,2673664,2159677,1769377,7663051,2148866,1130897,5675541,29180454,29305190,2788289,868965,0,194963,362769,0,201035,330922,33459,0,0,0,0,0,0,0,0,33568,0,44820,0,0,0,0,840,0,240,0,6599481,12441249,123734059,2465438,2091471,48931999,194317419,194637205,4082942,3549882,3512235,8864509,5570461,6291220,7253079,5397085,37887649,12887218,9886373,6233918,4024676,11848092,8827195,6022213,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,33426017,288795,0,0,286703,22823628,32970006,32871702,1566065,221245,17318399,351589,67186,20383146,2791352,2681895,2180143,1773880,7569444,2070638,1131454,5672778,29261023,29266126,2760157,862290,0,192490,408718,0,221588,355940,34265,0,0,0,0,0,0,0,0,31190,0,43587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36774228,11908105,8954608,6235630,4032099,11867789,8906105,6187195,4001742,20816446,20738815,34939209,0,35821675,8156544,8137534,6016969,35157077,24282879,24283890
0,0,0,32909162,284026,0,0,281784,22526339,32500415,32462108,1770552,432171,17450712,290919,0,20237692,2812517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26090,0,43750,0,0,0,0,833,0,247,0,6449300,12208581,122081244,2556920,2155208,48858399,195294580,195117424,4054943,3542207,3500469,7989771,5194824,5942418,6717704,5028427,35087512,11860138,8992070,6259916,4051761,11874990,8969841,6209486,4026378,20734185,20709972,34731376,0,38880985,8858298,8635900,6273422,38338130,24880757,24953527
0,0,0,0,0,0,0,0,0,33823122,32706196,1807496,461625,17618402,678892,138922,20786778,2825550,2712586,2193494,1906921,8046610,2124997,1148262,5682751,31766127,31758133,3013390,999570,0,194721,373072,0,228448,349271,33726,0,0,0,0,0,0,0,0,28738,0,44208,0,0,0,0,924,0,270,0,6449972,12346904,121835493,2523294,2407582,50227027,194920075,194518967,4048376,3521246,3493510,7960268,5187824,5941651,6725362,5019095,34934205,11852239,8985359,6268271,4038850,11718337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32403646,279424,0,0,279073,22349290,32370362,32383094,1645440,317028,18472314,404532,41745,20824717,2979970,2853959,2209376,1792532,7581257,2086558,1142204,5695811,29434305,29330053,2758683,864934,0,193787,360162,0,219038,339098,33182,0,0,0,0,0,0,0,0,34597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720529,4995007,35354459,11870972,8941088,6233233,4409155,12766552,9617426,6728114,4350029,21441297,21435594,37761519,0,35815284,8129891,8082902,5964883,34765936,24478703,24513848
0,0,0,33861858,292818,0,0,289402,23152851,33499048,33707320,1712161,363302,17426749,0,0,19922221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41674,0,46834,0,0,0,0,826,0,240,0,6577813,12236458,121894144,2456505,2157114,48782867,193783570,194704260,4067948,3542588,3508136,8866525,5942127,6625674,7738473,5767462,40545654,13569573,10247883,6720234,4041536,11813307,8865803,6158525,3975217,20685997,20619287,34390100,0,35436478,8109260,8058429,5967857,34875959,24700495,24678651
0,0,0,0,0,0,0,282872,22472230,32552612,32549064,1661591,322350,17690436,612495,96625,20907272,2854316,2707892,2175227,1768515,7619584,2155952,1149795,5681125,29207893,29164366,3355952,1001157,0,143731,2254501,0,1391959,3209119,112079,0,0,0,0,0,0,0,0,8977,0,44795,0,0,0,0,67,0,255,0,1787,96266,1186284,532716,234407,520646,3253236,3198272,82827,49986,52523,148268,85505,96018,147723,88954,682410,276998,206659,181772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632204,92830,61811,43584,27894,200292,233,35389,103482,401756,841927,91348,27983,0,387,102486,0,64462,138355,6186,0,0,0,0,0,0,0,0,225,0,435,0,0,0,0,15,0,240,0,2943,83054,663967,195281,131583,114574,28986755,22361414,132129,372995,277627,1067950,491757,459507,676543,73038,551919,216450,143795,90828,52910,234354,158108,102061,60990,330507,381306,889527,0,0,0,0,0,0,0,0
