cpu_clk_unhalted.c01,cpu_clk_unhalted.c02,cpu_clk_unhalted.c0_wait,cpu_clk_unhalted.distributed,cpu_clk_unhalted.one_thread_active,cpu_clk_unhalted.pause,cpu_clk_unhalted.pause_inst,cpu_clk_unhalted.ref_distributed,cpu_clk_unhalted.ref_tsc,cpu_clk_unhalted.thread,cpu_clk_unhalted.thread_p,cycle_activity.cycles_l1d_miss,cycle_activity.cycles_l2_miss,cycle_activity.cycles_mem_any,cycle_activity.stalls_l1d_miss,cycle_activity.stalls_l2_miss,cycle_activity.stalls_total,exe_activity.1_ports_util,exe_activity.2_ports_util,exe_activity.3_ports_util,exe_activity.4_ports_util,exe_activity.bound_on_loads,exe_activity.bound_on_stores,exe_activity.exe_bound_0_ports,inst_decoded.decoders,inst_retired.any,inst_retired.any_p,inst_retired.macro_fused,inst_retired.nop,inst_retired.prec_dist,inst_retired.rep_iteration,int_misc.clear_resteer_cycles,int_misc.mba_stalls,int_misc.recovery_cycles,int_misc.unknown_branch_cycles,int_misc.uop_dropping,int_vec_retired.128bit,int_vec_retired.256bit,int_vec_retired.add_128,int_vec_retired.add_256,int_vec_retired.mul_256,int_vec_retired.shuffles,int_vec_retired.vnni_128,int_vec_retired.vnni_256,ld_blocks.address_alias,ld_blocks.no_sr,ld_blocks.store_forward,load_hit_prefetch.swpf,lsd.cycles_active,lsd.cycles_ok,lsd.uops,machine_clears.count,machine_clears.smc,misc2_retired.lfence,misc_retired.lbr_inserts,resource_stalls.sb,resource_stalls.scoreboard,topdown.backend_bound_slots,topdown.bad_spec_slots,topdown.br_mispredict_slots,topdown.memory_bound_slots,topdown.slots,topdown.slots_p,uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
0,0,0,32339870,279950,0,0,278715,22298993,32224129,32192956,1626660,338107,17554626,402314,98824,20693168,2818575,2888714,2536505,2021881,8264670,2045527,1151958,5671979,34298914,34315518,3023654,867190,0,194833,286361,0,195890,345048,33398,0,0,0,0,0,0,0,0,28709,0,44269,0,0,0,0,851,0,339,0,6311364,4177418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923792,20942846,21224759,34967467,0,40518967,9026880,8606257,6190445,37619847,24603271,24558466
0,0,0,32222632,278558,0,0,278712,22309968,32338266,32499762,1615027,302462,18526876,389588,75715,20886147,2993832,2893577,2222811,1779213,7516252,2142602,1142265,5734401,29361223,29075846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,235,0,6856991,12089770,122367636,2370672,1931434,49280199,194481663,194665361,4015047,3532314,3495202,8012233,5192347,5942409,6778818,5042048,35199305,11954502,8975288,6743975,4345183,12704158,9579029,6687401,4326721,21193072,21096579,34908077,0,35767683,8167902,8108410,5993649,34821971,24258450,24300023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2753149,2180508,1755933,7741548,2061425,1156699,5635611,28953194,29006559,2737398,861792,0,193062,332376,0,215301,312425,33532,0,0,0,0,0,0,0,0,26950,0,44032,0,0,0,0,983,0,240,0,6471642,11911396,119610448,2450038,2248321,49195381,195499427,195886521,4024097,3496842,3656227,8748706,5500108,6203333,7240018,5348700,37475771,12726583,8921466,6162883,3980815,11874743,8927678,6208124,4000488,20882591,20954570,35266106,0,36319815,8521719,0,0,0,0,0
0,0,0,33388072,287834,0,0,286216,22764252,32915196,32901565,1530731,245273,17266540,391923,90386,20568426,2817193,2730922,2215874,1786356,7614704,2043714,1133158,5706865,29275774,29262372,2785819,867340,0,193148,330396,0,215886,354308,34452,0,0,0,0,0,0,0,0,22047,0,43567,0,0,0,0,1090,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6022317,3932554,20630466,20774393,34746099,0,35589507,8103061,8058818,5977541,35107864,24394063,24265411
0,0,0,32549053,279836,0,0,273467,21929431,31700806,31730805,1508789,213875,17212815,354625,65660,20413671,2822511,2748090,2225921,1796125,7619497,2105533,1149636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,0,243,0,6454088,12329990,122817963,2480668,1973982,48117929,192076750,192224526,4012324,3513963,3471199,7942994,5151330,5892931,6704209,5019153,35066549,11843019,8967145,6245534,4030239,11867993,8974452,6241077,4030784,20661455,20588649,34894666,0,38907678,8807098,8573493,6229447,37976462,25016572,25185129
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21014376,2852094,2709297,2209830,1959307,8011930,2102260,1134375,5662487,31647655,31607693,3009861,993638,0,193077,300708,0,210836,333117,34589,0,0,0,0,0,0,0,0,23768,0,42792,0,0,0,0,939,0,270,0,6384631,12163177,119613206,2368426,2009119,47685755,195102145,196748638,4035286,3541370,3494286,7964699,5184357,5946395,6783437,5033986,35130664,11881347,8982931,6271310,4368866,12861447,9870552,7043610,4688438,21579671,21883436,54170044,0,0,0,0,0,0,0,0
0,0,0,32641364,281181,0,0,277584,22217001,32230663,32288581,1584936,296611,18292507,409952,79423,21042141,2972162,2888189,2217509,1790725,7569722,2069944,1136400,5703898,29438818,29326494,2766958,867158,0,194944,299194,0,207019,357441,33492,0,0,0,0,0,0,0,0,25996,0,47597,0,0,0,0,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12026832,8959526,6232050,4020803,20982729,20981829,35031520,0,35877976,8091570,8072163,5982683,35088751,24949442,24848126
0,0,0,33918957,292770,0,0,292321,23270081,33572511,33501590,1569489,244156,17507792,394036,46880,20787481,2805860,2733682,2187769,1774460,7220238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45014,0,0,0,0,938,0,240,0,6456760,12307260,120498166,2416751,2154270,48088837,197014070,195733187,4042878,3536189,3521850,8886805,5602642,6278836,7292665,5417947,38046822,12830033,9671143,6228421,4012586,11857196,8946626,6208097,4011441,21012881,21177836,35034379,0,35961773,8124958,8129350,6005804,34999188,24776058,24861644
0,0,0,0,0,0,0,0,0,0,0,0,0,0,806397,207642,21358224,2868589,2738415,2189364,1763601,7616712,2048098,1156505,5658273,29254984,29359867,2771465,867018,0,193498,371088,0,226887,355828,34753,0,0,0,0,0,0,0,0,25247,0,42210,0,0,0,0,810,0,240,0,6528727,12314325,123412300,2688743,2171972,48583759,195421548,196463855,4051523,3547322,3500775,8020438,5201337,5956388,6791508,5040202,35318675,12006549,9064892,6291751,4042342,12023798,9058836,6290032,4068217,21076964,20822349,0,0,0,0,0,0,0,0,0
0,0,0,32521748,281259,0,0,279486,22356302,32338165,32446332,1631210,280763,17583819,393857,70327,20704315,2847171,2762866,2218315,1780828,8038526,2395944,1141421,5601924,31854488,31749635,2986893,993857,0,192394,303028,0,195562,328908,34366,0,0,0,0,0,0,0,0,25972,0,43906,0,0,0,0,6893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342352,3905526,11759286,8843202,6185723,3989401,20860057,20882837,35043708,0,35895460,8852972,8632312,6273129,38167265,25185758,25049500
