cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
1400087,1638432,1876680,1423306,332456,5049583,474955,279986,385089,495459,1496849,2391412,4623
1232562,971052,1633848,1176335,355921,4171319,732484,760536,259132,230536,484745,888874,4244
825680,918953,1379177,1291706,352289,4353729,704778,734156,344957,388282,1312459,898107,3100
1432802,1610263,1595230,1030715,125175,4787628,726249,769308,568513,612972,1583444,2388080,4723
1465864,1161962,1990994,1408382,371349,4141668,507212,454900,204077,322470,1538290,2906792,5772
1326666,1094865,1675124,1177472,342303,4033071,697813,728772,298813,281564,513292,857247,3881
869106,1388368,1610499,1529305,348059,5458228,736153,768534,595114,645754,1603950,860243,3018
1291811,1060754,1361605,760937,124266,3907236,723067,746773,331749,364830,1254779,2364267,5276
1607547,1332272,2000504,1410814,434744,4147613,468794,493131,307075,425400,1284742,2425474,4730
1444752,1855695,1970649,1547807,351111,5532739,725056,757829,548456,513845,820779,1555969,4361
863915,935772,1683652,1468095,457826,4656790,911201,944170,322041,377032,1268602,874961,3134
1300549,882105,1264632,711461,125236,3599710,715826,757777,279795,325441,1275938,2367892,4651
1497518,1991914,2052633,1592572,346149,4839921,268063,280776,547302,647303,1520279,2247928,4862
1272439,1058211,1695501,1202417,345677,4212908,705880,739086,220019,197090,490744,1680257,5172
661170,779538,1561919,1118232,343050,3893445,726072,757791,263082,318640,875068,848131,2787
1531804,1704325,1623640,1124509,236487,5278124,783180,989865,604829,662431,1859869,3117371,4861
1296825,1209630,1728717,1273635,342223,3996661,267527,279652,268088,368535,1338376,2474815,4998
1229083,980653,1618804,1173632,356239,4028611,735230,768561,217636,197468,515921,1593298,4407
881493,1399435,1939542,1474763,357793,5044404,718499,744481,492097,534891,1133058,875218,3103
1071130,1038280,1051168,834440,232290,4845899,719391,760295,413973,461096,1451160,2403538,4038
1508444,1213047,2009235,1416487,350742,3451545,494175,519607,251757,311540,1544531,2982363,5602
1448995,1459266,1824549,1331908,344455,4611179,708119,741677,336301,322577,639462,1653961,4347
785000,1477734,1856993,1411975,342980,4953913,727976,759708,492382,539528,1088930,849415,2860
911631,591463,842254,625659,236897,3906641,720744,742007,243750,287230,1159182,2300102,3755
1363369,1152946,1661933,1232430,230906,3307211,266854,508959,360753,412171,1354273,2431713,4716
1698968,2040868,2335247,1786878,461909,5978889,948861,752546,494238,539083,1150289,2254266,4460
943062,1057945,1681795,1443057,467224,4575119,931639,964074,345489,391966,882115,862409,2995
1046284,818627,1211132,708300,231035,3815490,718878,761383,257499,313779,1276211,2371365,3899
1436863,1897426,2010510,1563798,232878,4531462,270873,519233,581929,621073,1491221,2228910,4372
1283625,1103306,1665706,1171761,341787,3993289,696287,503986,175333,194923,876683,2443801,5200
1026743,1179359,1655523,1217573,345990,4130596,727405,757719,324560,371738,561354,866475,2909
1258301,1903097,1711087,1349475,347973,5648900,935605,962901,671193,711188,1919523,2317005,3827
1317195,1266073,1748595,1272231,232106,3766136,269648,513632,318087,417714,1385239,2477289,5190
1260421,1118826,1637743,1168500,351001,4030930,731433,525332,205697,195097,906300,1600345,4538
