cycle_activity.stalls_l3_miss,machine_clears.memory_ordering,mem_trans_retired.load_latency_gt_128,mem_trans_retired.load_latency_gt_16,mem_trans_retired.load_latency_gt_256,mem_trans_retired.load_latency_gt_32,mem_trans_retired.load_latency_gt_4,mem_trans_retired.load_latency_gt_512,mem_trans_retired.load_latency_gt_64,mem_trans_retired.load_latency_gt_8,mem_trans_retired.store_sample,memory_activity.cycles_l1d_miss,memory_activity.stalls_l1d_miss,memory_activity.stalls_l2_miss,memory_activity.stalls_l3_miss,rtm_retired.aborted,rtm_retired.aborted_events,rtm_retired.aborted_mem,rtm_retired.aborted_memtype,rtm_retired.aborted_unfriendly,rtm_retired.commit,rtm_retired.start,tx_mem.abort_capacity_read,tx_mem.abort_capacity_write,tx_mem.abort_conflict
0,150,0,0,0,0,0,0,0,0,1295004,3706124,2366073,1735958,2628470,0,0,0,0,0,0,0,0,0,0
0,145,0,0,0,0,0,0,0,0,1947536,5475960,3259698,2295851,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,485097,307675,105695,53563,0,0,0,0,0,0,0,0,0,0,0
0,234,0,0,0,0,0,0,0,0,3610943,956305,360728,423536,244830,0,0,0,0,0,0,0,0,0,0
0,944,0,0,0,0,0,0,0,0,1760932,2201843,1074146,517608,101958,0,0,0,0,0,0,0,0,0,0
0,102,0,0,0,0,0,0,0,0,5250531,741201,379529,48630,0,0,0,0,0,0,0,0,0,0,0
0,820,0,0,0,0,0,0,0,0,6896537,1985153,1039534,407664,118673,0,0,0,0,0,0,0,0,0,0
0,822,0,0,0,0,0,0,0,0,10635244,5792061,3440038,2311637,27735,0,0,0,0,0,0,0,0,0,0
0,157,0,0,0,0,0,0,0,0,812009,614273,214845,96867,3887524,0,0,0,0,0,0,0,0,0,0
0,1025,0,0,0,0,0,0,0,0,7028385,8120285,5484174,4647616,490572,0,0,0,0,0,0,0,0,0,0
0,1069,0,0,0,0,0,0,0,0,7450276,14078617,9797454,8560281,3389,0,0,0,0,0,0,0,0,0,0
0,292,0,0,0,0,0,0,0,0,4584379,5000495,3428211,2824561,3844,0,0,0,0,0,0,0,0,0,0
0,340,0,0,0,0,0,0,0,0,2611020,963840,410851,46257,0,0,0,0,0,0,0,0,0,0,0
0,352,0,0,0,0,0,0,0,0,2594262,983881,428503,54119,1842,0,0,0,0,0,0,0,0,0,0
0,317,0,0,0,0,0,0,0,0,2603579,1005962,440230,67836,3647,0,0,0,0,0,0,0,0,0,0
0,302,0,0,0,0,0,0,0,0,3181687,1006247,429201,62226,0,0,0,0,0,0,0,0,0,0,0
0,211,0,0,0,0,0,0,0,0,2587089,1088721,492462,107887,0,0,0,0,0,0,0,0,0,0,0
0,327,0,0,0,0,0,0,0,0,2593387,987223,408497,31913,0,0,0,0,0,0,0,0,0,0,0
0,334,0,0,0,0,0,0,0,0,2586057,1022036,430595,61379,0,0,0,0,0,0,0,0,0,0,0
0,291,0,0,0,0,0,0,0,0,2619917,935077,413854,46016,0,0,0,0,0,0,0,0,0,0,0
0,270,0,0,0,0,0,0,0,0,3140119,1019203,431337,67101,0,0,0,0,0,0,0,0,0,0,0
0,421,0,0,0,0,0,0,0,0,2592627,1082524,478828,63534,1783,0,0,0,0,0,0,0,0,0,0
0,282,0,0,0,0,0,0,0,0,2600981,1066753,476055,73257,0,0,0,0,0,0,0,0,0,0,0
0,398,0,0,0,0,0,0,0,0,2595975,1069131,487090,115296,0,0,0,0,0,0,0,0,0,0,0
0,344,0,0,0,0,0,0,0,0,2605256,1083929,502977,131753,0,0,0,0,0,0,0,0,0,0,0
0,355,0,0,0,0,0,0,0,0,2603935,970411,413432,71914,0,0,0,0,0,0,0,0,0,0,0
0,374,0,0,0,0,0,0,0,0,2618100,1075128,468798,84439,0,0,0,0,0,0,0,0,0,0,0
0,396,0,0,0,0,0,0,0,0,2620731,943843,400005,41650,2043,0,0,0,0,0,0,0,0,0,0
0,390,0,0,0,0,0,0,0,0,2578308,973152,408846,46756,0,0,0,0,0,0,0,0,0,0,0
0,302,0,0,0,0,0,0,0,0,2622476,953975,408769,35453,0,0,0,0,0,0,0,0,0,0,0
0,327,0,0,0,0,0,0,0,0,3085768,1035649,449248,74459,0,0,0,0,0,0,0,0,0,0,0
0,274,0,0,0,0,0,0,0,0,2629429,1068328,476813,71125,0,0,0,0,0,0,0,0,0,0,0
0,229,0,0,0,0,0,0,0,0,2588238,901031,373528,13485,0,0,0,0,0,0,0,0,0,0,0
0,256,0,0,0,0,0,0,0,0,2582307,1072398,493576,116186,0,0,0,0,0,0,0,0,0,0,0
0,227,0,0,0,0,0,0,0,0,3398656,1069196,472852,89228,0,0,0,0,0,0,0,0,0,0,0
