sample,epi_delta,runtime_delta,busy_fraction
126,14750,113,130.530973
127,14536,109,133.357798
128,16151,120,134.591667
129,14522,110,132.018182
130,14412,104,138.576923
131,15474,104,148.788462
132,13587,105,129.400000
133,14113,110,128.300000
134,13677,109,125.477064
135,14141,106,133.405660
136,13039,105,124.180952
137,13673,106,128.990566
138,15164,112,135.392857
139,14431,107,134.869159
140,14547,111,131.054054
141,14352,107,134.130841
142,15176,124,122.387097
143,15549,103,150.961165
144,13539,109,124.211009
145,14483,105,137.933333
146,14335,107,133.971963
147,14897,113,131.831858
148,13865,109,127.201835
149,13803,108,127.805556
150,14408,104,138.538462
151,12737,108,117.935185
152,15048,117,128.615385
153,14941,107,139.635514
154,13709,104,131.817308
155,13682,116,117.948276
156,15035,100,150.350000
157,15630,112,139.553571
158,13684,108,126.703704
159,15175,116,130.818966
160,14564,107,136.112150
161,15311,113,135.495575
162,14228,112,127.035714
163,14279,108,132.212963
164,13947,106,131.575472
165,14534,111,130.936937
166,14116,109,129.504587
167,13440,105,128.000000
168,13705,113,121.283186
169,14553,107,136.009346
170,15791,117,134.965812
171,14151,106,133.500000
172,13805,108,127.824074
173,15589,107,145.691589
174,14172,115,123.234783
175,15300,108,141.666667
176,14129,104,135.855769
177,14642,116,126.224138
178,15928,126,126.412698
179,17841,147,121.367347
180,18911,132,143.265152
181,14618,116,126.017241
182,13697,109,125.660550
183,13649,105,129.990476
184,15512,110,141.018182
185,14233,115,123.765217
186,13983,103,135.757282
187,15328,120,127.733333
188,14612,106,137.849057
189,14119,106,133.198113
190,14155,107,132.289720
191,14374,119,120.789916
192,15211,107,142.158879
193,14824,105,141.180952
194,13391,108,123.990741
195,14175,110,128.863636
196,13844,113,122.513274
197,14903,110,135.481818
198,14022,108,129.833333
199,14109,111,127.108108
200,13984,105,133.180952
201,14586,110,132.600000
202,14858,110,135.072727
203,15175,110,137.954545
204,13495,118,114.364407
205,14668,102,143.803922
206,14480,113,128.141593
207,14883,101,147.356436
208,14356,106,135.433962
209,13861,105,132.009524
210,13240,118,112.203390
211,15522,106,146.433962
212,13399,103,130.087379
213,13030,105,124.095238
214,14555,105,138.619048
215,14694,112,131.196429
216,13698,104,131.711538
217,15203,109,139.477064
218,13042,108,120.759259
219,15471,121,127.859504
220,16825,119,141.386555
221,14750,112,131.696429
222,15712,107,146.841121
223,14631,105,139.342857
224,14748,111,132.864865
225,13943,106,131.537736
226,13040,100,130.400000
227,13641,105,129.914286
228,13173,104,126.663462
229,14241,116,122.767241
230,14289,106,134.801887
231,14130,108,130.833333
232,14273,108,132.157407
233,14373,108,133.083333
234,14854,111,133.819820
235,14194,105,135.180952
236,13751,107,128.514019
237,13739,111,123.774775
238,15334,106,144.660377
239,15328,120,127.733333
240,14974,106,141.264151
241,14029,116,120.939655
242,14923,109,136.908257
243,13292,107,124.224299
244,14538,103,141.145631
245,13205,107,123.411215
246,14215,104,136.682692
247,14201,119,119.336134
248,14999,103,145.621359
249,13863,107,129.560748
250,13769,101,136.326733
251,14248,131,108.763359
252,17404,110,158.218182
253,14705,108,136.157407
254,14428,107,134.841121
255,14335,105,136.523810
256,14496,114,127.157895
257,15192,110,138.109091
258,13581,114,119.131579
259,13636,104,131.115385
260,13945,105,132.809524
261,12897,106,121.669811
262,13687,103,132.883495
263,14014,107,130.971963
264,14611,109,134.045872
265,15083,112,134.669643
266,15419,116,132.922414
267,13537,107,126.514019
268,14119,101,139.792079
269,14654,103,142.271845
270,13228,110,120.254545
271,15082,114,132.298246
272,15508,141,109.985816
273,20269,132,153.553030
274,16599,146,113.691781
275,18710,125,149.680000
276,14515,113,128.451327
277,15170,112,135.446429
278,13387,101,132.544554
279,13732,113,121.522124
280,14710,108,136.203704
281,14837,106,139.971698
282,13636,101,135.009901
283,14292,116,123.206897
284,15722,106,148.320755
285,13728,109,125.944954
286,15370,123,124.959350
287,15186,113,134.389381
288,13634,112,121.732143
289,14924,108,138.185185
290,13782,105,131.257143
291,14004,107,130.878505
292,13964,112,124.678571
293,14634,114,128.368421
294,14812,106,139.735849
295,16474,126,130.746032
296,14185,108,131.342593
297,14672,105,139.733333
298,14162,111,127.585586
299,16509,121,136.438017
300,14494,110,131.763636
301,17616,138,127.652174
302,16193,115,140.808696
303,13857,114,121.552632
304,14457,102,141.735294
305,14046,111,126.540541
306,13739,100,137.390000
307,13101,107,122.439252
308,14282,108,132.240741
309,14279,107,133.448598
310,15729,115,136.773913
311,14086,111,126.900901
312,14981,104,144.048077
313,14959,116,128.956897
314,15315,113,135.530973
315,14118,109,129.522936
316,14005,107,130.887850
317,13656,104,131.307692
318,14918,113,132.017699
319,13713,117,117.205128
320,15987,111,144.027027
321,13491,107,126.084112
322,13873,115,120.634783
323,14598,110,132.709091
324,15164,110,137.854545
325,14388,107,134.467290
326,14427,101,142.841584
327,13839,104,133.067308
328,14176,107,132.485981
329,14724,109,135.082569
330,14484,105,137.942857
331,13243,105,126.123810
332,13795,119,115.924370
333,17157,113,151.831858
334,14472,112,129.214286
335,13471,107,125.897196
336,14332,113,126.831858
337,14482,111,130.468468
338,13903,107,129.934579
339,14140,109,129.724771
340,14497,108,134.231481
341,14333,105,136.504762
342,14154,121,116.975207
343,15705,99,158.636364
344,14182,109,130.110092
345,14137,109,129.697248
346,13961,105,132.961905
347,15331,111,138.117117
348,14865,107,138.925234
349,14166,114,124.263158
350,14011,103,136.029126
351,13324,102,130.627451
352,13906,111,125.279279
353,14040,106,132.452830
354,13545,108,125.416667
355,13900,111,125.225225
356,14361,112,128.223214
357,16438,118,139.305085
358,15089,111,135.936937
359,14855,108,137.546296
360,16686,125,133.488000
361,15225,115,132.391304
362,13469,106,127.066038
363,14343,108,132.805556
364,15950,113,141.150442
365,15068,130,115.907692
366,16210,115,140.956522
367,15415,115,134.043478
368,13811,122,113.204918
369,15990,117,136.666667
370,15648,109,143.559633
371,14279,102,139.990196
372,13876,115,120.660870
373,15058,102,147.627451
374,15038,122,123.262295
375,13610,102,133.431373
376,14483,114,127.043860
377,13940,99,140.808081
378,13910,104,133.750000
379,14633,108,135.490741
380,14008,106,132.150943
381,13789,106,130.084906
382,13766,106,129.867925
383,14446,117,123.470085
384,14181,108,131.305556
385,13690,104,131.634615
386,15576,120,129.800000
387,14188,105,135.123810
388,14191,103,137.776699
389,14098,114,123.666667
390,14395,104,138.413462
391,14364,108,133.000000
392,14528,113,128.566372
393,14693,107,137.317757
394,14246,109,130.697248
395,13956,107,130.429907
396,16037,117,137.068376
397,14240,109,130.642202
398,13158,103,127.747573
399,13290,109,121.926606
400,14546,108,134.685185
401,14008,106,132.150943
402,14908,106,140.641509
403,15097,109,138.504587
404,14372,105,136.876190
405,13695,102,134.264706
406,14461,114,126.850877
407,14801,104,142.317308
408,13502,107,126.186916
409,14135,104,135.913462
410,13665,109,125.366972
411,14831,114,130.096491
412,15609,121,129.000000
413,14063,105,133.933333
414,14524,122,119.049180
415,15311,119,128.663866
416,14425,99,145.707071
417,14314,107,133.775701
418,14090,104,135.480769
419,14739,115,128.165217
420,15205,107,142.102804
421,14176,109,130.055046
422,14578,113,129.008850
423,14493,103,140.708738
424,13833,107,129.280374
425,14631,105,139.342857
426,14224,104,136.769231
427,13163,104,126.567308
428,15113,111,136.153153
429,13034,121,107.719008
430,15191,102,148.931373
431,14566,110,132.418182
432,13664,112,122.000000
433,14070,110,127.909091
434,14673,104,141.086538
435,13958,103,135.514563
436,14652,114,128.526316
437,14280,102,140.000000
438,13670,105,130.190476
439,14262,115,124.017391
440,14484,99,146.303030
441,14082,106,132.849057
442,14773,111,133.090090
443,14862,119,124.890756
444,14781,101,146.346535
445,13355,106,125.990566
446,13895,113,122.964602
447,13691,105,130.390476
448,14117,113,124.929204
449,13895,113,122.964602
450,15933,104,153.201923
451,14244,108,131.888889
452,14449,109,132.559633
453,15226,112,135.946429
454,14621,108,135.379630
455,14548,105,138.552381
456,14591,117,124.709402
457,15471,125,123.768000
458,17189,109,157.697248
459,13568,104,130.461538
460,13717,107,128.196262
461,13860,111,124.864865
462,16279,129,126.193798
463,14851,112,132.598214
464,15192,123,123.512195
465,15089,102,147.931373
466,14426,130,110.969231
467,17200,106,162.264151
468,15076,112,134.607143
469,14904,119,125.243697
470,16500,120,137.500000
471,13476,99,136.121212
472,14357,110,130.518182
473,15963,109,146.449541
474,13373,108,123.824074
475,14740,110,134.000000
476,14916,115,129.704348
477,15182,117,129.760684
478,13774,121,113.834711
479,16452,113,145.592920
480,15897,118,134.720339
481,14511,120,120.925000
482,15899,110,144.536364
483,15989,142,112.598592
484,18307,115,159.191304
485,15125,108,140.046296
486,14769,111,133.054054
487,13929,104,133.932692
488,13641,103,132.436893
489,13766,108,127.462963
490,13992,101,138.534653
491,13832,108,128.074074
492,13936,106,131.471698
493,14917,113,132.008850
494,15898,114,139.456140
495,13969,109,128.155963
496,16600,126,131.746032
497,13899,100,138.990000
498,14889,112,132.937500
499,14350,104,137.980769
500,15131,104,145.490385
