sample,epi_delta,runtime_delta,busy_fraction
282,16969,110,154.263636
283,15570,113,137.787611
284,15736,108,145.703704
285,15625,125,125.000000
286,18994,123,154.422764
287,15011,99,151.626263
288,15831,110,143.918182
289,15548,107,145.308411
290,16242,113,143.734513
291,15754,106,148.622642
292,16220,115,141.043478
293,15722,108,145.574074
294,16018,108,148.314815
295,15994,112,142.803571
296,16010,111,144.234234
297,15684,108,145.222222
298,15678,109,143.834862
299,14631,99,147.787879
300,15432,113,136.566372
301,15665,102,153.578431
302,15190,110,138.090909
303,16217,109,148.779817
304,15103,105,143.838095
305,14587,110,132.609091
306,15391,103,149.427184
307,16243,107,151.803738
308,15988,112,142.750000
309,16002,113,141.610619
310,17138,112,153.017857
311,15752,121,130.181818
312,16115,103,156.456311
313,15804,107,147.700935
314,15264,108,141.333333
315,16291,112,145.455357
316,15656,108,144.962963
317,15538,107,145.214953
318,15469,117,132.213675
319,16991,114,149.043860
320,16411,107,153.373832
321,16139,109,148.064220
322,15080,109,138.348624
323,14960,102,146.666667
324,15454,114,135.561404
325,15694,105,149.466667
326,15954,109,146.366972
327,15497,109,142.174312
328,16737,117,143.051282
329,17442,119,146.571429
330,14968,106,141.207547
331,15467,103,150.165049
332,15130,106,142.735849
333,15106,107,141.177570
334,16051,109,147.256881
335,15233,109,139.752294
336,15715,104,151.105769
337,16516,112,147.464286
338,15567,104,149.682692
339,14302,110,130.018182
340,15827,107,147.915888
341,16675,109,152.981651
342,15042,112,134.303571
343,16332,109,149.834862
344,15390,108,142.500000
345,15810,107,147.757009
346,15084,110,137.127273
347,16663,112,148.776786
348,16188,115,140.765217
349,15725,104,151.201923
350,15724,109,144.256881
351,15807,111,142.405405
352,16770,107,156.728972
353,15409,106,145.367925
354,16188,109,148.513761
355,15455,115,134.391304
356,15775,108,146.064815
357,16242,110,147.654545
358,16230,104,156.057692
359,15075,104,144.951923
360,16302,105,155.257143
361,15660,106,147.735849
362,14797,107,138.289720
363,16113,111,145.162162
364,17797,129,137.961240
365,17644,118,149.525424
366,19699,129,152.705426
367,16308,113,144.318584
368,16177,109,148.412844
369,16211,104,155.875000
370,15690,105,149.428571
371,15349,107,143.448598
372,15376,106,145.056604
373,14890,104,143.173077
374,17605,122,144.303279
375,15468,110,140.618182
376,15724,102,154.156863
377,15665,108,145.046296
378,18171,126,144.214286
379,16356,117,139.794872
380,15149,99,153.020202
381,16252,107,151.887850
382,14709,115,127.904348
383,16886,116,145.568966
384,15622,104,150.211538
385,15350,105,146.190476
386,15532,110,141.200000
387,16009,106,151.028302
388,14440,114,126.666667
389,16058,108,148.685185
390,16171,123,131.471545
391,16301,105,155.247619
392,17349,125,138.792000
393,14601,110,132.736364
394,15632,107,146.093458
395,14569,101,144.247525
396,14752,107,137.869159
397,14880,107,139.065421
398,14390,117,122.991453
399,16289,105,155.133333
400,15806,118,133.949153
401,17038,130,131.061538
402,17044,111,153.549550
403,15878,111,143.045045
404,15007,103,145.699029
405,15047,107,140.626168
406,14984,109,137.467890
407,15407,109,141.348624
408,15487,109,142.082569
409,14833,106,139.933962
410,16696,128,130.437500
411,16629,105,158.371429
412,14282,107,133.476636
413,14964,105,142.514286
414,15986,106,150.811321
415,13678,106,129.037736
416,15698,112,140.160714
417,15853,107,148.158879
418,15216,121,125.752066
419,15463,102,151.598039
420,17367,121,143.528926
421,14365,112,128.258929
422,15596,99,157.535354
423,15196,113,134.477876
424,15549,106,146.688679
425,15386,109,141.155963
426,14865,105,141.571429
427,15422,110,140.200000
428,15282,112,136.446429
429,15842,106,149.452830
430,14244,108,131.888889
431,15527,106,146.481132
432,15229,109,139.715596
433,14187,110,128.972727
434,16226,104,156.019231
435,15412,109,141.394495
436,14731,104,141.644231
437,16457,116,141.870690
438,14816,109,135.926606
439,16242,121,134.231405
440,14814,104,142.442308
441,15008,103,145.708738
442,15858,106,149.603774
443,16458,106,155.264151
444,17985,127,141.614173
445,13979,100,139.790000
446,14974,115,130.208696
447,16584,104,159.461538
448,15350,112,137.053571
449,15412,107,144.037383
450,15248,107,142.504673
451,15718,109,144.201835
452,15402,117,131.641026
453,16165,105,153.952381
454,15673,107,146.476636
455,14859,106,140.179245
456,15378,117,131.435897
457,15912,107,148.710280
458,15931,127,125.440945
459,17806,119,149.630252
460,17433,116,150.284483
461,17081,114,149.833333
462,15870,107,148.317757
463,15985,112,142.723214
464,14825,111,133.558559
465,16581,107,154.962617
466,15178,112,135.517857
467,16009,114,140.429825
468,16102,110,146.381818
469,15417,110,140.154545
470,16060,127,126.456693
471,19414,117,165.931624
472,16475,113,145.796460
473,15693,112,140.116071
474,15580,105,148.380952
475,16148,110,146.800000
476,15243,109,139.844037
477,15785,115,137.260870
478,17047,114,149.535088
479,15281,107,142.813084
480,14943,110,135.845455
481,16475,103,159.951456
482,15166,116,130.741379
483,16349,112,145.973214
484,15516,100,155.160000
485,15701,111,141.450450
486,15220,109,139.633028
487,16772,114,147.122807
488,15297,107,142.962617
489,15095,104,145.144231
490,15303,108,141.694444
491,15062,110,136.927273
492,14859,119,124.865546
493,16782,100,167.820000
494,15664,112,139.857143
495,15736,117,134.495726
496,17301,108,160.194444
497,16235,115,141.173913
498,17634,126,139.952381
499,15076,110,137.054545
500,15588,124,125.709677
