sample,epi_delta,runtime_delta,busy_fraction
407,19442,109,178.366972
408,20184,105,192.228571
409,17442,109,160.018349
410,22823,128,178.304688
411,23422,116,201.913793
412,21233,123,172.626016
413,19749,107,184.570093
414,18941,115,164.704348
415,21029,111,189.450450
416,19397,108,179.601852
417,19365,106,182.688679
418,18994,105,180.895238
419,20275,107,189.485981
420,18273,111,164.621622
421,20621,113,182.486726
422,19807,113,175.283186
423,19742,110,179.472727
424,20732,113,183.469027
425,20230,108,187.314815
426,18881,110,171.645455
427,20860,105,198.666667
428,21127,121,174.603306
429,17750,108,164.351852
430,21101,113,186.734513
431,19628,103,190.563107
432,17891,103,173.699029
433,18944,105,180.419048
434,20052,108,185.666667
435,18774,109,172.238532
436,19261,107,180.009346
437,19404,120,161.700000
438,21401,110,194.554545
439,20948,113,185.380531
440,21270,126,168.809524
441,21796,118,184.711864
442,22999,134,171.634328
443,20908,110,190.072727
444,19635,101,194.405941
445,19495,106,183.915094
446,18484,107,172.747664
447,20008,110,181.890909
448,23002,114,201.771930
449,20226,102,198.294118
450,18829,109,172.743119
451,20116,115,174.921739
452,18961,103,184.087379
453,19653,108,181.972222
454,20208,112,180.428571
455,20049,124,161.685484
456,21496,117,183.726496
457,20772,110,188.836364
458,20003,102,196.107843
459,18668,107,174.467290
460,19762,121,163.322314
461,23787,130,182.976923
462,21462,110,195.109091
463,18975,111,170.945946
464,21038,109,193.009174
465,20143,114,176.692982
466,19374,111,174.540541
467,18498,106,174.509434
468,20751,112,185.276786
469,18653,110,169.572727
470,19752,104,189.923077
471,20020,104,192.500000
472,17584,105,167.466667
473,19768,125,158.144000
474,21955,104,211.105769
475,20230,111,182.252252
476,18199,102,178.421569
477,19507,106,184.028302
478,20068,111,180.792793
479,19761,115,171.834783
480,19477,108,180.342593
481,20220,108,187.222222
482,20442,129,158.465116
483,20336,109,186.568807
484,21118,112,188.553571
485,20123,102,197.284314
486,19530,111,175.945946
487,19054,102,186.803922
488,19817,117,169.376068
489,19884,103,193.048544
490,18306,105,174.342857
491,19102,107,178.523364
492,20791,114,182.377193
493,21790,120,181.583333
494,19868,105,189.219048
495,18635,111,167.882883
496,19734,110,179.400000
497,21060,113,186.371681
498,21210,108,196.388889
499,17867,113,158.115044
500,20840,109,191.192661
