br_inst_retired.cond_taken
90587
85904
89311
92538
89370
90762
85759
90583
86359
90015
91565
89965
92326
89889
89987
89282
92208
90071
91511
87323
89237
90287
90903
91567
92856
87550
85067
91087
92564
90739
93293
93173
89526
89881
85989
92518
92167
88657
90156
86671
91197
86573
92808
89078
91971
93028
92141
92093
91300
87711
89963
90646
88748
92296
89144
88713
88475
89712
85999
89695
91659
90765
88808
90948
87713
86332
89039
86143
93136
91864
91283
91045
90706
87165
88187
92476
92323
89736
90575
92875
90001
93377
88024
87848
88331
85780
91920
89937
92565
89886
86607
88507
93499
86945
91701
85412
87010
89580
87352
89464
88081
88817
91870
92021
86674
92829
89056
93204
87632
92252
89175
84735
91665
92412
86379
91068
88705
87096
85456
87736
92805
92849
90409
89704
89234
88212
86179
92820
91281
88368
87467
90083
88309
90299
91138
90429
91333
85619
91632
88802
88697
93515
92972
92875
89085
93588
88559
88330
91495
88930
90543
91633
88191
88389
87909
91873
87558
91151
88450
92361
91632
87515
89771
93382
92779
86909
88973
89173
91988
85695
85337
90173
85309
89505
89973
87672
86746
92025
89190
91114
87331
89646
86114
88294
86258
87174
86212
88231
93054
87306
87577
88989
87814
86555
89349
89142
91948
92366
89279
89810
85964
88702
89638
86551
88097
88532
89785
92198
87943
87177
87971
87594
84918
92632
85742
86407
91189
89569
90884
90174
89847
90490
89778
90423
93383
88050
92277
91200
92022
92266
87903
92642
91643
90679
90480
88703
90185
93257
88552
87914
93120
91313
90255
90675
88242
91795
87426
92026
91264
93479
91761
88432
90033
92543
87314
92988
92357
90053
88063
87966
88385
86972
88069
91045
90242
88070
88450
90076
93510
92749
91784
87893
88762
93424
90626
85689
92271
88527
87672
87903
86591
86653
92221
91121
86365
88299
93433
88470
90609
89181
89621
90986
93469
91761
91703
88802
90872
85815
85701
88542
87255
90633
88991
90188
90743
91986
89969
88597
92774
90650
91451
89076
86243
91505
93065
91654
87343
86731
90561
90703
91190
90183
86143
87185
91142
86676
86602
92544
86443
91108
93193
92929
90034
91782
93465
91152
88343
92383
92966
89678
89006
86325
86150
88515
86703
91476
91401
88859
91497
89958
90793
88681
92876
88326
85705
91450
86603
92533
89265
86029
85158
90411
86398
91451
92284
89925
88290
92300
93240
88494
92979
93517
90566
89730
88648
91079
90678
91527
89630
88435
89282
87287
86595
91769
88274
85501
89446
90362
89269
87715
90697
91204
93383
91122
91418
90242
88165
92520
90802
90685
88983
87107
87744
92582
90253
93102
90868
90634
90537
92101
93591
88297
92799
88253
86605
87199
88547
91338
87418
93111
87550
88414
92657
89994
89312
92792
89944
86879
84999
90489
93010
91817
88314
85342
85800
88098
90034
93492
91116
92848
88887
92543
92716
92366
86996
87443
91494
91870
88828
90086
87769
88882
85829
88181
91176
91068
88924
89703
87356
89000
90798
87126
89903
86769
91097
89936
91599
92695
89346
92166
89612
86965
88403
92149
85805
89385
85919
93567
90254
90958
88045
91534
87776
90982
85847
92248
85822
91253
91946
90556
86730
88381
89658
88357
89813
89944
87582
86078
91391
87858
92258
87737
92561
90865
91417
92273
90071
88239
92129
90842
91731
90116
92176
91665
91836
90772
91705
89333
88688
91093
92340
89968
89019
89990
90395
87974
88733
86845
92991
90498
92507
91877
87947
92769
91406
90380
89592
88623
93039
89102
91436
88785
91718
93207
91472
88929
88340
86024
92068
90865
93359
88392
93220
92531
86883
87828
91729
91309
87834
87192
91682
90147
92876
87952
87932
89323
87581
86615
90598
86392
87640
87286
91517
90406
93116
93000
92353
92750
91911
89004
89456
89285
89882
86551
86696
88194
85835
93366
88021
86902
90273
88608
91319
87449
87951
91547
88776
88659
88609
92189
90928
92321
89910
91276
93397
87056
85738
90045
90151
89080
91666
92209
88594
90333
89569
87031
92815
88069
93565
91962
88995
91584
88797
90308
88585
91821
92854
91171
88664
88940
85844
88295
86696
91170
85742
89509
91385
88766
91413
85806
86447
91142
85618
87337
90953
90170
91186
89185
86264
87558
86055
88907
86596
92212
88918
86976
91816
88013
88715
92061
91176
91807
89790
88222
92050
92156
89780
88077
84938
91483
86598
85885
90008
91333
88226
87924
89721
92478
89895
87875
89852
90432
90226
91307
89377
91810
90690
89657
88827
93249
91691
88724
89829
93360
88413
92486
90109
92453
89726
91542
93508
89855
89656
87993
89562
88685
87252
87166
88669
90391
93326
90438
87112
89037
87250
88961
92702
90068
90617
92830
85694
86763
88507
90524
92881
89848
87659
90342
87737
88958
91253
88958
85765
91457
87882
86632
88782
87394
89966
90112
87593
88593
91052
92822
89755
92520
92985
90607
88879
90301
90618
92693
86367
86674
90303
88348
89701
89175
89913
86654
92059
90815
85498
90739
89256
87061
91501
92980
87793
86827
91522
89953
92993
87818
90397
86193
91499
86166
91010
88936
88585
87673
92087
91313
89013
91192
86020
89346
89259
92162
90404
85149
89595
92174
88297
89407
89523
87817
92742
86578
86808
91663
86064
86856
86326
87849
91872
88659
93416
91383
87342
92405
91098
93576
90041
89397
92811
88069
88683
86360
90638
91688
92605
89451
93219
88594
91188
92518
92143
91566
92925
85822
89257
88210
88880
92796
88315
89135
86472
90979
93321
90999
88487
88092
90150
84818
90194
93328
90310
90612
93200
92850
87242
88850
92532
90100
90299
88102
93212
89991
84777
92221
87665
90113
91559
87091
90335
85357
88895
85473
85806
85777
92043
91163
89363
92452
90450
88606
90827
87087
89896
90152
87235
92675
92556
88319
93367
88482
89787
87582
89369
91770
91232
85919
85091
91478
88944
86313
85298
87333
91349
93178
92291
85978
92053
85780
86527
91537
88575
93212
91008
91091
90146
88853
93427
85600
88166
93088
90567
92150
90769
89522
89888
90702
92785
86471
89765
91617
89515
92920
90795
92229
87307
88664
86645
87367
91452
86307
91817
90812
86956
86949
90465
86301
91840
90540
86807
89505
88878
87465
85911
88667
93410
91345
88201
90835
93545
88291
91524
86083
88800
85846
91403
88484
90470
87561
93362
92957
86253
91241
92776
91013
92942
90602
90272
92273
86377
93408
92129
92205
92827
91430
87984
91306
89431
92113
88783
92746
91307
85425
87300
88673
86956
88361
89345
89588
87256
89061
88667
93277
90964
87027
87624
90013
88669
87819
85951
92054
89636
91600
89628
86681
86698
87382
89367
91424
91171
91308
91324
