br_inst_retired.near_taken
236883
232061
226545
222620
227651
234201
233304
234939
220175
233468
218430
236968
232645
239586
222788
223381
221960
218607
229182
218675
238116
225220
220890
231830
225664
239914
225783
229203
228085
232717
228120
222254
228334
235370
230471
225223
226884
235696
226522
236927
220229
235615
224557
230007
221798
235596
222675
232959
221732
238276
221040
240404
221269
236383
222364
225055
225392
228706
222831
220025
226888
230436
227642
238000
224326
228188
222105
238342
238489
227169
229071
225943
229260
218652
221525
236963
221611
233054
226723
239419
239464
235690
234139
225841
222541
233388
239130
228325
240564
222468
220759
238235
220707
221452
237652
224385
233608
223635
229144
232224
226016
235574
224583
226039
235333
220448
222135
221062
224547
234442
225987
227393
233058
228375
228471
224721
219297
226286
221904
232246
222020
218973
236369
227100
225391
239037
228299
218597
237359
223094
219967
219794
219711
223116
233895
226558
223849
220699
221781
238437
225910
232644
219878
225329
224049
227758
221245
222217
236590
227458
230557
220102
228710
235987
222362
231327
223238
238005
224638
237903
227511
233023
229958
231074
231873
221031
231800
222820
224675
225452
226998
222414
235422
229429
228811
231298
238287
235551
239991
236710
234032
240494
227663
239988
228116
239342
236689
235996
233394
234651
240943
231576
237434
237156
233001
239877
235947
230314
234423
237948
224312
238630
234257
234610
231919
227948
239441
229153
236935
229727
229852
231492
232865
234720
233742
224433
232479
229927
238924
229787
226819
220912
227368
228795
220133
240450
220387
221669
220389
222007
232729
235277
239065
238726
234768
232565
225186
240003
232246
231064
221428
228386
230976
225807
235082
231246
228775
235961
237755
229187
230886
234341
224390
229334
229612
236299
230367
230613
239946
235644
230986
223728
234138
223375
233036
231267
226514
232071
220583
221164
234795
232904
230263
239272
226514
239599
235774
229606
235264
229670
235888
227826
231559
232910
234499
233926
239279
226096
233077
236035
222211
231048
238492
235170
229943
236714
235094
224420
227884
231353
226400
229264
233971
229555
234317
221192
230347
233028
231148
239859
238328
239524
238732
233169
234005
230121
234374
237019
237276
237494
232078
229432
236163
235485
236819
229607
230473
233518
240391
233366
237712
234597
234565
237751
239488
240472
232277
237235
241004
235457
228112
235323
228827
240101
222219
232745
226168
226304
233354
231745
228642
239785
240792
237572
229091
225128
218724
225143
240802
235494
227747
235542
225609
230423
232688
229132
230205
231188
223066
240637
222519
238125
224480
231355
237740
224504
234996
226685
231637
223030
224969
219899
227706
232725
229524
232733
225300
230249
234864
230045
219621
236119
229657
234177
235957
231251
238024
232227
224317
240800
227698
220671
223309
218914
234842
221239
234408
225386
238134
230539
230453
237323
230987
222399
232717
227412
225004
232015
230564
226994
235199
228319
229331
230360
223887
236267
236639
230175
227550
230101
223120
226730
238983
238785
240164
233939
234496
227809
230526
224975
232033
236503
224705
230937
240608
223495
237148
230553
238114
228493
230355
231842
236353
232405
234642
230785
239225
224355
226469
227977
236300
230918
236581
228834
236754
222791
238902
229484
234531
233944
240763
233873
230860
225772
241252
234227
228013
235617
236581
238746
228215
236459
232114
239477
236671
220804
239097
240267
237905
236645
227621
232144
238926
240630
235195
229419
235384
233928
227497
235480
228632
238770
241044
235103
234851
227601
235330
227906
237355
239571
229557
233002
240519
235768
224503
225822
230618
230767
234313
236405
231776
231105
230523
235470
229401
235816
232061
236750
239191
230284
235527
219482
219695
228934
227105
240341
223181
221733
231348
229969
220008
229050
235063
234848
232477
224566
235027
238021
240888
236775
229918
230636
221731
234357
230887
223909
232417
236503
218476
225740
239613
236541
225474
230486
234268
234772
228927
236305
225724
239699
225270
231580
223526
230996
232678
223996
235145
230870
233113
234294
226962
237009
228127
223570
237154
230236
230481
225327
229288
223843
232272
229128
230605
233598
238642
236486
239088
236056
235155
234517
238582
219290
235498
235292
234439
230365
234540
225121
238271
230120
238433
239530
227448
233457
237919
239420
233508
224822
235319
223234
238090
239114
226340
236970
241273
237355
228837
239346
231173
236363
228027
238640
236092
239398
234430
228836
230222
233913
229820
240503
238197
230684
230118
230824
230883
237354
235179
231213
235178
231853
232220
235740
241216
233411
236800
231678
236316
236132
223139
235696
228271
234618
224762
227629
233636
237518
224561
232485
235700
241027
238461
236591
220748
224514
223931
225735
229395
235132
236387
229935
229872
229635
235664
228289
239914
224666
219753
238157
236519
229387
232878
233366
228683
234153
236746
233706
235692
239188
237351
236179
236271
233743
225729
230267
224033
234987
224916
230264
224608
235136
241151
233670
228096
239937
234966
224814
240680
239181
231085
231242
234064
230136
233736
232346
236617
223421
240638
224123
226744
230962
228795
230116
237869
225288
226606
224098
230488
222466
236237
219403
224356
218734
222774
226450
229812
235658
233862
231007
230046
239043
236091
234708
235510
234270
229757
230191
237879
232191
228089
229944
237428
234255
236247
227819
235077
228549
230180
229720
230349
225098
226173
239376
226284
241068
230328
238020
233506
228739
223474
239267
224401
230715
226533
231983
226889
233923
239849
239708
234463
235126
221116
232969
227827
234024
235400
226890
221329
219151
231177
240385
237907
233764
235387
229589
220255
222716
229195
240247
228059
241198
235400
222948
237322
232353
225816
230252
225491
235044
227804
231528
234760
239797
227106
226024
236381
232500
236429
231820
229384
229987
231916
230187
231894
239428
237039
224983
241124
230488
235252
232301
222111
236790
234598
229619
231560
228288
219670
239986
223349
240690
239176
225488
225692
234237
229396
224240
229734
239525
234300
230177
238422
232051
231653
224122
232455
238884
231838
238047
237612
232268
237458
236824
222895
239537
224315
229396
232965
224191
233154
225812
231118
237900
229869
233659
227816
231703
231091
226045
224788
229923
223261
235213
230990
241007
224297
227175
224110
223848
220500
231225
234721
230307
234432
231193
219517
237257
222720
228609
225200
240575
236607
238809
237674
232097
225131
237342
223876
235876
234282
235078
238599
229933
229716
236255
236352
232709
239939
228498
236682
230374
240514
230212
240819
240654
237922
234308
228631
233876
230061
227772
237035
233268
238764
236097
229431
228050
240985
236021
229168
229929
240896
236992
228630
236073
236271
240800
237499
233258
225206
229723
223643
241079
231392
229708
235331
223667
235767
224560
237570
228645
236422
228750
232246
226277
228648
233447
225897
231620
226102
230100
239242
237462
240398
234255
234993
240542
235135
232519
231736
224603
237350
224730
231636
224204
236856
224532
232603
232766
234468
241170
233214
236112
232001
240742
236026
235828
227716
227911
223149
228272
219530
231956
230053
226633
239337
240178
232950
234091
235229
238951
240412
236010
230277
232822
237498
230272
226886
230489
231012
225027
227794
236470
232769
234759
233172
230939
233034
237352
233451
224830
238541
236407
223929
227636
233967
236035
241154
224695
240864
229687
235439
239343
225882
235515
220209
233835
230642
225349
221504
223147
229695
224650
219902
233258
221486
236538
239866
221548
225554
230448
227029
229986
233481
228121
228292
238252
230807
229225
227454
228484
236677
237720
231090
233493
229095
235798
237800
238257
239822
235819
241066
240989
237455
220331
238475
240815
237652
231087
232889
235623
239417
234725
224127
231098
235104
229239
235848
233046
239600
234083
219245
234314
226456
223383
230656
226526
236905
239332
235797
230803
235851
231260
229802
224740
223831
236468
232309
227522
239029
232413
222448
235033
225525
236048
240022
223794
223840
233849
232037
230126
226141
234758
238499
223757
229127
225102
233426
236946
226416
233584
233456
240745
233244
233807
220628
241062
235622
235060
227388
237745
233513
225086
229943
224918
230747
223320
229950
239329
225945
224909
238622
230421
230196
225671
239062
231367
225452
235072
239570
235710
224892
236487
226004
234052
224294
234053
231203
229667
228454
225148
230784
233265
228621
240201
225055
234699
227296
236858
234096
227924
233100
223373
231335
237975
229794
232616
224222
238499
233998
228630
229124
235349
230989
238834
230213
233015
235178
237909
234733
238758
228682
228979
241134
227860
231830
229232
232260
237458
234142
230321
240277
239878
219321
239255
233393
227599
240380
240320
231929
239830
237419
225639
238225
227633
233663
223769
236726
231696
237508
228681
236605
224616
239328
221609
224833
229083
234999
227455
226667
229671
237759
228330
235122
225318
218824
240023
236844
235607
229775
239614
227218
235581
234566
234875
227769
229030
229299
223155
227149
223797
229902
224503
232429
236962
220959
233462
229220
229676
231747
236164
237135
234988
231842
233843
240535
239240
228073
234790
232934
234831
234928
239618
228972
240193
237525
237848
228360
240679
232657
224240
225903
224189
236529
233215
226287
241229
235691
232946
220449
224629
234449
239115
230269
223104
236501
224727
238456
225633
222792
229525
224030
234535
224221
232309
231714
229387
231071
235530
233853
231494
234809
228654
235608
238818
231031
222896
230479
227069
224655
222285
238543
224436
239180
233844
223968
232710
231819
238281
238988
235794
235953
234239
230760
230201
237722
229944
228974
235827
233911
240678
236950
232245
237300
228751
234156
239442
237921
239218
229546
237421
236865
234996
238287
240057
231778
230519
234585
229346
222379
220774
241036
235236
234502
236885
224006
230306
225037
239601
234554
240275
230086
236609
239831
227195
238921
229805
231398
236803
234110
230746
233603
229259
224101
228484
220307
238901
223024
231836
233163
224664
227401
227919
229419
226490
229435
234110
235143
239510
238373
224615
234408
232719
234134
236647
229313
222505
221611
234942
239778
221560
222870
230270
239524
231689
239623
235723
231833
228317
238374
228638
226321
235958
231300
229187
234932
225901
235303
224095
229885
224988
229286
234697
233306
227273
232863
240435
234945
224413
224568
234732
232903
221189
234837
230022
234028
233502
231522
230051
222800
226545
223189
224968
231575
226666
230617
224773
230873
232836
233954
228171
228812
241202
233934
236242
229646
227725
236250
228981
224801
239326
224531
219785
224812
237659
233807
239087
238519
227716
240625
234113
226881
239718
235232
230240
238003
228860
238131
225097
227987
227007
239666
229400
238567
235978
238536
227487
235227
228517
231719
240461
239272
230626
231569
230331
227911
233830
230098
239317
221345
239602
239184
238804
234753
229456
238771
220323
234831
239012
230010
231924
236805
230856
227460
235003
240685
239972
236562
233081
222342
229979
224872
237589
231065
229049
237459
237116
235459
232612
236774
223515
224389
229300
227453
225658
225744
234260
222584
231597
232387
221800
225458
238423
229417
234846
222085
230434
228670
221292
228626
239334
230018
225859
232682
224046
232245
223308
238590
231745
240978
225147
229727
223739
228527
222638
229178
233286
224256
230604
235928
238177
233397
240104
235496
229605
224525
224057
235668
220504
222599
230120
231841
233316
224793
230443
224269
223961
234738
235373
228990
228435
225359
228907
232027
235272
228463
224747
226471
228715
223295
241167
221117
229482
224027
232779
225259
229048
224463
234186
229207
230845
223693
234860
234711
239309
224909
230820
235689
229872
230971
240787
233242
219410
228531
234626
239282
236105
232948
229356
238001
233652
239915
223554
223330
223382
224968
220932
232182
228629
233198
233729
231379
221448
238759
231632
219105
228073
234854
230869
220686
238282
219812
233674
231489
220980
218506
237747
239816
237914
233240
220436
226399
218404
238723
223136
225434
230063
234107
227329
227826
239572
235488
233191
223254
234896
223070
226009
224438
223599
235762
225305
229369
228412
237942
231652
234224
236788
238872
238542
222569
232882
227071
235486
233009
232620
222621
220091
221176
221144
230788
223352
222905
231361
230461
227267
229774
231720
240875
238055
226938
240672
228949
235761
219765
237950
234105
225335
233238
233519
230360
237348
231148
237018
229523
223413
237156
238290
237408
221427
235625
236635
232597
238241
237403
228219
224177
226127
234464
229340
223371
227562
234118
229659
231024
238038
224025
226406
229810
224882
233076
231290
229034
227905
235469
240411
239609
232513
235325
220566
232978
239232
230531
227987
235543
229108
229960
225141
239608
237796
239543
230655
233505
234864
229791
229771
236715
230326
229141
240195
236413
229728
234528
240503
228608
240333
241157
228682
234938
220002
220291
223395
220088
