br_inst_retired.indirect
8795
9136
8907
8817
8827
8863
9206
8879
9118
9151
9067
8857
9289
8925
9230
8891
9281
9032
8879
8804
8977
9070
9262
8893
9165
8785
8834
8872
8878
8755
9217
9054
9065
8621
9113
8900
8646
8855
8847
8916
8892
9152
8789
8897
8969
8846
9272
8778
8812
8866
8506
8876
9215
8866
8956
8999
8470
8999
9043
9085
9269
9003
8830
8926
8839
9333
8942
8914
8850
8797
8789
8787
9287
9281
8899
9206
9332
8906
9295
9169
9067
9108
8813
9221
8913
8900
9025
8859
9117
8849
8767
8854
8754
8887
9172
8864
9249
8895
9027
9292
9177
8949
8603
8845
9286
9104
9121
9076
9076
9176
8632
9095
9066
9157
9177
9098
9281
9140
9129
8867
9026
9123
8995
9116
9137
8582
8523
8503
8680
9050
9028
9087
8893
9156
9119
8952
9204
9147
9115
9118
8755
8910
8913
8913
9195
8726
9017
9078
8907
8972
8963
9015
8849
8867
8833
8664
9049
9052
8870
9327
8779
8864
9325
8886
8805
8850
8854
8845
9107
8858
8894
9036
8854
9011
9198
8956
9224
8781
8937
9103
9004
8828
9150
9040
9128
8910
8742
8874
8796
8833
8481
8487
8776
9105
9151
8790
9297
8777
8819
8772
9299
9226
8916
8979
9187
8851
8880
9287
8919
9261
8885
9302
8531
8851
8890
8804
8872
9137
9083
8766
9279
8823
8878
8762
8945
8839
8867
8872
8875
8821
9053
9103
9142
9212
8836
9220
8984
9127
8881
8824
8929
8912
8851
8936
8905
9250
8787
9092
8943
8911
8905
8973
9070
9045
9335
9128
9034
9054
9175
9098
9164
9146
9108
9013
9028
9132
9057
8687
9088
9200
9155
8846
8739
8775
8844
8562
9200
9042
8751
9072
8747
8913
9321
8816
8886
8826
8596
9070
8758
8512
9320
9196
8561
9164
8769
8694
9003
8666
8519
8476
8730
8753
8814
9104
8844
8894
8804
9058
8842
8958
9258
8835
8868
8802
8941
9085
8888
8747
8942
9237
9107
8740
8828
8722
9054
8829
8814
9158
8810
8819
8755
8986
8829
9092
9246
9302
8879
9036
8783
8863
9036
9114
9245
9245
8867
9071
8899
8874
8854
8894
8872
8994
8834
9064
8828
8816
9257
8473
9139
9055
8830
8867
8950
9047
8856
9134
8834
8993
8521
9176
8871
8945
9191
8827
8941
8845
8828
8613
8929
8845
9254
9242
8808
8532
8899
8866
9187
9026
9229
9072
9018
9009
9102
8994
8669
9090
9055
9112
8583
9137
9153
9097
9042
9084
9063
9268
9170
9196
9218
