assists.any
132
130
138
133
134
126
128
130
127
130
127
127
137
136
137
136
137
130
132
135
137
133
133
130
126
130
138
128
135
132
127
133
134
132
133
129
134
137
138
134
131
138
137
126
127
136
137
130
127
131
135
136
138
134
131
131
131
138
130
133
126
136
132
135
127
135
134
127
132
137
132
137
132
132
131
135
131
127
135
126
136
134
131
126
129
136
137
136
130
129
129
126
130
130
129
128
132
127
129
136
133
127
127
136
138
135
133
136
127
133
138
137
135
137
134
127
137
133
133
134
135
138
132
138
135
135
134
133
137
136
130
127
128
131
127
137
137
132
131
134
135
130
127
127
132
138
126
128
138
127
135
132
133
132
132
129
131
138
135
130
126
128
132
127
135
136
134
137
136
132
133
133
126
132
128
129
131
130
126
137
127
132
135
130
131
133
130
138
134
135
129
130
129
126
133
129
127
137
126
129
137
126
130
132
136
129
134
138
126
135
127
127
137
137
132
132
130
130
135
127
126
126
130
127
132
138
133
127
127
130
131
136
132
132
136
134
129
134
126
130
132
132
138
132
135
127
137
136
137
128
130
130
127
137
130
126
128
130
135
130
131
137
130
130
137
136
136
130
128
130
137
137
127
137
133
127
132
134
126
132
136
136
127
127
128
133
135
135
137
136
132
135
135
135
138
127
138
132
138
136
131
133
128
132
136
130
126
136
134
130
133
136
130
137
133
138
133
136
134
134
127
130
126
133
134
127
131
129
130
137
126
135
130
135
133
128
137
138
129
137
127
127
132
127
137
135
135
132
130
129
136
127
130
128
130
133
132
134
137
132
137
132
130
130
128
129
128
137
132
135
135
130
127
127
128
138
133
138
132
137
130
135
135
136
126
137
133
132
131
135
134
126
127
138
127
132
129
127
135
131
134
132
134
129
132
132
137
133
130
133
135
132
135
131
129
127
131
131
127
135
138
132
127
129
127
131
136
132
136
136
133
134
135
134
132
130
129
129
126
130
135
137
135
126
129
135
127
128
134
138
126
130
131
130
138
127
130
135
137
127
132
132
132
128
133
128
134
127
130
136
133
132
132
133
134
136
130
132
134
131
130
131
137
131
135
132
137
135
127
137
126
130
127
136
127
138
136
126
132
132
127
127
129
135
134
130
137
136
131
129
127
132
134
130
136
135
135
138
137
134
133
127
133
130
134
130
130
138
131
129
128
130
132
133
127
133
138
129
136
136
129
132
137
132
132
131
137
132
130
130
135
128
131
137
137
131
127
136
135
128
130
136
132
133
132
127
134
135
129
130
135
127
