br_inst_retired.cond_ntaken
152005
161508
153570
157252
155297
156204
162289
158547
162039
155534
164706
151164
163694
151993
164311
161574
152019
153423
162704
154463
160723
159712
151537
154440
151317
157135
152442
161661
156794
162065
157634
156329
162315
155983
160575
154272
159030
156187
152288
156449
152479
150749
154465
154580
154058
158471
163648
150209
158471
155775
154205
155637
161305
156512
163507
164451
162031
151778
161843
163903
159111
161570
163760
164276
159109
153416
158519
163366
162137
163598
164287
161110
161650
158539
158183
152901
159614
152876
158353
155507
153188
154308
155650
160640
160419
153175
157908
153474
162410
163705
155002
157020
163735
160563
163481
162009
154516
160472
158438
164640
157091
162689
153972
157591
154174
162229
158285
161579
162786
158336
149796
155453
160939
153924
153244
158280
153190
163186
163928
157089
158084
159256
161828
161418
160928
158408
160338
151118
164367
151520
153070
159702
157786
157049
160571
153622
162214
160589
151423
153418
161596
153315
159546
151113
151940
157011
153109
161113
155674
160785
157430
163264
164745
159450
156390
152320
162226
162178
155748
156352
155554
155291
153693
162144
161742
160456
158642
163259
160475
159383
159766
159800
150507
162681
163535
161167
153220
155764
157739
153186
154416
151895
162692
164088
159652
156532
157100
157212
157108
155243
154883
154780
163120
154725
161526
157684
161853
156151
153002
157109
151766
155458
157673
156928
151262
158118
162452
153683
163835
160702
161463
162587
163393
162663
150736
162962
161441
157158
162865
152038
162439
157719
159993
156388
153036
161339
164870
163181
156617
163968
152212
163939
158435
159583
151173
159641
163455
157534
162772
151921
159554
162883
154122
158455
153655
154349
162986
154194
156650
160875
158440
155193
162313
153713
159092
157008
160753
163282
158737
158927
164818
158259
152066
159148
152364
159937
156206
163289
152148
151463
150561
152487
162677
152038
152910
154663
150366
155870
164877
163004
151246
156872
149608
164179
154848
163929
158522
160464
154113
161929
152710
161439
155055
159636
162210
159011
153536
157079
156348
157903
150188
163015
158853
160426
160972
161914
160918
158459
159680
160257
161148
157048
159031
156552
153645
159703
157496
163302
152064
159980
153384
164285
155041
164026
157107
156299
157228
162420
153681
156356
152505
157972
163969
157762
160272
151281
154824
154190
158975
157969
159392
164168
161316
156095
160666
155028
164414
152149
157296
159534
152191
164529
156587
162157
162710
157111
162649
162247
163155
160075
164712
164776
159149
161615
164534
159447
151884
158334
150939
162392
160252
164170
154809
161055
154729
161879
163053
157026
154586
153243
159135
163143
153057
162072
163629
158530
156184
157621
159977
153425
157627
154988
158618
162674
163502
160125
158774
151835
162222
160995
153324
149202
157590
156477
151443
161042
151421
156619
164308
153085
160497
160543
162269
155522
154326
