br_inst_retired.near_call
58470
55837
57192
57059
56238
55965
56794
57912
56012
56908
56096
58048
56344
58028
57335
54263
57959
56676
56431
57122
58103
55424
57017
56264
55960
56461
57163
54879
58173
57570
58087
56147
55096
54874
55209
56635
57269
54575
58388
55416
57511
55854
56454
56967
55766
55615
55781
58516
55447
55288
57350
58100
55534
56651
55593
54541
53820
54643
57341
58597
56492
55339
58137
58038
55922
53883
57674
58140
56325
55137
58239
57942
56835
56965
55357
56208
56981
58525
55093
54918
55799
55074
55786
54339
58274
54092
55113
56541
55454
58228
56838
56623
54970
54989
55032
54337
55960
54181
54283
55977
55933
57447
57675
56414
53952
56924
56652
54891
53256
54103
56132
57742
54409
55849
58322
54622
54493
57438
55818
54899
55551
55442
57290
56937
55097
54002
55280
56276
55374
56318
57015
57510
57797
57552
55717
58238
57146
55682
54617
56793
58096
57555
57677
58498
55823
57288
56311
56941
56213
57474
56144
58265
58139
57785
53022
55442
56048
56954
54615
55759
54939
55474
54947
56395
56091
55885
55769
57335
57188
56976
56649
56069
53283
56355
58480
55615
55630
56540
55017
56163
58265
56703
56479
56757
55930
54204
58141
56937
55174
57670
56184
54713
56185
53698
56500
56737
57836
58034
57750
56268
55296
57990
54649
55154
56147
58321
55703
56418
58577
57418
57731
56131
53660
57032
55755
56645
57464
55833
55570
56524
56867
55548
56725
58246
56465
56890
53218
54569
56954
56672
55272
55434
57215
55421
54630
55225
54483
57593
54742
56846
56601
56195
57761
55479
54503
55630
54160
56962
58277
57221
54281
58024
56807
57809
54776
57184
55222
55211
56479
56827
56170
56001
57824
56902
56271
55692
57190
56220
55213
56805
58296
58547
57168
58529
57571
57905
57914
55750
58470
56995
57054
56449
53578
56002
56045
57271
55731
57791
57030
57242
56423
57688
57939
57247
54499
57334
57178
57499
58084
57746
57890
58314
54615
58198
58018
55444
57948
57301
54282
53944
54611
54953
56079
56639
57375
58031
55617
54319
56353
58476
56563
54156
54963
55677
54612
55940
56542
57342
56517
58450
58002
55131
56558
54699
55959
56054
57134
57800
56750
56423
55897
54371
57944
56060
54585
54222
54355
54730
55396
56501
55337
55337
54097
55360
54485
58264
56174
55935
56551
55814
57315
58184
56708
57369
57633
55151
55075
55410
57967
56366
53825
57757
56186
54670
58450
54384
55274
54573
56969
55102
55297
54723
55364
57732
54614
58415
57714
58424
57777
55053
55446
57594
53387
57189
55683
53979
57322
55158
58353
55388
58455
57838
58230
55693
54328
56567
56928
55911
57100
54772
57758
54317
53600
56981
56328
56859
56494
56533
58472
56464
57912
58477
57824
56286
58275
56782
58314
58420
58243
57639
58277
58594
54779
53128
57628
58541
53522
58056
57535
55471
54687
55829
53513
53425
55581
57739
54368
54822
57106
53430
53058
57294
54299
55827
53200
55723
54543
55701
53148
57325
53625
53434
58340
53399
53960
56733
55313
55255
55216
56667
54341
57327
56861
55292
57008
53424
58419
57650
56552
55508
58039
57829
57570
57773
56772
55166
54326
56658
57159
55694
55357
56788
55239
54207
55038
54665
54189
56531
53684
55351
53155
53989
55076
55800
54660
57594
55196
56923
58487
57893
56679
56714
56295
57457
54817
57118
56537
55859
56550
56439
55862
56133
55271
57411
53852
56744
57411
57129
56407
56669
56307
56913
56569
58196
57773
57031
54407
55951
55992
55429
57078
54864
55094
53289
56186
54904
55306
57410
56957
56519
53916
55700
56625
56331
56063
57725
54520
55287
57547
58258
58516
58387
57386
57209
58214
56301
58412
55692
53504
56670
56008
55618
56448
56638
58103
56457
58000
58148
56995
55406
58073
57870
56973
53188
53949
