br_inst_retired.near_call
68197
66681
67738
68165
67768
67368
67234
67570
67905
68076
68162
68249
68274
67994
67832
68305
64300
69583
67433
68381
68513
68074
69454
68127
66675
68893
69835
67290
68753
69543
68672
69768
67690
65329
66811
67902
65503
68255
68276
68422
68568
68454
69540
69631
66368
68688
70250
69362
69019
69219
69494
65081
68570
69241
69560
69754
69714
69143
69280
69283
69840
67845
69752
69128
69544
69863
69349
69751
64943
68441
68899
67949
69345
69441
68165
67713
67975
69357
67753
66040
69569
68220
69405
68662
67592
68440
67608
67962
68090
69383
68187
68468
69486
68207
67949
67333
68401
67440
69550
64126
68423
68000
68837
66931
69598
66842
67679
68899
68381
67254
69382
67985
67845
69351
68480
68066
66631
68859
67735
68761
68303
68491
68327
68230
68854
68654
68372
64190
64354
68022
67765
68164
68513
66728
70301
67599
68871
66314
68268
68222
68702
67882
67701
70298
64366
68546
68840
68230
69919
67032
67901
68492
67677
67581
68144
67331
67977
69401
68184
67837
68583
68195
68967
67860
67403
68241
68077
69446
68128
68037
67108
68805
68183
67931
67810
68957
66283
67717
69514
67974
67195
67250
65705
67816
67532
68026
67677
67827
67787
69639
69012
69166
69268
67619
69529
66359
68709
68618
69687
69084
69323
68070
69432
68797
68757
69068
69080
70054
68970
69626
69451
69269
69870
69386
69020
68974
69439
69021
68947
68871
69503
70201
68726
68278
69628
68961
68584
69382
67667
67452
69721
67522
68188
67641
67111
67924
67648
68022
63797
67516
67958
66481
68942
69756
68205
69155
69242
68637
66789
68324
67803
67809
67572
67166
69403
65846
69141
65152
68582
68945
65991
66146
68676
69139
68232
70305
70259
67753
70205
67560
67760
68282
67931
67846
68745
63868
70232
68509
67884
66011
68660
68385
67408
67553
67479
67810
68346
67599
67487
67289
69004
68020
65863
64660
69908
67708
67956
68085
68806
68320
70313
66891
65799
68873
66168
66267
67603
68000
69018
67708
69329
68780
65932
67785
68135
67984
69969
67696
67959
68214
67521
68127
67942
67856
67961
67735
68861
68158
69269
67992
64290
67699
66805
67623
68353
68160
68090
67834
67594
67851
69595
68968
69430
69277
67570
69166
69393
68727
69192
68912
69526
68830
69115
68787
69408
68951
69882
69285
70273
68523
67487
69199
69119
68962
68832
69208
69203
69203
69997
68048
68693
70278
65933
69061
68182
67662
67994
67273
68111
69030
68067
64469
66675
67289
67721
66622
68040
68789
67835
67669
67618
68314
66968
68736
68681
66630
67740
69485
69295
67593
67864
66748
67315
68027
67549
68184
64271
67948
67458
67364
68074
67866
68921
67818
68093
68131
69674
69555
69733
67019
67831
68120
67812
69843
67978
68180
69361
68086
67726
67272
68696
67001
68099
67754
67977
68021
68796
67671
67959
68648
67176
69381
68231
69129
68150
68313
69964
70027
64872
68076
68237
67705
67566
68065
68129
66884
66651
65472
69617
68109
68653
67542
67969
67653
68226
67344
70287
70116
69978
69523
69177
69184
69343
69513
69465
69671
70292
65344
67557
