br_inst_retired.cond_taken
122951
119867
119181
114734
120811
118442
122714
118705
118851
119238
119221
118546
121611
118269
118428
119092
119144
119255
121534
117717
118184
121059
118627
123385
118952
118246
119726
121073
118463
117583
116143
118620
122683
120966
119009
121727
120712
121971
118621
119427
114270
123064
116442
117962
122898
121526
122855
118565
118379
118187
122138
117894
118414
114135
121193
120976
116833
118629
118183
118429
119572
118430
118090
117223
117905
118590
118667
123431
118109
118757
115987
115742
118446
118337
118463
117335
117772
118784
119789
119282
120388
112125
122197
119472
115489
119519
120560
115903
119743
119406
120679
119731
119030
120029
122461
122783
122011
117043
121067
118222
120226
120191
114549
119783
120363
120180
119690
116871
114978
122109
116775
122828
115207
122188
120254
119556
119607
119533
119284
122144
122830
118429
121666
121632
118234
119552
118311
117984
123080
122980
118779
118007
116794
118285
120406
122766
119270
116523
120123
118253
117803
118822
118405
118229
116204
118477
118406
118625
118170
119487
121348
122195
123174
119264
120149
117261
116283
123117
117802
118794
118688
118828
116863
119676
118977
123311
118432
117635
118893
119436
118420
118680
119440
118827
119293
122170
119014
122150
118374
118641
122999
118851
117759
121404
118491
117950
122800
118312
118828
118479
122060
118923
119845
121326
122390
118631
119005
117891
120467
117847
118093
118397
122725
119048
118740
117298
122869
118501
117711
119699
121463
118605
118180
120228
116581
118570
119667
118484
119571
118133
122754
121249
116698
118302
117753
118366
118119
118397
117519
121682
118297
120598
118201
121345
122547
122107
116449
118682
120867
119080
120466
121158
